h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
a,0.195003,2.10188,0.195003,2.10188,"{'att': 320, 'def': 16}","{'att': 132, 'def': 17}",1,15,0,0,0.1505,d,2022-10-18,0,1,0,1,-1.906877,1.0265140000000001,2.25,1.12004175,5.75,1.0091967,3.4,1.7047048,9.1
h,2.50163,2.19752,2.50163,2.19752,"{'att': 372, 'def': 15}","{'att': 109, 'def': 20}",6,13,1,0,1.6084999999999998,w,2022-10-22,1,0,0,3,0.3041100000000001,0.72141225,2.0,1.3081117500000001,9.0,0.9351790909090909,3.1818181818181817,1.7408116363636361,9.636363636363637
a,0.206127,3.00699,0.206127,3.00699,"{'att': 315, 'def': 12}","{'att': 148, 'def': 19}",2,21,0,5,0.0544,l,2022-10-30,0,0,1,0,-2.800863,1.0413972500000002,2.5,1.5450667500000002,10.5,1.0657166666666666,3.4166666666666665,1.7788706666666665,9.916666666666666
h,1.29696,1.2204,1.29696,0.459234,"{'att': 276, 'def': 17}","{'att': 187, 'def': 14}",10,6,2,2,1.3615,d,2022-11-05,0,1,0,1,0.837726,1.0375925000000001,3.0,2.1325175,13.5,0.9995943846153847,3.3076923076923075,1.8733413846153846,10.76923076923077
h,1.23752,1.14552,1.23752,0.384356,"{'att': 384, 'def': 15}","{'att': 164, 'def': 20}",4,3,1,0,1.4003,w,2022-11-12,1,0,0,3,0.853164,1.04993,4.75,2.1316975,13.75,1.0208347857142857,3.7857142857142856,1.8267027142857142,10.428571428571429
a,0.477076,2.13668,0.477076,2.13668,"{'att': 333, 'def': 8}","{'att': 131, 'def': 23}",2,22,0,3,0.2949,l,2022-12-27,0,0,1,0,-1.659604,1.31055925,5.5,1.8926075,10.75,1.0352804666666666,3.8,1.7812905333333333,9.933333333333334
h,0.985219,1.37305,0.985219,1.37305,"{'att': 463, 'def': 24}","{'att': 135, 'def': 22}",10,6,1,1,0.9858,d,2023-01-01,0,1,0,1,-0.3878310000000001,0.8044207499999999,4.5,1.8773974999999998,13.0,1.0003926875,3.6875,1.8035023749999999,10.6875
a,1.22324,0.62937,1.22324,0.62937,"{'att': 237, 'def': 20}","{'att': 128, 'def': 23}",4,4,1,0,1.9408000000000003,w,2023-01-04,1,0,0,3,0.5938700000000001,0.9991937499999999,6.5,1.4689125,9.25,1.0472298125,4.1875,1.77312425,9.5625
h,1.75313,0.803421,1.75313,0.803421,"{'att': 324, 'def': 19}","{'att': 186, 'def': 16}",6,3,2,0,2.102,w,2023-01-14,1,0,0,3,0.949709,0.9807637499999999,5.0,1.321155,8.75,1.0004510625,4.1875,1.6820636249999998,9.375
a,1.57544,1.80549,1.57544,1.80549,"{'att': 170, 'def': 17}","{'att': 273, 'def': 14}",5,10,1,1,1.1899,d,2023-01-21,0,1,0,1,-0.2300500000000001,1.10966625,5.5,1.2356302500000003,8.75,1.052627,4.5,1.6426474375,9.0625
h,0.3325,1.12331,0.3325,1.12331,"{'att': 303, 'def': 21}","{'att': 100, 'def': 30}",1,7,1,0,0.5509999999999999,w,2023-02-05,1,0,0,3,-0.79081,1.38425725,6.25,1.15283275,5.75,1.1010064375,4.125,1.6026949375,9.3125
a,0.686824,1.69704,0.686824,1.69704,"{'att': 229, 'def': 20}","{'att': 258, 'def': 23}",6,6,0,2,0.5786,l,2023-02-11,0,0,1,0,-1.0102160000000002,1.2210775,4.0,1.0903977500000002,6.0,1.0761781875,4.125,1.4330524375000002,8.9375
h,1.12735,2.80966,1.12735,2.80966,"{'att': 317, 'def': 8}","{'att': 127, 'def': 17}",1,16,1,1,0.2208,d,2023-02-18,0,1,0,1,-1.68231,1.0869735,4.5,1.35731525,6.5,1.0360453125,4.125,1.482552375,8.6875
a,0.350849,3.05032,0.350849,3.05032,"{'att': 191, 'def': 13}","{'att': 229, 'def': 22}",3,13,0,4,0.0496999999999999,l,2023-02-25,0,0,1,0,-2.699471,0.9305285000000001,3.25,1.858875,9.75,1.0180415625,4.0625,1.573806125,9.5625
h,0.799733,1.70877,0.799733,0.947603,"{'att': 145, 'def': 21}","{'att': 261, 'def': 33}",5,12,2,2,0.593,d,2023-03-05,0,1,0,1,-0.1478699999999999,0.62438075,2.75,2.1700825000000004,10.5,0.963614,4.0,1.686344875,9.9375
a,1.62805,1.73482,0.866885,0.973653,"{'att': 309, 'def': 19}","{'att': 210, 'def': 24}",6,10,1,3,1.2992,l,2023-03-11,0,0,1,0,-0.1067679999999999,0.7411890000000001,3.75,2.3164475,11.75,0.9997631874999999,4.3125,1.7520688125000001,10.125
h,0.531985,2.50027,0.531985,1.7391,"{'att': 238, 'def': 22}","{'att': 133, 'def': 27}",3,15,1,2,0.1872,l,2023-03-17,0,0,1,0,-1.207115,0.9764955000000001,3.75,2.3258925,12.75,1.0235406875,4.5,1.7840150625,10.4375
h,1.11441,0.383739,1.11441,0.383739,"{'att': 424, 'def': 26}","{'att': 110, 'def': 20}",5,5,1,1,1.9963,d,2023-04-01,0,1,0,1,0.7306709999999998,0.82765425,4.25,2.248545,12.5,1.0446020625,4.625,1.8089144375000001,10.4375
a,0.613917,2.43248,0.613917,2.43248,"{'att': 240, 'def': 23}","{'att': 151, 'def': 28}",4,12,1,2,0.2799,l,2023-04-04,0,0,1,0,-1.818563,1.0185445,4.75,1.58189975,10.5,0.9579008124999999,4.5625,1.695553125,9.9375
a,0.232452,1.42718,0.232452,1.42718,"{'att': 285, 'def': 23}","{'att': 115, 'def': 19}",1,8,0,2,0.3483,l,2023-04-08,0,0,1,0,-1.194728,0.9720905,4.5,1.76282725,10.5,0.9833876874999999,4.6875,1.65964625,9.375
h,1.05289,3.33747,1.05289,3.33747,"{'att': 281, 'def': 17}","{'att': 124, 'def': 18}",5,17,0,2,0.2022,l,2023-04-16,0,0,1,0,-2.28458,0.623191,3.25,1.6859172500000001,10.0,0.9168559375,4.125,1.6725700000000001,9.5
a,0.724666,3.32745,0.724666,3.32745,"{'att': 357, 'def': 11}","{'att': 43, 'def': 17}",8,11,2,3,0.1197,l,2023-04-22,0,0,1,0,-2.602784,0.75341725,3.75,1.89521725,10.5,0.9053165625,4.1875,1.809566875,10.375
h,2.43846,2.33064,0.916127,2.33064,"{'att': 407, 'def': 20}","{'att': 113, 'def': 25}",6,15,3,1,1.4584,w,2023-04-26,1,0,0,3,-1.414513,0.6559812500000001,4.5,2.631145,12.0,0.9207909375000001,4.5625,1.88399,9.6875
a,0.939693,1.32059,0.939693,1.32059,"{'att': 300, 'def': 16}","{'att': 139, 'def': 12}",3,5,1,2,0.9708,l,2023-04-29,0,0,1,0,-0.3808969999999999,1.112117,5.0,2.605685,12.75,1.0116185,4.3125,1.943839375,10.25
h,1.91326,3.31096,1.1521,2.54979,"{'att': 299, 'def': 23}","{'att': 152, 'def': 14}",8,12,4,3,0.5508,w,2023-05-08,1,0,0,3,-1.39769,1.2889272500000002,5.5,2.5790374999999996,12.0,0.9938968125000001,4.25,1.9870406250000001,10.3125
a,1.96797,0.999181,1.96797,0.999181,"{'att': 361, 'def': 26}","{'att': 103, 'def': 20}",2,10,2,2,2.1382000000000003,d,2023-05-13,0,1,0,1,0.968789,1.5040197499999999,6.25,2.5724099999999996,10.75,1.0039049375,4.375,2.1437618125,10.875
h,1.1397,0.4902,1.1397,0.4902,"{'att': 287, 'def': 17}","{'att': 53, 'def': 19}",5,11,1,0,1.9992,w,2023-05-20,1,0,0,3,0.6495,1.81484575,4.75,1.99034275,10.5,1.0284380625,4.1875,2.0933675000000003,10.875
a,0.436439,1.00786,0.436439,1.00786,"{'att': 265, 'def': 16}","{'att': 155, 'def': 21}",1,11,1,1,0.8152999999999999,d,2023-05-28,0,1,0,1,-0.571421,1.49015575,4.5,1.53023275,9.5,1.0788880625000001,4.4375,2.0537981249999997,11.125
a,0.966305,0.84262,0.966305,0.84262,"{'att': 441, 'def': 10}","{'att': 108, 'def': 27}",4,9,1,2,1.4883000000000002,l,2023-08-12,0,0,1,0,0.1236849999999999,1.36434225,4.0,1.4520502499999999,11.0,1.063239,4.125,2.010724375,11.4375
h,1.37181,0.551038,1.37181,0.551038,"{'att': 238, 'def': 15}","{'att': 238, 'def': 19}",6,4,2,1,2.0681000000000003,w,2023-08-18,1,0,0,3,0.820772,1.1276035,3.0,0.83496525,10.25,1.0531736875,4.3125,1.887784375,11.0
a,0.960354,3.02803,0.960354,2.26686,"{'att': 258, 'def': 13}","{'att': 160, 'def': 19}",5,13,2,3,0.2116,l,2023-08-26,0,0,1,0,-1.3065059999999995,0.9785634999999999,4.0,0.7229295,8.75,1.11698375,4.5,1.73157925,10.4375
a,1.1505,2.28442,1.1505,2.28442,"{'att': 347, 'def': 18}","{'att': 118, 'def': 19}",2,18,1,0,0.5925,w,2023-09-02,1,0,0,3,-1.1339199999999998,0.9337270000000001,4.0,1.3573870000000001,9.25,1.1270225624999999,4.5,1.814033,10.5
h,0.705795,0.807651,0.705795,0.807651,"{'att': 305, 'def': 20}","{'att': 216, 'def': 24}",9,1,1,1,1.1841,d,2023-09-18,0,1,0,1,-0.101856,1.11224225,4.25,1.676527,11.0,1.0971756875,4.25,1.848383,11.0
a,0.729109,1.33984,0.729109,1.33984,"{'att': 269, 'def': 19}","{'att': 189, 'def': 9}",7,7,0,2,0.8057,l,2023-09-23,0,0,1,0,-0.6107309999999999,1.04711475,5.5,1.66778475,9.0,1.1080388125,4.625,1.7425943125,10.125
h,0.800317,1.75862,0.800317,1.75862,"{'att': 327, 'def': 8}","{'att': 219, 'def': 14}",2,11,1,1,0.6775,d,2023-10-01,0,1,0,1,-0.958303,0.8864395,5.75,1.8649852500000001,9.75,1.0839575,4.75,1.802350625,10.25
a,1.22105,0.982452,1.22105,0.982452,"{'att': 310, 'def': 22}","{'att': 282, 'def': 17}",12,5,0,0,1.5332,d,2023-10-07,0,1,0,1,0.2385979999999999,0.84643025,5.0,1.54763275,9.25,1.0956074999999998,4.625,1.760234375,10.1875
h,3.27549,1.49555,3.27549,1.49555,"{'att': 160, 'def': 18}","{'att': 292, 'def': 18}",4,6,2,2,2.4776,d,2023-10-21,0,1,0,1,1.77994,0.86406775,7.5,1.22214075,6.0,1.157394875,5.3125,1.732438875,10.0
a,0.642014,2.70428,0.642014,2.70428,"{'att': 438, 'def': 14}","{'att': 151, 'def': 19}",3,11,0,3,0.1893,l,2023-10-29,0,0,1,0,-2.062266,1.5064914999999999,6.25,1.3941155,7.25,1.296307375,5.25,1.617318875,9.3125
h,0.592447,1.33116,0.592447,1.33116,"{'att': 326, 'def': 12}","{'att': 137, 'def': 19}",3,23,2,0,0.7351000000000001,w,2023-11-05,1,0,0,3,-0.738713,1.4847177499999997,5.25,1.7352255,8.25,1.291141625,4.9375,1.57837075,9.3125
a,1.42128,2.06402,1.42128,2.06402,"{'att': 321, 'def': 17}","{'att': 253, 'def': 16}",4,5,2,3,0.9196,l,2023-11-12,0,0,1,0,-0.6427400000000001,1.4327502499999998,5.5,1.6283604999999999,11.25,1.1757658125000001,4.75,1.5159032499999998,9.8125
h,2.22655,1.21792,1.46538,0.456822,"{'att': 364, 'def': 14}","{'att': 246, 'def': 14}",12,9,2,3,2.1404,l,2023-11-25,0,0,1,0,1.0085579999999998,1.4828077499999999,3.5,1.8987524999999998,11.25,1.205865,4.8125,1.5623676249999998,9.8125
h,0.673085,0.623789,0.673085,0.623789,"{'att': 145, 'def': 16}","{'att': 351, 'def': 27}",6,7,0,1,1.3384,l,2023-12-02,0,0,1,0,0.049296,1.22057275,5.5,1.829345,12.0,1.225445625,5.0625,1.4315526250000001,9.625
a,0.218659,3.09427,0.218659,3.09427,"{'att': 396, 'def': 19}","{'att': 251, 'def': 23}",0,14,0,5,0.0285,l,2023-12-06,0,0,1,0,-2.875611,1.2283405,6.25,1.30922225,11.0,1.1445153125,5.3125,1.408090625,9.4375
a,1.21801,1.02199,1.21801,1.02199,"{'att': 396, 'def': 21}","{'att': 158, 'def': 18}",5,4,1,1,1.5291,d,2023-12-09,0,1,0,1,0.19602,1.1348935,5.5,1.74999975,8.75,1.08695025,5.0,1.5708449999999998,9.625
h,1.70569,1.60738,1.70569,1.60738,"{'att': 304, 'def': 28}","{'att': 126, 'def': 18}",8,10,0,2,1.4316,l,2023-12-15,0,0,1,0,0.0983099999999999,1.084076,5.75,1.4894922499999999,8.5,1.1357984374999999,5.25,1.571728125,9.1875
h,0.791806,1.89067,0.791806,1.89067,"{'att': 244, 'def': 19}","{'att': 102, 'def': 26}",4,7,2,3,0.5982000000000001,l,2023-12-23,0,0,1,0,-1.098864,0.9538610000000001,4.75,1.5868572499999998,8.75,1.18201,5.5,1.6195256249999999,9.25
a,3.1074,2.79106,3.1074,2.02989,"{'att': 255, 'def': 20}","{'att': 208, 'def': 30}",4,18,3,1,1.6152000000000002,w,2023-12-26,1,0,0,3,1.0775100000000002,0.98354125,4.25,1.9035775,8.75,1.14575975,5.375,1.703252625,9.4375
h,0.744348,0.651905,0.744348,0.651905,"{'att': 230, 'def': 15}","{'att': 210, 'def': 16}",7,9,2,1,1.4113,w,2023-12-30,1,0,0,3,0.092443,1.7057265,5.25,1.827775,9.75,1.279950125,5.3125,1.6884419999999998,9.75
a,1.22251,1.94219,1.22251,1.94219,"{'att': 247, 'def': 19}","{'att': 184, 'def': 23}",9,4,2,3,0.8308000000000001,l,2024-01-20,0,0,1,0,-0.7196800000000001,1.5873110000000001,5.75,1.73525375,11.0,1.2545656250000001,5.625,1.5864098125000001,9.1875
h,0.631618,1.39143,0.631618,1.39143,"{'att': 278, 'def': 7}","{'att': 154, 'def': 18}",2,25,1,2,0.7547,l,2024-01-30,0,0,1,0,-0.7598119999999999,1.466516,6.0,1.81895625,9.5,1.2868603125,5.625,1.6573185,9.375
a,0.456548,1.1895,0.456548,1.1895,"{'att': 141, 'def': 20}","{'att': 204, 'def': 33}",6,4,1,1,0.5377000000000001,d,2024-02-04,0,1,0,1,-0.732952,1.4264690000000002,5.5,1.69414625,14.0,1.2807671250000001,5.3125,1.660542875,10.5
h,0.968075,0.511375,0.968075,0.511375,"{'att': 423, 'def': 16}","{'att': 162, 'def': 17}",7,7,2,3,1.7924,l,2024-02-10,0,0,1,0,0.4567,0.763756,6.0,1.29375625,10.5,1.2592815625,5.5625,1.6249728749999999,10.0625
h,2.66942,0.520016,2.66942,0.520016,"{'att': 221, 'def': 16}","{'att': 221, 'def': 27}",9,3,2,0,2.7223,w,2024-02-17,1,0,0,3,2.149404,0.8196877499999999,6.0,1.25862375,10.0,1.243470625,5.25,1.5955305625,10.1875
a,2.25569,3.48861,2.25569,3.48861,"{'att': 328, 'def': 25}","{'att': 229, 'def': 15}",7,16,2,4,0.6212,l,2024-02-24,0,0,1,0,-1.23292,1.1814152500000001,6.0,0.9030802499999999,9.75,1.2055912500000001,5.5625,1.5345596874999998,10.0
h,0.971466,1.32259,0.971466,1.32259,"{'att': 353, 'def': 16}","{'att': 119, 'def': 25}",7,12,0,1,1.0878,l,2024-03-02,0,0,1,0,-0.3511239999999999,1.5874332500000001,7.25,1.4273752499999999,7.5,1.306446,5.8125,1.5835803125,10.3125
a,0.687034,0.534518,0.687034,0.534518,"{'att': 470, 'def': 17}","{'att': 227, 'def': 14}",3,1,0,1,1.4768,l,2024-03-10,0,0,1,0,0.1525159999999999,1.71616275,7.5,1.4606477500000001,9.5,1.3301346875,6.0625,1.5830446875,9.625
a,1.95268,0.853782,1.95268,0.853782,"{'att': 240, 'def': 27}","{'att': 110, 'def': 14}",6,6,1,1,2.1888,d,2024-03-16,0,1,0,1,1.098898,1.6459025,6.5,1.4664335,8.0,1.2842443125,6.0,1.4874508124999999,9.375
h,0.784652,0.900972,0.784652,0.900972,"{'att': 191, 'def': 20}","{'att': 282, 'def': 22}",3,3,1,1,1.213,d,2024-03-30,0,1,0,1,-0.1163199999999999,1.4667175000000001,5.75,1.5498750000000001,8.75,1.2671274375,5.625,1.4646921874999999,9.1875
h,1.94619,1.04304,1.94619,1.04304,"{'att': 316, 'def': 10}","{'att': 176, 'def': 20}",6,8,3,1,2.0549,w,2024-04-02,1,0,0,3,0.90315,1.098958,4.75,0.9029655,5.5,1.274100375,5.4375,1.482016125,8.9375
a,2.00122,1.61978,2.00122,1.61978,"{'att': 307, 'def': 17}","{'att': 211, 'def': 25}",3,17,1,3,1.7202000000000002,l,2024-04-07,0,0,1,0,0.38144,1.3426390000000001,4.5,0.833078,4.5,1.3820710625000001,5.8125,1.3538142499999999,8.5625
h,1.76244,1.45688,1.76244,1.45688,"{'att': 357, 'def': 30}","{'att': 208, 'def': 16}",6,3,2,2,1.5738,d,2024-04-13,0,1,0,1,0.30556,1.6711855,4.5,1.1043935,8.5,1.4310216875000001,5.6875,1.3911761249999999,9.375
a,1.18916,0.473233,1.18916,0.473233,"{'att': 216, 'def': 14}","{'att': 344, 'def': 22}",7,0,0,2,2.0827,l,2024-04-21,0,0,1,0,0.715927,1.6236255000000002,4.5,1.2551679999999998,7.75,1.4345685625,5.5625,1.381769875,8.9375
h,2.17312,0.932063,2.17312,0.932063,"{'att': 411, 'def': 14}","{'att': 168, 'def': 18}",6,5,0,2,2.334,l,2024-04-28,0,0,1,0,1.241057,1.7247525000000001,5.5,1.1482332499999999,7.0,1.4594031875,5.75,1.2931800625,8.5
a,1.93818,2.48986,1.93818,1.72869,"{'att': 274, 'def': 17}","{'att': 224, 'def': 21}",6,8,3,1,1.0317,w,2024-05-04,1,0,0,3,0.2094899999999999,1.781485,5.5,1.120489,6.25,1.4010106875000001,5.875,1.1769927500000001,7.6875
h,2.44569,2.41068,2.44569,2.41068,"{'att': 392, 'def': 23}","{'att': 133, 'def': 20}",8,14,2,3,1.4125,l,2024-05-11,0,0,1,0,0.0350099999999997,1.7657250000000002,6.25,1.338009,4.0,1.4756251875,5.8125,1.2918649375,7.625
a,1.57962,1.08222,1.57962,1.08222,"{'att': 272, 'def': 3}","{'att': 117, 'def': 11}",5,7,2,1,1.7635,w,2024-05-19,1,0,0,3,0.4974,1.9365375,6.75,1.576459,6.75,1.5520739375,5.75,1.3211455625,8.25
h,1.24405,1.90915,1.24405,1.90915,"{'att': 225, 'def': 26}","{'att': 219, 'def': 22}",10,4,1,1,0.8518999999999999,d,2024-08-17,0,1,0,1,-0.6650999999999998,2.0341525000000003,6.25,1.72870575,8.5,1.6113240625,5.9375,1.3018199375,7.125
a,2.86475,0.214952,2.86475,0.214952,"{'att': 425, 'def': 23}","{'att': 171, 'def': 21}",9,4,1,0,2.8807,w,2024-08-24,1,0,0,3,2.649798,1.801885,7.25,1.9729775,8.25,1.6605429375,6.1875,1.3467980625,7.125
h,1.41069,0.937632,1.41069,0.937632,"{'att': 190, 'def': 29}","{'att': 186, 'def': 29}",9,4,1,1,1.7413,d,2024-08-31,0,1,0,1,0.473058,2.0335275,8.0,1.4042505,7.25,1.779085125,6.3125,1.328271625,6.9375
a,0.589532,1.17044,0.589532,1.17044,"{'att': 307, 'def': 18}","{'att': 112, 'def': 30}",4,6,1,0,0.7849,w,2024-09-14,1,0,0,3,-0.580908,1.7747775,8.25,1.0359885,4.75,1.7004145,6.3125,1.354372625,7.0
a,1.36923,1.56836,0.608061,1.56836,"{'att': 273, 'def': 12}","{'att': 122, 'def': 23}",3,4,2,2,1.2142,d,2024-09-22,0,1,0,1,-0.960299,1.5272555,8.0,1.0580435,4.5,1.596279625,6.125,1.209487,6.375
h,0.614351,1.43592,0.614351,0.674751,"{'att': 281, 'def': 14}","{'att': 157, 'def': 19}",8,4,0,1,0.6134,l,2024-09-28,0,0,1,0,-0.0604,1.5585505,6.25,0.972846,4.5,1.621139875,5.875,1.224847625,5.875
a,1.66654,2.27752,1.66654,2.27752,"{'att': 270, 'def': 17}","{'att': 135, 'def': 23}",5,13,1,1,0.9482,d,2024-10-06,0,1,0,1,-0.6109800000000001,0.99595075,6.0,1.2780880000000001,4.5,1.6165971874999998,6.1875,1.28118525,6.0625
h,1.88573,0.835001,1.88573,0.835001,"{'att': 248, 'def': 17}","{'att': 208, 'def': 24}",9,5,1,0,2.1385,w,2024-10-21,1,0,0,3,1.050729,1.0599132500000001,5.0,1.6130600000000002,6.75,1.5987134375,6.125,1.370168875,6.5
a,2.54488,0.832415,2.54488,0.832415,"{'att': 298, 'def': 21}","{'att': 118, 'def': 23}",6,8,3,1,2.5784,w,2024-10-25,1,0,0,3,1.712465,1.38396275,6.25,1.5292002500000001,6.5,1.6675308125,6.5,1.3660456875,6.625
h,2.35011,0.132317,2.35011,0.132317,"{'att': 227, 'def': 16}","{'att': 196, 'def': 15}",11,2,3,0,2.826,w,2024-11-02,1,0,0,3,2.217793,1.67787525,7.0,1.3452140000000001,7.5,1.7049489375,6.5,1.352881625,6.625
h,1.17852,1.86904,1.17852,1.86904,"{'att': 246, 'def': 23}","{'att': 166, 'def': 12}",4,10,1,3,0.8372999999999999,l,2024-11-10,0,0,1,0,-0.69052,2.111815,7.75,1.01931325,7.0,1.7267545625,7.0,1.2599151875,5.6875
a,0.403136,1.66016,0.403136,1.66016,"{'att': 368, 'def': 17}","{'att': 158, 'def': 15}",0,19,0,3,0.4249,l,2024-11-23,0,0,1,0,-1.257024,1.98981,7.5,0.91719325,6.25,1.6902595625,6.875,1.2856751874999999,6.125
h,1.76587,0.462771,1.0047,0.462771,"{'att': 206, 'def': 16}","{'att': 139, 'def': 18}",3,5,1,0,2.4696,w,2024-11-30,1,0,0,3,0.5419289999999999,1.6191615,5.25,1.123483,9.75,1.6411330625,6.4375,1.359858125,7.3125
a,0.802155,3.20169,0.802155,3.20169,"{'att': 289, 'def': 27}","{'att': 118, 'def': 15}",7,10,0,3,0.1778,l,2024-12-04,0,0,1,0,-2.399535,1.424409,4.5,1.031072,9.0,1.6156799375,6.25,1.330527375,7.3125
a,0.651217,1.4697,0.651217,1.4697,"{'att': 343, 'def': 13}","{'att': 77, 'def': 24}",4,7,3,2,0.6564000000000001,w,2024-12-07,1,0,0,3,-0.818483,1.03742025,3.5,1.7984152500000001,11.0,1.544678375,6.3125,1.37501675,7.4375
h,2.2861,0.389423,2.2861,0.389423,"{'att': 277, 'def': 16}","{'att': 237, 'def': 14}",5,7,2,1,2.6913,w,2024-12-14,1,0,0,3,1.896677,0.9055945000000001,3.5,1.69858025,10.25,1.4325238125,6.0625,1.3162055,7.0
a,0.964897,0.769004,0.964897,0.769004,"{'att': 274, 'def': 18}","{'att': 141, 'def': 29}",6,11,2,0,1.5014,w,2024-12-21,1,0,0,3,0.1958929999999999,1.3763355,4.75,1.3808960000000001,7.25,1.4766788124999999,6.0625,1.2729056875,7.0
h,1.30018,1.05758,1.30018,1.05758,"{'att': 301, 'def': 13}","{'att': 108, 'def': 20}",5,9,1,0,1.5766999999999998,w,2024-12-26,1,0,0,3,0.2425999999999999,1.17609225,5.5,1.45745425,8.75,1.45923175,5.8125,1.2016465625000001,7.4375
a,2.02753,0.615191,2.02753,0.615191,"{'att': 221, 'def': 13}","{'att': 131, 'def': 16}",7,8,2,0,2.4487,w,2024-12-29,1,0,0,3,1.412339,1.3005985,5.0,0.92142675,8.5,1.361446125,5.5625,1.2543108125,7.75
a,2.57227,1.90463,2.57227,1.90463,"{'att': 273, 'def': 15}","{'att': 191, 'def': 20}",11,12,3,0,1.8789,w,2025-01-06,1,0,0,3,0.66764,1.64467675,5.75,0.7077995,8.75,1.399998625,5.4375,1.23415825,8.0
h,0.5292,2.72291,0.5292,2.72291,"{'att': 237, 'def': 11}","{'att': 102, 'def': 16}",2,18,1,1,0.1675,d,2025-01-14,0,1,0,1,-2.1937100000000003,1.71621925,7.25,1.0866012500000002,10.0,1.52391975,5.875,1.280045125,8.375
