h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
a,0.857837,1.25617,0.857837,1.25617,"{'att': 251, 'def': 30}","{'att': 255, 'def': 33}",8,8,1,2,1.0139,l,2022-10-18,0,0,1,0,-0.398333,0.714778,5.75,1.5355174999999999,6.5,0.9387129999999999,6.4,1.3089485,7.3
h,1.61785,0.989075,1.61785,0.989075,"{'att': 173, 'def': 7}","{'att': 332, 'def': 17}",11,5,0,4,1.8126,l,2022-10-23,0,0,1,0,0.628775,0.8514885,6.75,1.49351,6.5,0.9313606363636363,6.545454545454546,1.3041504545454545,7.363636363636363
a,0.557605,1.29257,0.557605,1.29257,"{'att': 229, 'def': 18}","{'att': 146, 'def': 25}",2,6,1,1,0.6939,d,2022-10-29,0,1,0,1,-0.734965,1.1119539999999999,7.0,1.48094375,6.75,0.9885680833333333,6.916666666666667,1.2778941666666668,7.166666666666667
h,1.29252,1.87375,0.53135,1.87375,"{'att': 395, 'def': 18}","{'att': 125, 'def': 14}",2,18,2,3,0.9174,l,2022-11-05,0,0,1,0,-1.3424,1.064243,6.5,1.19635625,5.5,0.955417076923077,6.538461538461538,1.2790230769230768,7.076923076923077
h,0.512339,2.27996,0.512339,2.27996,"{'att': 308, 'def': 17}","{'att': 184, 'def': 14}",4,4,0,2,0.2254,l,2022-11-12,0,0,1,0,-1.767621,1.081453,5.75,1.35289125,9.25,0.9794958571428571,6.214285714285714,1.3215035714285714,7.857142857142857
a,1.22076,1.22653,1.22076,1.22653,"{'att': 329, 'def': 35}","{'att': 189, 'def': 22}",6,4,2,1,1.3537,w,2022-12-26,1,0,0,3,-0.0057699999999998,0.9950785,4.75,1.60883875,8.25,0.9483520666666667,6.066666666666666,1.3854006666666667,7.6
h,0.587672,2.44728,0.587672,2.44728,"{'att': 246, 'def': 22}","{'att': 227, 'def': 26}",2,13,0,1,0.2722,l,2022-12-31,0,0,1,0,-1.859608,0.8958060000000001,3.5,1.6682025,8.0,0.9653775625000001,6.0625,1.37547125,7.375
a,0.832522,1.03226,0.832522,1.03226,"{'att': 274, 'def': 20}","{'att': 243, 'def': 13}",2,4,1,1,1.1548999999999998,d,2023-01-04,0,1,0,1,-0.1997379999999999,0.9033227500000001,3.5,1.95688,9.75,0.9332826875000001,5.625,1.472853125,7.875
h,0.806232,0.735105,0.806232,0.735105,"{'att': 199, 'def': 13}","{'att': 311, 'def': 21}",5,7,1,0,1.4042,w,2023-01-14,1,0,0,3,0.0711269999999999,0.78832325,3.5,1.7465074999999999,6.25,0.924354375,5.6875,1.46936125,8.0
a,0.469277,3.32757,0.469277,2.5664,"{'att': 323, 'def': 17}","{'att': 301, 'def': 15}",4,9,0,3,0.0675,l,2023-01-22,0,0,1,0,-2.097123,0.8617965000000001,3.75,1.36029375,7.0,0.9318611874999999,5.625,1.4236753125,7.9375
h,2.63328,1.30193,2.63328,1.30193,"{'att': 306, 'def': 11}","{'att': 234, 'def': 20}",5,14,3,0,2.291,w,2023-02-04,1,0,0,3,1.33135,0.67392575,3.25,1.8855537500000001,8.25,0.890411,5.6875,1.5107971875000001,7.6875
a,0.615651,1.30203,0.615651,1.30203,"{'att': 113, 'def': 19}","{'att': 288, 'def': 34}",2,7,2,1,0.7284,w,2023-02-11,1,0,0,3,-0.6863790000000001,1.18532775,4.0,1.59921625,8.5,0.95921225,5.125,1.569540625,8.125
h,0.911415,1.15274,0.911415,1.15274,"{'att': 132, 'def': 20}","{'att': 361, 'def': 17}",11,4,0,1,0.9955,l,2023-02-18,0,0,1,0,-0.2413250000000001,1.13111,4.0,1.66665875,9.25,0.9289160625,4.75,1.5753937500000001,7.8125
a,0.997097,0.913133,0.997097,0.913133,"{'att': 251, 'def': 29}","{'att': 256, 'def': 27}",6,6,1,1,1.4116000000000002,d,2023-02-24,0,1,0,1,0.083964,1.15740575,5.5,1.7710675,8.5,0.9664423125,5.1875,1.5584275,7.5625
a,0.78681,2.70191,0.78681,2.70191,"{'att': 330, 'def': 39}","{'att': 267, 'def': 35}",4,11,0,2,0.2418,l,2023-03-01,0,0,1,0,-1.9151,1.28936075,6.0,1.1674582500000001,7.75,0.992761625,4.9375,1.5505395625,7.6875
h,0.562477,1.25588,0.562477,1.25588,"{'att': 271, 'def': 14}","{'att': 242, 'def': 23}",3,7,1,0,0.7682,w,2023-03-04,1,0,0,3,-0.6934030000000001,0.8277432499999999,5.75,1.51745325,7.0,0.9951591875000001,4.9375,1.5674764374999999,7.6875
a,0.709895,2.45527,0.709895,2.45527,"{'att': 144, 'def': 11}","{'att': 245, 'def': 23}",3,12,1,2,0.3304,l,2023-03-12,0,0,1,0,-1.745375,0.8144497500000001,6.0,1.50591575,7.0,0.953834,4.8125,1.5679933125,7.9375
h,2.76358,1.6549,2.76358,1.6549,"{'att': 134, 'def': 30}","{'att': 333, 'def': 18}",11,3,2,4,2.092,l,2023-03-18,0,0,1,0,1.10868,0.76406975,4.0,1.83154825,9.0,0.944587625,4.5,1.6429370625,8.1875
a,0.383739,1.11441,0.383739,1.11441,"{'att': 110, 'def': 20}","{'att': 424, 'def': 26}",5,5,1,1,0.6775,d,2023-04-01,0,1,0,1,-0.7306709999999998,1.2056905,5.25,2.01699,8.25,1.01619575,4.5,1.684551125,8.0625
h,0.601153,0.815308,0.601153,0.815308,"{'att': 281, 'def': 28}","{'att': 173, 'def': 17}",3,14,1,0,1.1256,w,2023-04-08,1,0,0,3,-0.2141549999999999,1.10492275,5.5,1.620115,6.75,1.005329125,4.6875,1.6734161250000001,8.0
h,0.93912,1.5133,0.93912,1.5133,"{'att': 266, 'def': 19}","{'att': 272, 'def': 21}",3,4,2,0,0.8375999999999999,w,2023-04-15,1,0,0,3,-0.5741800000000001,1.11459175,5.5,1.5099719999999999,8.5,0.9621186875000001,4.75,1.6072635000000002,7.75
a,0.59626,2.66929,0.59626,1.90812,"{'att': 188, 'def': 29}","{'att': 269, 'def': 19}",5,5,1,2,0.1747,l,2023-04-22,0,0,1,0,-1.31186,1.171898,5.5,1.2744795,6.5,0.9887925,4.6875,1.5593472499999999,7.75
h,1.12829,0.580294,0.367118,0.580294,"{'att': 228, 'def': 24}","{'att': 175, 'def': 20}",3,5,2,0,1.9463,w,2023-04-25,1,0,0,3,-0.2131759999999999,0.6300680000000001,4.0,1.5280770000000001,7.0,0.9497612500000001,4.625,1.64951975,7.8125
a,0.603985,3.60471,0.603985,3.60471,"{'att': 321, 'def': 21}","{'att': 214, 'def': 30}",3,12,0,6,0.0935,l,2023-04-29,0,0,1,0,-3.000725,0.8162057500000001,3.5,1.3945480000000001,7.0,0.983549875,4.6875,1.532833125,7.3125
h,0.80605,1.50158,0.80605,1.50158,"{'att': 234, 'def': 28}","{'att': 150, 'def': 21}",2,7,1,0,0.8073,w,2023-05-06,1,0,0,3,-0.6955299999999999,0.8169137499999999,3.5,2.0918985,6.5,0.9692663125000001,4.75,1.69361125,7.8125
a,0.268789,3.10118,0.268789,3.10118,"{'att': 189, 'def': 14}","{'att': 266, 'def': 31}",4,13,0,2,0.0686,l,2023-05-13,0,0,1,0,-2.832391,0.78364625,3.25,2.0889685,7.25,0.9692549375,4.5625,1.7415159375,7.8125
h,1.28976,2.46976,1.28976,2.46976,"{'att': 172, 'def': 21}","{'att': 289, 'def': 32}",6,9,1,1,0.5913,d,2023-05-20,0,1,0,1,-1.18,0.7017785000000001,3.0,2.196941,9.25,0.9567244375,4.5625,1.7273665624999999,8.0625
a,0.38772,3.02466,0.38772,3.02466,"{'att': 223, 'def': 14}","{'att': 303, 'def': 24}",3,12,0,5,0.0827,l,2023-05-28,0,0,1,0,-2.63694,0.742146,3.75,2.6693075,10.25,0.8727544375,4.625,1.8003559375,7.75
a,1.72228,1.97087,1.72228,1.97087,"{'att': 243, 'def': 18}","{'att': 233, 'def': 32}",12,16,0,1,1.1733,l,2023-08-14,0,0,1,0,-0.2485899999999998,0.6880797500000001,3.75,2.524295,10.25,0.85850875,4.6875,1.9080203125,8.0625
h,2.68821,3.15562,2.68821,3.15562,"{'att': 327, 'def': 24}","{'att': 263, 'def': 35}",6,14,1,4,1.1195,l,2023-08-19,0,0,1,0,-0.4674099999999996,0.91713725,6.25,2.6416174999999997,12.5,0.9091878125,4.75,1.9591534375,8.8125
a,1.40228,1.89792,1.40228,1.89792,"{'att': 194, 'def': 19}","{'att': 313, 'def': 24}",4,7,1,0,1.0219,w,2023-08-26,1,0,0,3,-0.4956400000000001,1.5219925,6.75,2.6552274999999996,12.75,1.014882375,4.75,2.0993088749999997,9.3125
a,1.13911,2.32935,1.13911,2.32935,"{'att': 191, 'def': 29}","{'att': 296, 'def': 25}",8,11,2,3,0.5703,l,2023-09-03,0,0,1,0,-1.1902399999999995,1.5501225,6.25,2.5122674999999997,12.25,1.05334925,4.75,2.0490595,9.0625
h,0.538833,2.82701,0.538833,2.82701,"{'att': 404, 'def': 22}","{'att': 210, 'def': 21}",9,16,1,3,0.1271999999999999,l,2023-09-16,0,0,1,0,-2.288177,1.73797,7.5,2.33844,12.0,1.0893888125000002,5.0625,2.116151375,9.3125
a,0.762984,2.24101,0.762984,1.47984,"{'att': 186, 'def': 15}","{'att': 191, 'def': 28}",1,17,1,1,0.3056999999999999,d,2023-09-23,0,1,0,1,-0.716856,1.44210825,6.75,2.552475,12.0,1.0786974375,5.4375,2.139385125,9.5625
h,0.673985,0.98075,0.673985,0.98075,"{'att': 209, 'def': 13}","{'att': 149, 'def': 28}",1,13,2,1,1.0944,w,2023-09-30,1,0,0,3,-0.306765,0.96080175,5.5,2.3238225,12.75,0.9536601875,4.8125,2.1760170000000003,10.4375
h,1.76232,1.81618,1.76232,1.81618,"{'att': 239, 'def': 21}","{'att': 223, 'def': 15}",3,9,1,1,1.3605,d,2023-10-08,0,1,0,1,-0.0538599999999998,0.7787280000000001,4.75,2.09453,14.25,0.9718005625,4.5625,2.1676632500000004,10.9375
a,2.30454,1.01839,2.30454,1.01839,"{'att': 136, 'def': 21}","{'att': 298, 'def': 21}",15,5,2,1,2.294,w,2023-10-21,1,0,0,3,1.28615,0.9345304999999999,3.5,1.9662375,13.75,1.0443735,4.5625,2.23021775,10.625
h,0.863393,2.31987,0.863393,1.5587,"{'att': 331, 'def': 28}","{'att': 217, 'def': 30}",8,3,2,2,0.3476,d,2023-10-28,0,1,0,1,-0.695307,1.37595725,5.0,1.5140825000000002,11.0,1.12971225,5.3125,2.199285875,10.6875
a,1.14803,1.10165,1.14803,0.340518,"{'att': 120, 'def': 5}","{'att': 310, 'def': 32}",4,3,1,2,1.3507,l,2023-11-04,0,0,1,0,0.8075120000000001,1.4010595,6.75,1.5337975,7.5,1.1464080625,5.5,2.1774471249999996,10.5625
h,1.90884,0.432315,1.90884,0.432315,"{'att': 381, 'def': 37}","{'att': 256, 'def': 29}",6,5,2,1,2.4936000000000003,w,2023-11-11,1,0,0,3,1.476525,1.51957075,7.5,1.5640224999999999,5.0,1.1476418125,5.5625,2.210031875,10.4375
a,1.57875,2.49057,0.817578,0.968233,"{'att': 381, 'def': 11}","{'att': 265, 'def': 31}",4,12,2,3,0.6443,l,2023-11-27,0,0,1,0,-0.1506549999999999,1.55620075,8.25,1.21805625,4.0,1.22919525,5.75,2.0117571875,10.0
a,1.07886,3.30368,1.07886,3.30368,"{'att': 290, 'def': 17}","{'att': 276, 'def': 32}",1,16,1,2,0.2162,l,2023-12-02,0,0,1,0,-2.22482,1.3747532500000001,5.5,1.58610125,5.75,1.2774889999999999,5.875,2.0735690625,10.3125
h,1.11886,0.781542,1.11886,0.781542,"{'att': 216, 'def': 19}","{'att': 289, 'def': 25}",4,2,1,0,1.6513,w,2023-12-05,1,0,0,3,0.337318,1.42862,3.75,1.83205375,9.0,1.3281184375000001,5.6875,2.0862253125,10.5
h,1.02199,1.21801,1.02199,1.21801,"{'att': 158, 'def': 18}","{'att': 396, 'def': 21}",4,5,1,1,1.1472000000000002,d,2023-12-09,0,1,0,1,-0.19602,1.4213274999999999,3.75,1.75202675,8.75,1.3174371875,5.5625,1.9807116875,10.0625
a,0.556206,1.03828,0.556206,1.03828,"{'att': 217, 'def': 27}","{'att': 289, 'def': 25}",9,4,0,3,0.8795999999999999,l,2023-12-17,0,0,1,0,-0.4820740000000001,1.199615,3.25,1.9484504999999999,8.75,1.3570790625000002,5.625,1.8677960624999999,9.625
h,1.74626,1.75447,1.74626,1.75447,"{'att': 334, 'def': 29}","{'att': 114, 'def': 17}",6,19,2,1,1.3435,w,2023-12-24,1,0,0,3,-0.00821,0.9439789999999999,4.5,1.585378,6.75,1.2841994375,5.4375,1.8095091875,8.875
a,1.89483,2.59347,1.89483,2.59347,"{'att': 298, 'def': 22}","{'att': 220, 'def': 21}",7,15,4,1,0.9208,w,2023-12-27,1,0,0,3,-0.6986399999999999,1.1108289999999998,5.75,1.1980755,7.5,1.2253275625,5.4375,1.7219373125,9.1875
h,2.64477,0.519641,2.64477,0.519641,"{'att': 238, 'def': 22}","{'att': 297, 'def': 36}",10,3,3,0,2.8174,w,2023-12-30,1,0,0,3,2.125129,1.3048215,6.5,1.6510575,10.75,1.2561119375,5.625,1.7654091875,9.6875
a,1.14116,1.3701,1.14116,1.3701,"{'att': 406, 'def': 16}","{'att': 195, 'def': 22}",4,16,0,0,1.1415,d,2024-01-22,0,1,0,1,-0.2289400000000001,1.7105164999999998,8.0,1.47646525,10.25,1.3502156875,5.75,1.652302375,9.1875
h,2.27609,3.22698,1.51492,3.22698,"{'att': 276, 'def': 18}","{'att': 264, 'def': 21}",9,9,3,4,0.773,l,2024-02-01,0,0,1,0,-1.71206,1.856755,6.75,1.55942025,13.25,1.387861125,5.4375,1.5612455,9.1875
a,2.48996,2.35967,1.72879,2.35967,"{'att': 337, 'def': 19}","{'att': 219, 'def': 25}",6,13,4,2,1.4731,w,2024-02-04,1,0,0,3,-0.6308799999999999,1.9892124999999998,7.5,1.92754775,10.75,1.48243025,5.9375,1.622868625,8.6875
h,1.05781,1.84908,1.05781,1.84908,"{'att': 110, 'def': 19}","{'att': 317, 'def': 20}",7,3,0,2,0.7488,l,2024-02-10,0,0,1,0,-0.7912700000000001,2.137995,7.25,1.86909775,10.25,1.5959286875,6.25,1.709051125,8.6875
a,1.77591,1.59768,1.77591,1.59768,"{'att': 292, 'def': 19}","{'att': 139, 'def': 28}",5,19,2,1,1.5262,w,2024-02-17,1,0,0,3,0.1782300000000001,1.741255,6.5,2.2014575,10.25,1.5518968125,6.5,1.711107375,8.3125
h,1.21618,0.654342,1.21618,0.654342,"{'att': 177, 'def': 11}","{'att': 394, 'def': 15}",7,5,1,0,1.8487,w,2024-02-25,1,0,0,3,0.5618380000000001,1.8999424999999999,6.75,2.2583525,11.0,1.5188574375,5.875,1.7473130000000001,9.1875
a,0.507769,3.33495,0.507769,3.33495,"{'att': 265, 'def': 18}","{'att': 331, 'def': 31}",5,8,0,3,0.0665999999999999,l,2024-03-02,0,0,1,0,-2.827181,1.634965,6.25,1.615193,10.0,1.540906625,5.8125,1.6432175,9.3125
h,1.29589,2.94155,1.29589,2.94155,"{'att': 319, 'def': 17}","{'att': 261, 'def': 18}",9,15,2,1,0.4423,w,2024-03-09,1,0,0,3,-1.64566,1.13941725,6.0,1.859013,8.75,1.5008903125,5.875,1.78279875,9.625
a,1.66232,1.28271,1.66232,1.28271,"{'att': 276, 'def': 36}","{'att': 283, 'def': 20}",5,5,0,2,1.6791,l,2024-03-30,0,0,1,0,0.37961,1.1989372500000002,6.5,2.1321304999999997,11.75,1.4625809375,6.0625,1.9396259375,10.25
a,1.01021,1.12581,1.01021,1.12581,"{'att': 216, 'def': 15}","{'att': 308, 'def': 35}",4,11,1,1,1.2395,d,2024-04-02,0,1,0,1,-0.1155999999999999,1.17053975,6.5,2.053388,8.25,1.4678040625000002,6.125,1.8641346875,9.8125
h,1.78341,1.14133,1.02224,0.380163,"{'att': 219, 'def': 25}","{'att': 378, 'def': 33}",12,3,1,2,1.9591,l,2024-04-06,0,0,1,0,0.642077,1.11904725,5.75,2.171255,9.75,1.4635134374999998,6.3125,1.7280178124999999,9.5
a,1.45688,1.76244,1.45688,1.76244,"{'att': 208, 'def': 16}","{'att': 357, 'def': 30}",3,6,2,2,1.1421,d,2024-04-13,0,1,0,1,-0.30556,1.4379575,7.5,1.62285,8.5,1.5050478125,6.8125,1.7505045625,9.5625
h,0.164516,1.66179,0.164516,1.66179,"{'att': 281, 'def': 18}","{'att': 314, 'def': 23}",2,20,0,2,0.2613,l,2024-04-20,0,0,1,0,-1.497274,1.478205,6.0,1.3280725,6.25,1.5322284375,6.75,1.7845314375,9.625
h,0.484454,2.40311,0.484454,2.40311,"{'att': 131, 'def': 16}","{'att': 286, 'def': 34}",7,12,0,1,0.2527,l,2024-04-24,0,0,1,0,-1.918656,1.103754,5.25,1.4228425,10.0,1.5077478125,6.3125,1.8235008125,10.625
h,1.49011,0.90435,1.49011,0.90435,"{'att': 241, 'def': 20}","{'att': 429, 'def': 45}",2,6,2,1,1.8716,w,2024-04-27,1,0,0,3,0.5857600000000001,0.9723149999999999,6.0,1.7421674999999999,10.25,1.4288849375,6.375,1.8640408124999999,10.1875
a,0.396887,4.52542,0.396887,3.00308,"{'att': 329, 'def': 25}","{'att': 307, 'def': 22}",1,19,1,5,0.0112,l,2024-05-04,0,0,1,0,-2.606193,0.89899,3.5,1.6829224999999999,11.0,1.4035899375,6.0625,1.7584708125,9.625
h,1.1561,2.51452,1.1561,2.51452,"{'att': 172, 'def': 30}","{'att': 330, 'def': 27}",5,9,1,3,0.4649,l,2024-05-11,0,0,1,0,-1.3584200000000002,0.6339917500000001,3.0,2.3736675,14.25,1.26309725,5.5,2.008832,10.625
a,0.731254,5.65937,0.731254,5.65937,"{'att': 249, 'def': 15}","{'att': 158, 'def': 31}",1,22,0,2,0.0069,l,2024-05-19,0,0,1,0,-4.928116,0.88188775,3.75,2.58685,11.5,1.264031,5.5625,2.0803582499999997,10.1875
a,0.575835,1.6283,0.575835,1.6283,"{'att': 238, 'def': 22}","{'att': 202, 'def': 26}",2,14,0,2,0.5796,l,2024-08-17,0,0,1,0,-1.0524650000000002,0.9435877500000001,2.25,3.4009150000000004,14.0,1.16747875,5.0625,2.232382625,11.0
h,2.4181,2.02935,2.4181,2.02935,"{'att': 303, 'def': 21}","{'att': 176, 'def': 25}",8,6,2,6,1.6892,l,2024-08-25,0,0,1,0,0.3887499999999999,0.7150189999999998,2.25,3.5819025,16.0,1.0478459375,4.8125,2.186672,11.0625
a,0.937632,1.41069,0.937632,1.41069,"{'att': 186, 'def': 29}","{'att': 190, 'def': 29}",4,9,1,1,0.9358,d,2024-08-31,0,1,0,1,-0.473058,1.22032225,4.0,2.957885,12.75,1.1328640625,4.875,2.197938875,11.25
h,1.46969,1.48343,1.46969,1.48343,"{'att': 249, 'def': 26}","{'att': 235, 'def': 19}",6,10,1,2,1.342,l,2024-09-15,0,0,1,0,-0.01374,1.1657052499999998,3.75,2.6819275,12.75,1.0804716875,4.8125,2.186252,10.625
a,0.520117,2.37351,0.520117,2.37351,"{'att': 216, 'def': 16}","{'att': 236, 'def': 20}",4,9,1,3,0.2385,l,2024-09-21,0,0,1,0,-1.853393,1.3503142499999998,5.0,1.6379425,9.75,1.0963160625,4.75,2.23807,10.9375
h,0.748925,2.11724,0.748925,1.35607,"{'att': 308, 'def': 22}","{'att': 266, 'def': 18}",2,11,1,2,0.3470999999999999,l,2024-09-28,0,0,1,0,-0.6071450000000002,1.33638475,5.5,1.824245,8.5,1.0970878124999999,4.6875,2.1779800000000002,11.0
a,0.696254,4.13513,0.696254,3.37396,"{'att': 179, 'def': 20}","{'att': 213, 'def': 18}",10,9,3,5,0.0549,l,2024-10-05,0,0,1,0,-2.677706,0.919091,4.0,1.8462174999999998,9.75,1.0629024999999999,4.25,2.126460625,10.75
h,0.761217,1.36569,0.761217,1.36569,"{'att': 186, 'def': 7}","{'att': 113, 'def': 19}",0,25,1,2,0.8929,l,2024-10-20,0,0,1,0,-0.604473,0.8587465,5.5,2.5273275,9.75,1.002523375,4.5625,2.3047368749999997,11.0
a,1.11074,1.51347,1.11074,1.51347,"{'att': 248, 'def': 22}","{'att': 279, 'def': 28}",3,12,2,2,1.0608,d,2024-10-26,0,1,0,1,-0.40273,0.68162825,4.0,2.4978925,13.5,0.9869613125,4.3125,2.3197293749999996,11.875
h,1.65018,2.64849,1.65018,2.64849,"{'att': 177, 'def': 29}","{'att': 298, 'def': 23}",6,2,2,2,0.6972,d,2024-11-02,0,1,0,1,-0.9983099999999998,0.829284,3.75,2.2828825,14.25,0.9449194375,3.75,2.342988125,12.4375
h,0.912781,0.792655,0.912781,0.792655,"{'att': 407, 'def': 16}","{'att': 157, 'def': 27}",7,6,2,0,1.463,w,2024-11-09,1,0,0,3,0.1201259999999999,1.05459775,4.75,2.415695,12.0,0.9570006875,3.9375,2.39836625,12.1875
a,1.33903,0.717158,1.33903,0.717158,"{'att': 273, 'def': 19}","{'att': 238, 'def': 36}",8,6,4,1,1.8798,w,2024-11-23,1,0,0,3,0.621872,1.1087295,4.0,1.5800762499999998,11.25,1.00376725,4.25,2.3440453125,11.3125
h,0.866034,3.07901,0.866034,0.795501,"{'att': 181, 'def': 16}","{'att': 290, 'def': 27}",8,4,2,4,0.1558,l,2024-11-30,0,0,1,0,0.0705329999999999,1.25318275,6.0,1.4179432499999998,6.5,1.05717825,4.3125,2.2386733125,10.9375
a,0.847724,1.49904,0.847724,1.49904,"{'att': 185, 'def': 24}","{'att': 285, 'def': 28}",4,7,0,4,0.8206,l,2024-12-04,0,0,1,0,-0.6513159999999999,1.19200625,7.25,1.8093282499999996,4.5,1.0181735,4.6875,2.3745895625,10.8125
a,1.47567,1.19808,1.47567,1.19808,"{'att': 217, 'def': 27}","{'att': 208, 'def': 23}",6,7,1,2,1.5825,l,2024-12-09,0,0,1,0,0.27759,0.99139225,6.75,1.5219657499999997,5.75,1.0463508125,4.875,2.1854408124999996,10.0625
h,1.23748,1.73349,1.23748,1.73349,"{'att': 267, 'def': 23}","{'att': 272, 'def': 22}",11,4,1,2,0.9286,l,2024-12-14,0,0,1,0,-0.49601,1.1321145,6.5,1.6233219999999995,6.0,1.0663239375,4.9375,2.1031633125,9.9375
a,1.13531,0.78868,1.13531,0.78868,"{'att': 321, 'def': 22}","{'att': 320, 'def': 27}",3,3,3,0,1.6608,w,2024-12-22,1,0,0,3,0.34663,1.106727,7.25,1.8774049999999998,5.5,1.0979630624999999,5.5625,1.8577958125,8.8125
h,0.826489,0.358876,0.826489,0.358876,"{'att': 221, 'def': 21}","{'att': 254, 'def': 34}",4,2,2,0,1.9208,w,2024-12-26,1,0,0,3,0.467613,1.174046,6.0,1.3048224999999998,5.25,1.1329302499999998,5.625,1.8053195625,8.125
a,0.640697,2.28433,0.640697,1.52317,"{'att': 218, 'def': 20}","{'att': 222, 'def': 19}",6,6,2,2,0.2987999999999999,d,2024-12-29,0,1,0,1,-0.882473,1.16873725,6.0,1.0197814999999997,4.0,1.0334545625,5.375,1.7009149375,7.875
h,1.90463,2.57227,1.90463,2.57227,"{'att': 191, 'def': 20}","{'att': 273, 'def': 15}",12,11,0,3,0.8769,l,2025-01-06,0,0,1,0,-0.66764,0.959994,6.0,1.2913439999999998,3.75,1.014896125,5.5,1.7555174375,7.6875
a,1.47433,2.13327,1.47433,2.13327,"{'att': 356, 'def': 24}","{'att': 179, 'def': 32}",8,10,0,3,0.9416,l,2025-01-15,0,0,1,0,-0.6589400000000001,1.1267815,6.25,1.501039,5.5,1.042079875,5.875,1.8235699374999998,7.75
