assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03 14:00:00+00:00,0,7,0,0,0,0,14,0,0,0,2,3,0.0,0,0,0,0,40,False,0,2,Leigh Kavanagh,5,14,CHE,1080,1170,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06 19:30:00+00:00,0,4,0,0,0,0,15,0,136,0,1,2,0.0,0,70,79,9,40,True,0,2,Leigh Kavanagh,5,15,BRE,1055,1150,BHA,1070,1135,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2023-12-09 15:00:00+00:00,0,6,0,0,0,0,16,0,309,0,1,1,0.0,0,58,89,31,40,True,0,2,Leigh Kavanagh,5,16,BUR,1050,1050,BHA,1070,1135,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2023-12-17 14:00:00+00:00,0,1,0,0,0,0,17,0,490,0,0,2,0.0,0,32,86,54,40,False,0,2,Leigh Kavanagh,5,17,ARS,1370,1330,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21 20:00:00+00:00,0,8,0,0,0,0,18,0,585,0,1,1,0.0,0,-2,53,55,40,False,0,2,Leigh Kavanagh,5,18,CRY,1080,1060,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28 19:30:00+00:00,0,18,0,0,0,0,19,0,685,0,2,4,0.0,0,18,49,31,40,True,0,2,Leigh Kavanagh,5,19,TOT,1150,1310,BHA,1070,1135,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2024-01-02 19:30:00+00:00,0,19,0,0,0,0,20,0,778,0,0,0,0.0,0,8,69,61,40,False,0,2,Leigh Kavanagh,5,20,WHU,1055,1150,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2024-01-22 19:45:00+00:00,0,20,0,0,0,0,21,0,939,0,0,0,0.0,0,-15,77,92,40,True,0,2,Leigh Kavanagh,5,21,WOL,1105,1100,BHA,1070,1135,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30 19:45:00+00:00,0,12,0,0,0,0,22,0,1101,0,0,4,0.0,0,21,77,56,40,False,0,2,Leigh Kavanagh,5,22,LUT,1020,1090,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03 15:00:00+00:00,0,8,0,0,0,0,23,0,1158,0,1,4,0.0,0,5,41,36,40,True,0,2,Leigh Kavanagh,5,23,CRY,1120,1085,BHA,1070,1135,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,0,18,0,0,0,0,24,0,1249,0,1,2,0.0,0,7,76,69,40,False,0,2,Leigh Kavanagh,5,24,TOT,1110,1230,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2024-02-18 14:00:00+00:00,0,17,0,0,0,0,25,0,1419,0,5,0,0.0,0,55,139,84,40,False,0,2,Leigh Kavanagh,5,25,SHU,1045,1020,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,254,0,0,0.0,0.0,2024-02-24 15:00:00+00:00,0,9,0,0,0,0,26,0,1561,0,1,1,0.0,0,27,101,74,40,True,0,2,Leigh Kavanagh,5,26,EVE,1125,1080,BHA,1070,1135,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2024-03-02 15:00:00+00:00,0,10,0,0,0,0,27,0,1599,0,0,3,0.0,0,-11,56,67,40,False,0,2,Leigh Kavanagh,5,27,FUL,1050,1060,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,274,0,0,0.0,0.0,2024-03-10 14:00:00+00:00,0,16,0,0,0,0,28,0,1638,0,0,1,0.0,0,-31,40,71,40,True,0,2,Leigh Kavanagh,5,28,NFO,1125,1080,BHA,1070,1135,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2024-03-31 13:00:00+00:00,0,11,0,0,0,0,30,0,1794,0,1,2,0.0,0,5,43,38,40,False,0,2,Leigh Kavanagh,5,30,LIV,1210,1270,BHA,1180,1240,1,2023
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2024-04-03 18:30:00+00:00,0,4,0,0,0,0,31,0,1823,0,0,0,0.0,0,-6,27,33,40,False,0,2,Leigh Kavanagh,5,31,BRE,1110,1090,BHA,1180,1240,1,2023
