assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,19,0,3.3,495,15,2,1,6.3,36.2,2020-09-19 16:30:00+00:00,23,6,0,0,0,0,2,0,247988,3,1,23.0,6,23767,51212,27445,70,True,0,3,Donny van de Beek,13,CRY,1120,1020,MUN,1250,1240,0,2020
0,0,3,0,0.1,495,19,1,0,0.2,0.0,2020-09-26 11:30:00+00:00,1,3,0,0,0,0,3,0,308691,3,2,2.0,1,27384,72384,45000,70,False,0,3,Donny van de Beek,13,BHA,1150,1100,MUN,1280,1310,0,2020
0,0,4,0,0.8,495,35,1,0,0.9,2.6,2020-10-04 15:30:00+00:00,22,17,0,0,0,0,4,0,249660,6,1,6.0,1,-60916,11478,72394,70,True,0,3,Donny van de Beek,13,TOT,1170,1290,MUN,1250,1240,0,2020
0,0,5,0,12.3,495,45,0,0,1.5,2.8,2020-10-17 19:00:00+00:00,14,14,0,0,0,0,5,0,207093,4,1,0.0,1,-49922,9351,59273,69,False,0,3,Donny van de Beek,13,NEW,1050,1030,MUN,1280,1310,0,2020
0,0,0,0,0.0,495,55,0,0,0.0,0.0,2020-10-24 16:30:00+00:00,0,5,0,0,0,0,6,0,183400,0,0,0.0,0,-27208,4019,31227,69,True,0,3,Donny van de Beek,13,CHE,1300,1310,MUN,1250,1240,0,2020
0,0,2,0,4.9,495,64,0,0,1.3,0.4,2020-11-01 16:30:00+00:00,15,1,0,0,0,0,7,0,162321,1,0,8.0,1,-23132,2058,25190,68,True,0,3,Donny van de Beek,13,ARS,1150,1210,MUN,1250,1240,0,2020
0,0,0,0,0.0,495,73,0,0,0.0,0.0,2020-11-07 12:30:00+00:00,0,7,0,0,0,0,8,0,149345,3,1,0.0,0,-14044,1459,15503,68,False,0,3,Donny van de Beek,13,EVE,1130,1200,MUN,1280,1310,0,2020
0,0,4,0,0.7,495,84,0,0,0.3,2.2,2020-11-21 20:00:00+00:00,11,18,0,0,0,0,9,0,137728,0,1,0.0,1,-12766,2013,14779,67,True,0,3,Donny van de Beek,13,WBA,1000,1040,MUN,1250,1240,0,2020
0,0,12,0,3.9,495,96,2,0,3.0,16.0,2020-11-29 14:00:00+00:00,90,16,0,0,0,0,10,0,134348,3,2,10.0,2,-4259,1923,6182,67,False,0,3,Donny van de Beek,13,SOU,1030,1110,MUN,1280,1310,0,2020
0,0,3,0,2.9,495,108,1,0,0.4,0.8,2020-12-05 17:30:00+00:00,45,19,0,0,0,0,11,0,133134,3,1,0.0,1,-2125,2923,5048,67,False,0,3,Donny van de Beek,13,WHU,1140,1260,MUN,1280,1310,0,2020
