assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,-2,0,0.9,106,0.0,0.14,0.0786547511816024,0.5,8,1,0,1.6,6.8,2024-08-18,73,False,7,0,0,0,0,1,0,6235,1,1,2,8.0,2,0,0,0,55,True,0,1,0,0,0.0786547511816024,3,Kevin Schade,4,CRY,1140,1110,BRE,1070,1090,2024,0.0786547511816024,,1.38064,1.0,1.38064,1.14757,4.0,1.14757
0,0,3,0,0.5,106,0.0,0.0,0.0,0.13,16,0,0,0.1,0.0,2024-08-25,17,False,12,0,0,0,0,2,0,6818,0,0,2,0.0,1,-607,374,981,55,False,0,0,0,0,0.0,3,Kevin Schade,4,LIV,1340,1360,BRE,1100,1350,2024,0.0,,0.457239,2.0,0.457239,2.71877,21.0,2.71877
1,0,16,1,13.3,106,0.0993802845478057,0.23,0.3795889019966125,1.04,22,0,0,4.6,5.4,2024-08-31,74,False,17,0,0,0,0,3,0,6776,1,1,3,27.0,6,-571,544,1115,55,True,0,2,1,0,0.3795889019966125,3,Kevin Schade,4,SOU,1060,1090,BRE,1070,1090,2024,0.3795889019966125,,3.86281,15.0,3.86281,1.64713,14.0,1.64713
0,0,8,0,12.0,106,0.0295312516391277,0.02,0.0,1.49,37,0,0,2.2,8.4,2024-09-14,45,False,13,0,0,0,0,4,0,7320,0,1,2,2.0,1,-364,795,1159,55,False,0,0,1,0,0.0,3,Kevin Schade,4,MCI,1140,1300,BRE,1100,1350,2024,0.0,,1.05094,6.0,1.05094,1.55279,22.0,1.55279
0,0,3,0,0.3,106,0.0,0.06,0.0468297973275184,0.51,49,1,0,2.7,7.2,2024-09-21,27,False,18,0,0,0,0,5,0,17286,0,1,3,19.0,1,9209,11999,2790,54,False,0,1,0,0,0.0468297973275184,3,Kevin Schade,4,TOT,1140,1300,BRE,1100,1350,2024,0.0468297973275184,,0.893565,5.0,0.893565,3.89481,17.0,3.89481
0,0,7,0,1.3,106,0.0,0.02,0.0,0.88,53,1,0,1.4,8.4,2024-09-28,59,False,19,0,0,0,0,6,0,16833,1,1,1,4.0,1,-183,5966,6149,54,True,0,0,0,0,0.0,3,Kevin Schade,4,WHU,1070,1130,BRE,1070,1090,2024,0.0,,0.370222,7.0,0.370222,0.878617,12.0,0.878617
0,0,6,0,0.3,106,0.0,0.54,0.5873571038246155,0.7,63,2,0,5.5,8.6,2024-10-05,76,False,20,0,0,0,0,7,0,14061,1,3,5,46.0,2,-2854,871,3725,54,True,0,2,0,0,0.5873571038246155,3,Kevin Schade,4,WOL,1070,1120,BRE,1070,1090,2024,0.5873571038246155,,4.13513,9.0,3.37396,0.696254,10.0,0.696254
0,0,0,0,3.0,106,0.0,0.1,0.1228113621473312,1.14,75,2,0,0.6,0.0,2024-10-19,73,False,14,0,0,0,0,8,0,12126,1,1,2,4.0,2,-2044,403,2447,53,False,0,1,0,0,0.1228113621473312,3,Kevin Schade,4,MUN,1140,1110,BRE,1100,1350,2024,0.1228113621473312,,0.892843,3.0,0.892843,1.76555,12.0,1.76555
0,0,3,0,0.0,106,0.0,0.14,0.1011518612504005,0.16,83,1,0,1.2,1.0,2024-10-26,13,False,10,0,0,0,0,9,0,11870,0,3,4,11.0,1,-368,1060,1428,53,True,0,1,0,0,0.1011518612504005,3,Kevin Schade,4,IPS,1070,1080,BRE,1070,1090,2024,0.1011518612504005,,4.09663,9.0,3.33546,1.65698,6.0,1.65698
0,0,3,0,4.8,106,0.0,0.0,0.0,0.62,92,2,0,0.9,3.8,2024-11-04,18,False,9,0,0,0,0,10,0,10149,0,1,2,0.0,1,-1736,276,2012,52,False,0,0,0,0,0.0,3,Kevin Schade,4,FUL,1140,1110,BRE,1100,1350,2024,0.0,,0.739231,2.0,0.739231,1.43017,13.0,1.43017
