assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,554,9,0,0,0.0,0.0,2021-08-15 13:00:00+00:00,0,14,0,0,0,0,1,0,0,4,2,0.0,0,0,0,0,40,False,0,2,Jamal Baptiste,19,NEW,1050,1040,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,20,0,0,0.0,0.0,2021-08-23 19:00:00+00:00,0,9,0,0,0,0,2,0,5081,1,4,0.0,0,1508,1797,289,40,True,0,2,Jamal Baptiste,19,LEI,1080,1160,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,28,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,7,0,0,0,0,3,0,9313,2,2,0.0,0,1616,2770,1154,40,True,0,2,Jamal Baptiste,19,CRY,1160,1160,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,39,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,16,0,0,0,0,4,0,18712,0,0,0.0,0,4787,7836,3049,40,False,0,2,Jamal Baptiste,19,SOU,1090,1120,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,49,0,0,0.0,0.0,2021-09-19 13:00:00+00:00,0,13,0,0,0,0,5,0,20651,2,1,0.0,0,838,2883,2045,40,True,0,2,Jamal Baptiste,19,MUN,1190,1200,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,56,0,0,0.0,0.0,2021-09-25 14:00:00+00:00,0,10,0,0,0,0,6,0,22120,2,1,0.0,0,301,2368,2067,40,False,0,2,Jamal Baptiste,19,LEE,1080,1100,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,69,0,0,0.0,0.0,2021-10-03 13:00:00+00:00,0,3,0,0,0,0,7,0,22496,2,1,0.0,0,-295,1220,1515,40,True,0,2,Jamal Baptiste,19,BRE,1150,1120,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,74,0,0,0.0,0.0,2021-10-17 13:00:00+00:00,0,8,0,0,0,0,8,0,22681,1,0,0.0,0,-423,797,1220,40,False,0,2,Jamal Baptiste,19,EVE,1130,1110,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,90,0,0,0.0,0.0,2021-10-24 13:00:00+00:00,0,17,0,0,0,0,9,0,22573,0,1,0.0,0,-470,369,839,40,True,0,2,Jamal Baptiste,19,TOT,1200,1210,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,91,0,0,0.0,0.0,2021-10-31 16:30:00+00:00,0,2,0,0,0,0,10,0,22293,4,1,0.0,0,-718,426,1144,40,False,0,2,Jamal Baptiste,19,AVL,1140,1090,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,110,0,0,0.0,0.0,2021-11-07 16:30:00+00:00,0,11,0,0,0,0,11,0,22186,2,3,0.0,0,-491,278,769,40,True,0,2,Jamal Baptiste,19,LIV,1350,1350,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,120,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,20,0,0,0,0,12,0,21992,0,1,0.0,0,-527,246,773,40,False,0,2,Jamal Baptiste,19,WOL,1150,1080,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,129,0,0,0.0,0.0,2021-11-28 14:00:00+00:00,0,12,0,0,0,0,13,0,21661,1,2,0.0,0,-507,183,690,40,False,0,2,Jamal Baptiste,19,MCI,1340,1340,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,136,0,0,0.0,0.0,2021-12-01 19:30:00+00:00,0,4,0,0,0,0,14,0,21535,1,1,0.0,0,-245,135,380,40,True,0,2,Jamal Baptiste,19,BHA,1160,1120,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,149,0,0,0.0,0.0,2021-12-04 12:30:00+00:00,0,6,0,0,0,0,15,0,21407,2,3,0.0,0,-256,224,480,40,True,0,2,Jamal Baptiste,19,CHE,1300,1290,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,154,0,0,0.0,0.0,2021-12-12 14:00:00+00:00,0,5,0,0,0,0,16,0,21463,0,0,0.0,0,-144,366,510,40,False,0,2,Jamal Baptiste,19,BUR,1080,1060,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,161,0,0,0.0,0.0,2021-12-15 20:00:00+00:00,0,1,0,0,0,0,17,0,21376,0,2,0.0,0,-221,208,429,40,False,0,2,Jamal Baptiste,19,ARS,1150,1190,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,189,0,0,0.0,0.0,2021-12-26 15:00:00+00:00,0,16,0,0,0,0,19,0,21278,3,2,0.0,0,-168,184,352,40,True,0,2,Jamal Baptiste,19,SOU,1140,1090,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,200,0,0,0.0,0.0,2021-12-28 15:00:00+00:00,0,18,0,0,0,0,20,0,21232,4,1,0.0,0,-62,128,190,40,False,0,2,Jamal Baptiste,19,WAT,1090,1120,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,204,0,0,0.0,0.0,2022-01-01 17:30:00+00:00,0,7,0,0,0,0,21,0,20968,3,2,0.0,0,-250,193,443,40,False,0,2,Jamal Baptiste,19,CRY,1110,1080,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,179,0,0,0.0,0.0,2022-01-12 19:45:00+00:00,0,15,0,0,0,0,21,0,20968,0,2,0.0,0,-250,193,443,40,True,0,2,Jamal Baptiste,19,NOR,1040,1030,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,219,0,0,0.0,0.0,2022-01-16 14:00:00+00:00,0,10,0,0,0,0,22,0,20855,3,2,0.0,0,-332,182,514,40,True,0,2,Jamal Baptiste,19,LEE,1070,1100,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,228,0,0,0.0,0.0,2022-01-22 15:00:00+00:00,0,13,0,0,0,0,23,0,20761,0,1,0.0,0,-176,102,278,40,False,0,2,Jamal Baptiste,19,MUN,1170,1190,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,235,0,0,0.0,0.0,2022-02-08 19:45:00+00:00,0,18,0,0,0,0,24,0,20715,0,1,0.0,0,-191,105,296,40,True,0,2,Jamal Baptiste,19,WAT,1040,1070,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,245,0,0,0.0,0.0,2022-02-13 16:30:00+00:00,0,9,0,0,0,0,25,0,20636,2,2,0.0,0,-145,55,200,40,False,0,2,Jamal Baptiste,19,LEI,1100,1150,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,259,0,0,0.0,0.0,2022-02-19 12:30:00+00:00,0,14,0,0,0,0,26,0,20614,1,1,0.0,0,-143,88,231,40,True,0,2,Jamal Baptiste,19,NEW,1030,1070,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,270,0,0,0.0,0.0,2022-02-27 14:00:00+00:00,0,20,0,0,0,0,27,0,20591,0,1,0.0,0,-116,100,216,40,True,0,2,Jamal Baptiste,19,WOL,1160,1100,WHU,1110,1160,1,2021
0,0,0,0,0.0,554,274,0,0,0.0,0.0,2022-03-05 17:30:00+00:00,0,11,0,0,0,0,28,0,20483,0,1,0.0,0,-148,69,217,40,False,0,2,Jamal Baptiste,19,LIV,1300,1340,WHU,1150,1180,1,2021
0,0,0,0,0.0,554,290,0,0,0.0,0.0,2022-03-13 14:00:00+00:00,0,2,0,0,0,0,29,0,20521,1,2,0.0,0,-60,131,191,40,True,0,2,Jamal Baptiste,19,AVL,1110,1090,WHU,1110,1160,1,2021
