assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
1,3,38,1,19.9,155,4,0,0,6.1,40.8,2020-09-13 15:30:00+00:00,90,17,0,0,0,0,1,0,397204,1,0,0.0,12,0,0,0,60,False,0,2,Lucas Digne,7,TOT,1130,1250,EVE,1100,1140,0
0,0,19,0,75.5,155,12,2,0,10.9,21.8,2020-09-19 11:30:00+00:00,90,18,0,0,0,0,2,0,878954,2,5,12.0,1,275313,323021,47708,61,True,0,2,Lucas Digne,7,WBA,1000,1040,EVE,1130,1200,0
1,1,22,0,17.3,155,21,1,0,5.6,26.8,2020-09-26 14:00:00+00:00,90,6,0,0,0,0,3,0,965634,2,1,12.0,6,43922,160549,116627,61,False,0,2,Lucas Digne,7,CRY,1030,1010,EVE,1100,1140,0
0,0,16,0,20.7,155,32,2,0,4.0,14.8,2020-10-03 14:00:00+00:00,90,3,0,0,0,0,4,0,1119737,2,4,4.0,1,95825,150459,54634,61,True,0,2,Lucas Digne,7,BHA,1190,1130,EVE,1130,1200,0
1,3,34,0,29.5,155,41,2,0,7.2,42.2,2020-10-17 11:30:00+00:00,90,11,0,0,0,0,5,0,1082084,2,2,0.0,7,-45422,98120,143542,61,True,0,2,Lucas Digne,7,LIV,1210,1230,EVE,1130,1200,0
0,0,-3,0,3.1,155,56,2,0,0.5,0.0,2020-10-25 14:00:00+00:00,71,16,0,0,0,1,6,0,1358086,0,2,2.0,-2,236689,275939,39250,62,False,0,2,Lucas Digne,7,SOU,1030,1110,EVE,1100,1140,0
0,0,0,0,0.0,155,65,0,0,0.0,0.0,2020-11-01 14:00:00+00:00,0,14,0,0,0,0,7,0,902771,1,2,0.0,0,-434149,26260,460409,62,False,0,2,Lucas Digne,7,NEW,1050,1030,EVE,1100,1140,0
0,0,12,0,11.4,155,73,3,0,2.8,8.2,2020-11-07 12:30:00+00:00,90,13,0,0,0,0,8,0,885629,3,1,8.0,1,-35744,29131,64875,61,True,0,2,Lucas Digne,7,MUN,1280,1310,EVE,1130,1200,0
2,1,42,0,54.9,155,81,2,0,11.0,50.8,2020-11-22 12:00:00+00:00,90,8,0,0,0,0,9,0,982149,3,2,4.0,8,65487,109808,44321,61,False,0,2,Lucas Digne,7,FUL,1150,1040,EVE,1100,1140,0
0,0,0,0,0.0,155,93,0,0,0.0,0.0,2020-11-28 17:30:00+00:00,0,10,0,0,0,0,10,0,827721,1,0,0.0,0,-130807,67628,198435,62,True,0,2,Lucas Digne,7,LEE,1150,1170,EVE,1130,1200,0
0,0,0,0,0.0,155,101,0,0,0.0,0.0,2020-12-05 12:30:00+00:00,0,4,0,0,0,0,11,0,563548,1,1,0.0,0,-261832,984,262816,61,False,0,2,Lucas Digne,7,BUR,1040,1040,EVE,1100,1140,0
0,0,0,0,0.0,155,111,0,0,0.0,0.0,2020-12-12 20:00:00+00:00,0,5,0,0,0,0,12,0,488547,0,1,0.0,0,-88262,390,88652,61,True,0,2,Lucas Digne,7,CHE,1300,1310,EVE,1130,1200,0
0,0,0,0,0.0,155,123,0,0,0.0,0.0,2020-12-16 18:00:00+00:00,0,9,0,0,0,0,13,0,451651,2,0,0.0,0,-38541,171,38712,61,False,0,2,Lucas Digne,7,LEI,1190,1150,EVE,1100,1140,0
0,0,0,0,0.0,155,133,0,0,0.0,0.0,2020-12-19 17:30:00+00:00,0,1,0,0,0,0,14,0,425854,1,2,0.0,0,-26469,190,26659,60,True,0,2,Lucas Digne,7,ARS,1150,1210,EVE,1130,1200,0
0,0,0,0,0.0,155,146,0,0,0.0,0.0,2020-12-26 20:00:00+00:00,0,15,0,0,0,0,15,0,395503,1,0,0.0,0,-30122,669,30791,60,False,0,2,Lucas Digne,7,SHU,1020,1000,EVE,1100,1140,0
0,0,0,0,0.0,155,163,0,0,0.0,0.0,2021-01-01 17:30:00+00:00,0,19,0,0,0,0,17,0,377231,1,0,0.0,0,-9501,462,9963,60,True,0,2,Lucas Digne,7,WHU,1190,1290,EVE,1130,1200,0
1,0,12,0,14.4,155,176,1,0,3.6,17.6,2021-01-12 20:15:00+00:00,90,20,0,0,0,0,18,0,398596,2,1,4.0,5,1962,13339,11377,60,False,0,2,Lucas Digne,7,WOL,1120,1040,EVE,1100,1140,0
0,0,14,0,34.7,155,191,1,0,7.1,15.8,2021-01-27 20:15:00+00:00,90,9,0,0,0,0,20,0,403214,1,1,20.0,2,15909,24647,8738,60,True,0,2,Lucas Digne,7,LEI,1150,1230,EVE,1130,1200,0
0,0,18,0,24.4,155,203,2,0,5.6,28.6,2021-01-30 12:30:00+00:00,90,14,0,0,0,0,21,0,514112,2,0,3.0,1,106760,112508,5748,60,True,0,2,Lucas Digne,7,NEW,1060,1110,EVE,1130,1200,0
1,0,22,0,19.3,155,212,1,0,5.7,37.2,2021-02-03 19:30:00+00:00,90,10,0,0,0,0,22,0,508466,2,1,0.0,5,-4383,16177,20560,61,False,0,2,Lucas Digne,7,LEE,1060,1210,EVE,1100,1140,0
0,0,7,0,5.4,155,224,3,0,1.3,0.0,2021-02-06 20:00:00+00:00,90,13,0,0,0,0,23,0,525016,3,3,8.0,1,14277,30485,16208,61,False,0,2,Lucas Digne,7,MUN,1250,1240,EVE,1100,1140,0
0,0,7,0,2.4,155,233,2,0,0.4,2.0,2021-02-14 19:00:00+00:00,90,8,0,0,0,0,24,0,602381,2,0,0.0,1,61671,94700,33029,61,True,0,2,Lucas Digne,7,FUL,1110,1060,EVE,1130,1200,0
1,0,17,0,4.3,155,153,3,0,1.8,9.8,2021-02-17 20:15:00+00:00,90,12,0,0,0,0,24,0,602381,3,1,4.0,4,61671,94700,33029,61,True,0,2,Lucas Digne,7,MCI,1320,1350,EVE,1130,1200,0
0,1,27,1,19.4,155,244,0,0,4.1,20.2,2021-02-20 17:30:00+00:00,90,11,0,0,0,0,25,0,564737,2,0,1.0,7,-24822,14072,38894,61,False,0,2,Lucas Digne,7,LIV,1190,1300,EVE,1100,1140,0
0,0,21,1,16.5,155,251,0,0,4.1,22.0,2021-03-01 20:00:00+00:00,90,16,0,0,0,0,26,0,834717,0,1,2.0,6,244963,262448,17485,61,True,0,2,Lucas Digne,7,SOU,1110,1160,EVE,1130,1200,0
0,2,30,1,27.5,155,287,0,0,6.0,28.0,2021-03-04 18:00:00+00:00,90,18,0,0,0,0,26,0,834717,1,0,4.0,8,244963,262448,17485,61,False,0,2,Lucas Digne,7,WBA,1040,1050,EVE,1100,1140,0
0,0,7,0,15.8,155,262,2,0,3.4,10.6,2021-03-08 18:00:00+00:00,90,5,0,0,0,0,27,0,806107,0,2,8.0,0,-11074,21412,32486,62,False,1,2,Lucas Digne,7,CHE,1260,1250,EVE,1100,1140,0
0,0,18,0,50.2,155,271,2,0,6.3,12.8,2021-03-13 17:30:00+00:00,90,4,0,0,0,0,28,0,827731,2,1,0.0,1,18572,40212,21640,62,True,0,2,Lucas Digne,7,BUR,1090,1080,EVE,1130,1200,0
0,0,11,0,38.0,155,292,1,0,5.3,9.0,2021-04-05 17:00:00+00:00,90,6,0,0,0,0,30,0,744395,1,1,6.0,1,2618,20833,18215,62,True,1,2,Lucas Digne,7,CRY,1120,1020,EVE,1130,1200,0
0,0,23,1,6.3,155,299,0,0,1.7,8.2,2021-04-12 19:15:00+00:00,90,3,0,0,0,0,31,0,733804,0,0,2.0,6,-11487,23009,34496,62,False,0,2,Lucas Digne,7,BHA,1150,1100,EVE,1100,1140,0
0,0,11,0,3.3,155,312,2,0,2.7,20.0,2021-04-16 19:00:00+00:00,90,17,0,0,0,0,32,0,704257,2,2,4.0,1,-29786,9512,39298,62,True,0,2,Lucas Digne,7,TOT,1170,1290,EVE,1130,1200,0
0,0,21,1,15.1,155,319,0,0,4.4,20.2,2021-04-23 19:00:00+00:00,90,1,0,0,0,0,33,0,709259,1,0,9.0,6,3997,22911,18914,61,False,0,2,Lucas Digne,7,ARS,1130,1220,EVE,1100,1140,0
