assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2024-08-18T15:30:00Z,0,False,13,0,0,0,0,1,0,33631,0,2,0,0.0,0,0,0,0,40,True,0,1,Marcus Bettinelli,6,MCI,1230,1350,CHE,1150,1360,2024,,1.06123,8.0,1.06123,1.18038,10.0,1.18038
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,37192,0,6,2,0.0,0,-40,1258,1298,40,False,0,1,Marcus Bettinelli,6,WOL,1070,1100,CHE,1150,1360,2024,,2.02935,6.0,2.02935,2.4181,8.0,2.4181
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,7,0,0,0,0,3,0,38863,0,1,1,0.0,0,37,2211,2174,40,True,0,1,Marcus Bettinelli,6,CRY,1140,1110,CHE,1150,1360,2024,,2.97743,4.0,2.97743,0.459708,6.0,0.459708
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,False,3,0,0,0,0,4,0,39038,0,1,0,0.0,0,-630,1370,2000,40,False,0,1,Marcus Bettinelli,6,BOU,1080,1190,CHE,1150,1360,2024,,0.932726,9.0,0.932726,1.53731,5.0,0.77614
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2024-09-21T11:30:00Z,0,False,19,0,0,0,0,5,0,38845,0,3,0,0.0,0,-454,665,1119,40,False,0,1,Marcus Bettinelli,6,WHU,1080,1100,CHE,1150,1360,2024,,2.39727,9.0,2.39727,0.758267,12.0,0.758267
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,5,0,0,0,0,6,0,38103,0,2,4,0.0,0,-948,1015,1963,40,True,0,1,Marcus Bettinelli,6,BHA,1100,1200,CHE,1150,1360,2024,,3.65839,10.0,2.89722,1.20712,7.0,1.20712
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,16,0,0,0,0,7,0,37818,0,1,1,0.0,0,-552,694,1246,40,True,0,1,Marcus Bettinelli,6,NFO,1230,1130,CHE,1150,1360,2024,,2.27752,13.0,2.27752,1.66654,5.0,1.66654
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2024-10-20T15:30:00Z,0,False,12,0,0,0,0,8,0,37851,0,1,2,0.0,0,-251,528,779,40,False,0,1,Marcus Bettinelli,6,LIV,1340,1360,CHE,1150,1360,2024,,1.33904,6.0,1.33904,2.22517,2.0,1.464
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2024-10-27T14:00:00Z,0,False,15,0,0,0,0,9,0,37678,0,1,2,0.0,0,-266,257,523,40,True,0,1,Marcus Bettinelli,6,NEW,1150,1290,CHE,1150,1360,2024,,1.61794,5.0,1.61794,1.74225,11.0,1.74225
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2024-11-03T16:30:00Z,0,False,14,0,0,0,0,10,0,37332,0,1,1,0.0,0,-444,235,679,40,False,0,1,Marcus Bettinelli,6,MUN,1140,1110,CHE,1150,1360,2024,,1.21071,8.0,1.21071,2.1605,4.0,1.39934
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,1,0,0,0,0,11,0,36968,0,1,1,0.0,0,-442,144,586,40,True,0,1,Marcus Bettinelli,6,ARS,1370,1350,CHE,1150,1360,2024,,1.24067,6.0,1.24067,1.9605,6.0,1.9605
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,11,0,0,0,0,12,0,36460,0,2,1,0.0,0,-576,149,725,40,False,0,1,Marcus Bettinelli,6,LEI,1050,1090,CHE,1150,1360,2024,,2.81658,13.0,2.81658,0.967987,3.0,0.206818
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,2,0,0,0,0,13,0,36083,0,0,3,0.0,0,-465,109,574,40,True,0,1,Marcus Bettinelli,6,AVL,1160,1320,CHE,1150,1360,2024,,1.94939,4.0,1.94939,0.875443,4.0,0.875443
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2024-12-04T19:30:00Z,0,False,17,0,0,0,0,14,0,35322,0,5,1,0.0,0,-772,131,903,40,False,0,1,Marcus Bettinelli,6,SOU,1060,1050,CHE,1150,1360,2024,,5.8331,18.0,5.8331,1.91014,6.0,1.91014
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,False,18,0,0,0,0,15,0,48783,0,4,3,0.0,0,8240,9323,1083,39,False,0,1,Marcus Bettinelli,6,TOT,1140,1300,CHE,1150,1360,2024,,2.57326,16.0,1.05092,3.25488,8.0,3.25488
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,4,0,0,0,0,16,0,49306,0,1,2,0.0,0,3212,5563,2351,39,True,0,1,Marcus Bettinelli,6,BRE,1100,1350,CHE,1150,1360,2024,,2.59146,13.0,2.59146,1.65861,6.0,1.65861
0,0,0,0,0.0,155,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,48680,0,0,0,0.0,0,-324,1724,2048,39,False,0,1,Marcus Bettinelli,6,EVE,1130,1060,CHE,1150,1360,2024,,1.51591,2.0,1.51591,1.07081,0.0,1.07081
