assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,775,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,8,0,0,0,0,1,0,68622,0,1,0,0.0,0,0,0,0,50,False,0,3,Mateo Kovacic,6.0,EVE,1070,1040,CHE,1220,1220,2022
0,0,0,0,0.0,775,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2022-08-14T15:30:00Z,0,18,0,0,0,0,2,0,56880,0,2,2,0.0,0,-18803,3769,22572,50,True,0,3,Mateo Kovacic,6.0,TOT,1210,1230,CHE,1190,1140,2022
0,0,0,0,0.0,775,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,24,0,0,0,0,3,0,32245,0,0,3,0.0,0,-25100,404,25504,49,False,0,3,Mateo Kovacic,6.0,LEE,1070,1130,CHE,1220,1220,2022
0,0,3,0,0.5,775,0.01,0.01,0.0,1.13,35,0,0,0.3,2.4,2022-08-27T14:00:00Z,15,11,0,0,0,0,4,0,26435,0,1,2,0.0,1,-7127,1017,8144,49,True,0,3,Mateo Kovacic,6.0,LEI,1110,1120,CHE,1190,1140,2022
0,0,16,0,13.0,775,0.03,0.04,0.01,0.6,50,0,0,3.7,16.2,2022-08-30T18:45:00Z,45,17,0,0,0,0,5,0,30232,0,1,2,8.0,1,1768,4839,3071,49,False,0,3,Mateo Kovacic,6.0,SOU,1070,1060,CHE,1220,1220,2022
0,0,13,0,15.4,775,0.19,0.22,0.03,0.93,54,1,0,2.2,5.4,2022-09-03T14:00:00Z,71,19,0,0,0,0,6,0,34266,1,1,2,1.0,2,1797,5772,3975,49,True,0,3,Mateo Kovacic,6.0,WHU,1150,1110,CHE,1190,1140,2022
0,0,2,0,6.4,775,0.05,0.05,0.0,0.44,83,1,0,1.3,2.2,2022-10-01T14:00:00Z,90,7,0,0,0,0,9,0,36482,1,2,1,4.0,1,870,3308,2438,49,False,1,3,Mateo Kovacic,6.0,CRY,1110,1060,CHE,1220,1220,2022
1,0,12,0,14.2,775,0.15,0.15,0.0,0.33,94,0,0,3.4,18.0,2022-10-08T14:00:00Z,24,20,0,0,0,0,10,0,37709,0,0,3,2.0,4,488,3961,3473,49,True,0,3,Mateo Kovacic,6.0,WOL,1100,1080,CHE,1190,1140,2022
0,0,12,1,4.4,775,0.01,0.05,0.04,1.66,101,0,0,1.1,5.6,2022-10-16T13:00:00Z,64,2,0,0,0,0,11,0,39256,1,2,0,1.0,3,852,3296,2444,49,False,0,3,Mateo Kovacic,6.0,AVL,1070,1070,CHE,1220,1220,2022
0,0,14,1,57.8,775,0.14,0.28,0.14,1.07,113,0,0,9.5,20.4,2022-10-19T18:30:00Z,75,4,0,0,0,0,12,0,39716,0,0,0,17.0,3,327,2065,1738,49,False,0,3,Mateo Kovacic,6.0,BRE,1100,1130,CHE,1220,1220,2022
