assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,496,8,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,18,0,0,0,0,1,0,8453,2,3,0.0,0,0,0,0,45,False,0,3,Aaron Ramsey,2,WAT,1090,1120,AVL,1110,1090,1
0,0,0,0,0.0,496,11,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,14,0,0,0,0,2,0,11767,0,2,0.0,0,-384,1171,1555,45,True,0,3,Aaron Ramsey,2,NEW,1030,1070,AVL,1140,1090,1
0,0,0,0,0.0,496,21,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,3,0,0,0,0,3,0,12222,1,1,0.0,0,-667,1269,1936,45,True,0,3,Aaron Ramsey,2,BRE,1150,1120,AVL,1140,1090,1
0,0,0,0,0.0,496,33,0,0,0.0,0.0,2021-09-11 16:30:00+00:00,0,6,0,0,0,0,4,0,15295,0,3,0.0,0,891,3516,2625,45,False,0,3,Aaron Ramsey,2,CHE,1300,1250,AVL,1110,1090,1
0,0,0,0,0.0,496,41,0,0,0.0,0.0,2021-09-18 16:30:00+00:00,0,8,0,0,0,0,5,0,16181,0,3,0.0,0,138,1995,1857,45,True,0,3,Aaron Ramsey,2,EVE,1090,1110,AVL,1140,1090,1
0,0,0,0,0.0,496,58,0,0,0.0,0.0,2021-09-25 11:30:00+00:00,0,13,0,0,0,0,6,0,16453,1,0,0.0,0,-363,1427,1790,45,False,0,3,Aaron Ramsey,2,MUN,1170,1190,AVL,1110,1090,1
0,0,0,0,0.0,496,68,0,0,0.0,0.0,2021-10-03 13:00:00+00:00,0,17,0,0,0,0,7,0,16165,1,2,0.0,0,-686,737,1423,45,False,0,3,Aaron Ramsey,2,TOT,1190,1210,AVL,1110,1090,1
0,0,0,0,0.0,496,72,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,20,0,0,0,0,8,0,16308,3,2,0.0,0,-267,842,1109,45,True,0,3,Aaron Ramsey,2,WOL,1160,1100,AVL,1140,1090,1
0,0,0,0,0.0,496,81,0,0,0.0,0.0,2021-10-22 19:00:00+00:00,0,1,0,0,0,0,9,0,16027,1,3,0.0,0,-478,418,896,45,False,0,3,Aaron Ramsey,2,ARS,1150,1190,AVL,1110,1090,1
0,0,0,0,0.0,496,91,0,0,0.0,0.0,2021-10-31 16:30:00+00:00,0,19,0,0,0,0,10,0,16005,4,1,0.0,0,-420,760,1180,45,True,0,3,Aaron Ramsey,2,WHU,1150,1180,AVL,1140,1090,1
0,0,0,0,0.0,496,109,0,0,0.0,0.0,2021-11-05 20:00:00+00:00,0,16,0,0,0,0,11,0,16072,0,1,0.0,0,-174,592,766,45,False,0,3,Aaron Ramsey,2,SOU,1090,1120,AVL,1110,1090,1
0,0,0,0,0.0,496,111,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,4,0,0,0,0,12,0,16005,0,2,0.0,0,-317,466,783,45,True,0,3,Aaron Ramsey,2,BHA,1160,1120,AVL,1140,1090,1
0,0,0,0,0.0,496,126,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,7,0,0,0,0,13,0,16112,2,1,0.0,0,-61,582,643,45,False,0,3,Aaron Ramsey,2,CRY,1110,1080,AVL,1110,1090,1
0,0,0,0,0.0,496,131,0,0,0.0,0.0,2021-12-01 20:15:00+00:00,0,12,0,0,0,0,14,0,16075,2,1,0.0,0,-111,320,431,45,True,0,3,Aaron Ramsey,2,MCI,1360,1360,AVL,1140,1090,1
