assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,655,163,0,0,0.0,0.0,2021-12-15 19:30:00+00:00,0,20,0,0,0,0,17,0,0,1,0,0.0,0,0,0,0,45,True,0,4,Evan Ferguson,4,WOL,1160,1100,BHA,1160,1100,1
0,0,0,0,0.0,655,182,0,0,0.0,0.0,2021-12-26 20:00:00+00:00,0,3,0,0,0,0,19,0,4922,0,2,0.0,0,873,1163,290,45,True,0,4,Evan Ferguson,4,BRE,1150,1120,BHA,1160,1100,1
0,0,0,0,0.0,655,193,0,0,0.0,0.0,2021-12-29 19:30:00+00:00,0,6,0,0,0,0,20,0,3151,1,1,0.0,0,397,651,254,45,False,0,4,Evan Ferguson,4,CHE,1300,1250,BHA,1160,1120,1
0,0,0,0,0.0,655,205,0,0,0.0,0.0,2022-01-02 14:00:00+00:00,0,8,0,0,0,0,21,0,2749,3,2,0.0,0,295,807,512,45,False,0,4,Evan Ferguson,4,EVE,1130,1110,BHA,1160,1120,1
0,0,0,0,0.0,655,212,0,0,0.0,0.0,2022-01-14 20:00:00+00:00,0,7,0,0,0,0,22,0,3801,1,1,0.0,0,479,5381,4902,45,True,0,4,Evan Ferguson,4,CRY,1160,1160,BHA,1160,1100,1
0,0,0,0,0.0,655,232,0,0,0.0,0.0,2022-01-18 20:00:00+00:00,0,6,0,0,0,0,22,0,3801,1,1,0.0,0,479,5381,4902,45,True,0,4,Evan Ferguson,4,CHE,1300,1290,BHA,1160,1100,1
0,0,0,0,0.0,655,227,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,9,0,0,0,0,23,0,3983,1,1,0.0,0,438,17548,17110,45,False,0,4,Evan Ferguson,4,LEI,1100,1150,BHA,1160,1120,1
0,0,0,0,0.0,655,250,0,0,0.0,0.0,2022-02-12 15:00:00+00:00,0,18,0,0,0,0,25,0,8884,2,0,0.0,0,2670,3456,786,45,False,0,4,Evan Ferguson,4,WAT,1090,1120,BHA,1160,1120,1
0,0,0,0,0.0,655,174,0,0,0.0,0.0,2022-02-15 20:15:00+00:00,0,13,0,0,0,0,25,0,8884,0,2,0.0,0,2670,3456,786,45,False,0,4,Evan Ferguson,4,MUN,1170,1190,BHA,1160,1120,1
0,0,4,0,4.8,655,253,1,0,0.9,2.0,2022-02-19 15:00:00+00:00,22,5,0,0,0,0,26,0,11193,3,0,2.0,1,1566,2904,1338,45,True,0,4,Evan Ferguson,4,BUR,1130,1100,BHA,1160,1100,1
0,0,0,0,0.0,655,263,0,0,0.0,0.0,2022-02-26 15:30:00+00:00,0,2,0,0,0,0,27,0,21538,2,0,0.0,0,4104,6117,2013,45,True,0,4,Evan Ferguson,4,AVL,1110,1090,BHA,1160,1100,1
0,0,0,0,0.0,655,276,0,0,0.0,0.0,2022-03-05 15:00:00+00:00,0,14,0,0,0,0,28,0,16584,1,2,0.0,0,1868,4099,2231,45,False,0,4,Evan Ferguson,4,NEW,1050,1040,BHA,1160,1120,1
0,0,0,0,0.0,655,283,0,0,0.0,0.0,2022-03-12 12:30:00+00:00,0,11,0,0,0,0,29,0,36838,2,0,0.0,0,13302,16012,2710,45,True,0,4,Evan Ferguson,4,LIV,1350,1350,BHA,1160,1100,1
0,0,0,0,0.0,655,153,0,0,0.0,0.0,2022-03-16 19:30:00+00:00,0,17,0,0,0,0,29,0,36838,2,0,0.0,0,13302,16012,2710,45,True,0,4,Evan Ferguson,4,TOT,1200,1210,BHA,1160,1100,1
0,0,0,0,0.0,655,301,0,0,0.0,0.0,2022-04-02 14:00:00+00:00,0,15,0,0,0,0,31,0,30233,0,0,0.0,0,3016,5417,2401,45,True,0,4,Evan Ferguson,4,NOR,1040,1030,BHA,1160,1100,1
0,0,0,0,0.0,655,311,0,0,0.0,0.0,2022-04-09 14:00:00+00:00,0,1,0,0,0,0,32,0,30279,2,1,0.0,0,325,3006,2681,45,False,0,4,Evan Ferguson,4,ARS,1150,1190,BHA,1160,1120,1
0,0,0,0,0.0,655,327,0,0,0.0,0.0,2022-04-16 11:30:00+00:00,0,17,0,0,0,0,33,0,36478,1,0,0.0,0,2653,6059,3406,45,False,0,4,Evan Ferguson,4,TOT,1190,1210,BHA,1160,1120,1
0,0,0,0,0.0,655,295,0,0,0.0,0.0,2022-04-20 19:00:00+00:00,0,12,0,0,0,0,33,0,36478,0,3,0.0,0,2653,6059,3406,45,False,0,4,Evan Ferguson,4,MCI,1340,1340,BHA,1160,1120,1
0,0,0,0,0.0,655,333,0,0,0.0,0.0,2022-04-24 13:00:00+00:00,0,16,0,0,0,0,34,0,38434,2,2,0.0,0,3705,7890,4185,45,True,0,4,Evan Ferguson,4,SOU,1140,1090,BHA,1160,1100,1
0,0,0,0,0.0,655,350,0,0,0.0,0.0,2022-04-30 14:00:00+00:00,0,20,0,0,0,0,35,0,39622,3,0,0.0,0,1955,4564,2609,45,False,0,4,Evan Ferguson,4,WOL,1150,1080,BHA,1160,1120,1
0,0,0,0,0.0,655,353,0,0,0.0,0.0,2022-05-07 16:30:00+00:00,0,13,0,0,0,0,36,0,44196,0,4,0.0,0,916,5187,4271,45,True,0,4,Evan Ferguson,4,MUN,1190,1200,BHA,1160,1100,1
0,0,0,0,0.0,655,363,0,0,0.0,0.0,2022-05-15 13:00:00+00:00,0,10,0,0,0,0,37,0,36319,1,1,0.0,0,-2082,1841,3923,45,False,0,4,Evan Ferguson,4,LEE,1080,1100,BHA,1160,1120,1
0,0,0,0,0.0,655,373,0,0,0.0,0.0,2022-05-22 15:00:00+00:00,0,19,0,0,0,0,38,0,38656,1,3,0.0,0,-399,2587,2986,45,True,0,4,Evan Ferguson,4,WHU,1150,1180,BHA,1160,1100,1
