assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2023-08-12,0,16,0,0,0,0,1,0,9548,0,1,2,0.0,0,0,0,0,55,True,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,NFO,1125,1080,ARS,1370,1330,2023,0.0,
0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2023-08-21,0,7,0,0,0,0,2,0,10260,0,1,0,0.0,0,-1917,468,2385,55,False,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,CRY,1080,1060,ARS,1370,1360,2023,0.0,
2,0,22,0,15.3,1,0.3749954998493194,0.26,0.0426330678164958,0.25,21,1,0,6.3,23.0,2023-08-26,34,9,0,0,0,0,3,0,9325,0,2,2,25.0,7,-1390,183,1573,54,True,0,1,1,0,0.0426330678164958,3,Fábio Ferreira Vieira,1,FUL,1180,1170,ARS,1370,1330,2023,0.0426330678164958,
1,0,15,0,12.2,1,0.6236258149147034,0.01,0.0,0.06,31,0,0,3.4,18.0,2023-09-03,13,14,0,0,0,0,4,0,11354,0,1,3,4.0,4,1049,1919,870,54,True,0,0,1,0,0.0,3,Fábio Ferreira Vieira,1,MUN,1210,1230,ARS,1370,1330,2023,0.0,
0,0,6,1,11.7,1,0.0,0.43,0.2824053764343261,0.2,43,0,0,3.7,0.2,2023-09-17,79,8,0,0,0,0,5,0,12876,1,1,0,25.0,3,683,1862,1179,54,False,0,4,0,0,0.2824053764343261,3,Fábio Ferreira Vieira,1,EVE,1125,1065,ARS,1370,1360,2023,0.2824053764343261,
0,0,0,0,1.3,1,0.0,0.0,0.0,0.9,51,1,0,0.5,0.0,2023-09-24,45,18,0,0,0,0,6,0,14006,1,2,2,4.0,1,818,1881,1063,54,True,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,TOT,1150,1310,ARS,1370,1330,2023,0.0,
0,0,2,0,16.0,1,0.0880243331193924,0.03,0.0,0.0,62,0,0,2.0,4.4,2023-09-30,14,3,0,0,0,0,7,0,14358,0,4,0,0.0,1,130,2573,2443,54,False,0,0,1,0,0.0,3,Fábio Ferreira Vieira,1,BOU,1055,1145,ARS,1370,1360,2023,0.0,
0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2023-10-08,0,13,0,0,0,0,8,0,13426,0,0,1,0.0,0,-1041,675,1716,54,True,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,MCI,1360,1370,ARS,1370,1330,2023,0.0,
0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21,0,6,0,0,0,0,9,0,12793,0,2,2,0.0,0,-862,313,1175,54,False,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,CHE,1080,1170,ARS,1370,1360,2023,0.0,
0,0,22,0,5.6,1,0.0,0.81,0.7611688375473022,0.0,91,0,1,5.8,33.4,2023-10-28,17,23,0,0,0,0,10,0,12005,0,0,5,19.0,6,-882,209,1091,54,True,0,1,0,0,0.0,3,Fábio Ferreira Vieira,1,SHU,1020,1060,ARS,1370,1330,2023,0.3805844187736511,
0,0,2,0,1.2,1,0.0,0.01,0.0,0.0,107,0,0,0.2,0.4,2023-11-04,11,15,0,0,0,0,11,0,12276,0,0,1,0.0,1,76,604,528,54,False,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,NEW,1050,1160,ARS,1370,1360,2023,0.0,
0,0,-7,0,0.3,1,0.0,0.0,0.0,0.07,111,0,0,0.0,0.0,2023-11-11,23,21,0,0,0,1,12,0,12399,0,1,3,0.0,-2,16,621,605,54,True,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,BUR,1050,1050,ARS,1370,1330,2023,0.0,
0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25,0,4,0,0,0,0,13,0,10519,0,1,0,0.0,0,-1817,52,1869,54,False,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,BRE,1110,1090,ARS,1370,1360,2023,0.0,
0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2023-12-02,0,20,0,0,0,0,14,0,9996,0,1,2,0.0,0,-597,19,616,54,True,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,WOL,1105,1100,ARS,1370,1330,2023,0.0,
0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05,0,22,0,0,0,0,15,0,9739,0,4,3,0.0,0,-268,18,286,54,False,0,0,0,0,0.0,3,Fábio Ferreira Vieira,1,LUT,1020,1090,ARS,1370,1360,2023,0.0,
