assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,435,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06 14:00:00+00:00,0,17,0,0,0,0,1,0,66668,0,1,4,0.0,0,0,0,0,45,True,0,2,Davinson Sánchez,18,1,SOU,1070,1080,TOT,1140,1170,1,2022
0,0,0,0,0.0,435,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2022-08-14 15:30:00+00:00,0,6,0,0,0,0,2,0,61215,0,2,2,0.0,0,-12238,1159,13397,45,False,0,2,Davinson Sánchez,18,2,CHE,1190,1140,TOT,1210,1230,1,2022
0,0,25,1,0.9,435,0.01,0.19,0.18,0.71,29,0,0,3.7,25.2,2022-08-20 11:30:00+00:00,90,20,0,0,0,0,3,0,59754,1,0,1,11.0,6,-5217,5870,11087,44,True,0,2,Davinson Sánchez,18,3,WOL,1100,1080,TOT,1140,1170,1,2022
0,1,28,1,0.5,435,0.0,0.0,0.0,0.95,38,0,0,2.5,24.4,2022-08-28 15:30:00+00:00,90,16,0,0,0,0,4,0,76796,1,2,0,0.0,7,10359,17237,6878,44,False,0,2,Davinson Sánchez,18,4,NFO,1065,1030,TOT,1210,1230,1,2022
0,0,9,0,1.2,435,0.01,0.05,0.04,1.24,47,1,0,2.8,20.2,2022-08-31 18:45:00+00:00,90,19,0,0,0,0,5,0,93415,1,1,1,7.0,1,12058,18387,6329,44,False,1,2,Davinson Sánchez,18,5,WHU,1145,1060,TOT,1210,1230,1,2022
0,0,0,0,0.0,435,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,9,0,0,0,0,6,0,102387,0,1,2,0.0,0,5406,14657,9251,44,True,0,2,Davinson Sánchez,18,6,FUL,1065,1140,TOT,1140,1170,1,2022
0,0,4,0,0.5,435,0.05,0.14,0.09,1.58,79,2,0,2.8,8.6,2022-09-17 16:30:00+00:00,58,10,0,0,0,0,8,0,92243,1,2,6,19.0,0,-1813,2562,4375,44,True,0,2,Davinson Sánchez,18,8,LEI,1110,1120,TOT,1140,1170,1,2022
0,0,4,0,0.0,435,0.0,0.0,0.0,0.18,81,0,0,0.6,6.0,2022-10-01 11:30:00+00:00,19,1,0,0,0,0,9,0,86608,0,1,3,0.0,1,-6667,1475,8142,44,False,0,2,Davinson Sánchez,18,9,ARS,1250,1240,TOT,1210,1230,1,2022
0,0,0,0,0.0,435,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08 16:30:00+00:00,0,5,0,0,0,0,10,0,83556,0,1,0,0.0,0,-3971,1732,5703,44,False,0,2,Davinson Sánchez,18,10,BHA,1140,1200,TOT,1210,1230,1,2022
0,0,4,0,0.1,435,0.0,0.0,0.0,0.0,109,0,0,0.3,3.2,2022-10-15 16:30:00+00:00,3,8,0,0,0,0,11,0,79982,0,0,2,0.0,1,-4055,1068,5123,44,True,0,2,Davinson Sánchez,18,11,EVE,1100,1090,TOT,1140,1170,1,2022
0,0,2,0,1.0,435,0.0,0.0,0.0,0.0,119,0,0,0.3,2.2,2022-10-19 19:15:00+00:00,8,14,0,0,0,0,12,0,75304,0,0,2,0.0,1,-2983,543,3526,44,False,0,2,Davinson Sánchez,18,12,MUN,1140,1165,TOT,1210,1230,1,2022
0,0,12,0,15.0,435,0.08,0.08,0.0,1.21,128,2,0,3.3,14.2,2022-10-23 15:30:00+00:00,80,15,0,0,0,0,13,0,74619,1,2,1,4.0,1,-3185,414,3599,44,True,0,2,Davinson Sánchez,18,13,NEW,1300,1220,TOT,1140,1170,1,2022
0,0,10,0,3.6,435,0.02,0.02,0.0,0.51,132,2,0,1.1,7.0,2022-10-29 14:00:00+00:00,56,3,0,0,0,0,14,0,72870,1,3,2,0.0,0,-2150,853,3003,44,False,0,2,Davinson Sánchez,18,14,BOU,1020,1050,TOT,1210,1230,1,2022
0,0,0,0,0.0,435,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2022-11-06 16:30:00+00:00,0,12,0,0,0,0,15,0,69990,0,2,1,0.0,0,-3081,482,3563,43,True,0,2,Davinson Sánchez,18,15,LIV,1250,1300,TOT,1140,1170,1,2022
0,0,2,0,0.8,435,0.01,0.01,0.0,0.36,158,1,0,1.3,11.8,2022-11-12 15:00:00+00:00,33,11,0,0,0,0,16,0,68787,0,3,4,0.0,1,-1598,913,2511,43,True,0,2,Davinson Sánchez,18,16,LEE,1075,1120,TOT,1140,1170,1,2022
0,0,5,0,1.2,435,0.01,0.03,0.02,0.2,163,0,0,1.5,6.8,2022-12-26 12:30:00+00:00,23,4,0,0,0,0,17,0,66359,0,2,2,7.0,1,-3000,3370,6370,43,False,0,2,Davinson Sánchez,18,17,BRE,1100,1130,TOT,1210,1230,1,2022
