assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,677,256,0,0,0.0,0.0,2021-02-28 19:15:00+00:00,0,15,0,0,0,0,26,0,0,2,0,0.0,0,0,0,0,40,False,0,1,Liam Hughes,11,26,SHU,1020,1000,LIV,1210,1230,0,2020
0,0,0,0,0.0,677,283,0,0,0.0,0.0,2021-03-04 20:15:00+00:00,0,5,0,0,0,0,26,0,0,1,0,0.0,0,0,0,0,40,True,0,1,Liam Hughes,11,26,CHE,1300,1310,LIV,1190,1300,0,2020
0,0,0,0,0.0,677,263,0,0,0.0,0.0,2021-03-07 14:00:00+00:00,0,8,0,0,0,0,27,0,67,1,0,0.0,0,37,46,9,40,True,0,1,Liam Hughes,11,27,FUL,1110,1060,LIV,1190,1300,0,2020
0,0,0,0,0.0,677,278,0,0,0.0,0.0,2021-03-15 20:00:00+00:00,0,20,0,0,0,0,28,0,112,1,0,0.0,0,23,39,16,40,False,0,1,Liam Hughes,11,28,WOL,1120,1040,LIV,1210,1230,0,2020
0,0,0,0,0.0,677,289,0,0,0.0,0.0,2021-04-03 19:00:00+00:00,0,1,0,0,0,0,30,0,226,3,0,0.0,0,40,68,28,40,False,0,1,Liam Hughes,11,30,ARS,1130,1220,LIV,1210,1230,0,2020
0,0,0,0,0.0,677,303,0,0,0.0,0.0,2021-04-10 14:00:00+00:00,0,2,0,0,0,0,31,0,240,1,2,0.0,0,-13,33,46,40,True,0,1,Liam Hughes,11,31,AVL,1140,1100,LIV,1190,1300,0,2020
0,0,0,0,0.0,677,313,0,0,0.0,0.0,2021-04-19 19:00:00+00:00,0,10,0,0,0,0,32,0,262,1,1,0.0,0,-2,30,32,40,False,0,1,Liam Hughes,11,32,LEE,1060,1210,LIV,1210,1230,0,2020
0,0,0,0,0.0,677,324,0,0,0.0,0.0,2021-04-24 11:30:00+00:00,0,14,0,0,0,0,33,0,278,1,1,0.0,0,-1,21,22,40,True,0,1,Liam Hughes,11,33,NEW,1060,1110,LIV,1190,1300,0,2020
0,0,0,0,0.0,677,344,0,0,0.0,0.0,2021-05-08 19:15:00+00:00,0,16,0,0,0,0,35,0,320,0,2,0.0,0,-2,22,24,40,True,0,1,Liam Hughes,11,35,SOU,1110,1160,LIV,1190,1300,0,2020
0,0,0,0,0.0,677,334,0,0,0.0,0.0,2021-05-13 19:15:00+00:00,0,13,0,0,0,0,35,0,320,4,2,0.0,0,-2,22,24,40,False,0,1,Liam Hughes,11,35,MUN,1250,1240,LIV,1210,1230,0,2020
0,0,0,0,0.0,677,353,0,0,0.0,0.0,2021-05-16 15:30:00+00:00,0,18,0,0,0,0,36,0,331,2,1,0.0,0,-10,15,25,40,False,0,1,Liam Hughes,11,36,WBA,1040,1050,LIV,1210,1230,0,2020
0,0,0,0,0.0,677,360,0,0,0.0,0.0,2021-05-19 19:15:00+00:00,0,4,0,0,0,0,37,0,340,3,0,0.0,0,-1,9,10,40,False,0,1,Liam Hughes,11,37,BUR,1040,1040,LIV,1210,1230,0,2020
0,0,0,0,0.0,677,374,0,0,0.0,0.0,2021-05-23 15:00:00+00:00,0,6,0,0,0,0,38,0,360,0,2,0.0,0,4,25,21,40,True,0,1,Liam Hughes,11,38,CRY,1120,1020,LIV,1190,1300,0,2020
