assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,5,1,0.8,523,0.0,0.01,0.0,0.43,3,0,0,1.1,8.6,2023-08-12,77,3,0,0,0,0,1,0,195206,1,1,1,2.0,1,0,0,0,60,False,1,Michail Antonio,512,0,0,0,0.0,19,BOU,1055,1145,WHU,1140,1150,0.6818447500000001,6.5,1.5045125,9.5,1.263353125,5.8125,1.7858651875,11.0625,1.3549634999999998,7.25,2.073967,9.5,1.4124753125,4.875,1.8686949375,9.3125,2023,FWD
0,3,32,0,3.2,523,0.0,0.22,0.1654975563287735,2.26,19,1,1,5.7,31.4,2023-08-20,75,6,0,0,0,0,2,0,193305,1,1,3,22.0,9,-28611,9899,38510,60,True,0,Michail Antonio,512,2,0,1,0.1654975563287735,19,CHE,1150,1230,WHU,1055,1150,1.697985,11.5,2.2367025000000003,11.0,1.433068875,10.375,1.57934725,6.9375,1.2842684999999998,8.25,2.1529795,8.0,1.4823645,5.1875,1.8736843125,9.375,2023,FWD
0,1,29,1,10.9,523,0.155864804983139,1.05,0.7397594451904297,1.09,24,0,1,10.3,45.8,2023-08-26,78,5,0,0,0,0,3,0,235868,1,3,1,46.0,7,21164,41726,20562,60,False,0,Michail Antonio,512,3,1,1,0.7397594451904297,19,BHA,1070,1135,WHU,1140,1150,2.7172825,10.0,2.2655825000000003,7.25,2.40002,10.3125,1.6879965,7.0625,1.6615254999999998,8.5,1.4488420000000002,8.5,1.39874075,4.5625,1.95232875,9.75,2023,FWD
0,0,3,1,6.6,523,0.0,0.02,0.0,1.16,38,0,0,0.8,0.0,2023-09-01,79,22,0,0,0,0,4,0,604689,1,2,1,2.0,2,304139,336136,31997,61,False,0,Michail Antonio,512,0,0,0,0.0,19,LUT,1020,1090,WHU,1140,1150,1.1758405,4.5,3.890835,17.0,1.1758405,4.5,3.890835,17.0,1.7796979999999998,6.5,1.6309600000000004,12.25,1.5676566875,4.8125,1.819476875,10.625,2023,FWD
0,0,7,0,10.3,523,0.1766746193170547,0.01,0.0,2.84,49,1,0,1.7,4.4,2023-09-16,66,13,0,0,0,0,5,0,461714,1,3,1,2.0,2,-123472,33774,157246,60,True,0,Michail Antonio,512,0,1,0,0.0,19,MCI,1360,1370,WHU,1055,1150,2.368895,12.0,0.698672,4.0,2.179840625,11.0625,0.817343875,3.9375,1.84343,6.0,1.6290375000000004,12.25,1.5100904375,5.0,1.8214175,10.5,2023,FWD
0,0,-3,0,1.0,523,0.0,0.13,0.3127880692481994,2.33,57,2,0,1.2,7.2,2023-09-24,73,12,0,0,0,0,6,0,402801,1,1,3,4.0,2,-65920,15724,81644,60,False,0,Michail Antonio,512,1,0,0,0.3127880692481994,19,LIV,1210,1270,WHU,1140,1150,2.41724775,10.75,1.0403515,6.25,2.2678510000000003,11.75,1.1475451875,5.0,1.6964879999999998,4.25,2.28909,14.0,1.4783405625,4.875,2.0609299375,11.3125,2023,FWD
1,0,18,1,24.8,523,0.5462367534637451,0.82,0.0637692064046859,0.75,69,0,0,5.2,16.6,2023-09-30,71,23,0,0,0,0,7,0,459252,1,0,2,11.0,5,44894,84674,39780,59,True,0,Michail Antonio,512,1,2,0,0.0637692064046859,19,SHU,1020,1060,WHU,1055,1150,0.92681975,4.25,3.4635100000000003,14.25,0.7801701666666666,3.8333333333333335,2.9170016666666663,12.0,1.6530979999999995,3.75,2.922455,15.25,1.5224255625,4.75,2.1422868125,11.5,2023,FWD
0,0,0,0,2.1,523,0.0,0.0,0.0,1.95,79,2,0,0.1,0.0,2023-10-08,74,15,0,0,0,0,8,0,388049,1,2,2,2.0,1,-62132,19389,81521,59,True,1,Michail Antonio,512,0,0,0,0.0,19,NEW,1210,1355,WHU,1055,1150,2.649845,8.25,0.83437475,5.75,2.462158125,9.0,1.0864390125,6.1875,1.7143054999999998,6.0,2.80687925,10.75,1.6452330625,5.5,2.170753875,11.25,2023,FWD
0,0,4,0,0.8,523,0.0,0.04,0.0296166744083166,2.02,81,4,0,3.1,3.2,2023-10-22,89,2,0,0,0,0,9,0,378315,1,1,4,27.0,2,-16912,21779,38691,59,False,0,Michail Antonio,512,1,0,0,0.0296166744083166,19,AVL,1140,1180,WHU,1140,1150,1.7934025,11.0,1.4511575,7.25,1.72141875,8.125,1.38706925,6.625,1.64082175,5.0,2.79593175,10.25,1.58088275,5.375,2.1245557500000003,11.0,2023,FWD
0,0,7,0,1.2,523,0.0,0.01,0.0,0.53,99,1,0,0.9,4.2,2023-10-29,56,8,0,0,0,0,10,0,375008,1,1,0,4.0,1,-5817,31040,36857,58,True,0,Michail Antonio,512,0,0,0,0.0,19,EVE,1125,1080,WHU,1055,1150,2.356833125,8.5,1.587908,8.25,1.86769359375,6.125,1.71971175,7.8125,1.58181925,5.75,2.3436742500000003,8.5,1.464407875,5.125,2.2099771875,11.0625,2023,FWD
1,0,13,0,25.2,523,0.0739906504750251,0.6,0.6049544811248779,1.03,101,2,0,6.3,21.4,2023-11-04,63,4,0,0,0,0,11,0,340643,1,2,3,16.0,5,-34671,12727,47398,58,False,0,Michail Antonio,512,1,2,0,0.6049544811248779,19,BRE,1110,1090,WHU,1140,1150,2.1054825,8.5,1.126254,9.5,1.8277396875,7.6875,1.2934031250000002,7.6875,1.35176875,6.75,1.4914725000000002,5.75,1.44435975,5.3125,2.14930925,10.5,2023,FWD
0,0,1,0,0.0,523,0.0,0.0,0.0,0.13,119,0,0,0.0,0.0,2023-11-12,11,16,0,0,0,0,12,0,366189,0,2,3,0.0,1,20855,40579,19724,58,True,0,Michail Antonio,512,0,0,0,0.0,19,NFO,1125,1080,WHU,1055,1150,1.4327502499999998,5.5,1.6283605,11.25,1.1757658125,4.75,1.5159032499999998,9.8125,0.9911487499999998,4.25,1.72083325,6.75,1.430136625,5.625,2.11871925,10.25,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2023-11-25,0,21,0,0,0,0,13,0,301538,0,2,1,0.0,0,-60693,10834,71527,58,False,0,Michail Antonio,512,0,0,0,0.0,19,BUR,1050,1040,WHU,1140,1150,0.85579625,4.5,2.08146,9.75,0.8710545000000001,4.916666666666667,2.008234,9.333333333333334,1.2743175,5.0,1.5814907500000002,6.25,1.5283831875,5.8125,2.02010675,9.5625,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03,0,7,0,0,0,0,14,0,249915,0,1,1,0.0,0,-54676,163,54839,57,True,0,Michail Antonio,512,0,0,0,0.0,19,CRY,1120,1085,WHU,1055,1150,1.431441,6.25,1.318864,8.25,1.33306225,6.8125,1.375700625,8.3125,1.4518194999999996,4.5,1.3567032500000002,4.5,1.5035988125,5.6875,2.03561175,8.75,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2023-12-07,0,18,0,0,0,0,15,0,230192,0,2,1,0.0,0,-20741,138,20879,57,False,0,Michail Antonio,512,0,0,0,0.0,19,TOT,1110,1230,WHU,1140,1150,1.01248,7.5,2.8180825,7.75,1.7446076874999998,11.3125,1.6583023125,6.6875,1.5838249999999998,4.5,1.4201705000000002,5.5,1.5625543125,5.875,1.820735,8.75,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10,0,9,0,0,0,0,16,0,217543,0,0,5,0.0,0,-12813,223,13036,57,False,0,Michail Antonio,512,0,0,0,0.0,19,FUL,1050,1060,WHU,1140,1150,1.93590875,8.25,1.84652725,7.25,1.3660451875,7.0,1.8214483125,8.4375,1.5802874999999998,3.25,1.3659805000000005,9.25,1.5163599375,5.0,1.88116325,9.75,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2023-12-17,0,20,0,0,0,0,17,0,205063,0,0,3,0.0,0,-12201,204,12405,57,True,0,Michail Antonio,512,0,0,0,0.0,19,WOL,1105,1100,WHU,1055,1150,1.199615,3.25,1.9484505,8.75,1.3570790625000002,5.625,1.8677960625,9.625,1.3100324999999995,3.25,1.5577605,10.75,1.5171504375,4.8125,1.891055125,9.875,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2023-12-23,0,14,0,0,0,0,18,0,198570,0,0,2,0.0,0,-6932,241,7173,57,True,0,Michail Antonio,512,0,0,0,0.0,19,MUN,1210,1230,WHU,1055,1150,1.55195975,8.0,2.299605,10.25,1.5464915625,8.875,1.8588945625,8.0625,1.2271949999999998,3.75,1.336242,12.5,1.4893304375,4.5625,1.831427375,9.875,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-12-28,0,1,0,0,0,0,19,0,194010,0,2,0,0.0,0,-4884,116,5000,57,False,0,Michail Antonio,512,0,0,0,0.0,19,ARS,1370,1330,WHU,1140,1150,1.98156525,13.25,0.7001770000000003,3.25,2.0665054375,11.1875,0.9096112125,4.4375,1.3192149999999998,3.5,1.2719455000000002,12.5,1.4769766875,4.625,1.776510875,9.75,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2024-01-02,0,5,0,0,0,0,20,0,188953,0,0,0,0.0,0,-5104,72,5176,57,True,0,Michail Antonio,512,0,0,0,0.0,19,BHA,1180,1240,WHU,1055,1150,2.2022685,11.0,1.886255,15.0,1.6001427499999998,9.25,1.4539975,9.8125,1.2832674999999998,3.5,1.5658755000000002,13.25,1.3922523125,4.25,1.864892125,10.0,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2024-01-21,0,23,0,0,0,0,21,0,182647,0,2,2,0.0,0,-6292,368,6660,57,False,0,Michail Antonio,512,0,0,0,0.0,19,SHU,1045,1020,WHU,1140,1150,1.2418475,3.25,1.86242375,9.5,0.87478965,4.3125,2.1938589375,10.0,1.2832925,3.25,1.5575755000000002,15.0,1.3771160625,4.125,1.873189625,10.5625,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01,0,3,0,0,0,0,22,0,179808,0,1,1,0.0,0,-3151,169,3320,57,True,0,Michail Antonio,512,0,0,0,0.0,19,BOU,1130,1075,WHU,1055,1150,1.5966637500000005,10.25,1.19997025,10.25,1.6210866875,8.5,1.5989018125,10.1875,1.6297474999999997,3.5,2.071929,15.0,1.4726453125,4.375,1.777137125,10.125,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2024-02-04,0,14,0,0,0,0,23,0,178514,0,0,3,0.0,0,-1426,66,1492,57,False,0,Michail Antonio,512,0,0,0,0.0,19,MUN,1130,1120,WHU,1140,1150,1.5007895000000002,7.0,1.5422619999999998,7.75,1.46731975,8.375,1.8213995625,7.75,1.5792774999999997,3.0,2.1730225,14.5,1.4585215625,4.4375,1.58915275,9.5625,2023,FWD
0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,239,0,0,0.0,0.0,2024-02-11,0,1,0,0,0,0,24,0,176060,0,6,0,0.0,0,-2458,83,2541,57,True,0,Michail Antonio,512,0,0,0,0.0,19,ARS,1370,1360,WHU,1055,1150,2.3561999999999994,13.25,0.7475107500000002,2.25,2.05731075,12.3125,0.8866083375,3.125,1.4751749999999997,3.5,1.7177250000000002,10.0,1.3324696875,3.625,1.5926035625,9.8125,2023,FWD
0,0,-6,0,1.4,523,0.0,0.06,0.039169006049633,1.62,248,1,0,0.1,0.0,2024-02-17,75,16,0,0,0,0,25,0,174664,1,0,2,4.0,1,-1435,868,2303,57,False,1,Michail Antonio,512,1,0,0,0.039169006049633,19,NFO,1050,1080,WHU,1140,1150,0.8196877499999999,6.0,1.25862375,10.0,1.243470625,5.25,1.5955305625,10.1875,1.2771662499999996,2.75,2.1786575000000004,11.75,1.2862021875,3.5625,1.7188710625,10.9375,2023,FWD
0,0,3,0,0.1,523,0.0,0.0,0.0,0.8,259,1,0,0.0,0.0,2024-02-26,14,4,0,0,0,0,26,0,180222,0,2,4,0.0,1,4208,5741,1533,57,True,0,Michail Antonio,512,0,0,0,0.0,19,BRE,1055,1150,WHU,1055,1150,1.2284499999999998,4.25,2.19821,12.25,1.604855,6.1875,1.738707625,10.6875,0.8011452499999998,2.25,2.1926075000000003,11.75,1.2774768125,3.5,1.7393704375,10.9375,2023,FWD
0,0,1,0,3.3,523,0.0,0.0,0.0,0.21,263,0,0,0.6,0.2,2024-03-02,10,8,0,0,0,0,27,0,181177,0,3,1,2.0,0,1596,4113,2517,57,False,1,Michail Antonio,512,0,0,0,0.0,19,EVE,1125,1065,WHU,1140,1150,1.54585425,4.5,1.2251415,7.75,1.600799625,5.75,1.4497341874999998,8.375,0.99012775,3.0,2.2430975,13.25,1.3681113125,3.5,1.777059,11.4375,2023,FWD
