assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,19,0,0,0,0,1,0,6701,0,1,1,0.0,0,0,0,0,45,True,0,3,Gavin Kilkenny,3,WHU,1140,1150,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19 14:00:00+00:00,0,11,0,0,0,0,2,0,7263,0,1,3,0.0,0,-458,412,870,45,False,0,3,Gavin Kilkenny,3,LIV,1210,1270,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26 11:30:00+00:00,0,18,0,0,0,0,3,0,6635,0,2,0,0.0,0,-822,157,979,45,True,0,3,Gavin Kilkenny,3,TOT,1150,1310,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,0,4,0,0,0,0,4,0,6346,0,2,2,0.0,0,-501,274,775,44,False,0,3,Gavin Kilkenny,3,BRE,1110,1090,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17 13:00:00+00:00,0,7,0,0,0,0,5,0,7087,0,0,0,0.0,0,215,850,635,44,True,0,3,Gavin Kilkenny,3,CHE,1150,1230,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24 13:00:00+00:00,0,5,0,0,0,0,6,0,7239,0,1,3,0.0,0,73,520,447,44,False,0,3,Gavin Kilkenny,3,BHA,1070,1135,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,1,0,0,0,0,7,0,7251,0,4,0,0.0,0,-80,489,569,44,True,0,3,Gavin Kilkenny,3,ARS,1370,1360,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,9,0,0,0,0,8,0,7348,0,0,3,0.0,0,-26,537,563,44,False,0,3,Gavin Kilkenny,3,EVE,1125,1065,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,20,0,0,0,0,9,0,7320,0,2,1,0.0,0,-57,328,385,44,True,0,3,Gavin Kilkenny,3,WOL,1105,1100,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,0,6,0,0,0,0,10,0,7068,0,1,2,0.0,0,-267,185,452,44,True,0,3,Gavin Kilkenny,3,BUR,1050,1050,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,13,0,0,0,0,11,0,6962,0,1,6,0.0,0,-151,149,300,44,False,0,3,Gavin Kilkenny,3,MCI,1350,1360,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11 17:30:00+00:00,0,15,0,0,0,0,12,0,6697,0,0,2,0.0,0,-266,74,340,44,True,0,3,Gavin Kilkenny,3,NEW,1210,1355,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,17,0,0,0,0,13,0,6573,0,3,1,0.0,0,-148,105,253,44,False,0,3,Gavin Kilkenny,3,SHU,1045,1020,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03 14:00:00+00:00,0,2,0,0,0,0,14,0,6489,0,2,2,0.0,0,-107,70,177,44,True,0,3,Gavin Kilkenny,3,AVL,1220,1350,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06 19:30:00+00:00,0,8,0,0,0,0,15,0,6442,0,2,0,0.0,0,-67,73,140,44,False,0,3,Gavin Kilkenny,3,CRY,1080,1060,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09 15:00:00+00:00,0,14,0,0,0,0,16,0,6364,0,3,0,0.0,0,-96,74,170,44,False,0,3,Gavin Kilkenny,3,MUN,1130,1120,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23 15:00:00+00:00,0,16,0,0,0,0,18,0,8151,0,3,2,0.0,0,287,847,560,43,False,0,3,Gavin Kilkenny,3,NFO,1050,1080,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26 15:00:00+00:00,0,10,0,0,0,0,19,0,8378,0,0,3,0.0,0,261,602,341,43,True,0,3,Gavin Kilkenny,3,FUL,1180,1170,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31 14:00:00+00:00,0,18,0,0,0,0,20,0,8269,0,1,3,0.0,0,-107,405,512,43,False,0,3,Gavin Kilkenny,3,TOT,1110,1230,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2024-01-21 16:30:00+00:00,0,11,0,0,0,0,21,0,7816,0,4,0,0.0,0,-504,444,948,43,True,0,3,Gavin Kilkenny,3,LIV,1350,1390,BOU,1055,1145,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01 19:30:00+00:00,0,19,0,0,0,0,22,0,7584,0,1,1,0.0,0,-265,97,362,43,False,0,3,Gavin Kilkenny,3,WHU,1055,1150,BOU,1130,1075,1,2023
0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2024-02-04 14:00:00+00:00,0,16,0,0,0,0,23,0,7559,0,1,1,0.0,0,-40,103,143,43,True,0,3,Gavin Kilkenny,3,NFO,1125,1080,BOU,1055,1145,1,2023
