assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06 14:00:00+00:00,0,2,0,0,0,0,1,0,4561,0,0,2,0.0,0,0,0,0,55,True,0,3,Jamal Lowe,3,AVL,1075,1130,BOU,1020,1050,1,2022
0,0,3,0,0.0,61,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2022-08-13 14:00:00+00:00,1,13,0,0,0,0,2,0,4570,0,0,4,0.0,1,-944,190,1134,55,False,0,3,Jamal Lowe,3,MCI,1340,1360,BOU,1110,1080,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20 16:30:00+00:00,0,1,0,0,0,0,3,0,4190,0,3,0,0.0,0,-662,124,786,54,True,0,3,Jamal Lowe,3,ARS,1250,1320,BOU,1020,1050,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2022-08-27 14:00:00+00:00,0,12,0,0,0,0,4,0,3557,0,0,9,0.0,0,-734,61,795,54,False,0,3,Jamal Lowe,3,LIV,1180,1260,BOU,1110,1080,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2022-08-31 18:30:00+00:00,0,20,0,0,0,0,5,0,3010,0,0,0,0.0,0,-563,9,572,53,True,0,3,Jamal Lowe,3,WOL,1100,1080,BOU,1020,1050,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,16,0,0,0,0,6,0,2913,0,3,2,0.0,0,-232,69,301,53,False,0,3,Jamal Lowe,3,NFO,1065,1030,BOU,1110,1080,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17 14:00:00+00:00,0,15,0,0,0,0,8,0,3019,0,1,1,0.0,0,-7,83,90,53,False,0,3,Jamal Lowe,3,NEW,1250,1165,BOU,1110,1080,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,4,0,0,0,0,9,0,3028,0,0,0,0.0,0,-73,109,182,53,True,0,3,Jamal Lowe,3,BRE,1160,1200,BOU,1020,1050,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08 14:00:00+00:00,0,10,0,0,0,0,10,0,3006,0,1,2,0.0,0,-102,84,186,52,True,0,3,Jamal Lowe,3,LEI,1110,1120,BOU,1020,1050,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15 14:00:00+00:00,0,9,0,0,0,0,11,0,2962,0,2,2,0.0,0,-98,43,141,52,False,0,3,Jamal Lowe,3,FUL,1070,1120,BOU,1110,1080,1,2022
0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19 18:30:00+00:00,0,17,0,0,0,0,12,0,2966,0,1,0,0.0,0,-40,48,88,52,True,0,3,Jamal Lowe,3,SOU,1070,1080,BOU,1020,1050,1,2022
