assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,399,4,0,0,0.0,0.0,2020-09-13 15:30:00+00:00,0,7,0,0,0,0,1,0,16898,1,0,0.0,0,0,0,0,50,True,0,2,Ryan Sessegnon,17,EVE,1100,1140,TOT,1130,1250,0
0,0,0,0,0.0,399,17,0,0,0.0,0.0,2020-09-20 11:00:00+00:00,0,16,0,0,0,0,2,0,15517,5,2,0.0,0,-3695,275,3970,50,False,0,2,Ryan Sessegnon,17,SOU,1030,1110,TOT,1170,1290,0
0,0,0,0,0.0,399,26,0,0,0.0,0.0,2020-09-27 13:00:00+00:00,0,14,0,0,0,0,3,0,13413,1,1,0.0,0,-3008,378,3386,49,True,0,2,Ryan Sessegnon,17,NEW,1060,1110,TOT,1130,1250,0
0,0,0,0,0.0,399,35,0,0,0.0,0.0,2020-10-04 15:30:00+00:00,0,13,0,0,0,0,4,0,12031,6,1,0.0,0,-1802,158,1960,49,False,0,2,Ryan Sessegnon,17,MUN,1250,1240,TOT,1170,1290,0
0,0,0,0,0.0,399,47,0,0,0.0,0.0,2020-10-18 15:30:00+00:00,0,19,0,0,0,0,5,0,8977,3,3,0.0,0,-3159,162,3321,48,True,0,2,Ryan Sessegnon,17,WHU,1190,1290,TOT,1130,1250,0
0,0,0,0,0.0,399,52,0,0,0.0,0.0,2020-10-26 20:00:00+00:00,0,4,0,0,0,0,6,0,7795,1,0,0.0,0,-1296,14,1310,48,False,0,2,Ryan Sessegnon,17,BUR,1040,1040,TOT,1170,1290,0
0,0,0,0,0.0,399,67,0,0,0.0,0.0,2020-11-01 19:15:00+00:00,0,3,0,0,0,0,7,0,7148,1,2,0.0,0,-718,8,726,48,True,0,2,Ryan Sessegnon,17,BHA,1190,1130,TOT,1130,1250,0
0,0,0,0,0.0,399,77,0,0,0.0,0.0,2020-11-08 12:00:00+00:00,0,18,0,0,0,0,8,0,6697,1,0,0.0,0,-464,7,471,47,False,0,2,Ryan Sessegnon,17,WBA,1040,1050,TOT,1170,1290,0
0,0,0,0,0.0,399,87,0,0,0.0,0.0,2020-11-21 17:30:00+00:00,0,12,0,0,0,0,9,0,6303,0,2,0.0,0,-402,2,404,47,True,0,2,Ryan Sessegnon,17,MCI,1320,1350,TOT,1130,1250,0
0,0,0,0,0.0,399,91,0,0,0.0,0.0,2020-11-29 16:30:00+00:00,0,5,0,0,0,0,10,0,6179,0,0,0.0,0,-135,1,136,47,False,0,2,Ryan Sessegnon,17,CHE,1260,1250,TOT,1170,1290,0
0,0,0,0,0.0,399,106,0,0,0.0,0.0,2020-12-06 16:30:00+00:00,0,1,0,0,0,0,11,0,6045,0,2,0.0,0,-132,6,138,47,True,0,2,Ryan Sessegnon,17,ARS,1150,1210,TOT,1130,1250,0
0,0,0,0,0.0,399,110,0,0,0.0,0.0,2020-12-13 14:15:00+00:00,0,6,0,0,0,0,12,0,5954,1,1,0.0,0,-101,7,108,47,False,0,2,Ryan Sessegnon,17,CRY,1030,1010,TOT,1170,1290,0
0,0,0,0,0.0,399,127,0,0,0.0,0.0,2020-12-16 20:00:00+00:00,0,11,0,0,0,0,13,0,5900,1,2,0.0,0,-58,1,59,47,False,0,2,Ryan Sessegnon,17,LIV,1190,1300,TOT,1170,1290,0
0,0,0,0,0.0,399,137,0,0,0.0,0.0,2020-12-20 14:15:00+00:00,0,9,0,0,0,0,14,0,5844,2,0,0.0,0,-55,7,62,47,True,0,2,Ryan Sessegnon,17,LEI,1150,1230,TOT,1130,1250,0
0,0,0,0,0.0,399,148,0,0,0.0,0.0,2020-12-27 19:15:00+00:00,0,20,0,0,0,0,15,0,5763,1,1,0.0,0,-86,2,88,47,False,0,2,Ryan Sessegnon,17,WOL,1120,1040,TOT,1170,1290,0
0,0,0,0,0.0,399,167,0,0,0.0,0.0,2021-01-02 12:30:00+00:00,0,10,0,0,0,0,17,0,5675,0,3,0.0,0,-49,7,56,47,True,0,2,Ryan Sessegnon,17,LEE,1150,1170,TOT,1130,1250,0
0,0,0,0,0.0,399,157,0,0,0.0,0.0,2021-01-13 20:15:00+00:00,0,8,0,0,0,0,18,0,5611,1,1,0.0,0,-60,5,65,47,True,0,2,Ryan Sessegnon,17,FUL,1110,1060,TOT,1130,1250,0
0,0,0,0,0.0,399,186,0,0,0.0,0.0,2021-01-17 14:00:00+00:00,0,15,0,0,0,0,19,0,5588,3,1,0.0,0,-29,2,31,47,False,0,2,Ryan Sessegnon,17,SHU,1020,1000,TOT,1170,1290,0
0,0,0,0,0.0,399,198,0,0,0.0,0.0,2021-01-28 20:00:00+00:00,0,11,0,0,0,0,20,0,5561,3,1,0.0,0,-30,6,36,47,True,0,2,Ryan Sessegnon,17,LIV,1210,1230,TOT,1130,1250,0
