assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,19,0,0,0,0,1,0,189,0,1,1,0.0,0,0,0,0,45,True,0,3,Ben Pearson,3,1,WHU,1140,1150,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19 14:00:00+00:00,0,11,0,0,0,0,2,0,149,0,1,3,0.0,0,-39,0,39,45,False,0,3,Ben Pearson,3,2,LIV,1210,1270,BOU,1130,1075,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26 11:30:00+00:00,0,18,0,0,0,0,3,0,129,0,2,0,0.0,0,-22,0,22,45,True,0,3,Ben Pearson,3,3,TOT,1150,1310,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,0,4,0,0,0,0,4,0,118,0,2,2,0.0,0,-11,0,11,45,False,0,3,Ben Pearson,3,4,BRE,1110,1090,BOU,1130,1075,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17 13:00:00+00:00,0,7,0,0,0,0,5,0,108,0,0,0,0.0,0,-10,0,10,45,True,0,3,Ben Pearson,3,5,CHE,1150,1230,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24 13:00:00+00:00,0,5,0,0,0,0,6,0,104,0,1,3,0.0,0,-3,0,3,45,False,0,3,Ben Pearson,3,6,BHA,1070,1135,BOU,1130,1075,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,1,0,0,0,0,7,0,96,0,4,0,0.0,0,-8,0,8,45,True,0,3,Ben Pearson,3,7,ARS,1370,1360,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,9,0,0,0,0,8,0,95,0,0,3,0.0,0,-1,0,1,45,False,0,3,Ben Pearson,3,8,EVE,1125,1065,BOU,1130,1075,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,20,0,0,0,0,9,0,89,0,2,1,0.0,0,-7,0,7,45,True,0,3,Ben Pearson,3,9,WOL,1105,1100,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,0,6,0,0,0,0,10,0,87,0,1,2,0.0,0,-1,0,1,45,True,0,3,Ben Pearson,3,10,BUR,1050,1050,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,13,0,0,0,0,11,0,87,0,1,6,0.0,0,-1,0,1,45,False,0,3,Ben Pearson,3,11,MCI,1350,1360,BOU,1130,1075,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11 17:30:00+00:00,0,15,0,0,0,0,12,0,86,0,0,2,0.0,0,-1,0,1,45,True,0,3,Ben Pearson,3,12,NEW,1210,1355,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,17,0,0,0,0,13,0,85,0,3,1,0.0,0,-1,0,1,45,False,0,3,Ben Pearson,3,13,SHU,1045,1020,BOU,1130,1075,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03 14:00:00+00:00,0,2,0,0,0,0,14,0,85,0,2,2,0.0,0,0,0,0,45,True,0,3,Ben Pearson,3,14,AVL,1220,1350,BOU,1055,1145,1,2023
0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06 19:30:00+00:00,0,8,0,0,0,0,15,0,85,0,2,0,0.0,0,0,0,0,45,False,0,3,Ben Pearson,3,15,CRY,1080,1060,BOU,1130,1075,1,2023
