assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,13,0,3.8,76,7,3,0,1.7,8.4,2020-09-14 19:15:00+00:00,90,5,0,0,0,0,1,0,269810,3,1,5.0,2,0,0,0,45,True,0,3,Yves Bissouma,3,CHE,1300,1310,BHA,1150,1100,0,2020
0,0,3,1,3.9,76,16,0,0,0.3,0.0,2020-09-20 13:00:00+00:00,88,14,0,0,0,1,2,0,314988,3,0,2.0,0,21711,52550,30839,45,False,0,3,Yves Bissouma,3,NEW,1050,1030,BHA,1190,1130,0,2020
0,0,0,0,0.0,76,19,0,0,0.0,0.0,2020-09-26 11:30:00+00:00,0,13,0,0,0,0,3,0,242593,3,2,0.0,0,-68822,13774,82596,45,True,0,3,Yves Bissouma,3,MUN,1280,1310,BHA,1150,1100,0,2020
0,2,33,0,8.3,76,32,4,1,7.1,47.4,2020-10-03 14:00:00+00:00,90,7,0,0,0,0,4,0,233951,2,4,15.0,9,-13257,10162,23419,45,False,0,3,Yves Bissouma,3,EVE,1130,1200,BHA,1190,1130,0,2020
0,0,5,0,14.6,76,40,1,0,5.3,6.6,2020-10-18 13:00:00+00:00,90,6,0,0,0,0,5,0,259023,1,1,32.0,1,17783,66445,48662,45,False,1,3,Yves Bissouma,3,CRY,1030,1010,BHA,1190,1130,0,2020
0,0,9,0,3.3,76,51,1,0,0.8,4.2,2020-10-26 17:30:00+00:00,90,18,0,0,0,0,6,0,275399,1,1,0.0,2,14690,38217,23527,45,True,0,3,Yves Bissouma,3,WBA,1000,1040,BHA,1150,1100,0,2020
0,0,5,0,2.7,76,67,2,0,1.8,7.4,2020-11-01 19:15:00+00:00,90,17,0,0,0,0,7,0,275283,1,2,8.0,2,-101,16177,16278,45,False,0,3,Yves Bissouma,3,TOT,1130,1250,BHA,1190,1130,0,2020
0,0,7,1,3.8,76,70,0,0,2.7,14.2,2020-11-06 17:30:00+00:00,90,4,0,0,0,0,8,0,269346,0,0,9.0,2,-6519,11749,18268,45,True,1,3,Yves Bissouma,3,BUR,1090,1080,BHA,1150,1100,0,2020
0,0,11,0,2.3,76,79,1,0,2.0,17.2,2020-11-21 15:00:00+00:00,90,2,0,0,0,0,9,0,255868,2,1,0.0,1,-13132,15556,28688,45,False,1,3,Yves Bissouma,3,AVL,1120,1080,BHA,1190,1130,0,2020
0,0,14,0,2.1,76,90,1,0,2.2,20.2,2020-11-28 12:30:00+00:00,90,11,0,0,0,0,10,0,253824,1,1,0.0,2,-3829,10247,14076,45,True,0,3,Yves Bissouma,3,LIV,1210,1230,BHA,1150,1100,0,2020
0,0,15,0,2.8,76,100,2,0,2.9,19.4,2020-12-07 20:00:00+00:00,90,16,0,0,0,0,11,0,246180,2,1,7.0,1,-7826,10391,18217,45,True,1,3,Yves Bissouma,3,SOU,1110,1160,BHA,1150,1100,0,2020
0,0,25,0,11.9,76,114,3,0,3.6,15.4,2020-12-13 19:15:00+00:00,71,9,0,0,0,0,12,0,245166,0,3,9.0,2,-2474,8949,11423,45,False,0,3,Yves Bissouma,3,LEI,1190,1150,BHA,1190,1130,0,2020
0,0,14,1,17.2,76,121,0,0,3.7,13.2,2020-12-16 20:00:00+00:00,90,8,0,0,0,0,13,0,243900,0,0,7.0,3,-1471,7662,9133,45,False,0,3,Yves Bissouma,3,FUL,1150,1040,BHA,1190,1130,0,2020
0,0,9,0,17.2,76,129,1,0,3.8,12.6,2020-12-20 12:00:00+00:00,90,15,0,0,0,0,14,0,240163,1,1,8.0,2,-4293,6001,10294,45,True,0,3,Yves Bissouma,3,SHU,1070,1010,BHA,1150,1100,0,2020
0,0,23,0,16.8,76,147,2,0,3.6,19.2,2020-12-27 14:15:00+00:00,90,19,0,0,0,0,15,0,247150,2,2,0.0,2,5362,19066,13704,45,False,0,3,Yves Bissouma,3,WHU,1140,1260,BHA,1190,1130,0,2020
0,0,20,0,19.0,76,149,1,0,4.2,22.6,2020-12-29 18:00:00+00:00,90,1,0,0,0,0,16,0,236812,1,0,0.0,2,-10222,8752,18974,45,True,0,3,Yves Bissouma,3,ARS,1150,1210,BHA,1150,1100,0,2020
0,0,1,0,1.2,76,159,3,0,0.8,6.4,2021-01-02 17:30:00+00:00,45,20,0,0,0,0,17,0,228627,3,3,0.0,0,-8586,8956,17542,45,True,1,3,Yves Bissouma,3,WOL,1130,1120,BHA,1150,1100,0,2020
0,0,0,0,0.0,76,178,0,0,0.0,0.0,2021-01-13 18:00:00+00:00,0,12,0,0,0,0,18,0,139642,0,1,0.0,0,-39916,2376,42292,45,False,0,3,Yves Bissouma,3,MCI,1280,1340,BHA,1190,1130,0,2020
0,0,4,0,1.0,76,182,0,0,0.5,3.8,2021-01-16 15:00:00+00:00,28,10,0,0,0,0,19,0,170127,1,0,0.0,1,-20481,3803,24284,45,False,0,3,Yves Bissouma,3,LEE,1060,1210,BHA,1190,1130,0,2020
0,0,13,1,13.8,76,189,0,0,3.8,16.6,2021-01-27 19:30:00+00:00,90,8,0,0,0,0,20,0,161597,0,0,8.0,2,-12243,3273,15516,45,True,1,3,Yves Bissouma,3,FUL,1110,1060,BHA,1150,1100,0,2020
0,0,11,1,1.8,76,200,0,0,1.5,13.0,2021-01-31 19:15:00+00:00,90,17,0,0,0,0,21,0,142618,0,1,0.0,3,-19038,1060,20098,45,True,0,3,Yves Bissouma,3,TOT,1170,1290,BHA,1150,1100,0,2020
0,0,9,1,1.9,76,216,0,0,2.3,16.4,2021-02-03 20:15:00+00:00,90,11,0,0,0,0,22,0,135053,1,0,5.0,3,-7822,1290,9112,44,False,0,3,Yves Bissouma,3,LIV,1190,1300,BHA,1190,1130,0,2020
0,0,17,0,12.7,76,220,1,0,2.3,9.4,2021-02-06 15:00:00+00:00,90,4,0,0,0,0,23,0,129671,1,1,1.0,2,-5593,1709,7302,44,False,0,3,Yves Bissouma,3,BUR,1040,1040,BHA,1190,1130,0,2020
0,0,19,1,5.5,76,230,0,0,1.9,13.6,2021-02-13 20:00:00+00:00,90,2,0,0,0,0,24,0,124122,0,0,0.0,3,-5496,3847,9343,44,True,0,3,Yves Bissouma,3,AVL,1140,1100,BHA,1150,1100,0,2020
0,0,17,0,4.1,76,241,2,0,1.5,10.2,2021-02-22 20:00:00+00:00,90,6,0,0,0,0,25,0,120336,2,1,1.0,2,-4372,3096,7468,44,True,0,3,Yves Bissouma,3,CRY,1120,1020,BHA,1150,1100,0,2020
0,0,13,0,13.3,76,258,1,0,2.7,12.4,2021-02-27 15:00:00+00:00,90,18,0,0,0,0,26,0,119948,0,1,1.0,2,-788,6145,6933,44,False,0,3,Yves Bissouma,3,WBA,1040,1050,BHA,1190,1130,0,2020
0,0,8,0,0.8,76,260,2,0,0.4,3.0,2021-03-06 20:00:00+00:00,90,9,0,0,0,0,27,0,121400,2,1,0.0,2,1353,4034,2681,44,True,0,3,Yves Bissouma,3,LEI,1150,1230,BHA,1150,1100,0,2020
0,0,12,0,3.5,76,277,1,0,1.5,11.2,2021-03-14 12:00:00+00:00,90,16,0,0,0,0,28,0,123110,2,1,0.0,2,1489,4531,3042,44,False,0,3,Yves Bissouma,3,SOU,1030,1110,BHA,1190,1130,0,2020
0,0,21,1,8.8,76,279,0,0,3.8,22.2,2021-03-20 20:00:00+00:00,90,14,0,0,0,0,29,0,122957,0,3,7.0,3,597,3135,2538,44,True,0,3,Yves Bissouma,3,NEW,1060,1110,BHA,1150,1100,0,2020
0,0,16,0,1.6,76,295,2,0,2.6,24.2,2021-04-04 18:30:00+00:00,90,13,0,0,0,0,30,0,122696,1,2,0.0,2,-1322,2839,4161,44,False,0,3,Yves Bissouma,3,MUN,1250,1240,BHA,1190,1130,0,2020
0,0,11,1,24.8,76,299,0,0,5.0,17.4,2021-04-12 19:15:00+00:00,90,7,0,0,0,0,31,0,122372,0,0,8.0,3,-492,4359,4851,44,True,0,3,Yves Bissouma,3,EVE,1100,1140,BHA,1150,1100,0,2020
0,0,17,1,13.2,76,311,0,0,5.2,11.2,2021-04-20 19:15:00+00:00,90,5,0,0,0,0,32,0,124113,0,0,28.0,3,1610,4846,3236,44,False,0,3,Yves Bissouma,3,CHE,1260,1250,BHA,1190,1130,0,2020
0,0,24,0,25.8,76,326,1,0,6.6,18.4,2021-04-24 19:00:00+00:00,90,15,0,0,0,0,33,0,127157,0,1,22.0,2,2549,5268,2719,44,False,0,3,Yves Bissouma,3,SHU,1020,1000,BHA,1190,1130,0,2020
