assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position,modified
0,0,1,0,0.3,296,0.0,0.05,0.0592186003923416,0.0,4,0,0,0.2,0.0,2022-08-06,12,9,0,0,0,0,1,0,21632,0,2,2,4.0,1,0,0,0,55,False,0,Fábio Freitas Gouveia Carvalho,314,1,0,0,0.0592186003923416,12,FUL,1070,1120,LIV,1250,1300,2.5443240000000005,15.6,1.1510154,4.0,2.5443240000000005,15.6,1.1510154,4.0,1.4505254,4.2,1.8275730000000003,8.2,1.4505254,4.2,1.8275730000000003,8.2,2022,MID,
0,0,0,0,0.6,296,0.0,0.1,0.0823690965771675,0.33,16,0,0,0.4,0.0,2022-08-15,11,7,0,0,0,0,2,0,23607,0,1,1,5.0,1,-2293,2215,4508,55,True,0,Fábio Freitas Gouveia Carvalho,314,1,0,0,0.0823690965771675,12,CRY,1110,1090,LIV,1180,1260,2.34111,11.0,1.26822,4.0,2.34111,11.0,1.26822,4.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,1.43601,13.0,2022,MID,
1,0,12,0,1.2,296,0.0,0.19,0.1815229952335357,0.07,27,0,0,4.5,4.8,2022-08-22,17,14,0,0,0,0,3,0,23232,0,1,2,39.0,4,-2159,2780,4939,55,False,0,Fábio Freitas Gouveia Carvalho,314,2,0,0,0.1815229952335357,12,MUN,1140,1165,LIV,1250,1300,2.288535,15.5,1.4564499999999998,3.0,2.288535,15.5,1.4564499999999998,3.0,1.158534,9.0,1.558375,4.0,1.158534,9.0,1.558375,4.0,2022,MID,
0,0,23,0,2.8,296,0.0,0.14,0.1199100017547607,0.09,36,0,1,6.3,37.4,2022-08-27,45,3,0,0,0,0,4,0,25414,0,0,9,23.0,6,408,4658,4250,54,True,0,Fábio Freitas Gouveia Carvalho,314,1,0,1,0.1199100017547607,12,BOU,1110,1080,LIV,1180,1260,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,2022,MID,
0,0,25,0,4.8,296,0.0,0.16,0.2084970027208328,0.06,48,0,1,7.8,33.8,2022-08-31,19,15,0,0,0,0,5,0,30663,0,1,2,39.0,6,3097,6715,3618,54,True,0,Fábio Freitas Gouveia Carvalho,314,2,0,1,0.2084970027208328,12,NEW,1300,1220,LIV,1180,1260,2.7401075,16.25,1.2778827499999998,4.5,2.7401075,16.25,1.2778827499999998,4.5,1.547343,12.0,1.66261875,7.25,1.547343,12.0,1.66261875,7.25,2022,MID,
0,0,4,0,2.8,296,0.0,0.01,0.0,0.86,55,0,0,0.5,2.2,2022-09-03,45,8,0,0,0,0,6,0,78132,1,0,0,0.0,1,39668,47335,7667,54,False,0,Fábio Freitas Gouveia Carvalho,314,0,0,0,0.0,12,EVE,1070,1040,LIV,1250,1300,2.5951275000000003,16.75,1.12171425,4.0,2.5443240000000005,15.6,1.1510154,4.0,1.4089225,5.5,1.72867375,8.0,1.2355346,5.0,1.767569,7.8,2022,MID,
0,0,2,0,2.3,296,0.0,0.09,0.0,0.85,87,2,0,1.6,1.2,2022-10-01,45,5,0,0,0,0,9,0,56348,1,3,3,12.0,1,429,6402,5973,54,True,0,Fábio Freitas Gouveia Carvalho,314,0,0,0,0.0,12,BHA,1150,1200,LIV,1180,1260,2.382680000000001,14.75,1.05846675,6.0,2.3512983333333337,15.0,1.1911278333333333,5.0,1.98039,5.5,1.0134485,5.5,1.8764683333333327,7.0,0.9431293333333334,5.166666666666667,2022,MID,
0,0,0,0,0.0,296,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09,0,1,0,0,0,0,10,0,50757,0,2,3,0.0,0,-5874,2579,8453,54,False,0,Fábio Freitas Gouveia Carvalho,314,0,0,0,0.0,12,ARS,1250,1240,LIV,1250,1300,2.5398025,14.0,1.14547425,5.75,2.3227557142857145,14.714285714285714,1.3589195714285716,5.285714285714286,2.0065825,13.75,1.0922545,3.25,2.082265,12.875,0.925426125,3.5,2022,MID,
0,0,2,0,0.0,296,0.0,0.0,0.0,0.17,106,0,0,0.1,0.6,2022-10-16,17,13,0,0,0,0,11,0,46963,0,0,1,0.0,1,-4277,1599,5876,54,True,0,Fábio Freitas Gouveia Carvalho,314,0,0,0,0.0,12,MCI,1340,1380,LIV,1180,1260,1.51600275,10.5,1.8051465,8.25,2.128055125,13.375,1.541514625,6.375,2.273005,12.25,0.6012212499999999,2.75,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,2022,MID,
0,0,6,0,17.8,296,0.1046279966831207,0.07,0.0,1.09,118,0,0,2.9,7.4,2022-10-19,56,19,0,0,0,0,12,0,47592,1,0,1,4.0,1,814,3632,2818,54,True,0,Fábio Freitas Gouveia Carvalho,314,0,1,0,0.0,12,WHU,1150,1110,LIV,1180,1260,1.57550525,8.75,1.87213325,12.0,2.113737888888889,12.555555555555555,1.4715122222222223,7.555555555555555,1.70968025,5.25,0.51201125,5.0,1.3216742,4.3,1.0168758,5.1,2022,MID,
0,0,-2,0,2.1,296,0.0,0.55,0.5063930153846741,1.37,126,1,0,4.9,0.0,2022-10-22,61,16,0,0,0,0,13,0,52911,1,0,1,47.0,2,4280,7877,3597,54,False,0,Fábio Freitas Gouveia Carvalho,314,4,0,0,0.5063930153846741,12,NFO,1065,1030,LIV,1250,1300,1.78912775,7.75,2.14583325,10.5,2.1264301,12.1,1.57301,7.2,0.72141225,2.0,1.30811175,9.0,0.9351790909090908,3.1818181818181817,1.740811636363636,9.636363636363637,2022,MID,
0,0,0,0,0.0,296,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29,0,24,0,0,0,0,14,0,49121,0,2,1,0.0,0,-3963,2483,6446,54,True,0,Fábio Freitas Gouveia Carvalho,314,0,0,0,0.0,12,LEE,1075,1120,LIV,1180,1260,1.80063275,7.75,2.17982325,10.25,2.1328928181818183,12.181818181818182,1.65743,7.090909090909091,1.56161,7.75,1.4010165,4.25,1.4210123636363636,6.818181818181818,1.4757734545454546,5.727272727272728,2022,MID,
0,0,0,0,0.0,296,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2022-11-06,0,18,0,0,0,0,15,0,42943,0,2,1,0.0,0,-6289,550,6839,54,False,0,Fábio Freitas Gouveia Carvalho,314,0,0,0,0.0,12,TOT,1140,1170,LIV,1250,1300,2.0865675,10.25,1.87808075,8.25,2.114225916666667,12.333333333333334,1.6537033333333333,7.0,1.7280865,8.0,1.0716755,6.0,1.6684216923076922,7.384615384615385,1.1448208461538465,7.769230769230769,2022,MID,
