assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position,modified
0,0,12,0,3.3,272,0.0,0.02,0.0136184003204107,0.77,6,2,0,2.9,19.2,2022-08-07,90,4,0,0,0,0,1,0,128115,1,2,2,6.0,1,0,0,0,45,True,0,Wesley Fofana,189,1,0,0,0.0136184003204107,11,BRE,1160,1200,LEI,1065,1200,1.5628854,6.2,1.3366172,6.2,1.5628854,6.2,1.3366172,6.2,0.7929636,5.4,1.6064333999999998,6.2,0.7929636,5.4,1.6064333999999998,6.2,2022,DEF,
0,0,7,0,1.1,272,0.0,0.11,0.4231910109519958,2.96,11,4,0,4.0,21.4,2022-08-13,90,1,0,0,0,0,2,0,154919,1,2,4,17.0,-1,-2341,12033,14374,45,False,1,Wesley Fofana,189,1,0,0,0.4231910109519958,11,ARS,1250,1240,LEI,1110,1120,1.43601,13.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,0.455695,5.0,0.931067,3.0,0.455695,5.0,0.931067,3.0,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2022-08-20,0,17,0,0,0,0,3,0,153875,0,2,1,0.0,0,-9753,13245,22998,45,True,0,Wesley Fofana,189,0,0,0,0.0,11,SOU,1070,1080,LEI,1065,1200,0.897803,5.5,1.80707,10.5,0.897803,5.5,1.80707,10.5,0.573187,5.0,1.9708835,6.5,0.573187,5.0,1.9708835,6.5,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2022-08-27,0,6,0,0,0,0,4,0,139943,0,1,2,0.0,0,-18981,9312,28293,44,False,0,Wesley Fofana,189,0,0,0,0.0,11,CHE,1190,1140,LEI,1110,1120,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2022-09-01,0,14,0,0,0,0,5,0,149540,0,1,0,0.0,0,5690,20879,15189,44,True,0,Wesley Fofana,189,0,0,0,0.0,11,MUN,1220,1220,LEI,1065,1200,1.4195745,9.25,1.4996575,8.75,1.4195745,9.25,1.4996575,8.75,0.837388,6.25,1.73311925,5.0,0.837388,6.25,1.73311925,5.0,2022,DEF,
0,0,12,0,7.2,272,0.0,0.06,0.0129696996882557,1.1,54,1,0,2.4,13.4,2022-09-03,90,19,0,0,0,0,6,0,201163,1,1,2,3.0,2,44908,61636,16728,44,True,0,Wesley Fofana,189,1,0,0,0.0129696996882557,6,WHU,1150,1110,CHE,1190,1140,1.17805825,4.75,1.2064975,4.0,0.9916842,4.2,1.482676,5.4,1.4464505,7.25,1.79947,4.0,1.5417904,7.2,1.5479726,3.8,2022,DEF,
0,0,16,0,2.2,272,0.0,0.01,0.0,0.44,83,1,0,1.6,13.4,2022-10-01,90,7,0,0,0,0,9,0,261186,1,2,1,0.0,2,15675,36901,21226,44,False,0,Wesley Fofana,189,0,0,0,0.0,6,CRY,1110,1060,CHE,1220,1220,1.175326,3.5,1.928482,9.75,1.2587256666666666,4.0,1.897649666666667,12.0,1.16342125,5.25,1.7576,3.75,1.4027141666666667,6.666666666666667,1.5265771666666668,3.333333333333333,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08,0,20,0,0,0,0,10,0,225352,0,0,3,0.0,0,-35962,25584,61546,44,True,0,Wesley Fofana,189,0,0,0,0.0,6,WOL,1100,1080,CHE,1190,1140,0.87995825,9.0,1.00848875,7.75,0.926875125,6.875,1.176369375,7.375,1.30406325,6.5,1.38264,4.0,1.3816207142857144,7.428571428571429,1.4099047142857144,3.142857142857143,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2022-10-16,0,2,0,0,0,0,11,0,175460,0,2,0,0.0,0,-49807,693,50500,44,False,0,Wesley Fofana,189,0,0,0,0.0,6,AVL,1070,1070,CHE,1220,1220,1.04416975,7.25,0.664926,5.0,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,1.47450325,8.5,1.07969475,2.5,1.512783125,7.875,1.32722275,3.25,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19,0,4,0,0,0,0,12,0,132789,0,0,0,0.0,0,-32029,193,32222,44,False,0,Wesley Fofana,189,0,0,0,0.0,6,BRE,1100,1130,CHE,1220,1220,1.1567825,6.0,1.670332,9.5,1.5190057,6.0,1.5160414000000002,7.8,1.40743575,8.0,1.3308347500000002,3.25,1.4820772222222225,7.555555555555555,1.4514668888888889,3.555555555555556,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2022-10-22,0,14,0,0,0,0,13,0,130942,0,1,1,0.0,0,-14941,213,15154,43,True,0,Wesley Fofana,189,0,0,0,0.0,6,MUN,1220,1220,CHE,1190,1140,1.666315,7.75,1.2058874999999998,10.0,1.5472288,8.4,1.2859826,9.3,1.36995375,10.5,1.33900475,4.75,1.38961,8.2,1.4515482,3.9,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2022-10-29,0,5,0,0,0,0,14,0,118267,0,1,4,0.0,0,-12766,222,12988,43,False,0,Wesley Fofana,189,0,0,0,0.0,6,BHA,1140,1200,CHE,1220,1220,1.42173125,12.25,1.1838485,7.25,1.7555822727272727,8.909090909090908,1.1405154545454546,6.636363636363637,1.35678375,8.25,1.344271,6.25,1.372589090909091,7.727272727272727,1.386037909090909,4.2727272727272725,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2022-11-06,0,1,0,0,0,0,15,0,110036,0,1,0,0.0,0,-8273,154,8427,43,True,0,Wesley Fofana,189,0,0,0,0.0,6,ARS,1250,1320,CHE,1190,1140,2.05684925,12.0,0.90406275,5.25,2.0737930833333333,12.583333333333334,0.918305,4.083333333333333,1.01793875,7.5,1.87740875,6.5,1.347835,7.75,1.5106180833333334,4.333333333333333,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2022-11-12,0,15,0,0,0,0,16,0,105288,0,0,1,0.0,0,-4914,183,5097,43,False,0,Wesley Fofana,189,0,0,0,0.0,6,NEW,1250,1165,CHE,1220,1220,1.968105,9.5,0.887295175,5.0,1.9332912857142857,10.785714285714286,1.2209149785714286,6.285714285714286,0.778535,7.5,1.86066875,5.75,1.2656026923076924,7.538461538461538,1.5773751538461538,4.230769230769231,2022,DEF,
0,0,0,0,0.0,272,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2022-12-27,0,3,0,0,0,0,17,0,93429,0,0,2,0.0,0,-12052,19328,31380,43,True,0,Wesley Fofana,189,0,0,0,0.0,6,BOU,1110,1080,CHE,1190,1140,1.407584,5.0,1.7914564999999998,8.0,0.8883168666666668,5.0,1.6939280666666667,9.933333333333334,0.7289599999999999,4.5,1.83762375,5.75,1.2008528571428572,7.142857142857143,1.5618555,4.428571428571429,2022,DEF,
