assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position,modified
0,0,20,1,42.3,535,0.3272779881954193,0.12,0.0,0.66,2,0,0,5.7,13.0,2022-08-06,85,2,0,0,0,0,1,0,5703,1,0,2,2.0,3,0,0,0,50,True,0,Marcus Tavernier,83,0,3,0,0.0,3,AVL,1075,1130,BOU,1020,1050,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,2022,MID,
0,0,2,0,1.2,535,0.0,0.01,0.0,1.75,17,4,0,0.3,1.6,2022-08-13,79,13,0,0,0,0,2,0,10752,1,0,4,0.0,2,1691,2807,1116,50,False,0,Marcus Tavernier,83,0,0,0,0.0,3,MCI,1340,1360,BOU,1110,1080,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,2022,MID,
0,0,7,0,17.3,535,0.0144162997603416,0.13,0.1242230013012886,1.32,21,3,0,2.4,0.0,2022-08-20,90,1,0,0,0,0,3,0,11197,1,3,0,7.0,2,-343,1832,2175,50,True,0,Marcus Tavernier,83,2,1,0,0.1242230013012886,3,ARS,1250,1320,BOU,1020,1050,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,2022,MID,
0,0,8,0,40.1,535,0.0239454004913568,0.08,0.0,3.32,36,9,0,5.2,10.0,2022-08-27,90,12,0,0,0,0,4,0,10648,1,0,9,2.0,2,-1068,854,1922,50,False,0,Marcus Tavernier,83,0,1,0,0.0,3,LIV,1180,1260,BOU,1110,1080,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,2022,MID,
0,0,17,1,20.3,535,0.1117779985070228,0.11,0.0671072006225586,1.51,42,0,0,6.5,22.8,2022-08-31,90,20,0,0,0,0,5,0,10364,1,0,0,22.0,3,-695,664,1359,50,True,0,Marcus Tavernier,83,1,1,0,0.0671072006225586,3,WOL,1100,1080,BOU,1020,1050,0.973792,4.75,1.34425,7.0,0.973792,4.75,1.34425,7.0,0.27615325,2.0,2.18767375,12.0,0.27615325,2.0,2.18767375,12.0,2022,MID,
0,0,14,0,22.5,535,0.1296669989824295,0.34,0.2371219992637634,1.9,58,2,0,5.8,7.4,2022-09-03,90,16,0,0,0,0,6,0,11794,1,3,2,28.0,2,803,2172,1369,49,False,0,Marcus Tavernier,83,2,1,0,0.2371219992637634,3,NFO,1065,1030,BOU,1110,1080,1.105284,4.25,2.450685,8.5,0.9313922,3.8,2.332368,11.6,0.21957675,3.0,2.4485650000000003,12.75,0.2933295999999999,3.0,2.0566310000000003,12.4,2022,MID,
0,0,5,0,11.5,535,0.0438759997487068,0.11,0.1302189975976944,1.89,77,1,0,2.9,7.2,2022-09-17,79,15,0,0,0,0,8,0,11616,1,1,1,10.0,1,-25,638,663,49,False,1,Marcus Tavernier,83,2,1,0,0.1302189975976944,3,NEW,1250,1165,BOU,1110,1080,1.9241465,8.5,1.87202125,7.25,1.623273,10.0,1.5553766666666666,7.666666666666667,0.4148505,5.5,2.3581425,11.5,0.3952815,4.166666666666667,1.935350833333333,11.333333333333334,2022,MID,
0,0,4,1,11.8,535,0.0,0.15,0.1561820060014724,0.87,82,0,0,3.5,4.6,2022-10-01,90,4,0,0,0,0,9,0,13834,1,0,0,19.0,3,1937,3452,1515,49,True,0,Marcus Tavernier,83,2,0,0,0.1561820060014724,3,BRE,1160,1200,BOU,1020,1050,1.7976500000000002,6.25,1.38705575,6.5,1.586148142857143,5.571428571428571,1.3998994285714286,7.0,0.60625375,6.5,2.317335,14.0,0.4783767142857143,4.285714285714286,1.879955,12.285714285714286,2022,MID,
0,0,8,0,12.0,535,0.0,0.11,0.0623329989612102,1.08,92,1,0,2.0,5.0,2022-10-08,90,11,0,0,0,0,10,0,13632,1,1,2,3.0,2,-253,1301,1554,49,True,0,Marcus Tavernier,83,1,0,0,0.0623329989612102,3,LEI,1110,1120,BOU,1020,1050,1.1312365,5.75,1.7598075,7.75,0.98431225,6.0,1.746463375,6.375,0.7505379999999999,7.0,1.3637475,11.75,0.513345625,4.5,1.775710625,11.875,2022,MID,
0,0,7,0,5.8,535,0.0,0.05,0.0349556989967823,1.99,103,2,0,3.8,19.2,2022-10-15,74,9,0,0,0,0,11,0,13037,1,2,2,13.0,2,-668,562,1230,49,False,0,Marcus Tavernier,83,2,0,0,0.0349556989967823,3,FUL,1070,1120,BOU,1110,1080,0.74117625,3.25,3.050595,10.5,1.135259111111111,3.7777777777777777,2.371138333333333,9.22222222222222,0.94725675,7.0,1.275945,10.25,0.583963888888889,4.777777777777778,1.7096594444444446,11.444444444444445,2022,MID,
