assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position,modified
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07,0,13,0,0,0,0,1,0,36776,0,2,0,0.0,0,0,0,0,50,True,0,Craig Dawson,542,0,0,0,0.0,19,MCI,1340,1380,WHU,1145,1060,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,2022,DEF,
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14,0,16,0,0,0,0,2,0,32484,0,0,1,0.0,0,-7454,1194,8648,50,False,0,Craig Dawson,542,0,0,0,0.0,19,NFO,1065,1030,WHU,1150,1110,0.235825,2.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,2022,DEF,
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21,0,5,0,0,0,0,3,0,25397,0,2,0,0.0,0,-7390,174,7564,49,True,0,Craig Dawson,542,0,0,0,0.0,19,BHA,1150,1200,WHU,1145,1060,1.668625,10.0,0.8024910000000001,4.5,1.668625,10.0,0.8024910000000001,4.5,1.166264,4.5,2.279545,7.5,1.166264,4.5,2.279545,7.5,2022,DEF,
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2022-08-28,0,2,0,0,0,0,4,0,21525,0,1,0,0.0,0,-4166,66,4232,49,False,0,Craig Dawson,542,0,0,0,0.0,19,AVL,1070,1070,WHU,1150,1110,1.3198943333333333,9.0,1.6249269999999998,5.0,1.3198943333333333,9.0,1.6249269999999998,5.0,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,1.0337206666666667,5.0,2.1285133333333333,5.666666666666667,2022,DEF,
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2022-08-31,0,18,0,0,0,0,5,0,19165,0,1,1,0.0,0,-2478,35,2513,48,True,0,Craig Dawson,542,0,0,0,0.0,19,TOT,1210,1230,WHU,1145,1060,1.7787725,7.0,0.928372,9.0,1.7787725,7.0,0.928372,9.0,0.8589377499999999,4.5,1.67252375,5.25,0.8589377499999999,4.5,1.67252375,5.25,2022,DEF,
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03,0,6,0,0,0,0,6,0,17049,0,1,2,0.0,0,-2191,65,2256,48,False,0,Craig Dawson,542,0,0,0,0.0,19,CHE,1190,1140,WHU,1150,1110,1.4464505,7.25,1.79947,4.0,1.5417904,7.2,1.5479726,3.8,1.17805825,4.75,1.2064975,4.0,0.9916842,4.2,1.482676,5.4,2022,DEF,
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2022-09-18,0,8,0,0,0,0,8,0,17938,0,0,1,0.0,0,880,1354,474,48,False,0,Craig Dawson,542,0,0,0,0.0,19,EVE,1070,1040,WHU,1150,1110,1.4130775,7.0,1.40847625,7.75,1.2615605,5.833333333333333,1.7040025,8.5,1.01137325,3.25,0.8904057499999999,4.0,1.0630035,3.6666666666666665,1.3534521666666668,5.166666666666667,2022,DEF,
0,0,20,1,0.0,459,0.0,0.01,0.0,0.74,90,0,0,0.6,5.8,2022-10-01,90,20,0,0,0,0,9,0,17724,1,0,2,0.0,6,-74,829,903,48,True,0,Craig Dawson,542,0,0,0,0.0,19,WOL,1100,1080,WHU,1145,1060,1.01908125,7.25,1.23205875,10.0,0.977001857142857,6.428571428571429,1.195945,7.857142857142857,0.9830525,2.25,0.5332257499999999,4.25,1.0047674285714283,3.4285714285714284,1.2169204285714286,4.857142857142857,2022,DEF,
1,0,22,0,0.9,459,0.0,0.0,0.0,0.7,100,1,0,1.6,13.2,2022-10-09,90,9,0,0,0,0,10,0,21071,1,1,3,2.0,5,2449,3151,702,48,True,0,Craig Dawson,542,0,0,0,0.0,19,FUL,1065,1140,WHU,1145,1060,0.87144675,3.75,2.6298025,9.75,1.2084355,3.625,2.237935625,9.5,1.15924025,2.5,0.601084,5.75,1.009089,3.5,1.136803875,5.5,2022,DEF,
0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2022-10-16,0,17,0,0,0,0,11,0,23331,0,1,1,0.0,0,1736,3444,1708,48,False,0,Craig Dawson,542,0,0,0,0.0,19,SOU,1070,1060,WHU,1150,1110,0.8718600000000001,6.5,1.7947975,7.5,1.036036222222222,6.111111111111111,1.5427297777777778,8.222222222222221,1.6377627499999998,3.5,0.55772475,5.5,1.278830222222222,3.888888888888889,1.0715865555555557,5.444444444444445,2022,DEF,
