assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position
0,0,0,0,0.0,776,0,0.0,0,0.0,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,6,0,0,0,0,38,0,0,0,1,1,0.0,0,0,0,0,40,False,0,Mark Gillespie,991,0,0,0,0,15,CHE,1190,1140,NEW,1300,1220,2.471975,12.0,0.99592005,3.75,2.3053034375,10.1875,1.12406445,5.0625,1.40195525,10.25,2.3283500000000004,10.25,1.3434360625,9.9375,1.50914425,6.625,2022,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,6468,0,1,5,0.0,0,0,0,0,40,True,0,Mark Gillespie,991,0,0,0,0,15,AVL,1220,1350,NEW,1050,1160,2.5086625,10.5,1.17807755,6.0,2.3034571875,10.125,1.1537307,5.875,1.832345,7.0,1.0351944999999998,5.25,1.507171125,7.3125,1.1542111250000002,6.25,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,7154,0,0,1,0.0,0,-373,146,519,40,False,0,Mark Gillespie,991,0,0,0,0,15,MCI,1350,1360,NEW,1210,1355,3.0013875,10.5,1.04566005,6.25,2.4643046875,10.375,1.111262575,5.8125,1.6806325,10.25,1.2553255,7.25,2.1834856250000003,11.3125,0.8228921875,3.9375,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,12,0,0,0,0,3,0,7120,0,2,1,0.0,0,-324,67,391,40,True,0,Mark Gillespie,991,0,0,0,0,15,LIV,1350,1390,NEW,1050,1160,2.0372785,8.0,1.2036068,8.0,2.45788875,10.25,1.1040025750000002,5.625,2.3690945,12.5,1.5320999999999998,6.25,2.2354135,11.5625,1.2835793125,5.3125,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,7039,0,1,3,0.0,0,-294,74,368,40,False,0,Mark Gillespie,991,0,0,0,0,15,BHA,1070,1135,NEW,1210,1355,1.9296485,6.0,1.39666025,9.25,2.4057075,9.8125,1.1131417,5.75,2.5321425,14.25,2.5213250000000005,6.75,2.4491183125,11.4375,1.79663275,7.0625,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,7102,0,0,1,0.0,0,-187,77,264,40,True,0,Mark Gillespie,991,0,0,0,0,15,BRE,1055,1150,NEW,1050,1160,1.776091,6.5,1.22249525,7.25,2.3059881250000003,9.3125,1.1625538875,6.125,2.3490752500000003,11.0,1.25594975,6.25,1.664037125,6.75,1.38669025,6.9375,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,23,0,0,0,0,6,0,6988,0,8,0,0.0,0,-155,41,196,40,False,0,Mark Gillespie,991,0,0,0,0,15,SHU,1045,1020,NEW,1210,1355,1.0708860000000002,6.25,1.00941475,6.75,2.191590625,9.125,1.1812758250000002,6.0625,0.91973125,4.0,2.5294125000000003,13.0,0.8203258,3.6,2.478762,12.2,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,21,0,0,0,0,7,0,7820,0,0,2,0.0,0,420,698,278,39,True,0,Mark Gillespie,991,0,0,0,0,15,BUR,1050,1050,NEW,1050,1160,2.2836475000000003,7.75,0.8479427500000001,5.75,2.33329625,9.125,1.165399075,6.1875,1.009935,6.0,1.695207,10.75,0.8701544,5.6,1.8363136,10.4,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,9537,0,2,2,0.0,0,1206,1724,518,39,False,0,Mark Gillespie,991,0,0,0,0,15,WHU,1055,1150,NEW,1210,1355,2.649845,8.25,0.83437475,5.75,2.462158125,9.0,1.0864390125,6.1875,1.7143054999999998,6.0,2.80687925,10.75,1.6452330625,5.5,2.170753875,11.25,2023,GK
0,0,0,0,0.0,411,0,0.0,0,0.0,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,7,0,0,0,0,9,0,9316,0,0,4,0.0,0,3,384,381,39,True,0,Mark Gillespie,991,0,0,0,0,15,CRY,1120,1085,NEW,1050,1160,2.918317500000001,8.0,0.736566,4.0,2.559255875,9.0,1.024771825,5.5625,0.9154805,4.0,1.4082469999999998,12.75,1.184520125,7.25,1.1488821875,6.75,2023,GK
