assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position,modified
0,0,4,0,10.5,693,0.0158006995916366,0.01,0.0,0.68,195,0,0,2.0,7.2,2023-01-14,29,8,0,0,0,0,20,0,79,0,2,1,2.0,1,69,76,7,50,False,0,Carlos Alcaraz Durán,450,0,1,0,0.0,17,EVE,1070,1040,SOU,1070,1080,1.011723666666667,3.6666666666666665,1.2411433333333333,6.666666666666667,1.11736025,5.0,1.6169025,7.5,1.2243441999999998,5.2,1.577724,6.8,1.0271617692307693,5.769230769230769,1.551410923076923,7.3076923076923075,1.0871489375,5.8125,1.45372375,7.375,1.0661105,5.777777777777778,1.4929844444444444,7.722222222222222,0.8238306333333334,3.333333333333333,2.0304666666666664,7.666666666666667,0.810061975,4.25,2.136955,7.75,0.92262958,5.8,2.163144,8.4,0.9626782769230768,5.0,1.7409644615384612,8.23076923076923,1.04846485,5.1875,1.6800170625,7.875,1.0384717,5.0,1.748354611111111,8.11111111111111,2022,MID,
0,0,0,0,0.0,693,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21,0,2,0,0,0,0,21,0,251,0,1,0,0.0,0,111,151,40,50,True,0,Carlos Alcaraz Durán,450,0,0,0,0.0,17,AVL,1075,1130,SOU,1070,1060,0.804067,4.666666666666667,1.2994,4.666666666666667,1.02982275,4.75,1.226335,6.0,1.1107122,5.6,1.529904,6.8,1.017603307692308,5.461538461538462,1.5576816923076924,7.0,1.0773095625,6.0625,1.512408875,7.3125,1.0670583684210526,5.894736842105263,1.476612105263158,7.526315789473684,1.2985266666666666,5.333333333333333,1.288285,3.0,1.3967825,5.25,1.84294875,4.25,1.3482999999999998,5.4,1.6401803999999998,4.8,1.3924031538461537,6.0,1.4444226923076924,5.615384615384615,1.1863972500000002,5.4375,1.4895765,6.625,1.2074757368421054,6.0,1.5109476315789474,6.368421052631579,2022,MID,
0,0,6,0,1.0,693,0.0,0.02,0.0087282601743936,0.57,212,1,0,0.6,2.8,2023-02-04,25,4,0,0,0,0,22,0,371,0,0,3,2.0,1,38,124,86,50,False,0,Carlos Alcaraz Durán,450,1,0,0,0.0087282601743936,17,BRE,1100,1130,SOU,1070,1080,0.7953113333333334,5.333333333333333,1.1898233333333332,5.333333333333333,0.7711612500000001,4.5,1.26563,5.5,0.9583470000000002,4.6,1.213932,6.4,1.0525373076923077,5.615384615384615,1.543887076923077,7.153846153846154,1.0344079375000002,5.625,1.5012045,7.125,1.0473276500000002,5.8,1.4609975,7.55,1.189463333333333,2.6666666666666665,0.9162096666666668,9.333333333333334,1.2706875,3.75,0.9721047500000002,8.25,1.467076,4.4,0.9544412,7.6,1.5140299999999998,5.461538461538462,1.3543433846153847,9.846153846153848,1.5368175,5.4375,1.3437523125000002,9.1875,1.53927135,5.5,1.370288,8.85,2022,MID,
0,3,24,0,1.9,693,0.0,0.22,0.1332540065050125,0.55,229,1,1,6.9,41.2,2023-02-11,78,20,0,0,0,0,23,0,417,1,2,1,26.0,10,7,65,58,50,True,0,Carlos Alcaraz Durán,450,3,0,1,0.1332540065050125,17,WOL,1100,1080,SOU,1070,1060,0.8003163333333333,5.666666666666667,1.571233333333333,8.0,0.7575797500000001,5.25,1.484235,7.0,0.745806,4.6,1.485998,6.8,0.9513661538461538,5.076923076923077,1.572170153846154,7.769230769230769,0.98462825,5.75,1.555127625,7.4375,1.0602196000000002,5.7,1.498511,7.55,1.3029296666666663,4.666666666666667,1.788201666666667,10.0,1.18532775,4.0,1.59921625,8.5,1.0657966,3.6,1.7688289999999998,9.4,1.027694076923077,4.615384615384615,1.649286923076923,8.153846153846153,0.95921225,5.125,1.569540625,8.125,0.9836917,5.3,1.49812575,8.0,2022,MID,
0,0,3,0,0.0,693,0.0,0.0,0.0,0.17,234,0,0,0.0,0.0,2023-02-18,3,6,0,0,0,0,24,0,1237,0,1,0,0.0,1,682,802,120,50,False,0,Carlos Alcaraz Durán,450,0,0,0,0.0,17,CHE,1190,1140,SOU,1070,1080,0.872953,5.333333333333333,1.382480333333333,7.333333333333333,0.92574475,6.0,1.3323377499999998,6.5,0.8664698000000002,5.6,1.3105182,6.0,1.0437416923076923,5.615384615384615,1.4091156153846156,7.0,0.990481375,5.4375,1.5248314375,7.0625,1.0548681,5.85,1.4294465500000002,7.2,1.3866150000000002,7.333333333333333,0.9569136666666668,6.0,1.57242875,7.75,0.92702675,5.25,1.737765,7.6,0.8838746000000001,4.6,1.2263443076923075,6.769230769230769,1.259242846153846,5.923076923076923,1.304055375,7.25,1.2671185,5.5625,1.2759285500000002,6.85,1.3652148,5.2,2022,MID,
0,0,0,0,0.0,693,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25,0,24,0,0,0,0,25,0,2333,0,0,1,0.0,0,500,898,398,50,False,0,Carlos Alcaraz Durán,450,0,0,0,0.0,17,LEE,1070,1130,SOU,1070,1080,0.8553156666666667,5.0,1.5334503333333334,8.333333333333334,0.8095977500000001,4.75,1.44116775,8.25,0.8645022000000001,5.4,1.3893162,7.4,1.0510534615384617,5.6923076923076925,1.4021894615384616,7.230769230769231,1.01555825,5.5,1.5419301875,7.375,1.0237672,5.8,1.49816065,7.5,1.0146103333333334,5.0,1.6139766666666666,7.666666666666667,1.04178525,5.5,1.2936075000000002,6.0,0.9083754,5.8,1.069114,5.8,1.3001966923076922,5.846153846153846,1.8273361538461537,6.769230769230769,1.3240723125,6.1875,1.68026975,6.375,1.27370165,6.4,1.7155508000000002,6.4,2022,MID,
0,0,19,0,0.8,693,0.0,0.28,0.2847859859466553,1.11,259,0,1,7.0,34.6,2023-03-04,49,11,0,0,0,0,26,0,1452,1,0,1,35.0,5,-356,85,441,50,True,1,Carlos Alcaraz Durán,450,4,0,1,0.2847859859466553,17,LEI,1110,1120,SOU,1070,1060,0.7708966666666667,4.0,0.9843096666666664,7.666666666666667,0.7392687500000001,4.25,1.33009975,8.75,0.7259038,4.2,1.2969438,8.6,0.9858494615384614,5.384615384615385,1.3952353076923076,7.384615384615385,0.917528125,4.875,1.4619463124999998,7.75,0.9753801,5.35,1.46698355,7.45,0.9430687666666664,5.0,2.028593,8.666666666666666,1.3317615749999998,5.0,1.89616975,10.25,1.33729126,4.4,1.9059178,10.6,1.205586253846154,4.6923076923076925,1.601645923076923,9.0,1.15515914375,5.375,1.4694846875,8.125,1.150374615,5.45,1.52754925,8.05,2022,MID,
0,0,5,0,12.9,693,0.068884901702404,0.06,0.0250192005187273,0.61,267,0,0,1.9,4.0,2023-03-12,54,14,0,0,0,0,27,0,1717,1,0,0,2.0,1,198,628,430,50,False,0,Carlos Alcaraz Durán,450,1,1,0,0.0250192005187273,17,MUN,1140,1165,SOU,1070,1080,0.78466,2.0,1.3359293333333333,11.0,0.9140025000000002,3.25,1.15585975,8.75,0.860079,3.6,1.3981818,9.4,1.041285384615385,4.923076923076923,1.4022768461538462,7.6923076923076925,0.995163875,4.9375,1.3953931875,7.75,0.9705031,5.25,1.47527405,7.7,2.129307333333333,6.666666666666667,2.2437,8.666666666666666,2.096998,7.75,1.8214745,7.5,2.0916684,8.4,1.7331396,6.8,1.966065923076923,9.846153846153848,1.2879407692307692,6.076923076923077,1.859432625,9.5,1.225279125,5.875,1.8367746,8.9,1.2595934999999998,7.15,2022,MID,
0,0,2,0,4.0,693,0.0,0.05,0.0187634006142616,1.48,69,1,0,1.3,8.4,2023-03-15,65,4,0,0,0,0,27,0,1717,1,2,0,1.0,2,198,628,430,50,True,0,Carlos Alcaraz Durán,450,1,0,0,0.0187634006142616,17,BRE,1160,1200,SOU,1070,1060,0.9716593333333332,2.333333333333333,1.1004896666666666,10.0,0.8836275000000001,2.5,1.22967475,10.25,0.967308,3.4,1.10687,8.6,1.0276315384615384,4.615384615384615,1.3951284615384618,7.769230769230769,1.0361670625,5.0625,1.34562075,7.75,0.9691106,4.85,1.4658000999999998,7.7,1.6681883333333332,8.666666666666666,1.50444,2.0,1.79498625,10.25,1.4701750000000002,6.75,1.909483,10.6,1.305017,6.4,1.7450680769230769,7.153846153846154,1.1351427692307694,8.307692307692308,1.6905715625,6.9375,1.3079444375,9.0625,1.62592075,6.6,1.36238795,8.9,2022,MID,
0,0,4,0,0.7,693,0.0,0.04,0.0215502008795738,0.17,279,1,0,1.1,5.6,2023-03-18,20,18,0,0,0,0,28,0,2354,0,3,3,5.0,1,477,690,213,50,True,0,Carlos Alcaraz Durán,450,1,0,0,0.0215502008795738,17,TOT,1210,1230,SOU,1070,1060,0.9609423333333332,3.6666666666666665,1.415777,8.0,0.8184887500000001,3.25,1.24184475,8.5,0.7786974,3.2,1.3169218,9.0,0.9281466923076922,4.615384615384615,1.4139669230769227,7.769230769230769,0.981179375,5.0625,1.3990868749999998,7.5,0.97614435,5.05,1.4819131,7.6,1.305671,7.333333333333333,0.8176026666666668,4.666666666666667,1.33685825,7.5,0.70449525,4.25,1.2929046,6.8,0.8460122,4.6,1.3426221538461538,6.6923076923076925,1.265844076923077,6.307692307692308,1.439448625,6.75,1.246149125,6.4375,1.42290675,6.55,1.2795960000000002,7.0,2022,MID,
