assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position,modified
0,0,18,1,5.8,315,0.0,0.06,0.0188551004976034,0.49,10,0,0,2.3,16.0,2022-08-07,88,19,0,0,0,0,1,0,220268,1,2,0,1.0,3,0,0,0,60,False,0,Rodrigo 'Rodri' Hernandez,360,1,0,0,0.0188551004976034,13,WHU,1145,1060,MCI,1340,1380,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,2022,MID,
0,0,9,1,13.3,315,0.0,0.31,0.1028079986572265,0.13,17,0,0,3.0,9.4,2022-08-13,90,3,0,0,0,0,2,0,253733,1,0,4,7.0,3,-10733,23986,34719,60,True,0,Rodrigo 'Rodri' Hernandez,360,2,0,0,0.1028079986572265,13,BOU,1110,1080,MCI,1340,1360,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,2022,MID,
1,0,29,0,16.8,315,0.5415260195732117,0.59,0.1635710000991821,1.81,28,3,0,9.6,39.2,2022-08-21,90,15,0,0,0,0,3,0,248071,1,3,3,40.0,5,-22168,25803,47971,60,False,0,Rodrigo 'Rodri' Hernandez,360,4,1,0,0.1635710000991821,13,NEW,1250,1165,MCI,1340,1380,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,2022,MID,
1,0,20,0,19.8,315,0.0385279990732669,0.08,0.0,0.12,37,2,0,5.4,27.8,2022-08-27,90,7,0,0,0,0,4,0,235163,1,2,4,6.0,5,-24511,11846,36357,59,True,0,Rodrigo 'Rodri' Hernandez,360,0,1,0,0.0,13,CRY,1110,1090,MCI,1340,1360,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,1.9208066666666663,6.0,1.4919326666666668,12.0,1.9208066666666663,6.0,1.4919326666666668,12.0,2022,MID,
0,0,7,0,25.8,315,0.3336589932441711,0.1,0.0450999997556209,0.33,49,0,0,3.5,5.2,2022-08-31,54,16,0,0,0,0,5,0,242315,1,0,6,4.0,1,-3716,20273,23989,59,True,0,Rodrigo 'Rodri' Hernandez,360,1,2,0,0.0450999997556209,13,NFO,1100,1105,MCI,1340,1360,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,2022,MID,
0,0,11,0,6.3,315,0.0,0.17,0.0571927018463611,0.34,51,1,0,3.3,5.8,2022-09-03,90,2,0,0,0,0,6,0,232917,1,1,1,21.0,2,-15884,19708,35592,59,False,0,Rodrigo 'Rodri' Hernandez,360,2,0,0,0.0571927018463611,13,AVL,1070,1070,MCI,1340,1380,2.8968375,12.75,0.7895935000000001,2.75,2.834948,12.4,0.6809124000000001,2.6,1.01812775,5.75,1.85518475,8.25,0.9122812,6.8,1.601816,7.2,2022,MID,
0,0,12,1,4.1,315,0.0,0.08,0.0240164007991552,0.41,80,0,0,2.6,14.6,2022-09-17,80,20,0,0,0,0,8,0,223222,1,3,0,7.0,2,-1344,6780,8124,59,False,1,Rodrigo 'Rodri' Hernandez,360,1,0,0,0.0240164007991552,13,WOL,1100,1060,MCI,1340,1380,2.954535,13.0,0.8284549999999999,3.25,2.6826950000000003,12.333333333333334,0.6139923333333334,2.5,1.11286325,7.75,1.24252875,10.0,1.0880029999999998,6.833333333333333,1.1579024999999998,7.833333333333333,2022,MID,
0,0,0,0,0.0,315,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02,0,14,0,0,0,0,9,0,217899,0,3,6,0.0,0,-9578,8600,18178,58,True,0,Rodrigo 'Rodri' Hernandez,360,0,0,0,0.0,13,MUN,1220,1220,MCI,1340,1360,2.3921300000000003,12.75,0.35302875,2.0,2.50291,11.714285714285714,0.570707,2.7142857142857144,1.62249,8.75,1.2298814999999998,11.25,1.4678380000000002,8.833333333333334,1.3393793333333337,8.833333333333334,2022,MID,
1,0,27,1,24.4,315,0.3974950015544891,0.06,0.0,0.16,97,0,0,6.3,38.2,2022-10-08,90,17,0,0,0,0,10,0,187732,1,0,4,0.0,6,-30542,3740,34282,57,True,0,Rodrigo 'Rodri' Hernandez,360,0,2,0,0.0,13,SOU,1070,1080,MCI,1340,1360,2.5485625,12.5,0.75837225,3.0,2.566425,12.375,0.713537375,3.0,1.206788,7.25,1.4871325,6.25,1.15289725,6.875,1.393651,7.75,2022,MID,
0,0,22,0,22.8,315,0.0626346990466117,0.07,0.0291547998785972,2.07,106,1,0,5.9,28.6,2022-10-16,90,12,0,0,0,0,11,0,182018,1,0,1,8.0,2,-7813,3416,11229,57,False,0,Rodrigo 'Rodri' Hernandez,360,1,2,0,0.0291547998785972,13,LIV,1180,1260,MCI,1340,1380,2.273005,12.25,0.6012212499999999,2.75,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,1.51600275,10.5,1.8051465,8.25,2.128055125,13.375,1.541514625,6.375,2022,MID,
0,0,11,0,4.3,315,0.0,0.13,0.0469499006867408,0.48,125,1,0,2.6,17.8,2022-10-22,90,5,0,0,0,0,13,0,177499,1,1,3,4.0,2,20,4865,4845,57,True,0,Rodrigo 'Rodri' Hernandez,360,1,0,0,0.0469499006867408,13,BHA,1150,1200,MCI,1340,1360,2.02052075,13.5,1.03117325,3.75,2.4178253,12.8,0.7808647000000001,3.0,1.88099125,12.75,1.256126,7.0,1.8782775,9.3,1.068328,5.9,2022,MID,
0,0,15,1,18.7,315,0.0201356001198291,0.59,0.2764219939708709,0.71,137,0,0,5.9,15.6,2022-10-29,90,11,0,0,0,0,14,0,173598,1,1,0,25.0,3,-4745,3304,8049,57,False,0,Rodrigo 'Rodri' Hernandez,360,3,1,0,0.2764219939708709,13,LEI,1065,1200,MCI,1340,1380,2.13006825,15.0,1.085582,4.0,2.367331181818182,12.909090909090908,0.7579342727272728,3.1818181818181817,0.94975,7.5,1.077052,6.0,0.9727915,6.5,1.52332625,6.25,2022,MID,
0,0,17,0,15.8,315,0.0342671982944011,0.07,0.0,0.95,145,1,0,3.9,23.0,2022-11-05,90,9,0,0,0,0,15,0,170608,1,1,2,0.0,2,-3954,2914,6868,57,True,0,Rodrigo 'Rodri' Hernandez,360,0,1,0,0.0,13,FUL,1065,1140,MCI,1340,1360,1.5532675,14.25,0.83064375,3.25,2.228705833333333,13.0,0.7525728333333334,3.083333333333333,2.18722,7.5,1.3738192500000002,4.0,1.4589393846153844,4.923076923076923,2.064270923076923,7.615384615384615,2022,MID,
0,0,20,0,21.7,315,0.0179859995841979,0.37,0.1683789938688278,1.29,155,2,0,7.9,18.8,2022-11-12,90,4,0,0,0,0,16,0,167818,1,2,1,38.0,2,-3701,2317,6018,56,True,0,Rodrigo 'Rodri' Hernandez,360,4,1,0,0.1683789938688278,13,BRE,1160,1200,MCI,1340,1360,1.4677575,14.0,1.01632775,3.5,2.2413684615384613,12.846153846153848,0.7595967692307692,2.923076923076923,1.2424675,5.5,1.467035,8.75,1.4399947857142856,5.857142857142857,1.5020395714285717,8.071428571428571,2022,MID,
0,2,38,0,38.1,315,0.5454660058021545,0.8,0.5768889784812927,0.59,167,1,1,11.4,55.2,2022-12-28,90,24,0,0,0,0,17,0,165566,1,3,1,21.0,8,-3883,6202,10085,56,False,1,Rodrigo 'Rodri' Hernandez,360,2,3,1,0.5768889784812927,13,LEE,1070,1130,MCI,1340,1380,1.64113425,16.25,1.33905775,3.5,2.195913571428572,13.785714285714286,0.9403484285714284,3.142857142857143,1.879795,7.0,2.1301025,7.25,1.5133197142857142,6.785714285714286,1.5913427142857144,6.357142857142857,2022,MID,
0,0,15,0,49.2,315,0.3945890069007873,0.85,0.56489098072052,0.09,175,1,0,12.2,22.6,2022-12-31,90,8,0,0,0,0,18,0,170423,1,1,1,50.0,2,3684,5997,2313,56,True,0,Rodrigo 'Rodri' Hernandez,360,3,4,0,0.56489098072052,13,EVE,1100,1090,MCI,1340,1360,2.21615925,16.0,1.357838,4.0,2.3270186666666666,13.733333333333333,0.9179086,3.4,1.1399615,6.25,1.927365,9.0,1.09047054375,5.25,1.6624839375,8.0625,2022,MID,
