assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position
0,0,0,0,0.0,843,0,0.0,0,0.0,295,0,0,0.0,0.0,2024-03-31T13:00:00Z,0,12,0,0,0,0,30,0,0,0,1,2,0.0,0,0,0,0,45,False,0,Samy Chouchane,1121,0,0,0,0,5,LIV,1210,1270,BHA,1180,1240,2.4268433333333337,12.333333333333334,1.1002893333333328,5.333333333333333,2.5925125,12.0,1.2490119999999998,6.5,2.703478,12.6,1.2214556,6.4,2.456647153846154,12.153846153846152,1.187054923076923,5.846153846153846,2.3270100625,12.1875,1.22325975,5.875,2.34107055,12.2,1.154929125,5.55,1.1134326666666663,8.333333333333334,0.7832430000000001,3.333333333333333,1.673947,10.0,0.7339857500000002,3.25,1.6377276000000005,10.0,1.0090446000000002,5.2,1.804814,10.153846153846152,1.429904615384615,7.846153846153846,1.692284375,10.8125,1.48115125,7.75,1.5444371,10.0,1.33376995,7.65,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,303,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,4,0,0,0,0,31,0,6,0,0,0,0.0,0,5,6,1,45,False,0,Samy Chouchane,1121,0,0,0,0,5,BRE,1110,1090,BHA,1180,1240,1.716446333333333,10.666666666666666,1.7603383333333336,13.0,1.90563475,8.75,1.85832875,12.0,1.7918738,9.2,1.900409,10.6,1.637885307692308,7.769230769230769,2.029595,11.23076923076923,1.4971268125,7.125,1.8896313125,11.5,1.60778395,6.95,1.7801678500000002,10.4,0.7085726666666665,7.333333333333333,1.758188,10.0,0.9448795,7.75,1.3903047500000003,8.5,1.4270016,9.2,1.2294866000000002,7.4,1.6107178461538465,8.923076923076923,1.5960484615384614,9.384615384615383,1.643615625,10.625,1.54271,8.5,1.51821145,10.1,1.446219,8.5,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,312,0,0,0.0,0.0,2024-04-06T16:30:00Z,0,1,0,0,0,0,32,0,9,0,3,0,0.0,0,-1,3,4,45,True,0,Samy Chouchane,1121,0,0,0,0,5,ARS,1370,1360,BHA,1070,1135,1.0829773333333337,13.666666666666666,0.7484703333333331,4.0,1.430468,15.75,0.6116962500000003,3.5,1.6630464,16.0,0.5328316,3.6,2.121907153846154,15.692307692307692,0.6738784615384615,2.923076923076923,2.1662108125,15.75,0.6611391875,2.75,2.1478728,14.65,0.73857465,2.75,0.7325926666666666,5.0,1.4406076666666667,11.666666666666666,0.8374395,7.5,1.4244657500000002,9.5,1.0007116,7.8,1.1969036000000002,8.4,1.6538706153846154,9.307692307692308,1.4155514615384617,8.538461538461538,1.666677,10.3125,1.4652261875,8.5,1.51341545,10.1,1.4397578000000002,8.45,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,324,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,21,0,0,0,0,33,0,31,0,1,1,0.0,0,8,10,2,45,False,0,Samy Chouchane,1121,0,0,0,0,5,BUR,1050,1040,BHA,1180,1240,1.1923400000000002,8.666666666666666,2.045494666666667,12.333333333333334,1.5686950000000002,9.5,1.8469285,11.25,1.4312180000000003,9.6,1.8523708,10.4,1.1859980461538462,6.076923076923077,1.9610677692307688,10.153846153846152,1.1011836625000002,5.875,1.9239000625,10.5625,1.1749535300000002,5.75,1.8425746,10.0,0.6972579999999998,6.666666666666667,2.599989666666667,16.666666666666668,0.656573,5.25,2.1217507500000004,13.25,0.7556544,7.2,1.9726086000000005,11.2,1.5840232307692308,8.692307692307692,1.6087122307692303,9.23076923076923,1.59714725,9.5,1.6492955625,9.5,1.5127167,9.85,1.6171364500000005,9.35,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,282,0,0,0.0,0.0,2024-04-25T19:00:00Z,0,13,0,0,0,0,34,0,44,0,4,0,0.0,0,7,13,6,45,True,0,Samy Chouchane,1121,0,0,0,0,5,MCI,1360,1370,BHA,1070,1135,3.5944333333333334,27.666666666666668,1.163641666666667,2.6666666666666665,3.0008475,22.25,1.00058175,3.75,2.675256,18.8,1.2514494,4.8,2.4022153846153844,18.0,1.0350047692307691,4.384615384615385,2.3856725,16.25,1.0377083125,4.0625,2.305489,15.0,1.03419625,4.35,0.8473329999999999,7.666666666666667,2.146893,11.333333333333334,0.7453047500000001,7.25,2.41304225,14.5,0.7031474,6.0,2.0678406000000003,12.2,1.3565174615384616,9.0,1.591993,7.6923076923076925,1.4675831875,8.6875,1.6993318125,9.75,1.50288845,10.1,1.66752945,9.1,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,342,0,0,0.0,0.0,2024-04-28T13:00:00Z,0,3,0,0,0,0,35,0,50,0,0,3,0.0,0,-2,5,7,45,False,0,Samy Chouchane,1121,0,0,0,0,5,BOU,1055,1145,BHA,1180,1240,2.280136666666667,8.666666666666666,1.5446879999999992,11.333333333333334,1.8641295,7.75,1.4847110000000003,10.25,1.7532415999999995,7.0,1.2226466,9.4,1.9360105384615385,8.076923076923077,1.518930076923077,8.153846153846153,1.794992625,8.4375,1.5464125625,8.5,1.8231916,8.2,1.4118071,8.65,0.6299933333333332,6.0,2.640816666666667,9.666666666666666,0.778505,6.5,2.0864372500000004,9.25,0.7106480000000001,6.4,2.3114478000000003,12.2,1.2347344615384617,7.923076923076923,1.6629137692307692,7.615384615384615,1.461893625,8.6875,1.6452886875,8.75,1.4705935,9.8,1.6514554499999998,8.65,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,353,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,2,0,0,0,0,36,0,59,0,0,1,0.0,0,2,4,2,45,True,0,Samy Chouchane,1121,0,0,0,0,5,AVL,1220,1350,BHA,1070,1135,1.3893920000000002,9.333333333333334,1.8353833333333327,8.333333333333334,1.3328765,8.5,1.7316974999999997,7.0,1.3035871999999995,7.6,2.160766,10.8,1.7483792307692307,7.846153846153846,2.0099053846153847,8.076923076923077,1.777696875,8.875,1.97544,7.5,1.6796514500000002,9.0,1.7983860500000002,7.0,0.9394286666666666,6.333333333333333,2.07953,5.333333333333333,0.8117,6.25,2.6009425000000004,8.5,0.894168,6.6,2.1654138000000005,8.4,1.233712923076923,7.230769230769231,1.766003,7.6923076923076925,1.4631617499999998,8.25,1.6969905625,8.5,1.4956816,9.5,1.69236945,8.5,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,366,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,15,0,0,0,0,37,0,89,0,1,1,0.0,0,16,26,10,45,False,0,Samy Chouchane,1121,0,0,0,0,5,NEW,1050,1160,BHA,1180,1240,2.58083,13.333333333333334,1.5156700000000003,5.0,2.7226975,12.0,1.3211515,5.25,2.4141819999999994,11.0,1.223834,6.4,2.1477025384615382,9.76923076923077,1.4938506153846154,6.538461538461538,2.0868679375,9.1875,1.880683625,8.625,2.17444185,10.65,1.99445,8.0,1.521500333333333,4.666666666666667,1.4835985000000005,3.6666666666666665,1.3634865,5.75,1.5757488750000004,4.75,1.176492,5.8,2.0936351,7.4,1.358482153846154,7.384615384615385,1.4914865000000002,7.538461538461538,1.38745175,8.1875,1.57166903125,6.9375,1.5504151,8.75,1.634586225,8.55,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,332,0,0,0.0,0.0,2024-05-15T18:45:00Z,0,6,0,0,0,0,37,0,89,0,2,1,0.0,0,16,26,10,45,True,0,Samy Chouchane,1121,0,0,0,0,5,CHE,1150,1230,BHA,1070,1135,2.951126666666667,9.666666666666666,1.5367430000000002,7.666666666666667,2.6043475000000003,8.75,1.3056215000000002,7.5,2.404164,8.2,1.7362132000000003,9.6,2.376493,9.461538461538462,1.6808451538461535,9.153846153846152,2.2361031875000004,9.8125,1.7938433749999998,9.0625,2.2555010500000003,10.05,1.7243450500000002,8.25,1.9693466666666664,6.0,1.6657851666666668,6.666666666666667,1.62001525,5.25,1.7256063750000004,5.75,1.4739012,6.0,1.7509251000000003,6.2,1.357686,7.6923076923076925,1.661524423076923,8.23076923076923,1.37247425,7.5625,1.66345215625,7.4375,1.4980696,8.0,1.704586725,8.95,2023,MID
0,0,0,0,0.0,843,0,0.0,0,0.0,373,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,14,0,0,0,0,38,0,94,0,2,0,0.0,0,0,19,19,45,True,0,Samy Chouchane,1121,0,0,0,0,5,MUN,1210,1230,BHA,1070,1135,0.7967153333333333,6.333333333333333,2.0244033333333333,10.333333333333334,1.363029,9.25,1.99228,10.0,1.7930452000000003,10.2,1.834858,8.4,1.7280272307692308,8.23076923076923,2.2933361538461536,13.23076923076923,1.8190283750000005,8.0625,2.244806875,12.125,1.6305564,7.75,2.0662274,11.0,1.958483333333333,7.333333333333333,1.3533451666666665,8.333333333333334,1.8080675,7.25,1.6353388750000004,7.5,1.5608582,6.4,1.6892851000000004,6.6,1.3447152307692307,7.769230769230769,1.6180413461538463,8.0,1.369607375,7.25,1.68862965625,7.8125,1.5311283999999998,8.4,1.643298725,8.5,2023,MID
