assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position,modified
0,0,6,1,14.4,373,0.0880419015884399,0.48,0.168831005692482,0.28,7,0,0,8.1,14.0,2022-08-06,79,16,0,0,0,0,1,0,45439,1,0,2,53.0,3,0,0,0,50,True,0,Joe Willock,420,3,1,0,0.168831005692482,15,NFO,1100,1105,NEW,1250,1165,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,1.3665835999999998,10.0,1.682333,8.4,1.3665835999999998,10.0,1.682333,8.4,2022,MID,
0,0,11,1,5.2,373,0.0,0.1,0.0802968963980674,0.84,14,0,0,5.2,20.2,2022-08-13,75,5,0,0,0,0,2,0,55473,1,0,0,27.0,3,3816,9007,5191,50,False,0,Joe Willock,420,2,0,0,0.0802968963980674,15,BHA,1140,1200,NEW,1300,1220,1.7289,5.0,1.42103,7.0,1.7289,5.0,1.42103,7.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.235825,2.0,2022,MID,
0,0,11,0,14.9,373,0.0627605020999908,0.02,0.0,1.83,28,3,0,2.7,10.4,2022-08-21,69,13,0,0,0,0,3,0,52609,1,3,3,2.0,2,-4578,5951,10529,50,True,0,Joe Willock,420,0,1,0,0.0,15,MCI,1340,1380,NEW,1250,1165,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,2022,MID,
0,0,5,0,37.8,373,0.1427260041236877,0.65,0.4854159951210022,0.66,40,1,0,6.3,6.8,2022-08-28,83,20,0,0,0,0,4,0,47723,1,1,1,18.0,2,-6049,2798,8847,50,False,0,Joe Willock,420,2,3,0,0.4854159951210022,15,WOL,1100,1060,NEW,1300,1220,0.920896,5.333333333333333,1.1477933333333334,5.0,0.920896,5.333333333333333,1.1477933333333334,5.0,1.4185839999999998,11.666666666666666,1.8393316666666664,8.666666666666666,1.4185839999999998,11.666666666666666,1.8393316666666664,8.666666666666666,2022,MID,
0,0,10,0,11.1,373,0.0642860010266304,0.01,0.0,1.5,48,2,0,3.5,23.4,2022-08-31,90,12,0,0,0,0,5,0,43688,1,1,2,0.0,2,-4984,2509,7493,49,False,0,Joe Willock,420,0,1,0,0.0,15,LIV,1180,1260,NEW,1300,1220,2.7401075,16.25,1.2778827499999998,4.5,2.7401075,16.25,1.2778827499999998,4.5,1.547343,12.0,1.66261875,7.25,1.547343,12.0,1.66261875,7.25,2022,MID,
0,0,2,1,1.7,373,0.0,0.46,0.2024060040712356,1.01,57,0,0,3.4,7.8,2022-09-03,90,7,0,0,0,0,6,0,47978,1,0,0,24.0,3,2847,8573,5726,49,True,0,Joe Willock,420,2,0,0,0.2024060040712356,15,CRY,1110,1090,NEW,1250,1165,1.35634725,3.0,1.760792,12.25,1.3263518,4.0,1.6958356,12.4,1.2434545,6.5,2.04396,10.0,1.3665835999999998,10.0,1.682333,8.4,2022,MID,
0,0,11,0,36.5,373,0.0976233035326004,0.31,0.064717099070549,0.75,77,1,0,6.5,13.0,2022-09-17,90,3,0,0,0,0,8,0,53159,1,1,1,15.0,2,4486,7407,2921,49,True,0,Joe Willock,420,2,2,0,0.064717099070549,15,BOU,1110,1080,NEW,1250,1165,0.4148505,5.5,2.3581425,11.5,0.3952815,4.166666666666667,1.935350833333333,11.333333333333334,1.9241465,8.5,1.87202125,7.25,1.623273,10.0,1.5553766666666666,7.666666666666667,2022,MID,
2,2,33,0,44.8,373,2.09522008895874,1.36,1.1323200464248655,0.47,84,1,0,17.9,48.4,2022-10-01,90,9,0,0,0,0,9,0,50442,1,4,1,86.0,10,-1878,4084,5962,49,False,0,Joe Willock,420,4,4,0,1.1323200464248655,15,FUL,1070,1120,NEW,1300,1220,0.93202325,2.75,2.080375,9.75,1.2833975714285712,3.4285714285714284,1.890215,8.428571428571429,1.7578665,10.75,1.19780325,6.25,1.6124597142857142,11.142857142857142,1.472744,7.285714285714286,2022,MID,
0,0,8,0,3.0,373,0.0,0.31,0.1310209929943084,1.19,98,1,0,4.3,3.0,2022-10-08,90,4,0,0,0,0,10,0,83819,1,1,5,37.0,2,30502,36171,5669,49,True,0,Joe Willock,420,3,0,0,0.1310209929943084,15,BRE,1160,1200,NEW,1250,1165,1.4881725,6.25,1.16292525,6.25,1.518629625,6.0,1.319678,6.875,2.4424565,11.75,1.0856085,6.75,1.99489975,11.875,1.374113625,7.0,2022,MID,
0,0,2,0,0.4,373,0.0,0.0,0.0,0.42,107,0,0,0.5,2.2,2022-10-16,12,14,0,0,0,0,11,0,81381,0,0,0,2.0,1,-1829,8592,10421,49,False,0,Joe Willock,420,0,0,0,0.0,15,MUN,1140,1165,NEW,1300,1220,1.66705,7.25,1.35363,10.5,1.54331225,8.25,1.42664375,9.625,2.8931474999999995,13.5,0.928976,4.5,2.045056444444444,11.555555555555555,1.3475076666666663,6.666666666666667,2022,MID,
