assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06,0,15,0,0,0,0,1,0,42723,0,0,2,0.0,0,0,0,0,45,False,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,NEW,1250,1165,NFO,1100,1105,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,1.3665835999999998,10.0,1.682333,8.4,1.3665835999999998,10.0,1.682333,8.4,1.3665835999999998,10.0,1.682333,8.4,1.3665835999999998,10.0,1.682333,8.4,1.3665835999999998,10.0,1.682333,8.4,1.3665835999999998,10.0,1.682333,8.4,2022,MID
0,0,3,0,0.1,383,0.0,0.0,0.0,0.21,18,0,0,0.3,2.4,2022-08-14,6,19,0,0,0,0,2,0,41790,0,0,1,0.0,1,-3542,1833,5375,45,True,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,WHU,1150,1110,NFO,1065,1030,0.235825,2.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20,0,8,0,0,0,0,3,0,40122,0,1,1,0.0,0,-3211,3610,6821,45,False,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,EVE,1070,1040,NFO,1100,1105,1.1037625,3.0,1.97272,15.5,1.1037625,3.0,1.97272,15.5,1.1037625,3.0,1.97272,15.5,1.1037625,3.0,1.97272,15.5,1.1037625,3.0,1.97272,15.5,1.1037625,3.0,1.97272,15.5,0.9585265,3.5,2.295055,10.0,0.9585265,3.5,2.295055,10.0,0.9585265,3.5,2.295055,10.0,0.9585265,3.5,2.295055,10.0,0.9585265,3.5,2.295055,10.0,0.9585265,3.5,2.295055,10.0,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2022-08-28,0,18,0,0,0,0,4,0,40560,0,2,0,0.0,0,-1351,6785,8136,44,True,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,TOT,1210,1230,NFO,1065,1030,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31,0,13,0,0,0,0,5,0,38799,0,0,6,0.0,0,-2308,3034,5342,44,False,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,MCI,1340,1360,NFO,1100,1105,1.2304613333333332,5.333333333333333,1.9883833333333327,7.0,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,2.5832533333333334,12.666666666666666,0.8095406666666666,3.333333333333333,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03,0,3,0,0,0,0,6,0,37354,0,3,2,0.0,0,-2115,2453,4568,44,True,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,BOU,1110,1080,NFO,1065,1030,0.8164786666666667,4.333333333333333,2.5721333333333334,9.0,1.105284,4.25,2.450685,8.5,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.2514536666666667,4.0,2.701206666666667,13.333333333333334,0.21957675,3.0,2.4485650000000003,12.75,0.2933295999999999,3.0,2.0566310000000003,12.4,0.2933295999999999,3.0,2.0566310000000003,12.4,0.2933295999999999,3.0,2.0566310000000003,12.4,0.2933295999999999,3.0,2.0566310000000003,12.4,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16,0,9,0,0,0,0,8,0,32774,0,3,2,0.0,0,-2170,338,2508,44,True,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,FUL,1065,1140,NFO,1065,1030,0.953357,6.0,2.395787,9.666666666666666,0.9445965,4.75,2.15536025,9.25,1.1500172,4.6,2.1415562,8.8,0.9976518333333332,4.166666666666667,2.0944801666666666,11.333333333333334,0.9976518333333332,4.166666666666667,2.0944801666666666,11.333333333333334,0.9976518333333332,4.166666666666667,2.0944801666666666,11.333333333333334,0.792831,3.0,2.30203,12.333333333333334,1.31945825,4.0,2.1249025,11.25,1.2731926000000002,3.6,1.894997,9.2,1.2723638333333334,3.6666666666666665,1.9693491666666667,9.5,1.2723638333333334,3.6666666666666665,1.9693491666666667,9.5,1.2723638333333334,3.6666666666666665,1.9693491666666667,9.5,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03,0,11,0,0,0,0,9,0,50644,0,0,4,0.0,0,12552,17927,5375,43,False,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,LEI,1065,1200,NFO,1100,1105,1.1580373333333334,3.0,2.0307436666666665,8.333333333333334,1.06887025,5.0,2.13424025,7.75,1.0387592,4.2,1.9942082,7.8,1.0573315714285714,3.857142857142857,1.988068714285714,10.0,1.0573315714285714,3.857142857142857,1.988068714285714,10.0,1.0573315714285714,3.857142857142857,1.988068714285714,10.0,1.0917486666666667,5.333333333333333,1.93918,9.0,1.308869,6.5,1.891675,7.5,1.0956848,6.2,1.7616500000000002,6.8,0.9463997142857145,5.857142857142857,1.821431,6.714285714285714,0.9463997142857145,5.857142857142857,1.821431,6.714285714285714,0.9463997142857145,5.857142857142857,1.821431,6.714285714285714,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10,0,2,0,0,0,0,10,0,60451,0,1,1,0.0,0,8195,15255,7060,43,True,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,AVL,1075,1130,NFO,1065,1030,1.3220166666666666,4.0,1.1681136666666667,6.333333333333333,1.1739505,3.25,1.83548275,8.0,1.0994342,4.8,1.9573322,7.6,1.077876375,3.875,1.895772625,9.625,1.077876375,3.875,1.895772625,9.625,1.077876375,3.875,1.895772625,9.625,1.173164,6.666666666666667,0.812786,6.666666666666667,0.954165,5.75,1.309517,9.5,0.8242429999999998,5.4,1.1145314000000002,8.2,1.01011225,6.75,1.30592975,7.0,1.01011225,6.75,1.30592975,7.0,1.01011225,6.75,1.30592975,7.0,2022,MID
0,0,0,0,0.0,383,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15,0,20,0,0,0,0,11,0,60308,0,0,1,0.0,0,-299,6219,6518,43,False,0,Carlos Ribeiro Dias,998,0,0,0,0.0,16,WOL,1100,1060,NFO,1100,1105,0.9528153333333332,2.0,1.0854956666666666,6.0,1.046849,3.0,1.040382,7.0,0.9834296,2.6,1.5998236,8.2,0.9827063333333332,3.4444444444444446,1.758152,9.555555555555555,0.9827063333333332,3.4444444444444446,1.758152,9.555555555555555,0.9827063333333332,3.4444444444444446,1.758152,9.555555555555555,0.5451440000000001,6.0,1.6314866666666663,7.666666666666667,0.6839555,6.5,1.52571,8.75,0.8536564,8.0,1.292975,8.4,0.90705,6.555555555555555,1.315763888888889,7.777777777777778,0.90705,6.555555555555555,1.315763888888889,7.777777777777778,0.90705,6.555555555555555,1.315763888888889,7.777777777777778,2022,MID
