assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position
0,0,4,0,14.3,303,0.0135402996093034,0.02,0.0,0.0,10,0,0,1.6,2.0,2022-08-07,2,19,0,0,0,0,1,0,454397,0,2,0,0.0,1,0,0,0,80,False,0,Riyad Mahrez,949,0,1,0,0.0,13,WHU,1145,1060,MCI,1340,1380,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,2022,MID
0,0,15,1,42.7,303,0.0717165023088455,0.27,0.0797185972332954,0.13,17,0,0,8.2,14.0,2022-08-13,90,3,0,0,0,0,2,0,431771,1,0,4,25.0,3,-79576,24182,103758,80,True,0,Riyad Mahrez,949,3,2,0,0.0797185972332954,13,BOU,1110,1080,MCI,1340,1360,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,2022,MID
0,0,0,0,0.0,303,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21,0,15,0,0,0,0,3,0,340895,0,3,3,0.0,0,-109456,17863,127319,79,False,0,Riyad Mahrez,949,0,0,0,0.0,13,NEW,1250,1165,MCI,1340,1380,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,2022,MID
0,0,15,0,27.1,303,0.0238604005426168,0.14,0.0,0.12,37,2,0,3.8,5.2,2022-08-27,60,7,0,0,0,0,4,0,250806,1,2,4,6.0,2,-103014,9165,112179,78,True,0,Riyad Mahrez,949,0,1,0,0.0,13,CRY,1110,1090,MCI,1340,1360,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,1.9208066666666663,6.0,1.4919326666666668,12.0,1.9208066666666663,6.0,1.4919326666666668,12.0,1.9208066666666663,6.0,1.4919326666666668,12.0,1.9208066666666663,6.0,1.4919326666666668,12.0,1.9208066666666663,6.0,1.4919326666666668,12.0,1.9208066666666663,6.0,1.4919326666666668,12.0,2022,MID
1,0,10,0,13.4,303,0.0339385010302066,0.55,0.5035200119018555,0.33,49,0,0,4.4,2.2,2022-08-31,35,16,0,0,0,0,5,0,214363,0,0,6,28.0,4,-46773,9367,56140,77,True,0,Riyad Mahrez,949,2,1,0,0.5035200119018555,13,NFO,1100,1105,MCI,1340,1360,2.5832533333333334,12.666666666666666,0.8095406666666666,3.333333333333333,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,1.2304613333333332,5.333333333333333,1.9883833333333327,7.0,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,2022,MID
0,0,4,0,3.2,303,0.0,0.0,0.0,0.09,51,1,0,0.4,0.4,2022-09-03,17,2,0,0,0,0,6,0,196680,0,1,1,0.0,1,-25498,9060,34558,77,False,0,Riyad Mahrez,949,0,0,0,0.0,13,AVL,1070,1070,MCI,1340,1380,3.298903333333333,13.333333333333334,1.011476,3.6666666666666665,2.8968375,12.75,0.7895935000000001,2.75,2.834948,12.4,0.6809124000000001,2.6,2.834948,12.4,0.6809124000000001,2.6,2.834948,12.4,0.6809124000000001,2.6,2.834948,12.4,0.6809124000000001,2.6,0.468517,3.333333333333333,2.015223,9.666666666666666,1.01812775,5.75,1.85518475,8.25,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,2022,MID
0,0,2,0,15.3,303,0.062687300145626,0.26,0.0137050999328494,0.0,80,0,0,3.4,4.4,2022-09-17,18,20,0,0,0,0,8,0,176801,0,3,0,14.0,1,-4401,2581,6982,76,False,0,Riyad Mahrez,949,1,1,0,0.0137050999328494,13,WOL,1100,1060,MCI,1340,1380,2.714773333333333,14.333333333333334,0.36704,1.3333333333333333,2.954535,13.0,0.8284549999999999,3.25,2.7017560000000005,12.6,0.6875532,2.6,2.6826950000000003,12.333333333333334,0.6139923333333334,2.5,2.6826950000000003,12.333333333333334,0.6139923333333334,2.5,2.6826950000000003,12.333333333333334,0.6139923333333334,2.5,1.25511,8.333333333333334,1.168011666666667,10.666666666666666,1.11286325,7.75,1.24252875,10.0,1.0853656,6.4,1.211649,8.4,1.0880029999999998,6.833333333333333,1.1579024999999998,7.833333333333333,1.0880029999999998,6.833333333333333,1.1579024999999998,7.833333333333333,1.0880029999999998,6.833333333333333,1.1579024999999998,7.833333333333333,2022,MID
0,0,5,0,0.3,303,0.0,0.0,0.0,1.48,88,2,0,0.3,3.0,2022-10-02,15,14,0,0,0,0,9,0,166711,0,3,6,0.0,1,-12333,2021,14354,76,True,0,Riyad Mahrez,949,0,0,0,0.0,13,MUN,1220,1220,MCI,1340,1360,2.394406666666667,11.0,0.4400463333333333,2.333333333333333,2.3921300000000003,12.75,0.35302875,2.0,2.6484680000000003,12.0,0.724963,3.4,2.50291,11.714285714285714,0.570707,2.7142857142857144,2.50291,11.714285714285714,0.570707,2.7142857142857144,2.50291,11.714285714285714,0.570707,2.7142857142857144,1.4907733333333333,9.0,1.132172,9.666666666666666,1.62249,8.75,1.2298814999999998,11.25,1.4771996,9.2,1.2614752,9.6,1.4678380000000002,8.833333333333334,1.3393793333333337,8.833333333333334,1.4678380000000002,8.833333333333334,1.3393793333333337,8.833333333333334,1.4678380000000002,8.833333333333334,1.3393793333333337,8.833333333333334,2022,MID
0,0,28,1,9.1,303,0.0,0.31,0.4557139873504638,0.05,97,0,1,9.2,39.6,2022-10-08,70,17,0,0,0,0,10,0,156636,1,0,4,43.0,8,-11593,2388,13981,75,True,0,Riyad Mahrez,949,4,0,1,0.4557139873504638,13,SOU,1070,1080,MCI,1340,1360,2.1188866666666666,12.333333333333334,0.7679123333333333,3.6666666666666665,2.5485625,12.5,0.75837225,3.0,2.51591,13.6,0.625093,2.6,2.566425,12.375,0.713537375,3.0,2.566425,12.375,0.713537375,3.0,2.566425,12.375,0.713537375,3.0,1.128764,8.666666666666666,1.4812766666666668,6.0,1.206788,7.25,1.4871325,6.25,1.2372044,8.0,1.458424,7.2,1.15289725,6.875,1.393651,7.75,1.15289725,6.875,1.393651,7.75,1.15289725,6.875,1.393651,7.75,2022,MID
0,0,0,0,0.0,303,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16,0,12,0,0,0,0,11,0,155757,0,0,1,0.0,0,-2572,3159,5731,75,False,0,Riyad Mahrez,949,0,0,0,0.0,13,LIV,1180,1260,MCI,1340,1380,2.3901966666666667,12.333333333333334,0.7084976666666666,3.0,2.273005,12.25,0.6012212499999999,2.75,2.585922,12.4,0.6269274,2.4,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,1.434273666666667,9.666666666666666,2.192346666666667,10.333333333333334,1.51600275,10.5,1.8051465,8.25,2.1848722,12.0,1.4803153999999998,7.4,2.128055125,13.375,1.541514625,6.375,2.128055125,13.375,1.541514625,6.375,2.128055125,13.375,1.541514625,6.375,2022,MID
