assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position,modified
0,0,16,0,22.1,186,0.1643889993429184,0.1,0.0,1.64,3,1,0,3.8,13.8,2022-08-06,90,6,0,0,0,0,1,0,11182,1,1,0,2.0,2,0,0,0,55,True,0,Alex Iwobi,247,0,2,0,0.0,8,CHE,1220,1220,EVE,1070,1040,1.5417903999999998,7.2,1.5479726,3.8,1.5417903999999998,7.2,1.5479726,3.8,1.2355346,5.0,1.767569,7.8,1.2355346,5.0,1.767569,7.8,2022,MID,
0,0,14,0,33.1,186,0.0801087990403175,0.2,0.0,2.31,12,2,0,5.1,18.2,2022-08-13,90,2,0,0,0,0,2,0,18074,1,1,2,0.0,2,1162,3237,2075,55,False,0,Alex Iwobi,247,0,2,0,0.0,8,AVL,1070,1070,EVE,1100,1090,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.92315,7.0,2022,MID,
0,0,13,0,46.9,186,0.1673219949007034,0.1,0.0250866003334522,0.99,23,1,0,6.6,16.4,2022-08-20,90,16,0,0,0,0,3,0,22529,1,1,1,3.0,1,1466,5199,3733,55,True,1,Alex Iwobi,247,1,4,0,0.0250866003334522,8,NFO,1100,1105,EVE,1070,1040,1.1037625,3.0,1.97272,15.5,1.1037625,3.0,1.97272,15.5,0.9585265,3.5,2.295055,10.0,0.9585265,3.5,2.295055,10.0,2022,MID,
0,0,13,0,12.6,186,0.0533559992909431,0.11,0.0609936006367206,2.15,33,1,0,4.9,21.4,2022-08-27,90,4,0,0,0,0,4,0,20166,1,1,1,15.0,2,-3688,1565,5253,55,False,0,Alex Iwobi,247,2,1,0,0.0609936006367206,8,BRE,1100,1130,EVE,1100,1090,1.3041456666666666,4.666666666666667,1.4170243333333332,7.666666666666667,1.3041456666666666,4.666666666666667,1.4170243333333332,7.666666666666667,1.1170443333333333,5.0,1.8361416666666663,7.0,1.1170443333333333,5.0,1.8361416666666663,7.0,2022,MID,
1,0,19,0,14.3,186,0.2655760049819946,0.03,0.0,1.01,45,1,0,4.3,29.0,2022-08-30,90,24,0,0,0,0,5,0,19620,1,1,1,0.0,5,-1713,1014,2727,55,False,0,Alex Iwobi,247,0,1,0,0.0,8,LEE,1070,1130,EVE,1100,1090,1.56114,5.0,1.2031505,6.5,1.56114,5.0,1.2031505,6.5,1.25144575,5.5,1.94808375,7.5,1.25144575,5.5,1.94808375,7.5,2022,MID,
0,0,11,1,14.3,186,0.1159040033817291,0.16,0.0101039996370673,2.19,55,0,0,2.8,10.6,2022-09-03,90,12,0,0,0,0,6,0,21859,1,0,0,3.0,3,538,2661,2123,55,True,0,Alex Iwobi,247,1,1,0,0.0101039996370673,8,LIV,1250,1300,EVE,1070,1040,2.5951275000000003,16.75,1.12171425,4.0,2.5443240000000005,15.6,1.1510154,4.0,1.4089225,5.5,1.72867375,8.0,1.2355346,5.0,1.767569,7.8,2022,MID,
1,0,22,1,28.3,186,0.138277992606163,0.12,0.0812854021787643,1.04,75,0,0,6.9,32.4,2022-09-18,90,19,0,0,0,0,8,0,26398,1,0,1,8.0,6,1584,2400,816,55,True,0,Alex Iwobi,247,2,2,0,0.0812854021787643,8,WHU,1150,1110,EVE,1070,1040,1.01137325,3.25,0.8904057499999999,4.0,1.0630035,3.6666666666666665,1.3534521666666668,5.166666666666667,1.4130775,7.0,1.40847625,7.75,1.2615605,5.833333333333333,1.7040025,8.5,2022,MID,
1,0,20,0,42.7,186,0.0692922994494438,0.2,0.0,1.75,89,1,0,8.2,36.8,2022-10-01,90,17,0,0,0,0,9,0,35569,1,2,1,2.0,5,7876,10173,2297,55,False,0,Alex Iwobi,247,0,3,0,0.0,8,SOU,1070,1060,EVE,1100,1090,1.0566030000000002,7.0,1.3230825,8.0,1.0376525714285714,6.142857142857143,1.3070597142857143,8.285714285714286,1.15399,5.75,1.3427352499999998,8.0,1.138156142857143,5.428571428571429,1.5541951428571428,7.571428571428571,2022,MID,
0,2,33,0,23.3,186,0.149617999792099,0.3,0.0430543012917041,1.45,96,2,1,8.7,44.2,2022-10-09,90,14,0,0,0,0,10,0,47012,1,2,1,19.0,9,9798,13913,4115,55,True,0,Alex Iwobi,247,2,2,1,0.0430543012917041,8,MUN,1220,1220,EVE,1070,1040,1.5464175,8.0,1.6018865,11.5,1.502911142857143,8.285714285714286,1.5781865714285712,10.0,1.240275,5.0,1.2616602499999998,8.75,1.245860375,5.25,1.604872,8.125,2022,MID,
0,0,7,0,2.7,186,0.0,0.01,0.0,2.27,109,2,0,0.6,3.4,2022-10-15,90,18,0,0,0,0,11,0,62720,1,0,2,0.0,2,13625,17340,3715,55,False,0,Alex Iwobi,247,0,0,0,0.0,8,TOT,1140,1170,EVE,1100,1090,1.73469025,7.5,1.33995275,9.5,1.641904,7.111111111111111,1.177329888888889,8.555555555555555,1.0387635,6.0,1.4568127499999997,8.5,1.1480807777777775,5.444444444444445,1.629455111111111,8.11111111111111,2022,MID,
