assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position,modified
0,0,-1,1,29.8,304,0.0873252004384994,0.4,0.5667319893836975,0.67,3,0,0,9.3,7.0,2022-08-06,90,8,0,0,0,0,1,0,530944,1,1,0,56.0,3,0,0,0,100,False,0,Raheem Sterling,186,3,2,0,0.5667319893836975,6,EVE,1070,1040,CHE,1220,1220,1.5417903999999998,7.2,1.5479726,3.8,1.5417903999999998,7.2,1.5479726,3.8,1.2355346,5.0,1.767569,7.8,1.2355346,5.0,1.767569,7.8,2022,MID,
1,0,11,0,26.2,304,0.4823080003261566,0.35,0.2021040022373199,0.58,15,1,0,8.1,19.0,2022-08-14,83,18,0,0,0,0,2,0,533005,1,2,2,36.0,5,-50749,20140,70889,100,True,0,Raheem Sterling,186,2,2,0,0.2021040022373199,6,TOT,1210,1230,CHE,1190,1140,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.6172,12.0,0.386546,7.0,1.6172,12.0,0.386546,7.0,2022,MID,
0,0,-1,0,12.8,304,0.111916996538639,0.11,0.0790089964866638,2.22,25,3,0,2.1,0.6,2022-08-21,86,24,0,0,0,0,3,0,544730,1,0,3,8.0,1,-14807,58071,72878,100,False,1,Raheem Sterling,186,1,1,0,0.0790089964866638,6,LEE,1070,1130,CHE,1220,1220,1.8813,9.5,1.0645315,2.5,1.8813,9.5,1.0645315,2.5,1.443055,7.0,1.255125,6.5,1.443055,7.0,1.255125,6.5,2022,MID,
0,3,39,0,16.1,304,0.4394339919090271,1.4,1.23540997505188,1.39,35,1,2,13.1,68.6,2022-08-27,74,11,0,0,0,0,4,0,473197,1,1,2,46.0,15,-83810,28396,112206,99,True,0,Raheem Sterling,186,3,1,2,1.23540997505188,6,LEI,1110,1120,CHE,1190,1140,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,1.4850306666666666,8.666666666666666,1.4462576666666669,2.0,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,0.4631073333333333,5.0,1.7277723333333332,5.666666666666667,2022,MID,
0,1,25,0,31.5,304,0.48887500166893,0.8,0.7292640209197998,1.1,50,2,1,12.7,43.0,2022-08-30,90,17,0,0,0,0,5,0,695342,1,1,2,52.0,8,172887,203375,30488,99,False,0,Raheem Sterling,186,2,2,1,0.7292640209197998,6,SOU,1070,1060,CHE,1220,1220,1.551063,7.25,1.57475075,4.0,1.551063,7.25,1.57475075,4.0,1.0990065,6.5,1.3001695,9.25,1.0990065,6.5,1.3001695,9.25,2022,MID,
0,0,9,0,7.2,304,0.0,0.06,0.0,1.1,54,1,0,1.9,4.2,2022-09-03,90,19,0,0,0,0,6,0,1013750,1,1,2,8.0,2,272750,330136,57386,100,True,0,Raheem Sterling,186,0,0,0,0.0,6,WHU,1150,1110,CHE,1190,1140,1.4464505,7.25,1.79947,4.0,1.5417904,7.2,1.5479726,3.8,1.17805825,4.75,1.2064975,4.0,0.9916842,4.2,1.482676,5.4,2022,MID,
0,0,2,0,34.5,304,0.1406880021095276,0.52,0.7043290138244629,0.44,83,1,0,9.9,10.2,2022-10-01,90,7,0,0,0,0,9,0,1041471,1,2,1,54.0,2,56264,141414,85150,100,False,0,Raheem Sterling,186,3,3,0,0.7043290138244629,6,CRY,1110,1060,CHE,1220,1220,1.16342125,5.25,1.7576,3.75,1.4027141666666667,6.666666666666667,1.5265771666666668,3.333333333333333,1.175326,3.5,1.928482,9.75,1.2587256666666666,4.0,1.897649666666667,12.0,2022,MID,
0,0,0,0,0.0,304,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08,0,20,0,0,0,0,10,0,961391,0,0,3,0.0,0,-78916,78730,157646,100,True,0,Raheem Sterling,186,0,0,0,0.0,6,WOL,1100,1080,CHE,1190,1140,1.30406325,6.5,1.38264,4.0,1.3816207142857144,7.428571428571429,1.4099047142857144,3.142857142857143,0.87995825,9.0,1.00848875,7.75,0.926875125,6.875,1.176369375,7.375,2022,MID,
0,0,-2,1,12.8,304,0.0321808010339736,0.33,0.4559679925441742,1.75,101,0,0,4.8,2.4,2022-10-16,88,2,0,0,0,0,11,0,832137,1,2,0,33.0,3,-130767,28715,159482,100,False,0,Raheem Sterling,186,3,1,0,0.4559679925441742,6,AVL,1070,1070,CHE,1220,1220,1.47450325,8.5,1.07969475,2.5,1.512783125,7.875,1.32722275,3.25,1.04416975,7.25,0.664926,5.0,0.9708983333333332,7.0,1.1854204444444445,6.222222222222222,2022,MID,
0,0,8,0,29.2,304,0.0496013015508651,0.15,0.1158600002527237,0.29,113,0,0,5.7,7.8,2022-10-19,28,4,0,0,0,0,12,0,890935,0,0,0,20.0,1,-13489,53289,66778,99,False,0,Raheem Sterling,186,1,2,0,0.1158600002527237,6,BRE,1100,1130,CHE,1220,1220,1.40743575,8.0,1.3308347500000002,3.25,1.4820772222222225,7.555555555555555,1.4514668888888889,3.555555555555556,1.1567825,6.0,1.670332,9.5,1.5190057,6.0,1.5160414000000002,7.8,2022,MID,
