assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position,modified
0,0,24,1,0.0,72,0.0,0.0,0.0,0.66,2,0,0,1.5,14.6,2022-08-06,90,2,0,0,0,0,1,2,24837,1,0,2,0.0,6,0,0,0,45,True,0,Mark Travers,84,0,0,0,0.0,3,AVL,1075,1130,BOU,1020,1050,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.9122812,6.8,1.601816,7.2,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,0.2933296,3.0,2.0566310000000003,12.4,2022,GK,
0,0,20,0,0.0,72,0.0,0.0,0.0,1.75,17,4,0,3.1,30.6,2022-08-13,90,13,0,0,0,0,2,4,57378,1,0,4,0.0,1,10558,15701,5143,45,False,0,Mark Travers,84,0,0,0,0.0,3,MCI,1340,1360,BOU,1110,1080,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,2022,GK,
0,0,13,0,0.0,72,0.0,0.0,0.0,1.32,21,3,0,2.6,26.4,2022-08-20,90,1,0,0,0,0,3,3,52800,1,3,0,0.0,2,-6029,2600,8629,45,True,0,Mark Travers,84,0,0,0,0.0,3,ARS,1250,1320,BOU,1020,1050,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,2022,GK,
0,0,17,0,0.0,72,0.0,0.0,0.0,3.32,36,9,0,3.2,31.8,2022-08-27,90,12,0,0,0,0,4,4,51477,1,0,9,0.0,-1,-3382,1217,4599,45,False,0,Mark Travers,84,0,0,0,0.0,3,LIV,1180,1260,BOU,1110,1080,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,2022,GK,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2022-08-31,0,20,0,0,0,0,5,0,49608,0,0,0,0.0,0,-2966,863,3829,45,True,0,Mark Travers,84,0,0,0,0.0,3,WOL,1100,1080,BOU,1020,1050,0.931326,3.333333333333333,1.4959433333333332,7.666666666666667,0.973792,4.75,1.34425,7.0,0.973792,4.75,1.34425,7.0,0.973792,4.75,1.34425,7.0,0.973792,4.75,1.34425,7.0,0.973792,4.75,1.34425,7.0,0.1720906666666667,1.6666666666666667,2.753933333333334,12.333333333333334,0.27615325,2.0,2.18767375,12.0,0.27615325,2.0,2.18767375,12.0,0.27615325,2.0,2.18767375,12.0,0.27615325,2.0,2.18767375,12.0,0.27615325,2.0,2.18767375,12.0,2022,GK,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03,0,16,0,0,0,0,6,0,47407,0,3,2,0.0,0,-3286,741,4027,45,False,0,Mark Travers,84,0,0,0,0.0,3,NFO,1065,1030,BOU,1110,1080,0.8164786666666667,4.333333333333333,2.5721333333333334,9.0,1.105284,4.25,2.450685,8.5,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,0.2514536666666667,4.0,2.701206666666667,13.333333333333334,0.21957675,3.0,2.4485650000000003,12.75,0.2933295999999999,3.0,2.0566310000000003,12.4,0.2933295999999999,3.0,2.0566310000000003,12.4,0.2933295999999999,3.0,2.0566310000000003,12.4,0.2933295999999999,3.0,2.0566310000000003,12.4,2022,GK,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17,0,15,0,0,0,0,8,0,46462,0,1,1,0.0,0,-275,1333,1608,44,False,0,Mark Travers,84,0,0,0,0.0,3,NEW,1250,1165,BOU,1110,1080,1.827962,8.333333333333334,1.271421666666667,6.666666666666667,1.9241465,8.5,1.87202125,7.25,1.5761075999999998,7.2,1.819287,8.8,1.623273,10.0,1.5553766666666666,7.666666666666667,1.623273,10.0,1.5553766666666666,7.666666666666667,1.623273,10.0,1.5553766666666666,7.666666666666667,0.482689,7.0,2.57392,12.666666666666666,0.4148505,5.5,2.3581425,11.5,0.3566696,4.4,2.224642,11.4,0.3952815,4.166666666666667,1.935350833333333,11.333333333333334,0.3952815,4.166666666666667,1.935350833333333,11.333333333333334,0.3952815,4.166666666666667,1.935350833333333,11.333333333333334,2022,GK,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01,0,4,0,0,0,0,9,0,44786,0,0,0,0.0,0,-1793,916,2709,44,True,0,Mark Travers,84,0,0,0,0.0,3,BRE,1160,1200,BOU,1020,1050,1.6355633333333337,5.333333333333333,1.2978576666666666,6.333333333333333,1.7976500000000002,6.25,1.38705575,6.5,1.756824,6.6,1.6895126,6.6,1.586148142857143,5.571428571428571,1.3998994285714286,7.0,1.586148142857143,5.571428571428571,1.3998994285714286,7.0,1.586148142857143,5.571428571428571,1.3998994285714286,7.0,0.748008,7.333333333333333,1.469663333333333,12.666666666666666,0.60625375,6.5,2.317335,14.0,0.52727,5.4,2.19603,12.8,0.4783767142857143,4.285714285714286,1.879955,12.285714285714286,0.4783767142857143,4.285714285714286,1.879955,12.285714285714286,0.4783767142857143,4.285714285714286,1.879955,12.285714285714286,2022,GK,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08,0,11,0,0,0,0,10,0,43235,0,1,2,0.0,0,-1768,555,2323,44,True,0,Mark Travers,84,0,0,0,0.0,3,LEI,1110,1120,BOU,1020,1050,1.3032266666666663,7.0,1.979846666666667,6.666666666666667,1.1312365,5.75,1.7598075,7.75,1.2970351999999998,6.6,1.757678,6.8,0.98431225,6.0,1.746463375,6.375,0.98431225,6.0,1.746463375,6.375,0.98431225,6.0,1.746463375,6.375,0.880039,7.0,1.30751,11.0,0.7505379999999999,7.0,1.3637475,11.75,0.6366286000000001,6.4,2.0630680000000003,13.0,0.513345625,4.5,1.775710625,11.875,0.513345625,4.5,1.775710625,11.875,0.513345625,4.5,1.775710625,11.875,2022,GK,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15,0,9,0,0,0,0,11,0,42151,0,2,2,0.0,0,-1271,348,1619,44,False,0,Mark Travers,84,0,0,0,0.0,3,FUL,1070,1120,BOU,1110,1080,0.8610496666666666,4.0,3.1747166666666664,8.666666666666666,0.74117625,3.25,3.050595,10.5,0.8071269999999998,4.0,2.791194,9.2,1.135259111111111,3.7777777777777777,2.371138333333333,9.22222222222222,1.135259111111111,3.7777777777777777,2.371138333333333,9.22222222222222,1.135259111111111,3.7777777777777777,2.371138333333333,9.22222222222222,0.9613286666666668,6.0,1.2582766666666667,11.666666666666666,0.94725675,7.0,1.275945,10.25,0.8302124,7.0,1.327248,11.0,0.583963888888889,4.777777777777778,1.7096594444444446,11.444444444444445,0.583963888888889,4.777777777777778,1.7096594444444446,11.444444444444445,0.583963888888889,4.777777777777778,1.7096594444444446,11.444444444444445,2022,GK,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19,0,17,0,0,0,0,12,0,40635,0,1,0,0.0,0,-1190,192,1382,44,True,0,Mark Travers,84,0,0,0,0.0,3,SOU,1070,1080,BOU,1020,1050,0.8617456666666667,4.666666666666667,2.1474733333333336,8.0,0.7008847500000001,4.0,1.9465175,7.5,0.8023838000000001,5.6,1.777292,7.6,0.9848805,5.7,1.5591838,8.2,0.9848805,5.7,1.5591838,8.2,0.9848805,5.7,1.5591838,8.2,1.1784426666666663,5.666666666666667,1.2815433333333333,8.333333333333334,1.128069,5.5,1.3480525,10.75,1.0834634,6.4,1.344232,9.8,0.6883965,4.7,1.7004315,11.1,0.6883965,4.7,1.7004315,11.1,0.6883965,4.7,1.7004315,11.1,2022,GK,
0,0,5,0,0.0,72,0.0,0.0,0.0,1.11,129,1,0,0.6,5.6,2022-10-24,45,19,0,0,0,0,13,1,40092,0,0,2,0.0,1,-1146,222,1368,43,False,0,Mark Travers,84,0,0,0,0.0,3,WHU,1145,1060,BOU,1110,1080,2.543506666666667,6.333333333333333,1.1049956666666667,5.0,2.167465,5.75,0.97274375,6.25,1.8650422,5.0,0.8577410000000001,5.6,1.4275665454545454,4.2727272727272725,1.1281289090909092,5.363636363636363,1.4275665454545454,4.2727272727272725,1.1281289090909092,5.363636363636363,1.4275665454545454,4.2727272727272725,1.1281289090909092,5.363636363636363,1.195884,6.333333333333333,1.3458033333333332,7.333333333333333,1.086445,6.25,1.2708525000000002,7.75,1.0645456,6.0,1.326198,9.8,0.6994924545454545,5.0,1.658463181818182,10.636363636363637,0.6994924545454545,5.0,1.658463181818182,10.636363636363637,0.6994924545454545,5.0,1.658463181818182,10.636363636363637,2022,GK,
0,0,15,0,0.0,72,0.0,0.0,0.0,2.09,132,3,0,3.2,31.8,2022-10-29,90,18,0,0,0,0,14,4,40881,1,3,2,0.0,2,539,1668,1129,43,True,0,Mark Travers,84,0,0,0,0.0,3,TOT,1210,1230,BOU,1020,1050,1.572582,7.333333333333333,1.1330563333333334,7.0,1.37234675,7.0,1.074726,9.0,1.3984174,6.0,1.3565868,9.6,1.6245735,7.166666666666667,1.1662615,8.166666666666666,1.6245735,7.166666666666667,1.1662615,8.166666666666666,1.6245735,7.166666666666667,1.1662615,8.166666666666666,1.056395,5.333333333333333,1.611103333333333,7.0,1.07952375,5.75,1.50364,7.25,1.0152446,5.8,1.412112,7.6,0.7020716666666668,4.916666666666667,1.6850204166666665,10.333333333333334,0.7020716666666668,4.916666666666667,1.6850204166666665,10.333333333333334,0.7020716666666668,4.916666666666667,1.6850204166666665,10.333333333333334,2022,GK,
0,0,8,0,0.0,72,0.0,0.0,0.0,2.16,144,4,0,1.0,10.2,2022-11-05,90,24,0,0,0,0,15,0,42434,1,3,4,0.0,0,1259,2733,1474,43,False,0,Mark Travers,84,0,0,0,0.0,3,LEE,1070,1130,BOU,1110,1080,1.590396666666667,6.333333333333333,1.6797529999999998,7.0,1.6983775,6.75,1.4652539999999998,6.5,1.5718299999999998,7.4,1.5025912,6.2,1.4369871666666667,6.75,1.5118665,6.416666666666667,1.4369871666666667,6.75,1.5118665,6.416666666666667,1.4369871666666667,6.75,1.5118665,6.416666666666667,0.809476,5.0,1.80351,7.666666666666667,1.0141795,4.75,1.7569775,7.75,1.0411256,5.2,1.6418319999999995,7.8,0.7163379230769231,4.769230769230769,1.724218846153846,10.307692307692308,0.7163379230769231,4.769230769230769,1.724218846153846,10.307692307692308,0.7163379230769231,4.769230769230769,1.724218846153846,10.307692307692308,2022,GK,
0,1,26,1,0.0,72,0.0,0.0,0.0,0.83,151,0,0,2.4,23.8,2022-11-12,90,8,0,0,0,0,16,3,45326,1,0,3,0.0,8,2494,4902,2408,43,True,0,Mark Travers,84,0,0,0,0.0,3,EVE,1100,1090,BOU,1020,1050,1.4995066666666663,6.333333333333333,1.5431489999999997,8.666666666666666,1.139869175,6.0,1.4408442499999998,8.5,1.02390314,4.8,1.6514933999999997,8.4,1.1469430538461538,5.384615384615385,1.6153394615384615,8.307692307692308,1.1037316214285713,5.214285714285714,1.6373259285714286,8.214285714285714,1.1037316214285713,5.214285714285714,1.6373259285714286,8.214285714285714,1.057972,4.0,2.1323566666666665,8.333333333333334,0.996092,5.0,1.9089625,7.75,1.1225316,4.8,1.850646,7.8,0.7907686153846154,4.923076923076923,1.85779,10.076923076923077,0.7763095,4.785714285714286,1.7600117857142856,10.142857142857142,0.7763095,4.785714285714286,1.7600117857142856,10.142857142857142,2022,GK,
0,0,15,0,0.0,72,0.0,0.0,0.0,1.74,164,2,0,2.3,23.2,2022-12-27,90,6,0,0,0,0,17,3,50422,1,0,2,0.0,2,4655,18072,13417,43,False,0,Mark Travers,84,0,0,0,0.0,3,CHE,1190,1140,BOU,1110,1080,0.5711533333333333,5.0,2.2065200000000003,5.0,0.7289599999999999,4.5,1.83762375,5.75,0.694649,6.4,1.760555,6.0,1.1452915384615383,7.153846153846154,1.640307230769231,4.538461538461538,1.2008528571428572,7.142857142857143,1.5618555,4.428571428571429,1.2008528571428572,7.142857142857143,1.5618555,4.428571428571429,1.6332976666666663,5.333333333333333,1.729558666666667,8.333333333333334,1.407584,5.0,1.7914564999999998,8.0,1.2881576,5.6,1.6809211999999998,7.6,0.9701896923076924,5.538461538461538,1.786875846153846,9.76923076923077,0.8883168666666668,5.0,1.6939280666666667,9.933333333333334,0.8883168666666668,5.0,1.6939280666666667,9.933333333333334,2022,GK,
0,0,17,0,0.0,72,0.0,0.0,0.0,1.49,171,2,0,2.9,29.2,2022-12-31,90,7,0,0,0,0,18,4,52501,1,2,0,0.0,2,1836,3878,2042,43,True,0,Mark Travers,84,0,0,0,0.0,3,CRY,1110,1090,BOU,1020,1050,0.8669046666666667,4.666666666666667,1.3764563333333333,6.0,0.9011385,5.25,1.37184975,6.5,0.8403442,5.0,1.4842717999999997,6.2,0.9898317692307692,4.230769230769231,1.4836346153846154,8.692307692307692,1.0479242,4.333333333333333,1.5306146666666665,9.733333333333333,1.0479242,4.333333333333333,1.5306146666666665,9.733333333333333,1.4851433333333333,5.666666666666667,1.635952,7.333333333333333,1.33574075,5.0,1.7756139999999998,8.0,1.2146811999999998,4.8,1.8159212,7.8,0.9880154615384616,5.769230769230769,1.802488923076923,9.692307692307692,0.8604889375,4.9375,1.7076688125,9.75,0.8604889375,4.9375,1.7076688125,9.75,2022,GK,
