assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position,modified
0,0,2,0,1.5,72,0.0,0.01,0.0,0.23,3,0,0,0.5,1.4,2023-08-12,30,19,0,0,0,0,1,0,43879,0,1,1,2.0,1,0,0,0,50,True,0,Justin Kluivert,71,0,0,0,0.0,3,WHU,1140,1150,BOU,1055,1145,0.6818447500000001,6.5,1.5045125,9.5,1.263353125,5.8125,1.7858651875,11.0625,1.3549634999999998,7.25,2.073967,9.5,1.4124753125,4.875,1.8686949375,9.3125,2023,MID,
0,0,2,0,11.5,72,0.0590460486710071,0.23,0.3383332788944244,0.2,14,0,0,4.0,9.0,2023-08-19,27,12,0,0,0,0,2,0,40292,0,1,3,19.0,1,-5390,685,6075,50,False,0,Justin Kluivert,71,1,1,0,0.3383332788944244,3,LIV,1210,1270,BOU,1130,1075,0.7550197500000002,6.5,1.4332325,8.25,1.2856975000000002,6.125,1.82161425,10.875,1.998187,13.0,1.3172989999999998,5.0,2.200877875,11.5625,1.2460861875,5.0625,2023,MID,
0,0,0,0,12.3,72,0.0239357687532901,0.05,0.034033577889204,1.34,22,1,0,2.3,3.4,2023-08-26,59,18,0,0,0,0,3,0,33348,1,2,0,7.0,1,-7414,764,8178,49,True,0,Justin Kluivert,71,1,1,0,0.034033577889204,3,TOT,1150,1310,BOU,1055,1145,1.03618925,7.25,1.89626,8.75,1.304536875,6.375,1.8386405,10.625,1.910505,6.75,1.6746374999999998,8.5,1.5488795625,5.8125,1.60393825,7.9375,2023,MID,
0,0,-3,0,10.9,72,0.0714061111211776,0.08,0.0498747639358043,1.47,32,1,0,2.2,2.2,2023-09-02,70,4,0,0,0,0,4,0,28730,1,2,2,9.0,2,-4940,593,5533,49,False,0,Justin Kluivert,71,1,1,0,0.0498747639358043,3,BRE,1110,1090,BOU,1130,1075,0.9531540000000002,6.75,2.03209,10.75,1.225843875,6.5625,1.826038,9.9375,1.94084525,10.25,1.02503975,7.75,1.576165875,6.0625,1.2772431875,7.0,2023,MID,
0,0,5,0,15.2,72,0.0410968288779258,0.6,0.0507891438901424,1.04,42,0,0,3.4,5.8,2023-09-17,27,6,0,0,0,0,5,0,26094,0,0,0,13.0,1,-3175,1206,4381,48,True,0,Justin Kluivert,71,1,1,0,0.0507891438901424,3,CHE,1150,1230,BOU,1055,1145,1.3726655,7.0,2.51772,13.5,1.288897,6.8125,1.884613,10.125,2.3100875,13.75,1.1571302500000002,4.5,1.6632506875,11.9375,1.5422774375,6.5625,2023,MID,
0,0,8,0,1.2,72,0.0,0.02,0.0,1.17,53,2,0,1.1,3.6,2023-09-24,63,5,0,0,0,0,6,0,24301,1,1,3,6.0,2,-1966,797,2763,48,False,0,Justin Kluivert,71,0,0,0,0.0,3,BHA,1070,1135,BOU,1130,1075,1.3263905000000002,7.0,2.4960625000000003,15.75,1.340460125,7.0625,1.755989875,10.1875,1.947895,12.5,1.8164052500000003,6.25,2.2496333125000003,10.75,1.7461759375,7.125,2023,MID,
0,0,2,0,0.8,72,0.0,0.03,0.0,2.71,62,3,0,0.1,0.2,2023-09-30,58,1,0,0,0,0,7,0,22557,1,4,0,0.0,1,-1779,726,2505,47,True,0,Justin Kluivert,71,0,0,0,0.0,3,ARS,1370,1360,BOU,1055,1145,1.3771755,6.0,2.218775,15.0,1.243541375,6.6875,1.8525074375,10.3125,2.07152875,11.75,1.0776890000000003,4.5,1.889128625,10.0625,1.424052,6.375,2023,MID,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07,0,8,0,0,0,0,8,0,23603,0,0,3,0.0,0,603,3629,3026,47,False,0,Justin Kluivert,71,0,0,0,0.0,3,EVE,1125,1065,BOU,1130,1075,1.41739075,7.75,2.6720375,13.75,1.2117428125,7.0625,1.9425249375,10.4375,2.297655,6.75,1.3654562499999998,5.5,1.86351925,5.875,1.909740375,7.8125,2023,MID,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21,0,20,0,0,0,0,9,0,22174,0,2,1,0.0,0,-1306,920,2226,47,True,0,Justin Kluivert,71,0,0,0,0.0,3,WOL,1105,1100,BOU,1055,1145,1.1352912500000003,9.75,2.6952800000000003,12.0,1.1528535625,7.4375,2.094578375,10.625,0.9345305,3.5,1.9662375,13.75,1.0443735,4.5625,2.23021775,10.625,2023,MID,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28,0,21,0,0,0,0,10,0,20356,0,1,2,0.0,0,-1828,463,2291,47,True,0,Justin Kluivert,71,0,0,0,0.0,3,BUR,1050,1050,BOU,1055,1145,1.0586012500000002,8.75,2.9222225,11.5,1.1411291874999998,7.4375,2.094484625,11.0625,0.8429565000000001,4.0,2.4370625,9.0,0.8580664444444444,4.888888888888889,2.1033131111111114,9.77777777777778,2023,MID,
0,0,4,0,0.3,72,0.0,0.0,0.0,0.5,106,1,0,0.3,0.2,2023-11-04,5,13,0,0,0,0,11,0,19797,0,1,6,2.0,1,-677,848,1525,46,False,0,Justin Kluivert,71,0,0,0,0.0,3,MCI,1350,1360,BOU,1130,1075,0.9362712500000002,9.75,2.6115275,10.5,1.14899375,7.4375,1.99319275,10.8125,1.83682,12.0,0.684726,4.5,2.094508125,11.8125,0.85547325,4.375,2023,MID,
0,0,6,1,1.8,72,0.0,0.04,0.0149354301393032,0.3,113,0,0,1.3,4.4,2023-11-11,67,15,0,0,0,0,12,0,19038,1,0,2,7.0,3,-760,506,1266,46,True,0,Justin Kluivert,71,1,0,0,0.0149354301393032,3,NEW,1210,1355,BOU,1055,1145,0.9359422500000004,8.0,2.19285,11.25,1.1274045625,7.5,2.11334625,11.625,2.2888575,5.5,0.85454025,5.0,2.3350815,7.9375,1.020373825,5.9375,2023,MID,
0,2,31,1,21.3,72,0.0872182697057724,0.27,0.4865828156471252,0.4,129,0,1,12.5,43.6,2023-11-25,65,23,0,0,0,0,13,0,19863,1,3,1,60.0,10,619,1646,1027,46,False,0,Justin Kluivert,71,4,2,1,0.4865828156471252,3,SHU,1045,1020,BOU,1130,1075,1.3865692500000002,6.5,1.47818025,10.0,1.1440926875,7.4375,2.0489231875,11.25,0.8462213499999999,6.0,1.6827175,6.0,0.7691427000000001,4.333333333333333,2.4747108333333334,10.083333333333334,2023,MID,
0,0,-2,0,21.5,72,0.0698308795690536,0.06,0.0855964496731758,0.57,132,1,0,4.7,4.8,2023-12-03,69,2,0,0,0,0,14,0,31830,1,2,2,21.0,1,11295,12425,1130,46,True,1,Justin Kluivert,71,2,2,0,0.0855964496731758,3,AVL,1220,1350,BOU,1055,1145,1.91690925,7.0,1.106102,8.0,1.2642301875000002,7.3125,1.989404875,10.875,2.41641,12.75,0.9799322499999996,6.25,2.0743908125,9.75,1.3827649375000002,6.6875,2023,MID,
0,0,-1,1,2.4,72,0.0,0.08,0.1046520620584487,0.59,143,0,0,0.8,0.0,2023-12-06,61,7,0,0,0,0,15,0,36432,1,2,0,6.0,3,4760,6375,1615,46,False,0,Justin Kluivert,71,1,0,0,0.1046520620584487,3,CRY,1080,1060,BOU,1130,1075,2.2791217500000003,7.5,1.1042420000000002,7.75,1.4071894375,7.625,1.957701125,10.5,1.537903,7.25,1.35823825,6.5,1.30714425,6.6875,1.43098675,8.3125,2023,MID,
0,0,5,1,2.6,72,0.0,0.01,0.0,1.09,157,0,0,0.9,6.4,2023-12-09,71,14,0,0,0,0,16,0,39148,1,3,0,0.0,3,2680,5556,2876,46,False,0,Justin Kluivert,71,0,0,0,0.0,3,MUN,1130,1120,BOU,1130,1075,2.5683325000000004,7.75,0.8204720000000002,5.5,1.468704875,7.5625,1.929362375,10.3125,2.3191385,6.5,2.03975375,9.25,1.732295,9.375,1.8375595625,8.1875,2023,MID,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23,0,16,0,0,0,0,18,0,43636,0,3,2,0.0,0,-1459,2923,4382,46,False,0,Justin Kluivert,71,0,0,0,0.0,3,NFO,1050,1080,BOU,1130,1075,2.3658225,7.5,1.0221767500000003,8.5,1.565087125,7.6875,1.92833925,11.0,0.953861,4.75,1.5868572499999998,8.75,1.18201,5.5,1.619525625,9.25,2023,MID,
0,0,25,1,32.6,72,0.1612453460693359,0.34,0.5776911973953247,0.28,182,0,1,10.3,42.4,2023-12-26,72,9,0,0,0,0,19,0,42209,1,0,3,28.0,8,-1875,2161,4036,46,True,0,Justin Kluivert,71,2,3,1,0.5776911973953247,3,FUL,1180,1170,BOU,1055,1145,2.0535525000000003,7.5,1.0160715000000002,7.75,1.588863375,7.5625,1.885114625,10.75,1.783668,10.0,1.47453225,7.5,1.3771322499999998,7.25,1.6260058125,8.1875,2023,MID,
0,0,-1,0,16.8,72,0.1251917332410812,0.26,0.1996375322341919,0.89,198,1,0,3.5,2.8,2023-12-31,60,18,0,0,0,0,20,0,42935,1,1,3,15.0,1,576,3888,3312,46,False,1,Justin Kluivert,71,3,1,0,0.1996375322341919,3,TOT,1110,1230,BOU,1130,1075,1.9359875,7.25,0.8733852500000001,9.25,1.632139,7.625,1.7019824375,10.625,2.413345,15.0,2.28756,8.25,1.8297883125,13.625,1.8901153125,6.3125,2023,MID,
0,0,5,0,12.0,72,0.0232017301023006,0.3,0.2212840467691421,0.96,202,1,0,3.7,5.4,2024-01-21,68,12,0,0,0,0,21,0,38041,1,4,0,20.0,2,-4620,3068,7688,46,True,0,Justin Kluivert,71,3,1,0,0.2212840467691421,3,LIV,1350,1390,BOU,1055,1145,1.8815675,9.25,1.09485025,10.25,1.70080825,8.1875,1.6950524374999998,10.1875,2.82750775,13.25,0.8419397499999998,4.75,2.3855461875,12.875,1.20774128125,5.625,2023,MID,
0,0,3,0,14.4,72,0.0366707444190979,0.04,0.0,0.07,217,0,0,2.7,4.4,2024-02-01,22,19,0,0,0,0,22,0,36116,0,1,1,8.0,1,-2415,1806,4221,46,False,0,Justin Kluivert,71,0,1,0,0.0,3,WHU,1055,1150,BOU,1130,1075,1.5966637500000005,10.25,1.19997025,10.25,1.6210866875,8.5,1.5989018125,10.1875,1.6297474999999997,3.5,2.071929,15.0,1.4726453125,4.375,1.777137125,10.125,2023,MID,
0,0,10,0,1.3,72,0.0,0.69,0.9144842624664308,0.51,222,1,1,7.7,28.2,2024-02-04,55,16,0,0,0,0,23,0,34785,1,1,1,47.0,5,-1404,883,2287,46,True,1,Justin Kluivert,71,3,0,1,0.9144842624664308,3,NFO,1125,1080,BOU,1055,1145,1.40771375,9.75,1.33021875,9.75,1.6091941875,8.25,1.5936536875,9.25,1.4264690000000002,5.5,1.69414625,14.0,1.280767125,5.3125,1.660542875,10.5,2023,MID,
0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2024-02-10,0,9,0,0,0,0,24,0,35877,0,1,3,0.0,0,970,3391,2421,46,False,0,Justin Kluivert,71,0,0,0,0.0,3,FUL,1050,1060,BOU,1130,1075,1.1853112500000005,8.5,1.3632645,9.0,1.5841729374999998,8.25,1.4881048125,9.125,1.47229675,7.0,1.8855375,7.25,1.42153,7.625,1.6619333125,7.8125,2023,MID,
0,0,5,0,10.5,72,0.4651298522949219,0.14,0.0729124397039413,1.5,247,1,0,2.1,1.4,2024-02-17,70,15,0,0,0,0,25,0,33106,1,2,2,9.0,2,-2462,1543,4005,46,False,0,Justin Kluivert,71,2,1,0,0.0729124397039413,3,NEW,1050,1160,BOU,1130,1075,1.4412687500000003,10.0,1.2620970000000002,7.75,1.70677775,8.75,1.3425673125000002,8.6875,1.8609212500000003,8.0,1.91051875,13.0,2.017896875,9.3125,2.1079605,8.5,2023,MID,
0,0,9,0,0.4,72,0.0,0.04,0.0183268599212169,1.48,253,1,0,1.6,6.4,2024-02-24,68,13,0,0,0,0,26,0,32547,1,1,0,9.0,2,-687,1834,2521,46,True,0,Justin Kluivert,71,1,0,0,0.0183268599212169,3,MCI,1360,1370,BOU,1055,1145,1.7528675000000002,8.25,1.4747995000000005,6.25,1.7754807499999998,8.125,1.2937816875,8.75,2.2530875,17.5,0.8476605,3.5,2.402130625,13.9375,1.1360725,4.25,2023,MID,
