assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position,modified
1,2,34,0,20.0,283,0.5341290235519409,0.58,0.3917770087718963,1.25,4,2,1,8.5,39.6,2022-08-06,90,9,0,0,0,0,1,0,4848340,1,2,2,25.0,12,0,0,0,130,False,0,Mohamed Salah,328,2,1,1,0.3917770087718963,12,FUL,1070,1120,LIV,1250,1300,2.5443240000000005,15.6,1.1510154,4.0,2.5443240000000005,15.6,1.1510154,4.0,1.4505254,4.2,1.8275730000000003,8.2,1.4505254,4.2,1.8275730000000003,8.2,2022,MID,
0,0,5,0,89.7,283,0.45175701379776,0.63,0.5365399718284607,1.04,16,1,0,14.6,18.6,2022-08-15,90,7,0,0,0,0,2,0,5570821,1,1,1,38.0,2,133225,175994,42769,130,True,0,Mohamed Salah,328,3,8,0,0.5365399718284607,12,CRY,1110,1090,LIV,1180,1260,2.34111,11.0,1.26822,4.0,2.34111,11.0,1.26822,4.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,1.43601,13.0,2022,MID,
0,1,23,0,45.1,283,0.2317100018262863,0.69,0.1504549980163574,1.79,27,2,1,15.6,44.0,2022-08-22,90,14,0,0,0,0,3,0,5661806,1,1,2,67.0,8,-84176,135020,219196,130,False,0,Mohamed Salah,328,3,4,1,0.1504549980163574,12,MUN,1140,1165,LIV,1250,1300,2.288535,15.5,1.4564499999999998,3.0,2.288535,15.5,1.4564499999999998,3.0,1.158534,9.0,1.558375,4.0,1.158534,9.0,1.558375,4.0,2022,MID,
0,0,-5,1,28.1,283,0.1270889937877655,1.3,1.7413500547409058,0.33,36,0,0,8.3,2.4,2022-08-27,90,3,0,0,0,0,4,0,5784665,1,0,9,52.0,3,-19068,140231,159299,130,True,0,Mohamed Salah,328,4,2,0,1.7413500547409058,12,BOU,1110,1080,LIV,1180,1260,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,2022,MID,
2,2,28,0,64.3,283,0.4215379953384399,0.46,0.0699928998947143,0.72,48,1,0,14.7,44.0,2022-08-31,90,15,0,0,0,0,5,0,5360861,1,1,2,39.0,10,-466694,61038,527732,130,True,0,Mohamed Salah,328,2,6,0,0.0699928998947143,12,NEW,1300,1220,LIV,1180,1260,2.7401075,16.25,1.2778827499999998,4.5,2.7401075,16.25,1.2778827499999998,4.5,1.547343,12.0,1.66261875,7.25,1.547343,12.0,1.66261875,7.25,2022,MID,
0,0,8,1,37.3,283,0.2287220060825348,0.43,0.2119819968938827,1.72,55,0,0,9.3,14.6,2022-09-03,90,8,0,0,0,0,6,0,5299328,1,0,0,41.0,3,-160589,147858,308447,130,False,0,Mohamed Salah,328,3,3,0,0.2119819968938827,12,EVE,1070,1040,LIV,1250,1300,2.5951275000000003,16.75,1.12171425,4.0,2.5443240000000005,15.6,1.1510154,4.0,1.4089225,5.5,1.72867375,8.0,1.2355346,5.0,1.767569,7.8,2022,MID,
1,0,3,0,13.1,283,0.3048590123653412,0.85,0.6782630085945129,1.37,87,3,0,10.1,18.4,2022-10-01,90,5,0,0,0,0,9,0,3748869,1,3,3,69.0,5,-83071,226728,309799,128,True,0,Mohamed Salah,328,5,1,0,0.6782630085945129,12,BHA,1150,1200,LIV,1180,1260,2.382680000000001,14.75,1.05846675,6.0,2.3512983333333337,15.0,1.1911278333333333,5.0,1.98039,5.5,1.0134485,5.5,1.8764683333333327,7.0,0.9431293333333334,5.166666666666667,2022,MID,
0,0,5,0,12.0,283,0.0374655984342098,0.08,0.0367472991347312,1.88,91,2,0,1.8,1.8,2022-10-09,68,1,0,0,0,0,10,0,3017511,1,2,3,4.0,2,-717057,19774,736831,127,False,0,Mohamed Salah,328,1,1,0,0.0367472991347312,12,ARS,1250,1240,LIV,1250,1300,2.5398025,14.0,1.14547425,5.75,2.3227557142857145,14.714285714285714,1.3589195714285716,5.285714285714286,2.0065825,13.75,1.0922545,3.25,2.082265,12.875,0.925426125,3.5,2022,MID,
0,0,15,1,5.7,283,0.0,1.2,0.7256360054016113,0.84,106,0,1,5.9,30.4,2022-10-16,89,13,0,0,0,0,11,0,2730746,1,0,1,23.0,8,-304283,48436,352719,127,True,0,Mohamed Salah,328,3,0,1,0.7256360054016113,12,MCI,1340,1380,LIV,1180,1260,1.51600275,10.5,1.8051465,8.25,2.128055125,13.375,1.541514625,6.375,2.273005,12.25,0.6012212499999999,2.75,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,2022,MID,
0,0,2,1,14.3,283,0.0474647991359233,0.48,0.5367580056190491,1.84,118,0,0,9.3,5.4,2022-10-19,90,19,0,0,0,0,12,0,4291826,1,0,1,73.0,3,797928,824446,26518,127,True,0,Mohamed Salah,328,6,1,0,0.5367580056190491,12,WHU,1150,1110,LIV,1180,1260,1.57550525,8.75,1.87213325,12.0,2.113737888888889,12.555555555555555,1.4715122222222223,7.555555555555555,1.70968025,5.25,0.51201125,5.0,1.3216742,4.3,1.0168758,5.1,2022,MID,
0,0,1,0,10.8,283,0.0618450008332729,0.35,0.3075180053710937,1.85,126,1,0,8.1,6.0,2022-10-22,90,16,0,0,0,0,13,0,3635813,1,0,1,64.0,2,90640,221071,130431,128,False,0,Mohamed Salah,328,4,1,0,0.3075180053710937,12,NFO,1065,1030,LIV,1250,1300,1.78912775,7.75,2.14583325,10.5,2.1264301,12.1,1.57301,7.2,0.72141225,2.0,1.30811175,9.0,0.9351790909090908,3.1818181818181817,1.740811636363636,9.636363636363637,2022,MID,
0,0,23,0,15.0,283,0.3066169917583465,0.86,0.7682600021362305,1.77,138,2,1,15.6,40.6,2022-10-29,90,24,0,0,0,0,14,0,3412918,1,2,1,100.0,7,-228412,73841,302253,128,True,0,Mohamed Salah,328,7,1,1,0.7682600021362305,12,LEE,1075,1120,LIV,1180,1260,1.80063275,7.75,2.17982325,10.25,2.1328928181818183,12.181818181818182,1.65743,7.090909090909091,1.56161,7.75,1.4010165,4.25,1.4210123636363636,6.818181818181818,1.4757734545454546,5.727272727272728,2022,MID,
0,3,41,0,3.7,283,0.0,0.71,0.9992709755897522,1.17,148,1,2,13.8,71.2,2022-11-06,90,18,0,0,0,0,15,0,3189108,1,2,1,63.0,15,-230891,66696,297587,128,False,0,Mohamed Salah,328,3,0,2,0.9992709755897522,12,TOT,1140,1170,LIV,1250,1300,2.0865675,10.25,1.87808075,8.25,2.114225916666667,12.333333333333334,1.6537033333333333,7.0,1.7280865,8.0,1.0716755,6.0,1.6684216923076922,7.384615384615385,1.1448208461538465,7.769230769230769,2022,MID,
0,0,-2,0,5.1,283,0.0,0.81,0.9094899892807008,1.05,154,1,0,7.5,8.2,2022-11-12,90,17,0,0,0,0,16,0,3491354,1,1,3,62.0,2,275117,303573,28456,128,True,0,Mohamed Salah,328,4,0,0,0.9094899892807008,12,SOU,1070,1080,LIV,1180,1260,1.9531375,10.5,2.1045475,5.0,2.0643223846153846,11.923076923076923,1.6662923076923075,6.769230769230769,1.21793575,6.75,1.203568,6.75,1.0514677142857145,6.0,1.4575792857142855,7.785714285714286,2022,MID,
1,2,33,0,43.9,283,0.4033789932727813,0.94,1.105389952659607,1.3,162,1,1,14.8,55.8,2022-12-26,90,2,0,0,0,0,17,0,3599066,1,3,1,48.0,12,100322,630382,530060,128,False,0,Mohamed Salah,328,3,4,1,1.105389952659607,12,AVL,1070,1070,LIV,1250,1300,2.0790175,11.0,1.8414925,6.25,2.1128836428571427,11.785714285714286,1.6497192857142855,6.928571428571429,1.36497925,5.5,1.634749,8.75,1.1569939333333332,6.2,1.422414,6.933333333333334,2022,MID,
0,0,4,0,11.4,283,0.2786650061607361,0.88,0.7464100122451782,0.99,174,1,0,7.4,11.0,2022-12-30,90,11,0,0,0,0,18,0,3793703,1,1,2,52.0,2,181941,194471,12530,128,True,0,Mohamed Salah,328,4,1,0,0.7464100122451782,12,LEI,1110,1120,LIV,1180,1260,2.4063725,9.75,1.6389725,6.0,2.2058207333333333,11.533333333333331,1.652508,6.8,1.21953675,5.5,1.140317,9.25,1.0344778125,6.25,1.4275739375,7.0,2022,MID,
0,0,12,0,32.2,283,0.814145028591156,0.5,0.0571701005101203,1.97,183,3,0,6.6,6.2,2023-01-02,90,4,0,0,0,0,19,0,3862989,1,1,3,28.0,2,62191,137388,75197,129,False,0,Mohamed Salah,328,1,2,0,0.0571701005101203,12,BRE,1100,1130,LIV,1250,1300,2.4353075000000004,7.75,1.451623,5.25,2.1944963125,11.1875,1.60318325,6.5625,2.0693775,6.5,1.23138425,11.5,1.6428731250000002,6.1875,1.51258975,9.0,2022,MID,
0,0,4,0,11.4,283,0.0647346973419189,0.1,0.0349624007940292,2.24,193,3,0,2.7,5.4,2023-01-14,90,5,0,0,0,0,20,0,3309325,1,0,3,10.0,2,-530891,46486,577377,129,False,0,Mohamed Salah,328,1,1,0,0.0349624007940292,12,BHA,1140,1200,LIV,1250,1300,2.5950900000000003,10.75,1.522058,4.25,2.1797150625,11.6875,1.65511325,6.3125,1.37504675,7.5,1.81287,5.75,1.7398401250000002,9.125,1.29651125,6.1875,2022,MID,
0,0,12,1,15.9,283,0.0888347029685974,0.12,0.0563758984208107,1.59,207,0,0,4.7,7.4,2023-01-21,90,6,0,0,0,0,21,0,3073329,1,0,0,24.0,3,-266371,37390,303761,128,True,0,Mohamed Salah,328,1,1,0,0.0563758984208107,12,CHE,1220,1220,LIV,1180,1260,2.2311775000000003,9.5,1.7636455,5.25,2.1205006875000003,10.75,1.7023595,7.0,1.5989015,6.75,1.06339275,6.25,1.291639625,6.75,1.3889903125,5.3125,2022,MID,
