assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,5,0,0.3,314,0.0,0.0,0.0,0.56,8,0,0,0.3,2.2,2024-08-18,6,7,0,0,0,0,1,0,130410,0,1,2,0.0,1,0,0,0,50,True,0,0,0,0,0.0,3,Fábio Freitas Gouveia Carvalho,4,CRY,1100,1090,BRE,1080,1100,2024
0,0,2,0,1.7,314,0.0,0.01,0.0,0.67,16,1,0,0.4,0.6,2024-08-25,24,12,0,0,0,0,2,0,127341,0,0,2,2.0,1,-9867,6717,16584,50,False,0,0,0,0,0.0,3,Fábio Freitas Gouveia Carvalho,4,LIV,1360,1340,BRE,1120,1190,2024
0,0,1,0,0.8,314,0.0,0.08,0.1343702971935272,0.41,22,1,0,1.3,1.0,2024-08-31,8,17,0,0,0,0,3,0,109700,0,1,3,11.0,1,-19056,6383,25439,49,True,0,1,0,0,0.1343702971935272,3,Fábio Freitas Gouveia Carvalho,4,SOU,1070,1060,BRE,1080,1100,2024
0,0,5,0,0.1,314,0.0,0.0,0.0,1.09,37,0,0,0.2,2.0,2024-09-14,18,13,0,0,0,0,4,0,89847,0,1,2,0.0,1,-21195,7469,28664,49,False,0,0,0,0,0.0,3,Fábio Freitas Gouveia Carvalho,4,MCI,1350,1360,BRE,1120,1190,2024
0,0,18,0,22.1,314,0.4970719516277313,0.34,0.0,3.52,49,3,0,4.0,9.8,2024-09-21,86,18,0,0,0,0,5,0,87591,1,1,3,8.0,2,-3165,8722,11887,48,False,0,0,2,0,0.0,3,Fábio Freitas Gouveia Carvalho,4,TOT,1110,1330,BRE,1120,1190,2024
1,1,18,0,14.3,314,0.0799521431326866,0.08,0.0132673159241676,0.92,53,1,0,5.8,34.0,2024-09-28,84,19,0,0,0,0,6,0,97632,1,1,1,10.0,6,9040,27967,18927,48,True,0,1,1,0,0.0132673159241676,3,Fábio Freitas Gouveia Carvalho,4,WHU,1070,1130,BRE,1080,1100,2024
0,0,23,0,0.8,314,0.0,0.91,0.673401951789856,0.36,63,1,1,6.9,33.4,2024-10-05,13,20,0,0,0,0,7,0,134996,0,3,5,35.0,6,34652,45350,10698,48,True,0,1,0,1,0.673401951789856,3,Fábio Freitas Gouveia Carvalho,4,WOL,1060,1120,BRE,1080,1100,2024
0,0,1,0,0.1,314,0.0,0.16,0.1005767807364463,0.19,75,0,0,0.7,0.0,2024-10-19,16,14,0,0,0,0,8,0,154821,0,1,2,9.0,1,19077,32447,13370,48,False,0,2,0,0,0.1005767807364463,3,Fábio Freitas Gouveia Carvalho,4,MUN,1130,1120,BRE,1120,1190,2024
0,0,1,0,0.1,314,0.0,0.0,0.0,0.16,83,1,0,0.0,0.0,2024-10-26,9,10,0,0,0,0,9,0,153607,0,3,4,0.0,1,-1215,13742,14957,48,True,0,0,0,0,0.0,3,Fábio Freitas Gouveia Carvalho,4,IPS,1080,1100,BRE,1080,1100,2024
0,0,0,0,0.6,314,0.0,0.33,0.5010765194892883,0.62,92,2,0,2.3,3.2,2024-11-04,17,9,0,0,0,0,10,0,138417,0,1,2,19.0,1,-15094,6671,21765,48,False,0,1,0,0,0.5010765194892883,3,Fábio Freitas Gouveia Carvalho,4,FUL,1100,1100,BRE,1120,1190,2024
0,0,0,0,0.1,314,0.0,0.0,0.0,0.44,101,0,0,0.0,0.0,2024-11-09,1,3,0,0,0,0,11,0,120793,0,2,3,0.0,0,-17553,1852,19405,48,True,1,0,0,0,0.0,3,Fábio Freitas Gouveia Carvalho,4,BOU,1130,1160,BRE,1080,1100,2024
0,0,0,0,0.0,314,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23,0,8,0,0,0,0,12,0,103900,0,0,0,0.0,0,-17182,1039,18221,48,False,0,0,0,0,0.0,3,Fábio Freitas Gouveia Carvalho,4,EVE,1080,1080,BRE,1120,1190,2024
0,0,8,0,10.3,314,0.0,0.09,0.0673466324806213,0.18,121,0,0,2.9,12.0,2024-11-30,20,11,0,0,0,0,13,0,91474,0,1,4,7.0,1,-12710,522,13232,48,True,0,1,0,0,0.0673466324806213,3,Fábio Freitas Gouveia Carvalho,4,LEI,1120,1080,BRE,1080,1100,2024
0,0,1,0,3.3,314,0.0,0.09,0.0439930744469165,0.74,132,0,0,0.5,0.0,2024-12-04,20,2,0,0,0,0,14,0,83289,0,1,3,2.0,1,-8658,1348,10006,47,False,0,1,0,0,0.0439930744469165,3,Fábio Freitas Gouveia Carvalho,4,AVL,1120,1200,BRE,1120,1190,2024
