assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,11,0,0.0,1,1,2,0,1.2,11.8,2021-08-13 19:00:00+00:00,90,3,0,0,0,0,1,1,153122,0,2,0.0,1,0,0,0,50,False,0,1,Bernd Leno,1,BRE,1120,1080,ARS,1210,1220,1
0,0,17,0,0.0,1,18,2,0,2.4,24.2,2021-08-22 15:30:00+00:00,90,6,0,0,0,0,2,3,144885,2,0,0.0,2,-25816,2627,28443,50,True,0,1,Bernd Leno,1,CHE,1300,1290,ARS,1150,1190,1
0,0,20,0,0.0,1,24,5,0,4.3,43.0,2021-08-28 11:30:00+00:00,90,12,0,0,0,0,3,5,136757,0,5,0.0,1,-14559,5164,19723,49,False,0,1,Bernd Leno,1,MCI,1340,1340,ARS,1210,1220,1
0,0,0,0,0.0,1,31,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,15,0,0,0,0,4,0,153130,0,1,0.0,0,6564,35360,28796,49,True,0,1,Bernd Leno,1,NOR,1040,1030,ARS,1150,1190,1
0,0,0,0,0.0,1,43,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,5,0,0,0,0,5,0,129851,1,0,0.0,0,-23847,4822,28669,49,False,0,1,Bernd Leno,1,BUR,1080,1060,ARS,1210,1220,1
0,0,0,0,0.0,1,51,0,0,0.0,0.0,2021-09-26 15:30:00+00:00,0,17,0,0,0,0,6,0,113567,1,3,0.0,0,-18282,2641,20923,48,True,0,1,Bernd Leno,1,TOT,1200,1210,ARS,1150,1190,1
0,0,0,0,0.0,1,61,0,0,0.0,0.0,2021-10-02 16:30:00+00:00,0,4,0,0,0,0,7,0,104952,0,0,0.0,0,-10232,1867,12099,48,False,0,1,Bernd Leno,1,BHA,1160,1100,ARS,1210,1220,1
0,0,0,0,0.0,1,71,0,0,0.0,0.0,2021-10-18 19:00:00+00:00,0,7,0,0,0,0,8,0,98912,2,2,0.0,0,-7660,1943,9603,47,True,0,1,Bernd Leno,1,CRY,1160,1160,ARS,1150,1190,1
0,0,0,0,0.0,1,81,0,0,0.0,0.0,2021-10-22 19:00:00+00:00,0,2,0,0,0,0,9,0,95264,1,3,0.0,0,-4434,1095,5529,47,True,0,1,Bernd Leno,1,AVL,1110,1090,ARS,1150,1190,1
0,0,0,0,0.0,1,93,0,0,0.0,0.0,2021-10-30 11:30:00+00:00,0,9,0,0,0,0,10,0,91686,2,0,0.0,0,-4672,1348,6020,47,False,0,1,Bernd Leno,1,LEI,1100,1150,ARS,1210,1220,1
0,0,0,0,0.0,1,101,0,0,0.0,0.0,2021-11-07 14:00:00+00:00,0,18,0,0,0,0,11,0,88230,0,1,0.0,0,-4246,985,5231,47,True,0,1,Bernd Leno,1,WAT,1040,1070,ARS,1150,1190,1
0,0,0,0,0.0,1,114,0,0,0.0,0.0,2021-11-20 17:30:00+00:00,0,11,0,0,0,0,12,0,85968,0,4,0.0,0,-3069,1016,4085,46,False,0,1,Bernd Leno,1,LIV,1300,1340,ARS,1210,1220,1
0,0,0,0,0.0,1,121,0,0,0.0,0.0,2021-11-27 12:30:00+00:00,0,14,0,0,0,0,13,0,84519,0,2,0.0,0,-1869,561,2430,46,True,0,1,Bernd Leno,1,NEW,1030,1070,ARS,1150,1190,1
0,0,0,0,0.0,1,134,0,0,0.0,0.0,2021-12-02 20:15:00+00:00,0,13,0,0,0,0,14,0,83324,2,3,0.0,0,-1431,321,1752,46,False,0,1,Bernd Leno,1,MUN,1170,1190,ARS,1210,1220,1
0,0,0,0,0.0,1,142,0,0,0.0,0.0,2021-12-06 20:00:00+00:00,0,8,0,0,0,0,15,0,82225,1,2,0.0,0,-1370,440,1810,46,False,0,1,Bernd Leno,1,EVE,1130,1110,ARS,1210,1220,1
0,0,0,0,0.0,1,151,0,0,0.0,0.0,2021-12-11 15:00:00+00:00,0,16,0,0,0,0,16,0,80128,0,3,0.0,0,-2184,320,2504,46,True,0,1,Bernd Leno,1,SOU,1140,1090,ARS,1150,1190,1
0,0,0,0,0.0,1,161,0,0,0.0,0.0,2021-12-15 20:00:00+00:00,0,19,0,0,0,0,17,0,78426,0,2,0.0,0,-1821,92,1913,46,True,0,1,Bernd Leno,1,WHU,1150,1180,ARS,1150,1190,1
0,0,0,0,0.0,1,173,0,0,0.0,0.0,2021-12-18 17:30:00+00:00,0,10,0,0,0,0,18,0,77133,4,1,0.0,0,-1234,150,1384,46,False,0,1,Bernd Leno,1,LEE,1080,1100,ARS,1210,1220,1
0,0,0,0,0.0,1,187,0,0,0.0,0.0,2021-12-26 15:00:00+00:00,0,15,0,0,0,0,19,0,76933,5,0,0.0,0,-675,559,1234,45,False,0,1,Bernd Leno,1,NOR,1040,1040,ARS,1210,1220,1
0,0,0,0,0.0,1,201,0,0,0.0,0.0,2022-01-01 12:30:00+00:00,0,12,0,0,0,0,21,0,76454,2,1,0.0,0,-366,443,809,45,True,0,1,Bernd Leno,1,MCI,1360,1360,ARS,1150,1190,1
0,0,0,0,0.0,1,221,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,5,0,0,0,0,23,0,75890,0,0,0.0,0,-525,337,862,45,True,0,1,Bernd Leno,1,BUR,1130,1100,ARS,1150,1190,1
0,0,0,0,0.0,1,236,0,0,0.0,0.0,2022-02-10 19:45:00+00:00,0,20,0,0,0,0,24,0,75699,1,0,0.0,0,-501,408,909,45,False,0,1,Bernd Leno,1,WOL,1150,1080,ARS,1210,1220,1
0,0,0,0,0.0,1,251,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,3,0,0,0,0,26,0,74577,1,2,0.0,0,-661,176,837,45,True,0,1,Bernd Leno,1,BRE,1150,1120,ARS,1150,1190,1
