assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,694,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,15,0,0,0,0,16,0,0,0,0,4,0.0,0,0,0,0,45,False,0,3,Henry Cartwright,11,NEW,1100,1130,LEI,1080,1110,2024,,0.186759,3.0,0.186759,3.95461,21.0,3.95461
0,0,0,0,0.0,694,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,20,0,0,0,0,17,0,77,0,3,0,0.0,0,47,54,7,45,True,0,3,Henry Cartwright,11,WOL,1070,1120,LEI,1050,1090,2024,,0.78868,3.0,0.78868,1.13531,3.0,1.13531
0,0,0,0,0.0,694,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,0,False,12,0,0,0,0,18,0,118,0,1,3,0.0,0,25,55,30,45,False,0,3,Henry Cartwright,11,LIV,1340,1360,LEI,1080,1110,2024,,0.22097,0.0,0.22097,1.89935,26.0,1.89935
0,0,0,0,0.0,694,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2024-12-29T14:30:00Z,0,False,13,0,0,0,0,19,0,212,0,2,0,0.0,0,82,92,10,45,True,0,3,Henry Cartwright,11,MCI,1230,1350,LEI,1050,1090,2024,,1.84208,5.0,1.84208,1.58002,9.0,1.58002
