assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,13,0,0,0,0,1,0,2958,0,2,0,0.0,0,0,0,0,45,True,0,2,Arthur Masuaku,19,MCI,1340,1380,WHU,1145,1060,2022,,0.246188,2.0,0.246188,2.58739,11.0,1.82623
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,16,0,0,0,0,2,0,1821,0,0,1,0.0,0,-1096,0,1096,45,False,0,2,Arthur Masuaku,19,NFO,1065,1030,WHU,1150,1110,2022,,2.08634,7.0,1.32517,1.9717,4.0,1.9717
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,5,0,0,0,0,3,0,1424,0,2,0,0.0,0,-427,0,427,45,True,0,2,Arthur Masuaku,19,BHA,1150,1200,WHU,1145,1060,2022,,0.768634,6.0,0.768634,1.82645,2.0,1.06528
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,2,0,0,0,0,4,0,1227,0,1,0,0.0,0,-213,0,213,45,False,0,2,Arthur Masuaku,19,AVL,1070,1070,WHU,1150,1110,2022,,0.334589,3.0,0.334589,0.304555,4.0,0.304555
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,18,0,0,0,0,5,0,1118,0,1,1,0.0,0,-117,0,117,45,True,0,2,Arthur Masuaku,19,TOT,1210,1230,WHU,1145,1060,2022,,1.52267,3.0,1.52267,0.723285,6.0,0.723285
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,6,0,0,0,0,6,0,1020,0,1,2,0.0,0,-104,0,104,45,False,0,2,Arthur Masuaku,19,CHE,1190,1140,WHU,1150,1110,2022,,1.4196,1.0,1.4196,0.707333,4.0,0.707333
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2022-09-18T13:15:00Z,0,8,0,0,0,0,8,0,949,0,0,1,0.0,0,-21,0,21,45,False,0,2,Arthur Masuaku,19,EVE,1070,1040,WHU,1150,1110,2022,,0.655351,2.0,0.655351,0.39773,3.0,0.39773
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,20,0,0,0,0,9,0,922,0,0,2,0.0,0,-37,0,37,45,True,0,2,Arthur Masuaku,19,WOL,1100,1080,WHU,1145,1060,2022,,1.03934,4.0,1.03934,0.575988,10.0,0.575988
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,9,0,0,0,0,10,0,891,0,1,3,0.0,0,-32,0,32,45,True,0,2,Arthur Masuaku,19,FUL,1065,1140,WHU,1145,1060,2022,,3.43676,7.0,2.67559,0.549848,5.0,0.549848
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,17,0,0,0,0,11,0,869,0,1,1,0.0,0,-20,0,20,45,False,0,2,Arthur Masuaku,19,SOU,1070,1060,WHU,1150,1110,2022,,1.70727,8.0,1.70727,0.524479,2.0,0.524479
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,12,0,0,0,0,12,0,848,0,0,1,0.0,0,-19,0,19,45,False,0,2,Arthur Masuaku,19,LIV,1180,1260,WHU,1150,1110,2022,,2.48649,4.0,1.72532,2.24066,8.0,2.24066
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,3,0,0,0,0,13,0,843,0,0,2,0.0,0,-9,0,9,45,True,0,2,Arthur Masuaku,19,BOU,1110,1080,WHU,1145,1060,2022,,1.97715,7.0,1.21598,0.730443,4.0,0.730443
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2022-10-30T16:15:00Z,0,14,0,0,0,0,14,0,827,0,0,1,0.0,0,-14,0,14,45,False,0,2,Arthur Masuaku,19,MUN,1140,1165,WHU,1150,1110,2022,,1.00033,5.0,1.00033,1.7514,6.0,1.7514
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,7,0,0,0,0,15,0,818,0,2,1,0.0,0,-11,0,11,45,True,0,2,Arthur Masuaku,19,CRY,1110,1090,WHU,1145,1060,2022,,0.192579,1.0,0.192579,1.03344,9.0,1.03344
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,11,0,0,0,0,16,0,804,0,2,0,0.0,0,-13,0,13,45,True,0,2,Arthur Masuaku,19,LEI,1110,1120,WHU,1145,1060,2022,,0.720721,6.0,0.720721,1.60566,5.0,0.844493
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,1,0,0,0,0,17,0,778,0,1,3,0.0,0,-27,0,27,45,False,0,2,Arthur Masuaku,19,ARS,1250,1240,WHU,1150,1110,2022,,1.02652,1.0,0.265347,1.88828,14.0,1.88828
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,4,0,0,0,0,18,0,771,0,2,0,0.0,0,-7,0,7,45,True,0,2,Arthur Masuaku,19,BRE,1160,1200,WHU,1145,1060,2022,,1.13979,5.0,1.13979,1.51436,7.0,1.51436
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,24,0,0,0,0,19,0,769,0,2,2,0.0,0,-2,0,2,45,False,0,2,Arthur Masuaku,19,LEE,1070,1130,WHU,1150,1110,2022,,1.29245,3.0,0.531284,1.2577,7.0,1.2577
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,20,0,0,0,0,20,0,763,0,0,1,0.0,0,-6,0,6,45,False,0,2,Arthur Masuaku,19,WOL,1100,1060,WHU,1150,1110,2022,,0.735105,7.0,0.735105,0.806232,5.0,0.806232
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,8,0,0,0,0,21,0,754,0,0,2,0.0,0,-8,0,8,45,True,0,2,Arthur Masuaku,19,EVE,1100,1090,WHU,1145,1060,2022,,2.46879,3.0,2.46879,0.286826,4.0,0.286826
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2023-02-04T17:30:00Z,0,15,0,0,0,0,22,0,747,0,1,1,0.0,0,-6,0,6,45,False,0,2,Arthur Masuaku,19,NEW,1250,1165,WHU,1150,1110,2022,,1.27831,4.0,1.27831,1.22883,6.0,1.22883
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2023-02-11T12:30:00Z,0,6,0,0,0,0,23,0,746,0,1,1,0.0,0,-3,0,3,45,True,0,2,Arthur Masuaku,19,CHE,1220,1220,WHU,1145,1060,2022,,1.07615,6.0,1.07615,0.900465,10.0,0.900465
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,239,0,0,0.0,0.0,2023-02-19T16:30:00Z,0,18,0,0,0,0,24,0,743,0,0,2,0.0,0,-3,0,3,45,False,0,2,Arthur Masuaku,19,TOT,1140,1170,WHU,1150,1110,2022,,0.365173,3.0,0.365173,1.43042,8.0,1.43042
0,0,0,0,0.0,1046,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,16,0,0,0,0,25,0,741,0,0,4,0.0,0,-2,0,2,45,True,0,2,Arthur Masuaku,19,NFO,1100,1105,WHU,1145,1060,2022,,3.05032,13.0,3.05032,0.350849,3.0,0.350849
