assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
1,0,25,0,13.1,188,6,5,0,4.3,29.6,2021-08-14 11:30:00+00:00,90,13,0,0,0,0,1,0,1045606,1,5,0.0,5,0,0,0,55,False,0,3,Stuart Dallas,10,1,MUN,1170,1190,LEE,1070,1100,1,2021
0,0,23,0,27.8,188,14,2,0,5.2,22.6,2021-08-21 14:00:00+00:00,90,8,0,0,0,0,2,0,1075755,2,2,2.0,2,-17385,54731,72116,55,True,0,3,Stuart Dallas,10,2,EVE,1090,1110,LEE,1080,1100,1,2021
0,0,11,0,2.1,188,29,1,0,2.0,7.4,2021-08-29 13:00:00+00:00,90,5,0,0,0,0,3,0,984820,1,1,10.0,2,-96116,36656,132772,55,False,0,3,Stuart Dallas,10,3,BUR,1080,1060,LEE,1070,1100,1,2021
0,0,12,0,4.3,188,36,3,0,1.4,6.0,2021-09-12 15:30:00+00:00,90,11,0,0,0,0,4,0,817782,3,0,4.0,2,-170248,40612,210860,55,True,0,3,Stuart Dallas,10,4,LIV,1350,1350,LEE,1080,1100,1,2021
0,0,11,0,15.4,188,46,1,0,2.6,10.2,2021-09-17 19:00:00+00:00,90,14,0,0,0,0,5,0,738888,1,1,0.0,2,-87524,36928,124452,54,False,0,3,Stuart Dallas,10,5,NEW,1050,1040,LEE,1070,1100,1,2021
0,0,8,0,19.6,188,56,2,0,5.4,8.0,2021-09-25 14:00:00+00:00,90,19,0,0,0,0,6,0,651985,2,1,26.0,2,-89376,12967,102343,54,True,0,3,Stuart Dallas,10,6,WHU,1150,1180,LEE,1080,1100,1,2021
0,0,14,1,24.3,188,65,0,0,8.3,9.4,2021-10-02 14:00:00+00:00,77,18,0,0,0,0,7,0,592359,0,1,49.0,3,-62009,11443,73452,53,True,0,3,Stuart Dallas,10,7,WAT,1040,1070,LEE,1080,1100,1,2021
0,0,15,0,1.9,188,79,1,0,2.2,19.6,2021-10-16 14:00:00+00:00,90,16,0,0,0,0,8,0,526484,0,1,0.0,2,-66928,7730,74658,53,False,0,3,Stuart Dallas,10,8,SOU,1090,1120,LEE,1070,1100,1,2021
0,1,22,0,31.4,188,87,1,0,6.4,24.2,2021-10-23 14:00:00+00:00,90,20,0,0,0,0,9,0,492237,1,1,8.0,3,-35157,6209,41366,52,True,0,3,Stuart Dallas,10,9,WOL,1160,1100,LEE,1080,1100,1,2021
0,0,11,0,14.7,188,97,1,0,4.9,18.4,2021-10-31 14:00:00+00:00,90,15,0,0,0,0,10,0,464396,2,1,16.0,2,-29366,13033,42399,52,False,0,3,Stuart Dallas,10,10,NOR,1040,1040,LEE,1070,1100,1,2021
0,0,15,0,30.1,188,107,1,0,5.1,20.6,2021-11-07 14:00:00+00:00,90,9,0,0,0,0,11,0,431844,1,1,0.0,2,-32634,3637,36271,52,True,0,3,Stuart Dallas,10,11,LEI,1080,1160,LEE,1080,1100,1,2021
0,2,28,0,62.7,188,118,2,0,9.7,27.0,2021-11-21 16:30:00+00:00,90,17,0,0,0,0,12,0,405212,1,2,7.0,4,-27530,5470,33000,51,False,0,3,Stuart Dallas,10,12,TOT,1190,1210,LEE,1070,1100,1,2021
0,0,17,1,11.3,188,123,0,0,4.3,24.2,2021-11-27 17:30:00+00:00,90,4,0,0,0,0,13,0,396264,0,0,7.0,3,-9784,8184,17968,51,False,0,3,Stuart Dallas,10,13,BHA,1160,1100,LEE,1070,1100,1,2021
0,0,9,1,19.1,188,133,0,0,6.3,26.2,2021-11-30 20:15:00+00:00,90,7,0,0,0,0,14,0,392857,0,1,18.0,2,-3996,8718,12714,51,True,1,3,Stuart Dallas,10,14,CRY,1160,1160,LEE,1080,1100,1,2021
0,0,17,0,7.7,188,143,2,0,3.6,21.6,2021-12-05 14:00:00+00:00,90,3,0,0,0,0,15,0,375624,2,2,7.0,2,-17193,4441,21634,51,True,0,3,Stuart Dallas,10,15,BRE,1150,1120,LEE,1080,1100,1,2021
0,0,8,0,0.6,188,155,3,0,2.3,22.2,2021-12-11 15:00:00+00:00,90,6,0,0,0,0,16,0,354921,2,3,0.0,2,-19832,3049,22881,51,False,0,3,Stuart Dallas,10,16,CHE,1300,1250,LEE,1070,1100,1,2021
0,0,9,0,1.0,188,170,7,0,0.9,4.8,2021-12-14 20:00:00+00:00,90,12,0,0,0,0,17,0,340679,0,7,3.0,2,-14845,2765,17610,50,False,0,3,Stuart Dallas,10,17,MCI,1340,1340,LEE,1070,1100,1,2021
0,0,12,0,15.3,188,173,4,0,3.5,15.4,2021-12-18 17:30:00+00:00,90,1,0,0,0,0,18,0,341879,4,1,4.0,1,-3040,7095,10135,50,True,1,3,Stuart Dallas,10,18,ARS,1210,1220,LEE,1080,1100,1,2021
0,3,32,0,15.2,188,206,1,1,11.6,58.6,2022-01-02 14:00:00+00:00,90,5,0,0,0,0,21,0,302619,1,3,42.0,10,-5803,3159,8962,50,True,0,3,Stuart Dallas,10,21,BUR,1130,1100,LEE,1080,1100,1,2021
0,0,23,0,15.5,188,219,2,0,5.0,27.4,2022-01-16 14:00:00+00:00,90,19,0,0,0,0,22,0,298640,3,2,7.0,2,-2797,7468,10265,50,False,0,3,Stuart Dallas,10,22,WHU,1110,1160,LEE,1070,1100,1,2021
0,0,10,0,10.7,188,226,1,0,3.3,22.4,2022-01-22 15:00:00+00:00,90,14,0,0,0,0,23,0,300472,1,0,0.0,1,-792,6077,6869,50,True,1,3,Stuart Dallas,10,23,NEW,1030,1070,LEE,1080,1100,1,2021
0,0,14,0,21.3,188,231,3,0,4.4,13.2,2022-02-09 20:00:00+00:00,90,2,0,0,0,0,24,0,295169,3,3,9.0,1,-5247,2683,7930,49,False,1,3,Stuart Dallas,10,24,AVL,1140,1090,LEE,1070,1100,1,2021
0,0,3,0,0.0,188,244,0,0,0.4,3.6,2022-02-12 15:00:00+00:00,8,8,0,0,0,0,25,0,290937,0,3,0.0,1,-4356,2772,7128,49,False,0,3,Stuart Dallas,10,25,EVE,1130,1110,LEE,1070,1100,1,2021
0,0,16,0,1.7,188,255,4,0,2.8,25.8,2022-02-20 14:00:00+00:00,90,13,0,0,0,0,26,0,276408,4,2,0.0,2,-12498,538,13036,49,True,0,3,Stuart Dallas,10,26,MUN,1190,1200,LEE,1080,1100,1,2021
0,0,0,0,0.3,188,184,6,0,0.7,2.8,2022-02-23 19:45:00+00:00,90,11,0,0,0,0,26,0,276408,0,6,4.0,2,-12498,538,13036,49,False,0,3,Stuart Dallas,10,26,LIV,1300,1340,LEE,1070,1100,1,2021
0,0,13,0,25.6,188,267,4,0,6.7,10.6,2022-02-26 12:30:00+00:00,90,17,0,0,0,0,27,0,275050,4,0,31.0,1,-3019,1240,4259,49,True,1,3,Stuart Dallas,10,27,TOT,1200,1210,LEE,1080,1100,1,2021
0,0,12,0,41.2,188,273,1,0,6.5,22.2,2022-03-05 12:30:00+00:00,90,9,0,0,0,0,28,0,274639,0,1,2.0,2,-1535,2856,4391,49,False,0,3,Stuart Dallas,10,28,LEI,1100,1150,LEE,1070,1100,1,2021
0,0,19,0,2.4,188,196,3,0,2.4,21.4,2022-03-10 19:45:00+00:00,90,2,0,0,0,0,28,0,274639,3,0,0.0,2,-1535,2856,4391,49,True,0,3,Stuart Dallas,10,28,AVL,1110,1090,LEE,1080,1100,1,2021
0,0,12,0,20.0,188,287,1,0,3.1,8.8,2022-03-13 14:00:00+00:00,90,15,0,0,0,0,29,0,271116,1,2,2.0,2,-2993,2364,5357,49,True,0,3,Stuart Dallas,10,29,NOR,1040,1030,LEE,1080,1100,1,2021
0,0,14,0,6.3,188,300,2,0,2.9,22.8,2022-03-18 20:00:00+00:00,90,20,0,0,0,0,30,0,270679,3,2,0.0,2,-257,1722,1979,49,False,0,3,Stuart Dallas,10,30,WOL,1150,1080,LEE,1070,1100,1,2021
0,0,11,0,3.2,188,305,1,0,4.2,17.4,2022-04-02 14:00:00+00:00,90,16,0,0,0,0,31,0,269350,1,1,21.0,2,-2226,1356,3582,49,True,0,3,Stuart Dallas,10,31,SOU,1140,1090,LEE,1080,1100,1,2021
0,0,21,1,30.8,188,320,0,0,5.4,23.4,2022-04-09 14:00:00+00:00,90,18,0,0,0,0,32,0,267545,3,0,0.0,3,-1868,717,2585,49,False,0,3,Stuart Dallas,10,32,WAT,1090,1120,LEE,1070,1100,1,2021
0,0,8,1,12.5,188,336,0,0,4.0,18.0,2022-04-25 19:00:00+00:00,90,7,0,0,0,0,34,0,261735,0,0,9.0,3,-1460,916,2376,49,False,0,3,Stuart Dallas,10,34,CRY,1110,1080,LEE,1070,1100,1,2021
0,0,-2,0,0.5,188,343,1,0,0.0,0.0,2022-04-30 16:30:00+00:00,45,12,0,0,0,0,35,0,260691,4,0,0.0,1,-1165,778,1943,49,True,0,3,Stuart Dallas,10,35,MCI,1360,1360,LEE,1080,1100,1,2021
0,0,0,0,0.0,188,351,0,0,0.0,0.0,2022-05-08 13:00:00+00:00,0,1,0,0,0,0,36,0,249864,1,2,0.0,0,-9950,142,10092,49,False,0,3,Stuart Dallas,10,36,ARS,1150,1190,LEE,1070,1100,1,2021
0,0,0,0,0.0,188,323,0,0,0.0,0.0,2022-05-11 18:30:00+00:00,0,6,0,0,0,0,36,0,249864,3,0,0.0,0,-9950,142,10092,49,True,0,3,Stuart Dallas,10,36,CHE,1300,1290,LEE,1080,1100,1,2021
0,0,0,0,0.0,188,363,0,0,0.0,0.0,2022-05-15 13:00:00+00:00,0,4,0,0,0,0,37,0,245398,1,1,0.0,0,-4693,56,4749,49,True,0,3,Stuart Dallas,10,37,BHA,1160,1120,LEE,1080,1100,1,2021
0,0,0,0,0.0,188,372,0,0,0.0,0.0,2022-05-22 15:00:00+00:00,0,3,0,0,0,0,38,0,242198,2,1,0.0,0,-3270,57,3327,49,False,0,3,Stuart Dallas,10,38,BRE,1120,1080,LEE,1070,1100,1,2021
