assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,2,0,0.8,6,0.0,0.03,0.023589551448822,0.15,2,0,0,0.8,0.0,2024-08-17,21,False,20,0,0,0,0,1,0,73714,0,0,2,8.0,1,0,0,0,55,True,0,1,0,0,0.023589551448822,2,Jurriën Timber,1,WOL,1060,1120,ARS,1360,1340,2024,0.023589551448822,,1.6283,14.0,1.6283,0.575835,2.0,0.575835
0,0,24,1,4.7,6,0.0,0.01,0.0,1.12,11,0,0,1.0,3.4,2024-08-24,78,False,2,0,0,0,0,2,0,77673,1,2,0,2.0,6,-7683,4299,11982,55,False,0,0,0,0,0.0,2,Jurriën Timber,1,AVL,1120,1200,ARS,1360,1390,2024,0.0,,1.41399,10.0,1.41399,1.31664,3.0,1.31664
0,0,3,0,10.6,6,0.0432917177677154,0.02,0.0,1.55,21,1,0,2.7,12.8,2024-08-31,79,False,5,0,0,0,0,3,0,102931,1,1,1,4.0,1,14520,28883,14363,55,True,1,0,1,0,0.0,2,Jurriën Timber,1,BHA,1130,1220,ARS,1360,1340,2024,0.0,,2.41798,6.0,2.41798,1.81748,6.0,1.81748
0,0,20,1,1.1,6,0.0,0.06,0.0686468258500099,0.74,39,0,0,2.2,13.4,2024-09-15,90,False,18,0,0,0,0,4,0,106693,1,1,0,7.0,5,-76,18538,18614,55,False,1,1,0,0,0.0686468258500099,2,Jurriën Timber,1,TOT,1110,1330,ARS,1360,1390,2024,0.0686468258500099,,1.1209,3.0,1.1209,0.792595,10.0,0.792595
0,0,3,0,0.0,6,0.0,0.0,0.0,1.68,47,1,0,1.2,12.0,2024-09-22,90,False,13,0,0,0,0,5,0,124508,1,2,2,0.0,2,13706,23432,9726,55,False,0,0,0,0,0.0,2,Jurriën Timber,1,MCI,1350,1360,ARS,1360,1390,2024,0.0,,1.28411,1.0,1.28411,2.75588,13.0,2.75588
1,0,25,0,82.8,6,0.5656701922416687,0.33,0.1677177101373672,0.32,51,2,0,13.9,45.6,2024-09-28,90,False,11,0,0,0,0,6,0,177548,1,2,4,11.0,4,48216,71786,23570,55,True,0,2,7,0,0.1677177101373672,2,Jurriën Timber,1,LEI,1120,1080,ARS,1360,1340,2024,0.1677177101373672,,6.05305,21.0,6.05305,0.337909,4.0,0.337909
0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2024-10-05,0,False,17,0,0,0,0,7,0,211295,0,1,3,0.0,0,30152,60564,30412,55,True,0,0,0,0,0.0,2,Jurriën Timber,1,SOU,1070,1060,ARS,1360,1340,2024,0.0,,3.25165,14.0,3.25165,1.27313,3.0,1.27313
0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2024-10-19,0,False,3,0,0,0,0,8,0,170817,0,0,2,0.0,0,-38435,2736,41171,55,False,0,0,0,0,0.0,2,Jurriën Timber,1,BOU,1070,1130,ARS,1360,1390,2024,0.0,,0.740758,4.0,0.740758,2.18419,7.0,1.42302
0,0,4,0,11.6,6,0.037305898964405,0.02,0.0,0.54,81,1,0,2.8,14.8,2024-10-27,75,False,12,0,0,0,0,9,0,138466,1,2,2,2.0,2,-33099,809,33908,55,True,0,0,1,0,0.0,2,Jurriën Timber,1,LIV,1370,1360,ARS,1360,1340,2024,0.0,,1.0883,6.0,1.0883,1.35346,8.0,1.35346
0,0,5,0,14.0,6,0.0504103824496269,0.15,0.0580732338130474,0.48,96,1,0,2.4,3.4,2024-11-02,70,False,15,0,0,0,0,10,0,144967,1,0,1,7.0,1,3402,17690,14288,55,False,1,1,1,0,0.0580732338130474,2,Jurriën Timber,1,NEW,1100,1130,ARS,1360,1390,2024,0.0580732338130474,,0.911305,9.0,0.911305,0.859715,9.0,0.859715
0,0,3,0,1.5,6,0.0,0.05,0.0374202020466327,1.28,103,1,0,1.5,12.0,2024-11-10,90,False,6,0,0,0,0,11,0,139504,1,1,1,1.0,2,-5918,7533,13451,55,False,0,1,0,0,0.0374202020466327,2,Jurriën Timber,1,CHE,1130,1320,ARS,1360,1390,2024,0.0374202020466327,,1.9605,6.0,1.9605,1.24067,6.0,1.24067
0,0,25,1,22.8,6,0.1830198764801025,0.1,0.0421571619808673,0.27,111,0,0,3.7,4.4,2024-11-23,87,False,16,0,0,0,0,12,0,190060,1,0,3,10.0,6,45195,54099,8904,55,True,0,1,2,0,0.0421571619808673,2,Jurriën Timber,1,NFO,1130,1070,ARS,1360,1340,2024,0.0421571619808673,,1.66016,19.0,1.66016,0.403136,0.0,0.403136
0,0,5,0,1.8,6,0.0,0.11,0.1575923711061477,1.54,129,2,0,5.6,10.6,2024-11-30,90,False,19,0,0,0,0,13,0,283945,1,5,2,44.0,1,89241,97434,8193,55,False,0,2,0,0,0.1575923711061477,2,Jurriën Timber,1,WHU,1080,1120,ARS,1360,1390,2024,0.1575923711061477,,3.99935,6.0,2.47701,1.23539,3.0,1.23539
0,2,39,1,2.9,6,0.0,0.22,0.3158782720565796,0.22,131,0,1,7.8,36.4,2024-12-04,90,False,14,0,0,0,0,14,0,304887,1,0,2,39.0,14,23226,39599,16373,55,True,0,1,0,1,0.3158782720565796,2,Jurriën Timber,1,MUN,1140,1170,ARS,1360,1340,2024,0.3158782720565796,,2.96684,8.0,2.96684,0.256083,1.0,0.256083
0,0,9,0,14.2,6,0.057154219597578,0.03,0.0,0.16,145,1,0,2.7,9.2,2024-12-08,90,False,9,0,0,0,0,15,0,573692,1,1,1,4.0,2,246232,252312,6080,56,False,0,0,1,0,0.0,2,Jurriën Timber,1,FUL,1100,1100,ARS,1360,1390,2024,0.0,,2.4333,12.0,2.4333,0.150988,0.0,0.150988
