assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12,0,23,0,0,0,0,1,0,5422,0,1,0,0.0,0,0,0,0,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,SHU,1045,1020,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2023-08-21,0,1,0,0,0,0,2,0,5383,0,1,0,0.0,0,-663,310,973,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,ARS,1370,1360,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26,0,4,0,0,0,0,3,0,4016,0,1,1,0.0,0,-1374,40,1414,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BRE,1110,1090,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2023-09-03,0,20,0,0,0,0,4,0,3440,0,2,3,0.0,0,-643,25,668,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,WOL,1105,1100,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2023-09-16,0,2,0,0,0,0,5,0,3027,0,1,3,0.0,0,-437,57,494,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,AVL,1140,1180,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23,0,9,0,0,0,0,6,0,3097,0,0,0,0.0,0,0,170,170,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,FUL,1180,1170,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30,0,14,0,0,0,0,7,0,3119,0,1,0,0.0,0,-9,235,244,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,MUN,1130,1120,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07,0,16,0,0,0,0,8,0,3184,0,0,0,0.0,0,5,276,271,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,NFO,1125,1080,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21,0,15,0,0,0,0,9,0,3174,0,0,4,0.0,0,-49,145,194,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,NEW,1050,1160,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27,0,18,0,0,0,0,10,0,3194,0,2,1,0.0,0,-9,181,190,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,TOT,1150,1310,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04,0,21,0,0,0,0,11,0,3272,0,2,0,0.0,0,54,217,163,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BUR,1050,1040,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11,0,8,0,0,0,0,12,0,3186,0,3,2,0.0,0,-103,89,192,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,EVE,1125,1080,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25,0,22,0,0,0,0,13,0,3156,0,1,2,0.0,0,-58,110,168,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,LUT,1020,1090,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03,0,19,0,0,0,0,14,0,3109,0,1,1,0.0,0,-58,56,114,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,WHU,1055,1150,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06,0,3,0,0,0,0,15,0,3109,0,2,0,0.0,0,-19,54,73,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BOU,1130,1075,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09,0,12,0,0,0,0,16,0,3065,0,2,1,0.0,0,-59,41,100,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,LIV,1350,1390,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16,0,13,0,0,0,0,17,0,2977,0,2,2,0.0,0,-103,42,145,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,MCI,1350,1360,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21,0,5,0,0,0,0,18,0,2907,0,1,1,0.0,0,-90,21,111,45,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BHA,1180,1240,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27,0,6,0,0,0,0,19,0,2897,0,1,2,0.0,0,-23,30,53,45,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,CHE,1080,1170,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30,0,4,0,0,0,0,20,0,2837,0,1,3,0.0,0,-67,27,94,44,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BRE,1055,1150,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2024-01-20,0,1,0,0,0,0,21,0,2780,0,0,5,0.0,0,-76,45,121,44,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,ARS,1370,1330,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30,0,23,0,0,0,0,22,0,2793,0,2,3,0.0,0,-23,53,76,44,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,SHU,1020,1060,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03,0,5,0,0,0,0,23,0,2801,0,1,4,0.0,0,-5,36,41,44,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BHA,1070,1135,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2024-02-12,0,6,0,0,0,0,24,0,2688,0,3,1,0.0,0,-115,9,124,44,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,CHE,1150,1230,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2024-02-19,0,8,0,0,0,0,25,0,2613,0,1,1,0.0,0,-79,0,79,44,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,EVE,1125,1065,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2024-02-24,0,21,0,0,0,0,26,0,2553,0,0,3,0.0,0,-56,0,56,44,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BUR,1050,1050,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2024-03-02,0,18,0,0,0,0,27,0,2526,0,1,3,0.0,0,-31,0,31,44,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,TOT,1110,1230,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2024-03-09,0,22,0,0,0,0,28,0,2495,0,1,1,0.0,0,-33,0,33,44,True,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,LUT,1060,1120,CHE,1080,1170,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,298,0,0,0.0,0.0,2024-03-30,0,16,0,0,0,0,30,0,2457,0,1,1,0.0,0,-20,0,20,44,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,NFO,1050,1080,CHE,1150,1230,2023
0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2024-04-02,0,3,0,0,0,0,31,0,2446,0,0,1,0.0,0,-10,0,10,44,False,0,0,0,0,0.0,3,Malcolm Ebiowei,6.0,BOU,1055,1145,CHE,1150,1230,2023
