assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense
0,0,0,0,0.0,730,349,0,0,0.0,0.0,2022-05-01T15:30:00Z,0,19,0,0,0,0,35,0,0,2,1,0.0,0,0,0,0,40,False,0,2,Alex Kirk,1,WHU,1110,1160,ARS,1210,1220
0,0,0,0,0.0,730,351,0,0,0.0,0.0,2022-05-08T13:00:00Z,0,10,0,0,0,0,36,0,72,1,2,0.0,0,33,40,7,40,True,0,2,Alex Kirk,1,LEE,1070,1100,ARS,1150,1190
0,0,0,0,0.0,730,218,0,0,0.0,0.0,2022-05-12T18:45:00Z,0,17,0,0,0,0,36,0,72,0,3,0.0,0,33,40,7,40,False,0,2,Alex Kirk,1,TOT,1190,1210,ARS,1210,1220
0,0,0,0,0.0,730,365,0,0,0.0,0.0,2022-05-16T19:00:00Z,0,14,0,0,0,0,37,0,197,0,2,0.0,0,41,56,15,40,False,0,2,Alex Kirk,1,NEW,1050,1040,ARS,1210,1220
0,0,0,0,0.0,730,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,8,0,0,0,0,38,0,252,1,5,0.0,0,38,61,23,40,True,0,2,Alex Kirk,1,EVE,1090,1110,ARS,1150,1190
