assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,-3,0,0.7,83,14,3,0,1.7,0.0,2020-09-20 18:00:00+00:00,50,9,1,0,0,0,2,0,85013,2,4,17.0,-2,-1476,9662,11138,45,False,0,2,Erik Pieters,4,LEI,1190,1150,BUR,1090,1080,0,2020
0,0,0,0,0.0,83,20,0,0,0.0,0.0,2020-09-26 19:00:00+00:00,0,16,0,0,0,0,3,0,75005,1,0,0.0,0,-11025,6425,17450,45,True,0,2,Erik Pieters,4,SOU,1110,1160,BUR,1040,1040,0,2020
0,0,0,0,0.0,83,36,0,0,0.0,0.0,2020-10-03 19:00:00+00:00,0,14,0,0,0,0,4,0,61630,1,3,0.0,0,-13830,535,14365,45,False,0,2,Erik Pieters,4,NEW,1050,1030,BUR,1090,1080,0,2020
0,0,22,1,1.3,83,48,0,0,0.9,7.6,2020-10-19 16:30:00+00:00,90,18,0,0,0,0,5,0,50162,0,0,0.0,6,-12016,572,12588,44,False,0,2,Erik Pieters,4,WBA,1040,1050,BUR,1090,1080,0,2020
0,0,0,0,0.0,83,52,0,0,0.0,0.0,2020-10-26 20:00:00+00:00,0,17,0,0,0,0,6,0,45235,1,0,0.0,0,-5362,868,6230,44,True,0,2,Erik Pieters,4,TOT,1170,1290,BUR,1040,1040,0,2020
0,0,0,0,0.0,83,60,0,0,0.0,0.0,2020-10-31 15:00:00+00:00,0,5,0,0,0,0,7,0,37749,3,0,0.0,0,-7591,117,7708,44,True,0,2,Erik Pieters,4,CHE,1300,1310,BUR,1040,1040,0,2020
0,0,0,0,0.0,83,70,0,0,0.0,0.0,2020-11-06 17:30:00+00:00,0,3,0,0,0,0,8,0,30156,0,0,0.0,0,-7631,60,7691,43,False,0,2,Erik Pieters,4,BHA,1150,1100,BUR,1090,1080,0,2020
0,0,1,0,0.0,83,80,0,0,0.0,0.0,2020-11-23 17:30:00+00:00,6,6,0,0,0,0,9,0,25400,0,1,0.0,1,-4695,78,4773,43,True,0,2,Erik Pieters,4,CRY,1120,1020,BUR,1040,1040,0,2020
0,0,8,0,11.6,83,95,1,0,1.8,6.2,2020-11-28 15:00:00+00:00,23,12,0,0,0,0,10,0,24713,0,5,0.0,1,-1021,195,1216,43,False,0,2,Erik Pieters,4,MCI,1280,1340,BUR,1090,1080,0,2020
0,0,0,0,0.0,83,101,0,0,0.0,0.0,2020-12-05 12:30:00+00:00,0,7,0,0,0,0,11,0,23995,1,1,0.0,0,-812,327,1139,43,True,0,2,Erik Pieters,4,EVE,1100,1140,BUR,1040,1040,0,2020
