assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2023-09-03 13:00:00+00:00,0,11,0,0,0,0,4,0,186,0,0,3,0.0,0,128,138,10,45,False,0,2,Clément Lenglet,2,4,LIV,1210,1270,AVL,1220,1350,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,8,0,0,0,0,5,0,2308,0,1,3,0.0,0,980,1145,165,45,True,0,2,Clément Lenglet,2,5,CRY,1120,1085,AVL,1140,1180,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24 13:00:00+00:00,0,7,0,0,0,0,6,0,2704,0,1,0,0.0,0,92,422,330,45,False,0,2,Clément Lenglet,2,6,CHE,1080,1170,AVL,1220,1350,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30 11:30:00+00:00,0,5,0,0,0,0,7,0,3184,0,1,6,0.0,0,119,495,376,45,True,0,2,Clément Lenglet,2,7,BHA,1180,1240,AVL,1140,1180,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2023-10-08 13:00:00+00:00,0,20,0,0,0,0,8,0,3692,0,1,1,0.0,0,146,510,364,45,False,0,2,Clément Lenglet,2,8,WOL,1085,1115,AVL,1220,1350,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2023-10-22 15:30:00+00:00,0,19,0,0,0,0,9,0,4165,0,1,4,0.0,0,106,473,367,45,True,0,2,Clément Lenglet,2,9,WHU,1140,1150,AVL,1140,1180,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29 14:00:00+00:00,0,12,0,0,0,0,10,0,4561,0,1,3,0.0,0,174,538,364,45,True,0,2,Clément Lenglet,2,10,LUT,1060,1120,AVL,1140,1180,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05 14:00:00+00:00,0,16,0,0,0,0,11,0,4930,0,0,2,0.0,0,154,541,387,45,False,0,2,Clément Lenglet,2,11,NFO,1050,1080,AVL,1220,1350,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12 14:00:00+00:00,0,10,0,0,0,0,12,0,5376,0,1,3,0.0,0,229,606,377,45,True,0,2,Clément Lenglet,2,12,FUL,1180,1170,AVL,1140,1180,1,2023
0,0,0,0,0.0,699,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26 14:00:00+00:00,0,18,0,0,0,0,13,0,5849,0,2,1,0.0,0,185,603,418,45,False,0,2,Clément Lenglet,2,13,TOT,1110,1230,AVL,1220,1350,1,2023
