assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13 15:30:00+00:00,0,7,0,0,0,0,1,0,10487,0,1,1,0.0,0,0,0,0,45,False,0,2,Konstantinos Tsimikas,11,1,CHE,1080,1170,LIV,1350,1390,1,2023
0,0,3,0,0.3,311,0.0,0.0,0.0,0.28,14,0,0,0.1,0.2,2023-08-19 14:00:00+00:00,4,3,0,0,0,0,2,0,11151,0,1,3,0.0,1,-1247,324,1571,45,True,0,2,Konstantinos Tsimikas,11,2,BOU,1130,1075,LIV,1210,1270,1,2023
0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27 15:30:00+00:00,0,15,0,0,0,0,3,0,10867,0,2,1,0.0,0,-970,217,1187,45,False,0,2,Konstantinos Tsimikas,11,3,NEW,1050,1160,LIV,1350,1390,1,2023
0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2023-09-03 13:00:00+00:00,0,2,0,0,0,0,4,0,10528,0,0,3,0.0,0,-794,290,1084,44,True,0,2,Konstantinos Tsimikas,11,4,AVL,1220,1350,LIV,1210,1270,1,2023
0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2023-09-16 11:30:00+00:00,0,20,0,0,0,0,5,0,10739,0,3,1,0.0,0,-322,646,968,44,False,0,2,Konstantinos Tsimikas,11,5,WOL,1085,1115,LIV,1350,1390,1,2023
0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2023-09-24 13:00:00+00:00,0,19,0,0,0,0,6,0,10334,0,1,3,0.0,0,-499,188,687,44,True,0,2,Konstantinos Tsimikas,11,6,WHU,1140,1150,LIV,1210,1270,1,2023
0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30 16:30:00+00:00,0,18,0,0,0,0,7,0,10074,0,1,2,0.0,0,-378,285,663,44,False,0,2,Konstantinos Tsimikas,11,7,TOT,1110,1230,LIV,1350,1390,1,2023
0,0,0,0,0.0,311,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08 13:00:00+00:00,0,5,0,0,0,0,8,0,9973,0,2,2,0.0,0,-217,343,560,44,False,0,2,Konstantinos Tsimikas,11,8,BHA,1070,1135,LIV,1350,1390,1,2023
0,0,21,1,22.2,311,0.18,0.18,0.0,0.1,85,0,0,2.9,4.4,2023-10-21 11:30:00+00:00,61,9,0,0,0,0,9,0,274628,1,0,2,2.0,6,260488,265612,5124,44,True,0,2,Konstantinos Tsimikas,11,9,EVE,1125,1080,LIV,1210,1270,1,2023
0,0,28,1,23.4,311,0.2,0.2,0.0,0.45,97,0,0,4.2,14.8,2023-10-29 14:00:00+00:00,90,16,0,0,0,0,10,0,674128,1,0,3,4.0,6,394587,406321,11734,45,True,0,2,Konstantinos Tsimikas,11,10,NFO,1125,1080,LIV,1210,1270,1,2023
0,0,3,0,23.8,311,0.08,0.08,0.0,0.45,105,1,0,3.2,6.0,2023-11-05 16:30:00+00:00,23,12,0,0,0,0,11,0,1113693,0,1,1,2.0,1,430602,436097,5495,46,False,0,2,Konstantinos Tsimikas,11,11,LUT,1020,1090,LIV,1350,1390,1,2023
2,3,43,1,45.3,311,0.33,0.35,0.02,1.57,117,0,0,9.5,42.4,2023-11-12 14:00:00+00:00,90,4,0,0,0,0,12,0,1078114,1,0,3,7.0,15,-24449,55334,79783,46,True,0,2,Konstantinos Tsimikas,11,12,BRE,1055,1150,LIV,1210,1270,1,2023
0,0,15,0,16.2,311,0.06,0.06,0.0,1.35,126,1,0,2.6,10.2,2023-11-25 12:30:00+00:00,90,13,0,0,0,0,13,0,1240485,1,1,1,0.0,2,155573,183157,27584,47,False,0,2,Konstantinos Tsimikas,11,13,MCI,1350,1360,LIV,1350,1390,1,2023
