id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5
582,Jake,O'Brien,8,4,EVE,BRE,1080,1120,1080,1190,1,1,24,2,12,47,0.0
582,Jake,O'Brien,8,20,EVE,WOL,1080,1060,1080,1120,1,1,24,2,14,47,0.0
582,Jake,O'Brien,8,12,EVE,LIV,1080,1370,1080,1360,1,1,24,2,15,47,0.0
627,Roman,Dixon,8,4,EVE,BRE,1080,1120,1080,1190,1,1,24,2,12,40,0.0
627,Roman,Dixon,8,20,EVE,WOL,1080,1060,1080,1120,1,1,24,2,14,40,0.0
627,Roman,Dixon,8,12,EVE,LIV,1080,1370,1080,1360,1,1,24,2,15,40,0.0
191,Joachim,Andersen,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,43,0.0339999999999999
191,Joachim,Andersen,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,43,0.0339999999999999
191,Joachim,Andersen,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,43,0.0339999999999999
241,Calvin,Bassey,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,45,0.0139999999999999
241,Calvin,Bassey,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,45,0.0139999999999999
241,Calvin,Bassey,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,45,0.0139999999999999
244,Timothy,Castagne,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,42,0.0
244,Timothy,Castagne,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,42,0.0
244,Timothy,Castagne,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,42,0.0
245,Issa,Diop,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,44,0.0
245,Issa,Diop,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,44,0.0
245,Issa,Diop,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,44,0.0
250,Kevin,Mbabu,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,40,0.0
250,Kevin,Mbabu,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,40,0.0
250,Kevin,Mbabu,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,40,0.0
253,Tim,Ream,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,45,0.0
253,Tim,Ream,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,45,0.0
253,Tim,Ream,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,45,0.0
255,Antonee,Robinson,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,47,0.016
255,Antonee,Robinson,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,47,0.016
255,Antonee,Robinson,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,47,0.016
257,Kenny,Tete,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,45,0.0379999999999999
257,Kenny,Tete,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,45,0.0379999999999999
257,Kenny,Tete,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,45,0.0379999999999999
579,Ryan,Sessegnon,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,42,0.0
579,Ryan,Sessegnon,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,42,0.0
579,Ryan,Sessegnon,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,42,0.0
586,Jorge,Cuenca Barreno,9,20,FUL,WOL,1100,1060,1100,1120,1,1,24,2,12,44,0.0
586,Jorge,Cuenca Barreno,9,5,FUL,BHA,1100,1130,1100,1220,1,1,24,2,14,44,0.0
586,Jorge,Cuenca Barreno,9,1,FUL,ARS,1100,1360,1100,1390,1,1,24,2,15,44,0.0
261,Elkan,Baggott,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
261,Elkan,Baggott,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
261,Elkan,Baggott,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
263,Cameron,Burgess,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,39,0.0433333333333333
263,Cameron,Burgess,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,39,0.0433333333333333
263,Cameron,Burgess,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,39,0.0433333333333333
266,Harry,Clarke,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
266,Harry,Clarke,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
266,Harry,Clarke,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
267,Leif,Davis,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,45,0.058
267,Leif,Davis,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,45,0.058
267,Leif,Davis,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,45,0.058
269,George,Edmundson,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
269,George,Edmundson,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
269,George,Edmundson,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
270,Jacob,Greaves,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
270,Jacob,Greaves,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
270,Jacob,Greaves,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
275,Ben,Johnson,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0133333333333333
275,Ben,Johnson,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0133333333333333
275,Ben,Johnson,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0133333333333333
279,Corrie,Ndaba,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
279,Corrie,Ndaba,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
279,Corrie,Ndaba,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
282,Axel,Tuanzebe,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
282,Axel,Tuanzebe,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
282,Axel,Tuanzebe,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
284,Luke,Woolfenden,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
284,Luke,Woolfenden,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
284,Luke,Woolfenden,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
583,Conor,Townsend,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.0
583,Conor,Townsend,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.0
583,Conor,Townsend,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.0
630,Dara,O'Shea,10,14,IPS,MUN,1070,1140,1050,1170,1,1,24,2,12,40,0.072
630,Dara,O'Shea,10,7,IPS,CRY,1070,1100,1050,1090,1,1,24,2,14,40,0.072
630,Dara,O'Shea,10,3,IPS,BOU,1070,1130,1050,1160,1,1,24,2,15,40,0.072
288,Conor,Coady,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,40,0.0
288,Conor,Coady,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,40,0.0
288,Conor,Coady,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,40,0.0
291,Wout,Faes,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,42,0.11
291,Wout,Faes,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,42,0.11
291,Wout,Faes,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,42,0.11
295,James,Justin,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,46,0.0
295,James,Justin,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,46,0.0
295,James,Justin,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,46,0.0
296,Victor,Kristiansen,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,45,0.0
296,Victor,Kristiansen,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,45,0.0
296,Victor,Kristiansen,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,45,0.0
301,Caleb,Okoli,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,40,0.0
301,Caleb,Okoli,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,40,0.0
301,Caleb,Okoli,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,40,0.0
302,Ricardo,Barbosa Pereira,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,42,0.0
302,Ricardo,Barbosa Pereira,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,42,0.0
302,Ricardo,Barbosa Pereira,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,42,0.0
303,Harry,Souttar,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,40,0.0
303,Harry,Souttar,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,40,0.0
303,Harry,Souttar,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,40,0.0
305,Luke,Thomas,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,39,0.0
305,Luke,Thomas,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,39,0.0
305,Luke,Thomas,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,39,0.0
307,Jannik,Vestergaard,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,40,0.0033333333333333
307,Jannik,Vestergaard,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,40,0.0033333333333333
307,Jannik,Vestergaard,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,40,0.0033333333333333
616,Ben,Nelson,11,6,LEI,CHE,1060,1130,1090,1330,1,1,24,2,12,40,0.0
616,Ben,Nelson,11,19,LEI,WHU,1060,1070,1090,1130,1,1,24,2,14,40,0.0
616,Ben,Nelson,11,5,LEI,BHA,1060,1130,1090,1220,1,1,24,2,15,40,0.0
311,Trent,Alexander-Arnold,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,70,0.04
311,Trent,Alexander-Arnold,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,70,0.04
311,Trent,Alexander-Arnold,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,70,0.04
313,Conor,Bradley,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,47,0.0
313,Conor,Bradley,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,47,0.0
313,Conor,Bradley,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,47,0.0
322,Joe,Gomez,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,48,0.0
322,Joe,Gomez,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,48,0.0
322,Joe,Gomez,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,48,0.0
326,Ibrahima,Konaté,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,53,0.0
326,Ibrahima,Konaté,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,53,0.0
326,Ibrahima,Konaté,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,53,0.0
332,Nathaniel,Phillips,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,40,0.0
332,Nathaniel,Phillips,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,40,0.0
332,Nathaniel,Phillips,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,40,0.0
333,Jarell,Quansah,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,40,0.0
333,Jarell,Quansah,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,40,0.0
333,Jarell,Quansah,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,40,0.0
334,Rhys,Williams,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,40,0.0
334,Rhys,Williams,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,40,0.0
334,Rhys,Williams,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,40,0.0
335,Andrew,Robertson,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,59,0.0
335,Andrew,Robertson,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,59,0.0
335,Andrew,Robertson,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,59,0.0
337,Konstantinos,Tsimikas,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,46,0.04
337,Konstantinos,Tsimikas,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,46,0.04
337,Konstantinos,Tsimikas,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,46,0.04
339,Virgil,van Dijk,12,2,LIV,AVL,1360,1140,1340,1300,1,1,24,2,11,62,0.06
339,Virgil,van Dijk,12,13,LIV,MCI,1360,1350,1340,1390,1,1,24,2,13,62,0.06
339,Virgil,van Dijk,12,9,LIV,FUL,1360,1140,1340,1180,1,1,24,2,16,62,0.06
340,Manuel,Akanji,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,55,0.026
340,Manuel,Akanji,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,55,0.026
340,Manuel,Akanji,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,55,0.026
341,Nathan,Aké,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,53,0.02
341,Nathan,Aké,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,53,0.02
341,Nathan,Aké,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,53,0.02
350,Joško,Gvardiol,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,63,0.076
350,Joško,Gvardiol,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,63,0.076
350,Joško,Gvardiol,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,63,0.076
353,João,Cavaco Cancelo,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,53,0.0
353,João,Cavaco Cancelo,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,53,0.0
353,João,Cavaco Cancelo,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,53,0.0
355,Rico,Lewis,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,49,0.0
355,Rico,Lewis,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,49,0.0
355,Rico,Lewis,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,49,0.0
361,Rúben,Gato Alves Dias,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,55,0.0
361,Rúben,Gato Alves Dias,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,55,0.0
361,Rúben,Gato Alves Dias,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,55,0.0
362,John,Stones,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,53,0.0
362,John,Stones,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,53,0.0
362,John,Stones,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,53,0.0
363,Kyle,Walker,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,52,0.03
363,Kyle,Walker,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,52,0.03
363,Kyle,Walker,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,52,0.03
626,Issa,Kaboré,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,45,0.0
626,Issa,Kaboré,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,45,0.0
626,Issa,Kaboré,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,45,0.0
672,Jahmai,Simpson-Pusey,13,18,MCI,TOT,1350,1170,1360,1350,1,1,24,2,12,40,0.0
672,Jahmai,Simpson-Pusey,13,16,MCI,NFO,1350,1130,1360,1070,1,1,24,2,14,40,0.0
672,Jahmai,Simpson-Pusey,13,14,MCI,MUN,1350,1140,1360,1170,1,1,24,2,16,40,0.0
369,Diogo,Dalot Teixeira,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,51,0.11
369,Diogo,Dalot Teixeira,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,51,0.11
369,Diogo,Dalot Teixeira,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,51,0.11
371,Jonny,Evans,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,44,0.0
371,Jonny,Evans,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,44,0.0
371,Jonny,Evans,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,44,0.0
376,Victor,Lindelöf,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,43,0.0
376,Victor,Lindelöf,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,43,0.0
376,Victor,Lindelöf,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,43,0.0
377,Harry,Maguire,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,49,0.0
377,Harry,Maguire,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,49,0.0
377,Harry,Maguire,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,49,0.0
379,Tyrell,Malacia,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,44,0.0
379,Tyrell,Malacia,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,44,0.0
379,Tyrell,Malacia,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,44,0.0
380,Lisandro,Martínez,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,44,0.094
380,Lisandro,Martínez,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,44,0.094
380,Lisandro,Martínez,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,44,0.094
387,Luke,Shaw,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,49,0.0
387,Luke,Shaw,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,49,0.0
387,Luke,Shaw,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,49,0.0
572,Leny,Yoro,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,43,0.0
572,Leny,Yoro,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,43,0.0
572,Leny,Yoro,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,43,0.0
593,Matthijs,de Ligt,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,50,0.142
593,Matthijs,de Ligt,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,50,0.142
593,Matthijs,de Ligt,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,50,0.142
594,Noussair,Mazraoui,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,45,0.024
594,Noussair,Mazraoui,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,45,0.024
594,Noussair,Mazraoui,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,45,0.024
670,Harry,Amass,14,11,MUN,LEI,1130,1120,1120,1080,1,1,24,2,11,40,0.0
670,Harry,Amass,14,8,MUN,EVE,1130,1100,1120,1100,1,1,24,2,13,40,0.0
670,Harry,Amass,14,16,MUN,NFO,1130,1130,1120,1070,1,1,24,2,15,40,0.0
390,Alex,Murphy,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,40,0.0
390,Alex,Murphy,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,40,0.0
390,Alex,Murphy,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,40,0.0
393,Sven,Botman,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,44,0.0
393,Sven,Botman,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,44,0.0
393,Sven,Botman,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,44,0.0
395,Dan,Burn,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,44,0.026
395,Dan,Burn,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,44,0.026
395,Dan,Burn,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,44,0.026
399,Lewis,Hall,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,43,0.0
399,Lewis,Hall,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,43,0.0
399,Lewis,Hall,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,43,0.0
404,Lloyd,Kelly,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,43,0.0
404,Lloyd,Kelly,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,43,0.0
404,Lloyd,Kelly,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,43,0.0
405,Emil,Krafth,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,44,0.0
405,Emil,Krafth,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,44,0.0
405,Emil,Krafth,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,44,0.0
407,Jamaal,Lascelles,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,45,0.0
407,Jamaal,Lascelles,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,45,0.0
407,Jamaal,Lascelles,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,45,0.0
408,Jamal,Lewis,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,40,0.0
408,Jamal,Lewis,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,40,0.0
408,Jamal,Lewis,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,40,0.0
409,Tino,Livramento,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,45,0.0
409,Tino,Livramento,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,45,0.0
409,Tino,Livramento,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,45,0.0
415,Fabian,Schär,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,54,0.0839999999999999
415,Fabian,Schär,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,54,0.0839999999999999
415,Fabian,Schär,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,54,0.0839999999999999
416,Matt,Targett,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,40,0.0
416,Matt,Targett,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,40,0.0
416,Matt,Targett,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,40,0.0
418,Kieran,Trippier,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,56,0.0
418,Kieran,Trippier,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,56,0.0
418,Kieran,Trippier,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,56,0.0
574,Miodrag,Pivaš,15,19,NEW,WHU,1100,1070,1130,1130,1,1,24,2,12,40,0.0
574,Miodrag,Pivaš,15,12,NEW,LIV,1100,1370,1130,1360,1,1,24,2,14,40,0.0
574,Miodrag,Pivaš,15,11,NEW,LEI,1100,1120,1130,1080,1,1,24,2,16,40,0.0
26,Álex,Moreno Lopera,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,44,0.028
26,Álex,Moreno Lopera,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,44,0.028
26,Álex,Moreno Lopera,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,44,0.028
422,Ola,Aina,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,47,0.016
422,Ola,Aina,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,47,0.016
422,Ola,Aina,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,47,0.016
425,Willy,Boly,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,43,0.0
425,Willy,Boly,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,43,0.0
425,Willy,Boly,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,43,0.0
436,Murillo,Santiago Costa dos Santos,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,45,0.066
436,Murillo,Santiago Costa dos Santos,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,45,0.066
436,Murillo,Santiago Costa dos Santos,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,45,0.066
437,Neco,Williams,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,44,0.0
437,Neco,Williams,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,44,0.0
437,Neco,Williams,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,44,0.0
438,Omar,Richards,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,45,0.0
438,Omar,Richards,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,45,0.0
438,Omar,Richards,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,45,0.0
440,Andrew,Omobamidele,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,43,0.0
440,Andrew,Omobamidele,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,43,0.0
440,Andrew,Omobamidele,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,43,0.0
441,Jonathan,Panzo,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,40,0.0
441,Jonathan,Panzo,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,40,0.0
441,Jonathan,Panzo,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,40,0.0
444,Harry,Toffolo,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,43,0.0
444,Harry,Toffolo,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,43,0.0
444,Harry,Toffolo,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,43,0.0
448,Joe,Worrall,16,15,NFO,NEW,1140,1130,1120,1310,1,1,24,2,11,45,0.0
448,Joe,Worrall,16,10,NFO,IPS,1140,1080,1120,1100,1,1,24,2,13,45,0.0
448,Joe,Worrall,16,2,NFO,AVL,1140,1140,1120,1300,1,1,24,2,16,45,0.0
