assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,18,0,38.1,233,0.893612802028656,0.43,0.0261492673307657,1.5,5,1,0,6.7,11.4,2023-08-12,90,9,0,0,0,0,1,0,20548,1,1,0,17.0,2,0,0,0,50,True,0,1,3,0,0.0261492673307657,3,Amadou Onana,8,FUL,1180,1170,EVE,1125,1065,2023,0.0261492673307657,
0,0,14,0,3.5,233,0.0,0.02,0.0,3.11,11,4,0,1.0,6.0,2023-08-20,90,2,0,0,0,0,2,0,22932,1,0,4,0.0,2,-1450,1310,2760,50,False,0,0,0,0,0.0,3,Amadou Onana,8,AVL,1140,1180,EVE,1125,1080,2023,0.0,
0,0,16,0,15.8,233,0.3082484900951385,0.25,0.0511102527379989,1.16,27,1,0,3.3,13.2,2023-08-26,90,20,0,0,0,0,3,0,21092,1,1,0,4.0,2,-2735,768,3503,50,True,0,1,1,0,0.0511102527379989,3,Amadou Onana,8,WOL,1105,1100,EVE,1125,1065,2023,0.0511102527379989,
0,0,13,0,5.9,233,0.0,0.04,0.0266046952456235,1.24,40,2,0,2.0,7.0,2023-09-02,90,23,0,0,0,0,4,0,20560,1,2,2,7.0,2,-1296,1558,2854,49,False,0,1,0,0,0.0266046952456235,3,Amadou Onana,8,SHU,1045,1020,EVE,1125,1080,2023,0.0266046952456235,
0,0,7,0,0.7,233,0.0,0.0,0.0,1.02,43,1,0,0.7,6.0,2023-09-17,90,1,0,0,0,0,5,0,19177,1,1,0,0.0,2,-1996,796,2792,49,True,0,0,0,0,0.0,3,Amadou Onana,8,ARS,1370,1360,EVE,1125,1065,2023,0.0,
0,0,9,0,6.4,233,0.0,0.17,0.0667081549763679,0.91,52,1,0,2.8,10.2,2023-09-23,76,4,0,0,0,0,6,0,18970,1,3,1,11.0,2,-538,914,1452,49,False,0,2,0,0,0.0667081549763679,3,Amadou Onana,8,BRE,1110,1090,EVE,1125,1080,2023,0.0667081549763679,
0,0,8,0,23.8,233,0.018062550574541,0.65,0.633289098739624,0.89,63,2,0,7.8,15.0,2023-09-30,90,22,0,0,0,0,7,0,19374,1,2,1,39.0,2,57,1524,1467,49,True,0,3,1,0,0.633289098739624,3,Amadou Onana,8,LUT,1060,1120,EVE,1125,1065,2023,0.633289098739624,
0,0,15,1,13.3,233,0.0263421442359685,0.26,0.209628090262413,0.72,75,0,0,7.1,13.0,2023-10-07,90,3,0,0,0,0,8,0,18929,1,0,3,45.0,3,-619,887,1506,48,True,0,3,1,0,0.209628090262413,3,Amadou Onana,8,BOU,1130,1075,EVE,1125,1065,2023,0.209628090262413,
0,0,8,0,0.2,233,0.0,0.03,0.0208247024565935,1.62,85,1,0,0.6,2.8,2023-10-21,79,12,0,0,0,0,9,0,19020,1,0,2,3.0,2,-97,1174,1271,48,False,0,2,0,0,0.0208247024565935,3,Amadou Onana,8,LIV,1210,1270,EVE,1125,1080,2023,0.0208247024565935,
0,0,11,1,13.3,233,0.0563455335795879,0.09,0.0512161217629909,0.66,99,0,0,3.3,13.8,2023-10-29,90,19,0,0,0,0,10,0,19274,1,1,0,6.0,3,47,1342,1295,48,False,0,1,1,0,0.0512161217629909,3,Amadou Onana,8,WHU,1055,1150,EVE,1125,1080,2023,0.0512161217629909,
