assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,208,3,0,0,0.0,0.0,2020-09-12 16:30:00+00:00,0,11,0,0,0,0,1,0,137480,3,4,0.0,0,0,0,0,40,False,0,1,Kamil Miazek,10,LIV,1190,1300,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,13,0,0,0.0,0.0,2020-09-19 14:00:00+00:00,0,8,0,0,0,0,2,0,153253,3,4,0.0,0,-513,8111,8624,40,True,0,1,Kamil Miazek,10,FUL,1110,1060,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,25,0,0,0.0,0.0,2020-09-27 11:00:00+00:00,0,15,0,0,0,0,3,0,153094,1,0,0.0,0,-3806,6795,10601,40,False,0,1,Kamil Miazek,10,SHU,1020,1000,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,33,0,0,0.0,0.0,2020-10-03 16:30:00+00:00,0,12,0,0,0,0,4,0,152462,1,1,0.0,0,-2819,4205,7024,40,True,0,1,Kamil Miazek,10,MCI,1320,1350,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,42,0,0,0.0,0.0,2020-10-19 19:00:00+00:00,0,20,0,0,0,0,5,0,133206,1,0,0.0,0,-18123,2084,20207,40,True,0,1,Kamil Miazek,10,WOL,1130,1120,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,50,0,0,0.0,0.0,2020-10-23 19:00:00+00:00,0,2,0,0,0,0,6,0,123624,3,0,0.0,0,-10611,417,11028,40,False,0,1,Kamil Miazek,10,AVL,1120,1080,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,62,0,0,0.0,0.0,2020-11-02 20:00:00+00:00,0,9,0,0,0,0,7,0,117836,4,1,0.0,0,-6267,125,6392,40,True,0,1,Kamil Miazek,10,LEI,1150,1230,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,72,0,0,0.0,0.0,2020-11-07 15:00:00+00:00,0,6,0,0,0,0,8,0,113036,1,4,0.0,0,-4856,81,4937,40,False,0,1,Kamil Miazek,10,CRY,1030,1010,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,82,0,0,0.0,0.0,2020-11-22 16:30:00+00:00,0,1,0,0,0,0,9,0,107469,0,0,0.0,0,-5380,142,5522,40,True,0,1,Kamil Miazek,10,ARS,1150,1210,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,93,0,0,0.0,0.0,2020-11-28 17:30:00+00:00,0,7,0,0,0,0,10,0,104939,1,0,0.0,0,-2974,127,3101,40,False,0,1,Kamil Miazek,10,EVE,1130,1200,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,102,0,0,0.0,0.0,2020-12-05 20:00:00+00:00,0,5,0,0,0,0,11,0,100899,1,3,0.0,0,-3861,163,4024,40,False,0,1,Kamil Miazek,10,CHE,1260,1250,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,113,0,0,0.0,0.0,2020-12-11 20:00:00+00:00,0,19,0,0,0,0,12,0,98969,2,1,0.0,0,-2324,141,2465,40,True,0,1,Kamil Miazek,10,WHU,1190,1290,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,122,0,0,0.0,0.0,2020-12-16 18:00:00+00:00,0,14,0,0,0,0,13,0,97347,2,5,0.0,0,-1657,82,1739,40,True,0,1,Kamil Miazek,10,NEW,1060,1110,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,134,0,0,0.0,0.0,2020-12-20 16:30:00+00:00,0,13,0,0,0,0,14,0,95530,2,6,0.0,0,-1898,48,1946,40,False,0,1,Kamil Miazek,10,MUN,1250,1240,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,142,0,0,0.0,0.0,2020-12-27 12:00:00+00:00,0,4,0,0,0,0,15,0,93274,0,1,0.0,0,-2155,52,2207,40,True,0,1,Kamil Miazek,10,BUR,1090,1080,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,158,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,18,0,0,0,0,16,0,91380,5,0,0.0,0,-2007,16,2023,40,False,0,1,Kamil Miazek,10,WBA,1040,1050,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,167,0,0,0.0,0.0,2021-01-02 12:30:00+00:00,0,17,0,0,0,0,17,0,88540,0,3,0.0,0,-2899,69,2968,40,False,0,1,Kamil Miazek,10,TOT,1130,1250,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,182,0,0,0.0,0.0,2021-01-16 15:00:00+00:00,0,3,0,0,0,0,19,0,80495,1,0,0.0,0,-3287,38,3325,40,True,0,1,Kamil Miazek,10,BHA,1190,1130,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,196,0,0,0.0,0.0,2021-01-26 18:00:00+00:00,0,14,0,0,0,0,20,0,78374,2,1,0.0,0,-2592,15,2607,40,False,0,1,Kamil Miazek,10,NEW,1050,1030,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,204,0,0,0.0,0.0,2021-01-31 14:00:00+00:00,0,9,0,0,0,0,21,0,76879,3,1,0.0,0,-1511,0,1511,40,False,0,1,Kamil Miazek,10,LEI,1190,1150,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,212,0,0,0.0,0.0,2021-02-03 19:30:00+00:00,0,7,0,0,0,0,22,0,75766,2,1,0.0,0,-1128,0,1128,40,True,0,1,Kamil Miazek,10,EVE,1100,1140,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,222,0,0,0.0,0.0,2021-02-08 20:00:00+00:00,0,6,0,0,0,0,23,0,74303,0,2,0.0,0,-1459,0,1459,40,True,0,1,Kamil Miazek,10,CRY,1120,1020,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,229,0,0,0.0,0.0,2021-02-14 16:30:00+00:00,0,1,0,0,0,0,24,0,72334,2,4,0.0,0,-1846,0,1846,40,False,0,1,Kamil Miazek,10,ARS,1130,1220,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,248,0,0,0.0,0.0,2021-02-19 20:00:00+00:00,0,20,0,0,0,0,25,0,70681,0,1,0.0,0,-1739,0,1739,40,False,0,1,Kamil Miazek,10,WOL,1120,1040,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,172,0,0,0.0,0.0,2021-02-23 18:00:00+00:00,0,16,0,0,0,0,25,0,70681,0,3,0.0,0,-1739,0,1739,40,True,0,1,Kamil Miazek,10,SOU,1110,1160,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,252,0,0,0.0,0.0,2021-02-27 17:30:00+00:00,0,2,0,0,0,0,26,0,68640,1,0,0.0,0,-1974,0,1974,40,True,0,1,Kamil Miazek,10,AVL,1140,1100,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,268,0,0,0.0,0.0,2021-03-08 20:00:00+00:00,0,19,0,0,0,0,27,0,68111,0,2,0.0,0,-663,0,663,40,False,0,1,Kamil Miazek,10,WHU,1140,1260,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,273,0,0,0.0,0.0,2021-03-13 12:30:00+00:00,0,5,0,0,0,0,28,0,67467,0,0,0.0,0,-651,0,651,40,True,0,1,Kamil Miazek,10,CHE,1300,1310,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,282,0,0,0.0,0.0,2021-03-19 20:00:00+00:00,0,8,0,0,0,0,29,0,66125,2,1,0.0,0,-738,0,738,40,False,0,1,Kamil Miazek,10,FUL,1150,1040,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,293,0,0,0.0,0.0,2021-04-03 14:00:00+00:00,0,15,0,0,0,0,30,0,66169,1,2,0.0,0,-592,0,592,40,True,0,1,Kamil Miazek,10,SHU,1070,1010,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,304,0,0,0.0,0.0,2021-04-10 11:30:00+00:00,0,12,0,0,0,0,31,0,65758,2,1,0.0,0,-423,0,423,40,False,0,1,Kamil Miazek,10,MCI,1280,1340,LEE,1150,1170,0,2020
0,0,0,0,0.0,208,313,0,0,0.0,0.0,2021-04-19 19:00:00+00:00,0,11,0,0,0,0,32,0,65314,1,1,0.0,0,-430,0,430,40,True,0,1,Kamil Miazek,10,LIV,1210,1230,LEE,1060,1210,0,2020
0,0,0,0,0.0,208,322,0,0,0.0,0.0,2021-04-25 13:00:00+00:00,0,13,0,0,0,0,33,0,64897,0,0,0.0,0,-398,0,398,40,True,0,1,Kamil Miazek,10,MUN,1280,1310,LEE,1060,1210,0,2020
