assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18 18:45:00+00:00,0,16,0,0,0,0,2,0,93,0,1,2,0.0,0,27,32,5,50,False,0,3,Tom Davies,17,2,NFO,1050,1080,SHU,1020,1060,1,2023
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27 13:00:00+00:00,0,13,0,0,0,0,3,0,270,0,2,1,0.0,0,4,29,25,50,True,0,3,Tom Davies,17,3,MCI,1360,1370,SHU,1045,1020,1,2023
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02 11:30:00+00:00,0,9,0,0,0,0,4,0,414,0,2,2,0.0,0,-13,37,50,50,True,0,3,Tom Davies,17,4,EVE,1125,1080,SHU,1045,1020,1,2023
0,0,1,0,0.1,666,0.0,0.0,0.0,0.55,48,2,0,0.2,1.4,2023-09-16 14:00:00+00:00,9,18,0,0,0,0,5,0,349,0,1,2,0.0,0,-68,19,87,50,False,1,3,Tom Davies,17,5,TOT,1110,1230,SHU,1020,1060,1,2023
0,0,-6,0,1.8,666,0.02,0.11,0.09,1.49,60,3,0,0.9,0.8,2023-09-24 15:30:00+00:00,28,15,0,0,0,0,6,0,381,0,8,0,6.0,1,-4,26,30,50,True,0,3,Tom Davies,17,6,NEW,1210,1355,SHU,1045,1020,1,2023
0,0,3,0,11.1,666,0.02,0.02,0.0,0.47,69,0,0,1.7,4.2,2023-09-30 14:00:00+00:00,20,19,0,0,0,0,7,0,423,0,0,2,2.0,1,10,37,27,50,False,0,3,Tom Davies,17,7,WHU,1055,1150,SHU,1020,1060,1,2023
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,10,0,0,0,0,8,0,505,0,1,3,0.0,0,2,30,28,50,False,0,3,Tom Davies,17,8,FUL,1050,1060,SHU,1020,1060,1,2023
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21 19:00:00+00:00,0,14,0,0,0,0,9,0,459,0,2,1,0.0,0,-48,13,61,50,True,0,3,Tom Davies,17,9,MUN,1210,1230,SHU,1045,1020,1,2023
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,0,1,0,0,0,0,10,0,465,0,0,5,0.0,0,1,24,23,50,False,0,3,Tom Davies,17,10,ARS,1370,1330,SHU,1020,1060,1,2023
0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,20,0,0,0,0,11,0,442,0,1,2,0.0,0,-23,12,35,50,True,0,3,Tom Davies,17,11,WOL,1105,1100,SHU,1045,1020,1,2023
