assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,532,1,0,0,0.0,0.0,2021-08-13 19:00:00+00:00,0,3,0,0,0,0,1,0,0,0,2,0.0,0,0,0,0,40,False,0,1,Karl Hein,1,BRE,1120,1080,ARS,1210,1220,1
0,0,0,0,0.0,532,18,0,0,0.0,0.0,2021-08-22 15:30:00+00:00,0,6,0,0,0,0,2,0,8072,2,0,0.0,0,2194,2462,268,40,True,0,1,Karl Hein,1,CHE,1300,1290,ARS,1150,1190,1
0,0,0,0,0.0,532,24,0,0,0.0,0.0,2021-08-28 11:30:00+00:00,0,12,0,0,0,0,3,0,16440,0,5,0.0,0,3968,5213,1245,40,False,0,1,Karl Hein,1,MCI,1340,1340,ARS,1210,1220,1
0,0,0,0,0.0,532,31,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,15,0,0,0,0,4,0,41414,0,1,0.0,0,16964,21945,4981,40,True,0,1,Karl Hein,1,NOR,1040,1030,ARS,1150,1190,1
0,0,0,0,0.0,532,43,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,5,0,0,0,0,5,0,46292,1,0,0.0,0,4188,6664,2476,40,False,0,1,Karl Hein,1,BUR,1080,1060,ARS,1210,1220,1
0,0,0,0,0.0,532,51,0,0,0.0,0.0,2021-09-26 15:30:00+00:00,0,17,0,0,0,0,6,0,46708,1,3,0.0,0,-388,2057,2445,40,True,0,1,Karl Hein,1,TOT,1200,1210,ARS,1150,1190,1
0,0,0,0,0.0,532,61,0,0,0.0,0.0,2021-10-02 16:30:00+00:00,0,4,0,0,0,0,7,0,46813,0,0,0.0,0,-562,1246,1808,40,False,0,1,Karl Hein,1,BHA,1160,1100,ARS,1210,1220,1
0,0,0,0,0.0,532,71,0,0,0.0,0.0,2021-10-18 19:00:00+00:00,0,7,0,0,0,0,8,0,46868,2,2,0.0,0,-609,1193,1802,40,True,0,1,Karl Hein,1,CRY,1160,1160,ARS,1150,1190,1
0,0,0,0,0.0,532,81,0,0,0.0,0.0,2021-10-22 19:00:00+00:00,0,2,0,0,0,0,9,0,47418,1,3,0.0,0,-137,1059,1196,40,True,0,1,Karl Hein,1,AVL,1110,1090,ARS,1150,1190,1
0,0,0,0,0.0,532,93,0,0,0.0,0.0,2021-10-30 11:30:00+00:00,0,9,0,0,0,0,10,0,49164,2,0,0.0,0,1072,2747,1675,40,False,0,1,Karl Hein,1,LEI,1100,1150,ARS,1210,1220,1
0,0,0,0,0.0,532,101,0,0,0.0,0.0,2021-11-07 14:00:00+00:00,0,18,0,0,0,0,11,0,47193,0,1,0.0,0,-2174,575,2749,40,True,0,1,Karl Hein,1,WAT,1040,1070,ARS,1150,1190,1
0,0,0,0,0.0,532,114,0,0,0.0,0.0,2021-11-20 17:30:00+00:00,0,11,0,0,0,0,12,0,46743,0,4,0.0,0,-996,715,1711,40,False,0,1,Karl Hein,1,LIV,1300,1340,ARS,1210,1220,1
0,0,0,0,0.0,532,121,0,0,0.0,0.0,2021-11-27 12:30:00+00:00,0,14,0,0,0,0,13,0,46109,0,2,0.0,0,-754,391,1145,40,True,0,1,Karl Hein,1,NEW,1030,1070,ARS,1150,1190,1
0,0,0,0,0.0,532,134,0,0,0.0,0.0,2021-12-02 20:15:00+00:00,0,13,0,0,0,0,14,0,45860,2,3,0.0,0,-403,270,673,40,False,0,1,Karl Hein,1,MUN,1170,1190,ARS,1210,1220,1
0,0,0,0,0.0,532,142,0,0,0.0,0.0,2021-12-06 20:00:00+00:00,0,8,0,0,0,0,15,0,45727,1,2,0.0,0,-272,479,751,40,False,0,1,Karl Hein,1,EVE,1130,1110,ARS,1210,1220,1
0,0,0,0,0.0,532,151,0,0,0.0,0.0,2021-12-11 15:00:00+00:00,0,16,0,0,0,0,16,0,45693,0,3,0.0,0,-300,642,942,40,True,0,1,Karl Hein,1,SOU,1140,1090,ARS,1150,1190,1
0,0,0,0,0.0,532,161,0,0,0.0,0.0,2021-12-15 20:00:00+00:00,0,19,0,0,0,0,17,0,45160,0,2,0.0,0,-581,405,986,40,True,0,1,Karl Hein,1,WHU,1150,1180,ARS,1150,1190,1
0,0,0,0,0.0,532,173,0,0,0.0,0.0,2021-12-18 17:30:00+00:00,0,10,0,0,0,0,18,0,45379,4,1,0.0,0,-469,1048,1517,40,False,0,1,Karl Hein,1,LEE,1080,1100,ARS,1210,1220,1
0,0,0,0,0.0,532,187,0,0,0.0,0.0,2021-12-26 15:00:00+00:00,0,15,0,0,0,0,19,0,42624,5,0,0.0,0,-1215,420,1635,40,False,0,1,Karl Hein,1,NOR,1040,1040,ARS,1210,1220,1
0,0,0,0,0.0,532,201,0,0,0.0,0.0,2022-01-01 12:30:00+00:00,0,12,0,0,0,0,21,0,42458,2,1,0.0,0,-704,576,1280,40,True,0,1,Karl Hein,1,MCI,1360,1360,ARS,1150,1190,1
0,0,0,0,0.0,532,221,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,5,0,0,0,0,23,0,40264,0,0,0.0,0,-767,163,930,40,True,0,1,Karl Hein,1,BUR,1130,1100,ARS,1150,1190,1
0,0,0,0,0.0,532,236,0,0,0.0,0.0,2022-02-10 19:45:00+00:00,0,20,0,0,0,0,24,0,39010,1,0,0.0,0,-1260,54,1314,40,False,0,1,Karl Hein,1,WOL,1150,1080,ARS,1210,1220,1
0,0,0,0,0.0,532,251,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,3,0,0,0,0,26,0,35932,1,2,0.0,0,-1481,0,1481,40,True,0,1,Karl Hein,1,BRE,1150,1120,ARS,1150,1190,1
0,0,0,0,0.0,532,191,0,0,0.0,0.0,2022-02-24 19:45:00+00:00,0,20,0,0,0,0,26,0,35932,1,2,0.0,0,-1481,0,1481,40,True,0,1,Karl Hein,1,WOL,1160,1100,ARS,1150,1190,1
