assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,24,1,4.9,317,0.0,0.99,0.911557674407959,0.41,4,0,1,8.3,36.8,2024-08-17,78,False,10,0,0,0,0,1,0,1433531,1,2,0,41.0,8,0,0,0,75,False,0,Diogo Teixeira da Silva,317,3,0,1,0.911557674407959,12,IPS,1070,1080,LIV,1360,1360,0.7791942,2.2,2.570232,10.2,0.7791942,2.2,2.570232,10.2,3.2785625,17.75,1.3534697499999997,7.25,2.7049026250000003,15.1875,1.325449,6.25,2024,MID
1,0,19,1,24.9,317,0.7603195905685425,0.65,0.8756094574928284,0.36,16,0,0,6.9,17.6,2024-08-25,71,False,4,0,0,0,0,2,0,1891263,1,0,2,26.0,6,270407,320750,50343,76,True,0,Diogo Teixeira da Silva,317,4,2,0,0.8756094574928284,12,BRE,1100,1350,LIV,1340,1360,1.4547022500000002,5.75,1.8315425,7.5,1.540566375,7.3125,1.71181575,9.3125,3.6875825,16.0,1.2406137499999996,6.5,2.916590625,15.875,1.1685740624999998,6.0625,2024,MID
0,0,-2,1,2.0,317,0.0,0.08,0.0786957293748855,0.83,27,0,0,1.2,0.0,2024-09-01,75,False,14,0,0,0,0,3,0,1988677,1,3,0,12.0,3,81999,297657,215658,76,False,0,Diogo Teixeira da Silva,317,1,0,0,0.0786957293748855,12,MUN,1140,1110,LIV,1360,1360,1.457335,8.0,1.7021277499999996,7.25,1.674789625,8.0,2.1465819375,12.1875,3.55172,15.75,1.0619109999999998,4.75,2.889805,16.25,1.127699625,5.8125,2024,MID
0,0,0,0,0.9,317,0.0,0.3,0.6304337978363037,0.14,36,0,0,4.5,0.8,2024-09-14,59,False,16,0,0,0,0,4,0,1776181,1,1,0,43.0,1,-225914,196708,422622,76,True,0,Diogo Teixeira da Silva,317,3,0,0,0.6304337978363037,12,NFO,1230,1130,LIV,1340,1360,1.7747775,8.25,1.0359885,4.75,1.7004145,6.3125,1.354372625,7.0,3.6027925000000005,16.25,0.7579909999999997,2.75,2.828208125,16.125,1.11555525,5.5625,2024,MID
0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2024-09-21,0,False,3,0,0,0,0,5,0,1641967,0,0,3,0.0,0,-140722,51566,192288,76,True,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,BOU,1140,1210,LIV,1340,1360,2.2346175,6.0,1.656484,10.75,1.99327175,7.25,1.6987580625,9.875,2.48056,12.25,0.7225604999999997,3.5,2.669921875,15.5,1.092619,5.5625,2024,MID
2,1,23,0,17.3,317,0.0561300180852413,0.15,0.0,0.63,60,1,0,4.2,20.2,2024-09-28,90,False,20,0,0,0,0,6,0,963410,1,2,1,4.0,8,-680652,27832,708484,75,False,1,Diogo Teixeira da Silva,317,0,1,0,0.0,12,WOL,1070,1100,LIV,1360,1360,1.33638475,5.5,1.824245,8.5,1.0970878125,4.6875,2.17798,11.0,2.1076225,12.25,1.0043577499999996,4.5,2.739591875,15.5625,1.12376425,5.5,2024,MID
0,0,19,1,4.6,317,0.0,0.87,1.3069804906845093,0.64,66,0,1,6.5,29.6,2024-10-05,90,False,7,0,0,0,0,7,0,880045,1,1,0,31.0,8,-96257,48648,144905,74,False,0,Diogo Teixeira da Silva,317,3,0,1,1.3069804906845093,12,CRY,1130,1110,LIV,1360,1360,1.534932,8.5,2.0223625000000003,7.25,1.6489536875,7.375,1.4871634375,5.9375,1.95724,9.75,1.0772792499999997,4.5,2.730986875,15.6875,1.0847664375,5.3125,2024,MID
0,0,2,0,0.5,317,0.0,0.0,0.0,0.13,74,0,0,0.0,0.0,2024-10-20,29,False,6,0,0,0,0,8,0,883765,1,1,2,0.0,1,-4384,71377,75761,74,True,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,CHE,1150,1360,LIV,1340,1360,2.3164765000000003,10.25,1.2923092500000002,7.25,2.1493228125,8.25,1.5122050625,8.3125,1.9495775,10.25,0.8544319999999997,3.75,2.65985125,14.875,1.09540775,5.125,2024,MID
0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2024-10-27,0,False,1,0,0,0,0,9,0,627702,0,2,2,0.0,0,-249975,7089,257064,74,False,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,ARS,1260,1240,LIV,1360,1360,2.832392,10.0,1.6377772500000003,6.75,2.46609175,13.125,1.1543138125,5.1875,2.21326,9.25,1.0418089999999998,4.25,2.641566875,13.875,1.1340385,5.375,2024,MID
0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2024-11-02,0,False,5,0,0,0,0,10,0,420208,0,1,2,0.0,0,-212143,336,212479,73,True,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,BHA,1100,1200,LIV,1340,1360,1.592665,7.25,1.9496225,9.25,1.6319534999999998,7.3125,1.58128584375,6.625,1.9422975,8.0,0.9464364999999998,4.25,2.4489975000000004,13.0625,1.1511504375,5.375,2024,MID
0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2024-11-09,0,False,2,0,0,0,0,11,0,356994,0,0,2,0.0,0,-65826,192,66018,73,True,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,AVL,1160,1320,LIV,1340,1360,1.60756225,9.25,1.3763595,5.25,1.6753891562499998,7.625,1.62441275,6.1875,1.86558,7.75,1.01312525,5.0,2.371835,13.0,1.0815810625,5.3125,2024,MID
0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2024-11-24,0,False,17,0,0,0,0,12,0,327970,0,3,2,0.0,0,-29638,267,29905,72,False,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,SOU,1060,1050,LIV,1360,1360,1.0326872500000002,6.5,2.17492775,8.5,1.295750125,6.1875,2.421425,11.125,2.01774,6.75,1.2765974999999998,5.25,2.475429375,12.875,1.1331135625,5.0625,2024,MID
0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2024-12-01,0,False,13,0,0,0,0,13,0,316564,0,0,2,0.0,0,-11845,298,12143,72,True,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,MCI,1230,1350,LIV,1340,1360,2.5694725,11.75,2.24873475,6.25,2.420733125,14.4375,1.32812853125,4.4375,2.258535,9.5,1.3267999999999998,5.25,2.557729375,12.1875,1.1111598125,5.0625,2024,MID
0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2024-12-04,0,False,15,0,0,0,0,14,0,306662,0,3,3,0.0,0,-10037,184,10221,72,False,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,NEW,1100,1130,LIV,1360,1360,1.0618885000000002,6.75,1.33214975,7.25,1.6208339375,8.1875,1.6562564375,7.8125,2.845305,9.5,1.2409787499999998,4.75,2.6457018750000003,11.4375,1.1080966875,5.0,2024,MID
0,2,28,0,22.4,317,0.229611724615097,0.6,0.516674280166626,0.06,155,0,1,9.4,41.8,2024-12-14,11,False,9,0,0,0,0,16,0,290892,0,2,2,30.0,8,-6904,1269,8173,72,True,0,Diogo Teixeira da Silva,317,2,2,1,0.516674280166626,12,FUL,1140,1160,LIV,1340,1360,0.7768825000000003,4.0,1.470645,7.25,1.6184100625,5.8125,1.2711705624999998,5.5,2.9496275,9.25,1.36720125,4.25,2.581041875,10.625,1.1298791874999998,4.625,2024,MID
0,0,4,0,11.6,317,0.0480642691254615,0.17,0.0637938156723976,0.9,169,2,0,2.0,2.2,2024-12-22,22,False,18,0,0,0,0,17,0,338250,0,6,3,6.0,1,44800,48635,3835,72,False,0,Diogo Teixeira da Silva,317,1,1,0,0.0637938156723976,12,TOT,1140,1300,LIV,1360,1360,2.1957235,9.0,2.17418,8.75,2.2021943125,10.875,1.5758649375,6.3125,2.8033825,9.5,1.2729087499999996,4.75,2.5933731250000003,10.6875,1.0404823125,4.125,2024,MID
0,0,1,0,4.8,317,0.0,0.02,0.0,0.0,175,0,0,0.9,0.4,2024-12-26,12,False,11,0,0,0,0,18,0,387818,0,1,3,4.0,1,48701,63874,15173,72,True,0,Diogo Teixeira da Silva,317,0,0,0,0.0,12,LEI,1080,1110,LIV,1340,1360,1.2951072499999998,3.25,2.2722300000000004,10.75,1.2096274375,4.875,2.40685625,9.0625,3.30683,9.75,1.18855875,5.25,2.56479625,10.1875,1.0699320625,4.5625,2024,MID
0,0,31,0,2.4,317,0.0,0.51,0.4003332555294037,0.24,190,0,1,8.6,41.4,2024-12-29,32,False,19,0,0,0,0,19,0,381650,0,5,0,42.0,6,-5523,16234,21757,72,False,0,Diogo Teixeira da Silva,317,2,0,1,0.4003332555294037,12,WHU,1080,1100,LIV,1360,1360,1.5367074999999997,6.25,1.7665525000000004,9.5,1.4981855000000002,6.8125,2.0411046875,8.6875,2.8565325,14.25,1.0575474999999996,4.25,2.437939375,11.0,1.062330125,4.4375,2024,MID
0,0,5,0,0.1,317,0.0,0.26,0.1685821264982223,0.51,196,1,0,2.3,3.6,2025-01-05,29,False,14,0,0,0,0,20,0,374139,0,2,2,19.0,1,-8552,18212,26764,72,True,0,Diogo Teixeira da Silva,317,2,0,0,0.1685821264982223,12,MUN,1140,1170,LIV,1340,1360,1.4228889999999998,6.75,1.3838255,4.0,1.5414841875,6.9375,1.6491521875,5.625,3.1242875000000003,16.0,0.8069747499999997,4.25,2.47418375,10.6875,1.066145125,4.5,2024,MID
0,1,22,0,1.4,317,0.0,0.94,1.4794330596923828,0.0,206,0,1,12.3,43.8,2025-01-14,24,False,16,0,0,0,0,21,0,347169,0,1,1,78.0,7,-28169,8395,36564,72,False,0,Diogo Teixeira da Silva,317,4,0,1,1.4794330596923828,12,NFO,1140,1130,LIV,1360,1360,1.71621925,7.25,1.0866012500000002,10.0,1.52391975,5.875,1.280045125,8.375,3.3155425000000003,15.75,0.9040972499999996,4.5,2.521560625,10.5625,1.077008875,4.5625,2024,MID
