assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,5,0,14.5,1126,0.1,0.15,0.05,0.13,47,0,0,1.9,0.4,2023-09-18T18:45:00Z,14,16,0,0,0,0,5,0,368,0,1,1,4.0,1,155,178,23,55,False,0,3,Mike Trésor,21,NFO,1050,1080,BUR,1050,1050,2023
0,0,10,0,16.5,1126,0.03,0.03,0.0,0.75,54,1,0,2.5,8.6,2023-09-23T19:00:00Z,70,14,0,0,0,0,6,0,645,0,1,0,0.0,2,109,190,81,55,True,0,3,Mike Trésor,21,MUN,1210,1230,BUR,1050,1040,2023
0,0,0,0,0.0,1126,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,15,0,0,0,0,7,0,3416,0,0,2,0.0,0,2266,2476,210,55,False,0,3,Mike Trésor,21,NEW,1050,1160,BUR,1050,1050,2023
0,0,0,0,0.0,1126,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,22,0,0,0,0,7,0,3416,0,2,1,0.0,0,2266,2476,210,55,False,0,3,Mike Trésor,21,LUT,1020,1090,BUR,1050,1050,2023
0,0,-1,0,0.1,1126,0.0,0.21,0.21,1.19,73,2,0,1.1,3.4,2023-10-07T14:00:00Z,60,6,0,0,0,0,8,0,2394,1,4,1,7.0,2,-876,211,1087,55,True,0,3,Mike Trésor,21,CHE,1150,1230,BUR,1050,1040,2023
0,0,6,0,23.1,1126,0.04,0.08,0.04,2.79,83,2,0,3.3,1.6,2023-10-21T14:00:00Z,65,4,0,0,0,0,9,0,2285,1,0,3,8.0,2,-362,103,465,55,False,0,3,Mike Trésor,21,BRE,1110,1090,BUR,1050,1050,2023
0,0,3,0,0.3,1126,0.0,0.0,0.0,0.01,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,9,3,0,0,0,0,10,0,2228,0,1,2,0.0,1,-196,139,335,55,False,0,3,Mike Trésor,21,BOU,1055,1145,BUR,1050,1050,2023
0,0,3,0,0.5,1126,0.03,0.03,0.0,0.35,102,1,0,0.1,0.4,2023-11-04T15:00:00Z,4,7,0,0,0,0,11,0,2172,0,2,0,0.0,1,-191,131,322,55,True,0,3,Mike Trésor,21,CRY,1120,1085,BUR,1050,1040,2023
0,0,0,0,0.0,1126,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,1,0,0,0,0,12,0,2113,0,1,3,0.0,0,-181,91,272,55,False,0,3,Mike Trésor,21,ARS,1370,1330,BUR,1050,1050,2023
0,0,0,0,0.0,1126,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,19,0,0,0,0,13,0,2256,0,2,1,0.0,0,-34,184,218,55,True,0,3,Mike Trésor,21,WHU,1140,1150,BUR,1050,1040,2023
0,0,4,0,4.6,1126,0.23,0.23,0.0,0.03,134,0,0,0.9,2.2,2023-12-02T15:00:00Z,14,23,0,0,0,0,14,0,2264,0,0,5,2.0,1,-84,129,213,55,True,0,3,Mike Trésor,21,SHU,1020,1060,BUR,1050,1040,2023
0,0,2,0,2.1,1126,0.0,0.06,0.06,0.01,149,0,0,1.1,6.4,2023-12-05T19:30:00Z,20,20,0,0,0,0,15,0,2305,0,0,1,2.0,1,-2,125,127,54,False,0,3,Mike Trésor,21,WOL,1085,1115,BUR,1050,1050,2023
0,0,7,0,0.8,1126,0.01,0.01,0.0,1.11,152,0,0,0.5,4.2,2023-12-09T15:00:00Z,12,5,0,0,0,0,16,0,2303,0,1,1,0.0,1,-32,118,150,54,False,0,3,Mike Trésor,21,BHA,1070,1135,BUR,1050,1050,2023
0,0,2,0,0.1,1126,0.0,0.01,0.01,0.27,164,0,0,0.1,0.0,2023-12-16T17:30:00Z,3,8,0,0,0,0,17,0,2215,0,2,0,1.0,1,-136,60,196,54,True,0,3,Mike Trésor,21,EVE,1125,1080,BUR,1050,1040,2023
