assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,2,0,11.2,86,14,3,0,2.8,3.6,2020-09-20 18:00:00+00:00,69,9,0,0,0,0,2,0,51558,2,4,13.0,1,-3221,4724,7945,60,False,1,4,Jay Rodriguez,4,LEI,1190,1150,BUR,1090,1080,0
0,0,0,0,0.0,86,20,0,0,0.0,0.0,2020-09-26 19:00:00+00:00,0,16,0,0,0,0,3,0,38598,1,0,0.0,0,-13928,1934,15862,60,True,0,4,Jay Rodriguez,4,SOU,1110,1160,BUR,1040,1040,0
0,0,0,0,0.0,86,36,0,0,0.0,0.0,2020-10-03 19:00:00+00:00,0,14,0,0,0,0,4,0,27220,1,3,0.0,0,-11960,95,12055,59,False,0,4,Jay Rodriguez,4,NEW,1050,1030,BUR,1090,1080,0
0,0,3,0,0.3,86,48,0,0,0.0,0.0,2020-10-19 16:30:00+00:00,13,18,0,0,0,0,5,0,22241,0,0,0.0,1,-5445,194,5639,59,False,0,4,Jay Rodriguez,4,WBA,1040,1050,BUR,1090,1080,0
0,0,3,0,1.3,86,52,0,0,0.2,0.2,2020-10-26 20:00:00+00:00,6,17,0,0,0,0,6,0,21324,1,0,0.0,1,-1370,468,1838,59,True,0,4,Jay Rodriguez,4,TOT,1170,1290,BUR,1040,1040,0
0,0,5,0,11.1,86,60,2,0,2.6,4.4,2020-10-31 15:00:00+00:00,45,5,0,0,0,0,7,0,20584,3,0,10.0,1,-1054,369,1423,59,True,0,4,Jay Rodriguez,4,CHE,1300,1310,BUR,1040,1040,0
0,0,3,0,0.1,86,70,0,0,0.4,4.0,2020-11-06 17:30:00+00:00,20,3,0,0,0,0,8,0,20134,0,0,0.0,1,-678,407,1085,58,False,0,4,Jay Rodriguez,4,BHA,1150,1100,BUR,1090,1080,0
1,0,15,1,11.8,86,80,0,0,5.7,9.4,2020-11-23 17:30:00+00:00,90,6,0,0,0,0,9,0,19871,0,1,36.0,4,-552,572,1124,58,True,1,4,Jay Rodriguez,4,CRY,1120,1020,BUR,1040,1040,0
0,0,5,0,1.6,86,95,5,0,2.5,4.6,2020-11-28 15:00:00+00:00,90,12,0,0,0,0,10,0,19835,0,5,19.0,2,-208,423,631,58,False,0,4,Jay Rodriguez,4,MCI,1280,1340,BUR,1090,1080,0
0,0,8,0,2.8,86,101,1,0,1.0,5.6,2020-12-05 12:30:00+00:00,74,7,0,0,0,0,11,0,20505,1,1,2.0,2,366,1125,759,58,True,0,4,Jay Rodriguez,4,EVE,1100,1140,BUR,1040,1040,0
0,0,-1,0,1.1,86,109,0,0,1.7,0.0,2020-12-13 19:15:00+00:00,58,1,0,0,0,0,12,0,20479,1,0,18.0,1,-166,807,973,58,False,0,4,Jay Rodriguez,4,ARS,1130,1220,BUR,1090,1080,0
0,0,4,1,11.7,86,120,0,0,1.8,4.8,2020-12-17 18:00:00+00:00,64,2,0,0,0,0,13,0,20332,0,0,1.0,2,-274,407,681,58,False,0,4,Jay Rodriguez,4,AVL,1120,1080,BUR,1090,1080,0
0,0,-2,0,0.8,86,130,1,0,0.0,0.0,2020-12-21 17:30:00+00:00,8,20,0,0,0,0,14,0,20280,1,2,0.0,0,-169,449,618,58,True,1,4,Jay Rodriguez,4,WOL,1130,1120,BUR,1040,1040,0
0,0,2,0,1.0,86,142,0,0,1.3,0.0,2020-12-27 12:00:00+00:00,16,10,0,0,0,0,15,0,20115,0,1,13.0,1,-375,552,927,58,False,0,4,Jay Rodriguez,4,LEE,1060,1210,BUR,1090,1080,0
0,0,0,0,0.0,86,150,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,15,0,0,0,0,16,0,20186,0,1,0.0,0,-20,487,507,58,True,0,4,Jay Rodriguez,4,SHU,1070,1010,BUR,1040,1040,0
0,0,2,0,0.3,86,379,0,0,0.1,0.0,2021-01-12 20:15:00+00:00,2,13,0,0,0,0,18,0,18618,1,0,2.0,1,-1092,120,1212,58,True,0,4,Jay Rodriguez,4,MUN,1280,1310,BUR,1040,1040,0
0,0,4,0,0.8,86,187,0,0,1.9,2.2,2021-01-16 15:00:00+00:00,18,19,0,0,0,0,19,0,19568,0,1,16.0,1,483,951,468,58,False,0,4,Jay Rodriguez,4,WHU,1140,1260,BUR,1090,1080,0
0,0,0,0,0.0,86,177,0,0,0.0,0.0,2021-01-21 20:00:00+00:00,0,11,0,0,0,0,19,0,19568,1,0,0.0,0,483,951,468,58,False,0,4,Jay Rodriguez,4,LIV,1190,1300,BUR,1090,1080,0
0,0,2,0,1.8,86,190,2,0,0.9,5.6,2021-01-27 18:00:00+00:00,74,2,0,0,0,0,20,0,19742,2,3,2.0,2,136,887,751,58,True,0,4,Jay Rodriguez,4,AVL,1140,1100,BUR,1040,1040,0
0,0,3,0,0.5,86,201,1,0,0.5,2.2,2021-01-31 12:00:00+00:00,33,5,0,0,0,0,21,0,19852,0,2,2.0,1,33,602,569,58,False,0,4,Jay Rodriguez,4,CHE,1260,1250,BUR,1090,1080,0
0,0,0,0,1.2,86,210,2,0,0.2,0.0,2021-02-03 18:00:00+00:00,76,12,0,0,0,0,22,0,20128,2,0,2.0,2,153,708,555,58,True,0,4,Jay Rodriguez,4,MCI,1320,1350,BUR,1040,1040,0
0,0,0,0,0.0,86,220,0,0,0.0,0.0,2021-02-06 15:00:00+00:00,0,3,0,0,0,0,23,0,21744,1,1,0.0,0,1398,2118,720,58,True,0,4,Jay Rodriguez,4,BHA,1190,1130,BUR,1040,1040,0
1,2,42,1,14.8,86,232,0,1,11.4,48.2,2021-02-13 15:00:00+00:00,90,6,0,0,0,0,24,0,23856,3,0,51.0,11,1481,3231,1750,58,False,0,4,Jay Rodriguez,4,CRY,1030,1010,BUR,1090,1080,0
1,0,8,0,13.0,86,160,1,0,5.9,21.4,2021-02-17 18:00:00+00:00,90,8,0,0,0,0,24,0,23856,1,1,25.0,5,1481,3231,1750,58,True,0,4,Jay Rodriguez,4,FUL,1110,1060,BUR,1040,1040,0
0,0,-3,1,1.7,86,242,0,0,3.6,10.8,2021-02-20 15:00:00+00:00,80,18,0,0,0,0,25,0,44733,0,0,23.0,2,20059,22770,2711,58,True,0,4,Jay Rodriguez,4,WBA,1000,1040,BUR,1040,1040,0
0,0,7,0,5.5,86,257,4,0,6.7,11.0,2021-02-28 14:00:00+00:00,87,17,0,0,0,0,26,0,46068,0,4,50.0,2,1178,11326,10148,58,False,0,4,Jay Rodriguez,4,TOT,1130,1250,BUR,1090,1080,0
0,0,3,0,0.0,86,280,0,0,0.0,0.0,2021-03-03 18:00:00+00:00,1,9,0,0,0,0,26,0,46068,1,1,0.0,1,1178,11326,10148,58,True,0,4,Jay Rodriguez,4,LEI,1150,1230,BUR,1040,1040,0
0,0,0,0,0.0,86,261,0,0,0.8,2.0,2021-03-06 12:30:00+00:00,4,1,0,0,0,0,27,0,42763,1,1,6.0,1,-3407,3213,6620,58,True,0,4,Jay Rodriguez,4,ARS,1150,1210,BUR,1040,1040,0
0,0,3,0,0.1,86,271,0,0,2.0,3.2,2021-03-13 17:30:00+00:00,12,7,0,0,0,0,28,0,38620,2,1,17.0,1,-4455,2150,6605,58,False,0,4,Jay Rodriguez,4,EVE,1130,1200,BUR,1090,1080,0
0,0,3,0,0.3,86,297,0,0,0.0,0.0,2021-04-04 11:00:00+00:00,12,16,0,0,0,0,30,0,33255,2,3,0.0,1,-2313,390,2703,58,False,0,4,Jay Rodriguez,4,SOU,1030,1110,BUR,1090,1080,0
0,0,0,0,0.0,86,300,0,0,0.0,0.0,2021-04-11 11:00:00+00:00,0,14,0,0,0,0,31,0,31968,2,1,0.0,0,-1351,558,1909,58,True,0,4,Jay Rodriguez,4,NEW,1060,1110,BUR,1040,1040,0
0,0,3,0,0.5,86,315,1,0,0.1,0.0,2021-04-18 15:00:00+00:00,2,13,0,0,0,0,32,0,30582,1,3,0.0,1,-1451,351,1802,58,False,0,4,Jay Rodriguez,4,MUN,1250,1240,BUR,1090,1080,0
