assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,3,0,0.0,734,0.0,0.0,0.0,0.03,4,0,0,0.0,0.0,2022-08-06 11:30:00+00:00,1,12,0,0,0,0,1,0,24578,0,2,2,0.0,1,0,100,121,45,True,0,2,Shane Duffy,9,LIV,1250,1300,FUL,1070,1120,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2022-08-13 14:00:00+00:00,0,20,0,0,0,0,2,0,25263,0,0,0,0.0,0,-1534,946,2480,45,False,0,2,Shane Duffy,9,WOL,1100,1060,FUL,1065,1140,1,2022
0,0,3,0,0.0,734,0.0,0.0,0.0,0.0,24,0,0,0.0,0.2,2022-08-20 14:00:00+00:00,1,4,0,0,0,0,3,0,23206,0,2,3,0.0,1,-3089,575,3664,45,True,0,2,Shane Duffy,9,BRE,1160,1200,FUL,1070,1120,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2022-08-27 16:30:00+00:00,0,1,0,0,0,0,4,0,21796,0,1,2,0.0,0,-2180,395,2575,44,False,0,2,Shane Duffy,9,ARS,1250,1240,FUL,1065,1140,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2022-08-30 18:30:00+00:00,0,5,0,0,0,0,5,0,20082,0,1,2,0.0,0,-1981,210,2191,44,True,0,2,Shane Duffy,9,BHA,1150,1200,FUL,1070,1120,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,18,0,0,0,0,6,0,18565,0,1,2,0.0,0,-1768,168,1936,44,False,0,2,Shane Duffy,9,TOT,1140,1170,FUL,1065,1140,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16 19:00:00+00:00,0,16,0,0,0,0,8,0,17707,0,3,2,0.0,0,-346,185,531,44,False,0,2,Shane Duffy,9,NFO,1065,1030,FUL,1065,1140,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,15,0,0,0,0,9,0,17044,0,4,1,0.0,0,-794,142,936,44,True,0,2,Shane Duffy,9,NEW,1300,1220,FUL,1070,1120,1,2022
0,0,3,0,0.0,734,0.0,0.0,0.0,0.43,100,1,0,0.0,0.0,2022-10-09 13:00:00+00:00,1,19,0,0,0,0,10,0,16531,0,1,3,0.0,1,-642,166,808,44,False,0,2,Shane Duffy,9,WHU,1145,1060,FUL,1065,1140,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15 14:00:00+00:00,0,3,0,0,0,0,11,0,16498,0,2,2,0.0,0,-174,319,493,44,True,0,2,Shane Duffy,9,BOU,1110,1080,FUL,1070,1120,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20 18:30:00+00:00,0,2,0,0,0,0,12,0,16138,0,0,3,0.0,0,-361,148,509,44,True,0,2,Shane Duffy,9,AVL,1075,1130,FUL,1070,1120,1,2022
0,0,3,0,0.0,734,0.0,0.0,0.0,0.14,124,1,0,0.0,0.0,2022-10-23 13:00:00+00:00,1,24,0,0,0,0,13,0,15931,0,3,2,0.0,1,-363,139,502,44,False,0,2,Shane Duffy,9,LEE,1070,1130,FUL,1065,1140,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2022-10-29 16:30:00+00:00,0,8,0,0,0,0,14,0,15666,0,0,0,0.0,0,-336,120,456,43,True,0,2,Shane Duffy,9,EVE,1100,1090,FUL,1070,1120,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2022-11-05 15:00:00+00:00,0,13,0,0,0,0,15,0,15391,0,1,2,0.0,0,-341,104,445,43,False,0,2,Shane Duffy,9,MCI,1340,1360,FUL,1065,1140,1,2022
0,0,0,0,0.0,734,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2022-11-13 16:30:00+00:00,0,14,0,0,0,0,16,0,15118,0,2,1,0.0,0,-322,103,425,43,True,0,2,Shane Duffy,9,MUN,1220,1220,FUL,1070,1120,1,2022
