assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,19,0,0,0,0,1,0,4909,0,1,1,0.0,0,0,0,0,50,True,0,3,Dango Ouattara,3,1,WHU,1140,1150,BOU,1055,1145,1,2023
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19 14:00:00+00:00,0,11,0,0,0,0,2,0,3162,0,1,3,0.0,0,-1887,27,1914,50,False,0,3,Dango Ouattara,3,2,LIV,1210,1270,BOU,1130,1075,1,2023
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26 11:30:00+00:00,0,18,0,0,0,0,3,0,2219,0,2,0,0.0,0,-993,23,1016,49,True,0,3,Dango Ouattara,3,3,TOT,1150,1310,BOU,1055,1145,1,2023
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,0,4,0,0,0,0,4,0,1779,0,2,2,0.0,0,-454,11,465,49,False,0,3,Dango Ouattara,3,4,BRE,1110,1090,BOU,1130,1075,1,2023
0,0,5,1,5.8,78,0.0,0.32,0.32,0.68,42,0,0,5.8,10.2,2023-09-17 13:00:00+00:00,62,7,0,0,0,0,5,0,1531,1,0,0,42.0,3,-261,36,297,48,True,0,3,Dango Ouattara,3,5,CHE,1150,1230,BOU,1055,1145,1,2023
0,0,5,0,10.7,78,0.01,0.09,0.08,0.7,53,1,0,2.4,3.8,2023-09-24 13:00:00+00:00,27,5,0,0,0,0,6,0,1584,0,1,3,9.0,1,20,118,98,48,False,0,3,Dango Ouattara,3,6,BHA,1070,1135,BOU,1130,1075,1,2023
0,0,4,0,2.3,78,0.04,0.21,0.17,0.75,62,1,0,1.7,5.6,2023-09-30 14:00:00+00:00,31,1,0,0,0,0,7,0,1516,0,4,0,9.0,1,-71,49,120,48,True,0,3,Dango Ouattara,3,7,ARS,1370,1360,BOU,1055,1145,1,2023
0,0,3,0,14.6,78,0.18,0.21,0.03,1.02,75,2,0,2.6,6.2,2023-10-07 14:00:00+00:00,56,9,0,0,0,0,8,0,1598,1,0,3,5.0,1,17,200,183,48,False,0,3,Dango Ouattara,3,8,EVE,1125,1065,BOU,1130,1075,1,2023
0,0,6,0,11.1,78,0.01,0.01,0.0,0.81,82,1,0,1.7,5.6,2023-10-21 14:00:00+00:00,15,20,0,0,0,0,9,0,1583,0,2,1,0.0,1,-44,87,131,48,True,0,3,Dango Ouattara,3,9,WOL,1105,1100,BOU,1055,1145,1,2023
0,0,0,0,0.2,78,0.0,0.0,0.0,0.6,93,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,21,6,0,0,0,0,10,0,1534,0,1,2,0.0,0,-75,57,132,48,True,1,3,Dango Ouattara,3,10,BUR,1050,1050,BOU,1055,1145,1,2023
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,13,0,0,0,0,11,0,1494,0,1,6,0.0,0,-53,56,109,48,False,0,3,Dango Ouattara,3,11,MCI,1350,1360,BOU,1130,1075,1,2023
0,0,4,0,10.5,78,0.01,0.17,0.16,0.08,113,0,0,3.5,7.0,2023-11-11 17:30:00+00:00,9,15,0,0,0,0,12,0,1445,0,0,2,17.0,1,-57,35,92,48,True,0,3,Dango Ouattara,3,12,NEW,1210,1355,BOU,1055,1145,1,2023
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,17,0,0,0,0,13,0,1498,0,3,1,0.0,0,15,82,67,47,False,0,3,Dango Ouattara,3,13,SHU,1045,1020,BOU,1130,1075,1,2023
0,0,3,0,0.0,78,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03 14:00:00+00:00,1,2,0,0,0,0,14,0,1477,0,2,2,0.0,1,-37,36,73,47,True,0,3,Dango Ouattara,3,14,AVL,1220,1350,BOU,1055,1145,1,2023
0,0,-1,0,0.3,78,0.0,0.01,0.01,0.15,143,0,0,0.9,1.2,2023-12-06 19:30:00+00:00,11,8,0,0,0,0,15,0,1486,0,2,0,7.0,0,-3,38,41,47,False,1,3,Dango Ouattara,3,15,CRY,1080,1060,BOU,1130,1075,1,2023
0,0,1,0,0.3,78,0.01,0.01,0.0,0.0,157,0,0,0.2,0.0,2023-12-09 15:00:00+00:00,2,14,0,0,0,0,16,0,1481,0,3,0,2.0,1,-17,40,57,47,False,0,3,Dango Ouattara,3,16,MUN,1130,1120,BOU,1130,1075,1,2023
0,0,8,0,17.2,78,0.11,0.28,0.17,0.71,177,2,0,6.5,26.4,2023-12-23 15:00:00+00:00,81,16,0,0,0,0,18,0,1515,1,3,2,21.0,2,-28,23,51,47,False,0,3,Dango Ouattara,3,18,NFO,1050,1080,BOU,1130,1075,1,2023
0,0,21,1,1.6,78,0.01,0.17,0.16,0.28,182,0,0,3.0,20.0,2023-12-26 15:00:00+00:00,90,10,0,0,0,0,19,0,1565,1,0,3,8.0,3,36,58,22,47,True,0,3,Dango Ouattara,3,19,FUL,1180,1170,BOU,1055,1145,1,2023
0,0,6,0,14.7,78,0.1,0.2,0.1,0.33,198,1,0,2.5,6.2,2023-12-31 14:00:00+00:00,45,18,0,0,0,0,20,0,1583,1,1,3,4.0,1,3,75,72,47,False,0,3,Dango Ouattara,3,20,TOT,1110,1230,BOU,1130,1075,1,2023
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2024-01-21 16:30:00+00:00,0,11,0,0,0,0,21,0,1414,0,4,0,0.0,0,-160,10,170,47,True,0,3,Dango Ouattara,3,21,LIV,1350,1390,BOU,1055,1145,1,2023
0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01 19:30:00+00:00,0,19,0,0,0,0,22,0,1361,0,1,1,0.0,0,-61,5,66,47,False,0,3,Dango Ouattara,3,22,WHU,1055,1150,BOU,1130,1075,1,2023
0,0,7,0,0.5,78,0.0,0.0,0.0,0.02,222,0,0,0.7,6.0,2024-02-04 14:00:00+00:00,19,16,0,0,0,0,23,0,1347,0,1,1,0.0,1,-17,2,19,47,True,0,3,Dango Ouattara,3,23,NFO,1125,1080,BOU,1055,1145,1,2023
0,0,4,0,11.0,78,0.03,0.03,0.0,0.0,233,0,0,2.7,8.4,2024-02-10 15:00:00+00:00,21,10,0,0,0,0,24,0,1373,0,1,3,8.0,1,19,37,18,47,False,0,3,Dango Ouattara,3,24,FUL,1050,1060,BOU,1130,1075,1,2023
0,0,3,0,4.8,78,0.01,0.03,0.02,0.74,247,1,0,1.3,4.0,2024-02-17 15:00:00+00:00,12,15,0,0,0,0,25,0,1436,0,2,2,4.0,1,33,79,46,47,False,0,3,Dango Ouattara,3,25,NEW,1050,1160,BOU,1130,1075,1,2023
0,0,4,0,10.8,78,0.01,0.05,0.04,0.16,253,0,0,2.4,6.8,2024-02-24 17:30:00+00:00,22,13,0,0,0,0,26,0,1452,0,1,0,6.0,1,4,47,43,47,True,0,3,Dango Ouattara,3,26,MCI,1360,1370,BOU,1055,1145,1,2023
0,0,2,0,0.0,78,0.0,0.0,0.0,0.04,262,0,0,0.2,2.0,2024-03-03 13:00:00+00:00,1,6,0,0,0,0,27,0,1504,0,2,0,0.0,1,35,76,41,47,False,0,3,Dango Ouattara,3,27,BUR,1050,1040,BOU,1130,1075,1,2023
1,3,41,0,41.6,78,0.15,0.85,0.7,0.3,273,1,1,16.6,59.8,2024-03-09 15:00:00+00:00,45,17,0,0,0,0,28,0,1540,0,2,2,65.0,12,22,85,63,47,True,0,3,Dango Ouattara,3,28,SHU,1020,1060,BOU,1055,1145,1,2023
0,0,13,0,2.8,78,0.03,0.09,0.06,2.1,162,3,0,2.5,14.2,2024-03-13 19:30:00+00:00,90,12,0,0,0,0,28,0,1540,1,3,4,8.0,2,22,85,63,47,True,0,3,Dango Ouattara,3,28,LUT,1060,1120,BOU,1055,1145,1,2023
0,0,6,0,0.3,78,0.0,0.0,0.0,0.71,292,1,0,0.7,6.2,2024-03-30 15:00:00+00:00,16,9,0,0,0,0,30,0,2646,0,1,2,0.0,1,727,917,190,47,True,0,3,Dango Ouattara,3,30,EVE,1125,1080,BOU,1055,1145,1,2023
0,0,4,1,11.1,78,0.01,0.01,0.0,0.1,302,0,0,1.9,5.8,2024-04-02 18:45:00+00:00,63,8,0,0,0,0,31,0,2975,1,0,1,2.0,3,319,567,248,47,True,0,3,Dango Ouattara,3,31,CRY,1120,1085,BOU,1055,1145,1,2023
0,0,4,0,15.1,78,0.06,0.06,0.0,0.95,316,2,0,3.4,11.2,2024-04-06 14:00:00+00:00,31,12,0,0,0,0,32,0,2895,0,1,2,8.0,1,-87,305,392,47,False,0,3,Dango Ouattara,3,32,LUT,1020,1090,BOU,1130,1075,1,2023
0,0,7,0,13.3,78,0.02,0.08,0.06,1.15,322,2,0,2.0,3.0,2024-04-13 16:30:00+00:00,69,14,0,0,0,0,33,0,2756,1,2,2,4.0,2,-147,92,239,47,True,0,3,Dango Ouattara,3,33,MUN,1210,1230,BOU,1055,1145,1,2023
0,0,4,0,2.4,78,0.02,0.26,0.24,2.35,331,3,0,5.4,9.4,2024-04-21 14:00:00+00:00,81,2,0,0,0,0,34,0,2764,1,1,3,42.0,2,-21,176,197,47,False,0,3,Dango Ouattara,3,34,AVL,1140,1180,BOU,1130,1075,1,2023
0,0,3,0,0.3,78,0.0,0.0,0.0,0.25,290,0,0,0.2,2.0,2024-04-24 18:45:00+00:00,16,20,0,0,0,0,34,0,2764,0,1,0,0.0,1,-21,176,197,47,False,0,3,Dango Ouattara,3,34,WOL,1085,1115,BOU,1130,1075,1,2023
1,0,19,1,24.8,78,0.17,0.17,0.0,1.0,342,0,0,6.0,31.4,2024-04-28 13:00:00+00:00,90,5,0,0,0,0,35,0,2488,1,0,3,4.0,6,-272,30,302,47,True,0,3,Dango Ouattara,3,35,BHA,1180,1240,BOU,1055,1145,1,2023
0,0,15,0,1.7,78,0.04,0.08,0.04,3.98,351,3,0,2.6,20.4,2024-05-04 11:30:00+00:00,90,1,0,0,0,0,36,0,2512,1,0,3,4.0,2,-1,106,107,47,False,0,3,Dango Ouattara,3,36,ARS,1370,1330,BOU,1130,1075,1,2023
0,0,1,1,4.7,78,0.05,0.15,0.1,0.74,362,0,0,2.8,3.2,2024-05-11 14:00:00+00:00,66,4,0,0,0,0,37,0,2568,1,2,1,20.0,2,39,236,197,47,True,1,3,Dango Ouattara,3,37,BRE,1055,1150,BOU,1055,1145,1,2023
0,0,5,0,10.9,78,0.02,0.21,0.19,0.43,375,0,0,5.6,12.4,2024-05-19 15:00:00+00:00,31,7,0,0,0,0,38,0,2399,0,1,2,33.0,1,-167,72,239,47,False,0,3,Dango Ouattara,3,38,CHE,1080,1170,BOU,1130,1075,1,2023
