assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,23,0,0,0,0,32,0,0,0,2,2,0.0,0,0,0,0,40,False,0,1,Teddy Sharman-Lowe,21.0,SHU,1045,1020,BUR,1050,1050,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2024-04-15T19:00:00Z,0,8,0,0,0,0,33,0,36,0,0,6,0.0,0,11,13,2,40,True,0,1,Teddy Sharman-Lowe,21.0,EVE,1125,1080,BUR,1050,1040,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2024-04-23T19:00:00Z,0,1,0,0,0,0,34,0,105,0,0,5,0.0,0,17,23,6,40,False,0,1,Teddy Sharman-Lowe,21.0,ARS,1370,1330,BUR,1050,1050,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2024-04-27T19:00:00Z,0,2,0,0,0,0,35,0,122,0,2,2,0.0,0,4,27,23,40,False,0,1,Teddy Sharman-Lowe,21.0,AVL,1140,1180,BUR,1050,1050,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2024-05-02T18:30:00Z,0,18,0,0,0,0,35,0,122,0,0,2,0.0,0,4,27,23,40,True,0,1,Teddy Sharman-Lowe,21.0,TOT,1150,1310,BUR,1050,1040,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,19,0,0,0,0,36,0,158,0,0,5,0.0,0,6,22,16,40,True,0,1,Teddy Sharman-Lowe,21.0,WHU,1140,1150,BUR,1050,1040,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2024-05-11T16:30:00Z,0,16,0,0,0,0,37,0,207,0,3,2,0.0,0,8,35,27,40,False,0,1,Teddy Sharman-Lowe,21.0,NFO,1050,1080,BUR,1050,1050,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2024-05-15T18:45:00Z,0,5,0,0,0,0,37,0,207,0,2,1,0.0,0,8,35,27,40,False,0,1,Teddy Sharman-Lowe,21.0,BHA,1070,1135,BUR,1050,1050,2023
0,0,0,0,0.0,1144,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,3,0,0,0,0,38,0,265,0,1,2,0.0,0,25,38,13,40,True,0,1,Teddy Sharman-Lowe,21.0,BOU,1130,1075,BUR,1050,1040,2023
