assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,297,9,0,0,0.0,0.0,2021-08-15 13:00:00+00:00,0,19,0,0,0,0,1,0,4139,4,2,0.0,0,0,0,0,50,True,0,3,Jeff Hendrick,14,WHU,1150,1180,NEW,1050,1040,1,2021
0,0,0,0,0.0,297,11,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,2,0,0,0,0,2,0,4218,0,2,0.0,0,-633,196,829,50,False,0,3,Jeff Hendrick,14,AVL,1140,1090,NEW,1030,1070,1,2021
0,0,0,0,0.0,297,25,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,16,0,0,0,0,3,0,3800,2,2,0.0,0,-592,155,747,49,True,0,3,Jeff Hendrick,14,SOU,1140,1090,NEW,1050,1040,1,2021
0,0,3,0,0.3,297,38,1,0,0.0,0.0,2021-09-11 14:00:00+00:00,5,13,0,0,0,0,4,0,3635,1,4,0.0,1,-397,297,694,49,False,0,3,Jeff Hendrick,14,MUN,1170,1190,NEW,1030,1070,1,2021
0,0,0,0,0.0,297,46,0,0,0.0,0.0,2021-09-17 19:00:00+00:00,0,10,0,0,0,0,5,0,3635,1,1,0.0,0,-147,277,424,49,True,0,3,Jeff Hendrick,14,LEE,1070,1100,NEW,1050,1040,1,2021
0,0,0,0,0.0,297,60,0,0,0.0,0.0,2021-09-25 14:00:00+00:00,0,18,0,0,0,0,6,0,3497,1,1,0.0,0,-237,123,360,49,False,0,3,Jeff Hendrick,14,WAT,1090,1120,NEW,1030,1070,1,2021
0,0,18,0,1.5,297,70,1,1,4.7,36.6,2021-10-02 14:00:00+00:00,54,20,0,0,0,0,7,0,3439,1,2,9.0,6,-137,112,249,48,False,0,3,Jeff Hendrick,14,WOL,1150,1080,NEW,1030,1070,1,2021
0,0,0,0,0.0,297,77,0,0,0.0,0.0,2021-10-17 15:30:00+00:00,0,17,0,0,0,0,8,0,4770,3,2,0.0,0,1024,1421,397,48,True,0,3,Jeff Hendrick,14,TOT,1200,1210,NEW,1050,1040,1,2021
0,0,0,0,0.0,297,85,0,0,0.0,0.0,2021-10-23 14:00:00+00:00,0,7,0,0,0,0,9,0,4665,1,1,0.0,0,-116,328,444,48,False,0,3,Jeff Hendrick,14,CRY,1110,1080,NEW,1030,1070,1,2021
0,0,0,0,0.0,297,96,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,6,0,0,0,0,10,0,4385,3,0,0.0,0,-359,196,555,48,True,0,3,Jeff Hendrick,14,CHE,1300,1290,NEW,1050,1040,1,2021
