assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,246,7,0,0,0.0,0.0,2021-08-14 16:30:00+00:00,0,15,0,0,0,0,1,0,63346,3,0,0.0,0,0,0,0,40,False,0,2,Neco Williams,11,NOR,1040,1040,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,15,0,0,0.0,0.0,2021-08-21 11:30:00+00:00,0,5,0,0,0,0,2,0,64837,0,2,0.0,0,-4994,2770,7764,40,True,0,2,Neco Williams,11,BUR,1130,1100,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,23,0,0,0.0,0.0,2021-08-28 16:30:00+00:00,0,6,0,0,0,0,3,0,62207,1,1,0.0,0,-5159,3160,8319,40,True,0,2,Neco Williams,11,CHE,1300,1290,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,36,0,0,0.0,0.0,2021-09-12 15:30:00+00:00,0,10,0,0,0,0,4,0,60104,3,0,0.0,0,-4768,6776,11544,40,False,0,2,Neco Williams,11,LEE,1080,1100,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,44,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,7,0,0,0,0,5,0,52959,0,3,0.0,0,-7168,636,7804,40,True,0,2,Neco Williams,11,CRY,1160,1160,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,52,0,0,0.0,0.0,2021-09-25 16:30:00+00:00,0,3,0,0,0,0,6,0,50420,3,3,0.0,0,-3308,1792,5100,39,False,0,2,Neco Williams,11,BRE,1120,1080,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,66,0,0,0.0,0.0,2021-10-03 15:30:00+00:00,0,12,0,0,0,0,7,0,63460,2,2,0.0,0,7760,11657,3897,39,True,0,2,Neco Williams,11,MCI,1360,1360,LIV,1300,1340,1,2021
1,0,17,0,11.1,246,80,0,0,3.1,18.2,2021-10-16 11:30:00+00:00,7,18,0,0,0,0,8,0,70873,5,0,2.0,4,6516,11860,5344,39,False,0,2,Neco Williams,11,WAT,1090,1120,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,88,0,0,0.0,0.0,2021-10-24 15:30:00+00:00,0,13,0,0,0,0,9,0,83174,5,0,0.0,0,9042,14292,5250,39,False,0,2,Neco Williams,11,MUN,1170,1190,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,94,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,4,0,0,0,0,10,0,79218,2,2,0.0,0,-2493,6134,8627,39,True,0,2,Neco Williams,11,BHA,1160,1120,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,110,0,0,0.0,0.0,2021-11-07 16:30:00+00:00,0,19,0,0,0,0,11,0,77277,2,3,0.0,0,-2487,1894,4381,39,False,0,2,Neco Williams,11,WHU,1110,1160,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,114,0,0,0.0,0.0,2021-11-20 17:30:00+00:00,0,1,0,0,0,0,12,0,75923,0,4,0.0,0,-2185,1756,3941,39,True,0,2,Neco Williams,11,ARS,1210,1220,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,128,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,16,0,0,0,0,13,0,71900,0,4,0.0,0,-4081,772,4853,39,True,0,2,Neco Williams,11,SOU,1140,1090,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,132,0,0,0.0,0.0,2021-12-01 20:15:00+00:00,0,8,0,0,0,0,14,0,69001,4,1,0.0,0,-3176,300,3476,39,False,0,2,Neco Williams,11,EVE,1130,1110,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,150,0,0,0.0,0.0,2021-12-04 15:00:00+00:00,0,20,0,0,0,0,15,0,66055,1,0,0.0,0,-3072,388,3460,39,False,0,2,Neco Williams,11,WOL,1150,1080,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,158,0,0,0.0,0.0,2021-12-11 15:00:00+00:00,0,2,0,0,0,0,16,0,64467,0,1,0.0,0,-1824,611,2435,39,True,0,2,Neco Williams,11,AVL,1110,1090,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,169,0,0,0.0,0.0,2021-12-16 20:00:00+00:00,0,14,0,0,0,0,17,0,62214,1,3,0.0,0,-2226,350,2576,39,True,0,2,Neco Williams,11,NEW,1030,1070,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,177,0,0,0.0,0.0,2021-12-19 16:30:00+00:00,0,17,0,0,0,0,18,0,61458,2,2,0.0,0,-1116,360,1476,39,False,0,2,Neco Williams,11,TOT,1190,1210,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,197,0,0,0.0,0.0,2021-12-28 20:00:00+00:00,0,9,0,0,0,0,20,0,59937,0,1,0.0,0,-458,265,723,39,False,0,2,Neco Williams,11,LEI,1100,1150,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,203,0,0,0.0,0.0,2022-01-02 16:30:00+00:00,0,6,0,0,0,0,21,0,59146,2,2,0.0,0,-942,399,1341,39,False,0,2,Neco Williams,11,CHE,1300,1250,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,214,0,0,0.0,0.0,2022-01-16 14:00:00+00:00,0,3,0,0,0,0,22,0,79991,0,3,0.0,0,3086,6574,3488,38,True,0,2,Neco Williams,11,BRE,1150,1120,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,224,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,7,0,0,0,0,23,0,63654,3,1,0.0,0,505,2560,2055,38,False,0,2,Neco Williams,11,CRY,1110,1080,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,237,0,0,0.0,0.0,2022-02-10 19:45:00+00:00,0,9,0,0,0,0,24,0,60908,0,2,0.0,0,-2567,759,3326,38,True,0,2,Neco Williams,11,LEI,1080,1160,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,242,0,0,0.0,0.0,2022-02-13 14:00:00+00:00,0,5,0,0,0,0,25,0,58667,1,0,0.0,0,-2200,0,2200,38,False,0,2,Neco Williams,11,BUR,1080,1060,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,256,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,15,0,0,0,0,26,0,55572,1,3,0.0,0,-2709,0,2709,38,True,0,2,Neco Williams,11,NOR,1040,1030,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,184,0,0,0.0,0.0,2022-02-23 19:45:00+00:00,0,10,0,0,0,0,26,0,55572,0,6,0.0,0,-2709,0,2709,38,True,0,2,Neco Williams,11,LEE,1070,1100,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,274,0,0,0.0,0.0,2022-03-05 17:30:00+00:00,0,19,0,0,0,0,28,0,53605,0,1,0.0,0,-1116,0,1116,38,True,0,2,Neco Williams,11,WHU,1150,1180,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,283,0,0,0.0,0.0,2022-03-12 12:30:00+00:00,0,4,0,0,0,0,29,0,52307,2,0,0.0,0,-1260,0,1260,38,False,0,2,Neco Williams,11,BHA,1160,1100,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,261,0,0,0.0,0.0,2022-03-16 20:15:00+00:00,0,1,0,0,0,0,29,0,52307,2,0,0.0,0,-1260,0,1260,38,False,0,2,Neco Williams,11,ARS,1150,1190,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,306,0,0,0.0,0.0,2022-04-02 11:30:00+00:00,0,18,0,0,0,0,31,0,51343,0,2,0.0,0,-569,0,569,38,True,0,2,Neco Williams,11,WAT,1040,1070,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,316,0,0,0.0,0.0,2022-04-10 15:30:00+00:00,0,12,0,0,0,0,32,0,51050,2,2,0.0,0,-317,0,317,38,False,0,2,Neco Williams,11,MCI,1340,1340,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,294,0,0,0.0,0.0,2022-04-19 19:00:00+00:00,0,13,0,0,0,0,33,0,50587,0,4,0.0,0,-418,0,418,38,True,0,2,Neco Williams,11,MUN,1190,1200,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,338,0,0,0.0,0.0,2022-04-24 15:30:00+00:00,0,8,0,0,0,0,34,0,50221,0,2,0.0,0,-392,0,392,38,True,0,2,Neco Williams,11,EVE,1090,1110,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,345,0,0,0.0,0.0,2022-04-30 11:30:00+00:00,0,14,0,0,0,0,35,0,49871,1,0,0.0,0,-367,0,367,38,False,0,2,Neco Williams,11,NEW,1050,1040,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,358,0,0,0.0,0.0,2022-05-07 18:45:00+00:00,0,17,0,0,0,0,36,0,49390,1,1,0.0,0,-432,0,432,38,True,0,2,Neco Williams,11,TOT,1200,1210,LIV,1300,1340,1,2021
0,0,0,0,0.0,246,321,0,0,0.0,0.0,2022-05-10 19:00:00+00:00,0,2,0,0,0,0,36,0,49390,2,1,0.0,0,-432,0,432,38,False,0,2,Neco Williams,11,AVL,1140,1090,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,366,0,0,0.0,0.0,2022-05-17 18:45:00+00:00,0,16,0,0,0,0,37,0,49085,2,1,0.0,0,-309,0,309,38,False,0,2,Neco Williams,11,SOU,1090,1120,LIV,1350,1350,1,2021
0,0,0,0,0.0,246,378,0,0,0.0,0.0,2022-05-22 15:00:00+00:00,0,20,0,0,0,0,38,0,48754,1,3,0.0,0,-313,0,313,38,True,0,2,Neco Williams,11,WOL,1160,1100,LIV,1300,1340,1,2021
