assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,3,0,0.0,748,0.0,0.0,0.0,0.1,6,0,0,0.2,2.4,2022-08-07T13:00:00Z,6,11,0,0,0,0,1,0,4623,0,2,2,0.0,1,0,0,0,45,False,0,2,Mads Bech Sørensen,4.0,LEI,1065,1200,BRE,1160,1200,2022
0,0,3,0,0.2,748,0.0,0.0,0.0,0.18,13,0,0,0.0,0.2,2022-08-13T16:30:00Z,10,14,0,0,0,0,2,0,5893,0,0,4,0.0,1,-185,361,546,45,True,0,2,Mads Bech Sørensen,4.0,MUN,1220,1220,BRE,1100,1130,2022
0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,6783,0,2,3,0.0,0,-77,745,822,45,False,0,2,Mads Bech Sørensen,4.0,FUL,1070,1120,BRE,1160,1200,2022
0,0,3,0,0.0,748,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,1,8,0,0,0,0,4,0,6891,0,1,1,0.0,1,-637,286,923,45,True,0,2,Mads Bech Sørensen,4.0,EVE,1100,1090,BRE,1100,1130,2022
0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,7,0,0,0,0,5,0,7009,0,1,1,0.0,0,-432,211,643,45,False,0,2,Mads Bech Sørensen,4.0,CRY,1110,1060,BRE,1160,1200,2022
0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,24,0,0,0,0,6,0,6287,0,2,5,0.0,0,-1067,165,1232,45,True,0,2,Mads Bech Sørensen,4.0,LEE,1075,1120,BRE,1100,1130,2022
0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,1,0,0,0,0,8,0,4928,0,3,0,0.0,0,-283,0,283,45,True,0,2,Mads Bech Sørensen,4.0,ARS,1250,1320,BRE,1100,1130,2022
0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,3,0,0,0,0,9,0,4557,0,0,0,0.0,0,-396,0,396,45,False,0,2,Mads Bech Sørensen,4.0,BOU,1020,1050,BRE,1160,1200,2022
0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,15,0,0,0,0,10,0,4296,0,1,5,0.0,0,-266,0,266,45,False,0,2,Mads Bech Sørensen,4.0,NEW,1250,1165,BRE,1160,1200,2022
0,0,0,0,0.0,748,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2022-10-14T19:00:00Z,0,5,0,0,0,0,11,0,4157,0,0,2,0.0,0,-146,0,146,45,True,0,2,Mads Bech Sørensen,4.0,BHA,1150,1200,BRE,1100,1130,2022
