assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,611,59,0,0,0.0,0.0,2021-09-26 13:00:00+00:00,0,16,0,0,0,0,6,0,0,1,0,0.0,0,0,0,0,40,False,0,1,Louie Moulden,20,6,SOU,1090,1120,WOL,1160,1100,1,2021
0,0,0,0,0.0,611,70,0,0,0.0,0.0,2021-10-02 14:00:00+00:00,0,14,0,0,0,0,7,0,4485,1,2,0.0,0,2334,2636,302,40,True,0,1,Louie Moulden,20,7,NEW,1030,1070,WOL,1150,1080,1,2021
0,0,0,0,0.0,611,72,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,2,0,0,0,0,8,0,10338,3,2,0.0,0,3601,4620,1019,40,False,0,1,Louie Moulden,20,8,AVL,1140,1090,WOL,1160,1100,1,2021
0,0,0,0,0.0,611,87,0,0,0.0,0.0,2021-10-23 14:00:00+00:00,0,10,0,0,0,0,9,0,13705,1,1,0.0,0,1592,3112,1520,40,False,0,1,Louie Moulden,20,9,LEE,1080,1100,WOL,1160,1100,1,2021
0,0,0,0,0.0,611,100,0,0,0.0,0.0,2021-11-01 20:00:00+00:00,0,8,0,0,0,0,10,0,16409,1,2,0.0,0,1352,2647,1295,40,True,0,1,Louie Moulden,20,10,EVE,1090,1110,WOL,1150,1080,1,2021
0,0,0,0,0.0,611,105,0,0,0.0,0.0,2021-11-06 15:00:00+00:00,0,7,0,0,0,0,11,0,15749,0,2,0.0,0,-453,584,1037,40,False,0,1,Louie Moulden,20,11,CRY,1110,1080,WOL,1160,1100,1,2021
0,0,0,0,0.0,611,120,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,19,0,0,0,0,12,0,15506,0,1,0.0,0,-448,443,891,40,True,0,1,Louie Moulden,20,12,WHU,1150,1180,WOL,1150,1080,1,2021
0,0,0,0,0.0,611,130,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,15,0,0,0,0,13,0,15273,0,0,0.0,0,-387,367,754,40,False,0,1,Louie Moulden,20,13,NOR,1040,1040,WOL,1160,1100,1,2021
0,0,0,0,0.0,611,137,0,0,0.0,0.0,2021-12-01 19:30:00+00:00,0,5,0,0,0,0,14,0,15237,0,0,0.0,0,-144,254,398,40,True,0,1,Louie Moulden,20,14,BUR,1130,1100,WOL,1150,1080,1,2021
0,0,0,0,0.0,611,150,0,0,0.0,0.0,2021-12-04 15:00:00+00:00,0,11,0,0,0,0,15,0,15925,1,0,0.0,0,558,1039,481,40,True,0,1,Louie Moulden,20,15,LIV,1350,1350,WOL,1150,1080,1,2021
0,0,0,0,0.0,611,159,0,0,0.0,0.0,2021-12-11 12:30:00+00:00,0,12,0,0,0,0,16,0,15929,0,1,0.0,0,-259,579,838,40,False,0,1,Louie Moulden,20,16,MCI,1340,1340,WOL,1160,1100,1,2021
