assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2023-08-12 16:30:00+00:00,0,2,0,0,0,0,1,0,1456,0,1,5,0.0,0,0,0,0,40,True,0,2,Jamal Lewis,15,1,AVL,1220,1350,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19 19:00:00+00:00,0,13,0,0,0,0,2,0,1095,0,0,1,0.0,0,-337,0,337,40,False,0,2,Jamal Lewis,15,2,MCI,1350,1360,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27 15:30:00+00:00,0,11,0,0,0,0,3,0,946,0,2,1,0.0,0,-173,0,173,40,True,0,2,Jamal Lewis,15,3,LIV,1350,1390,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02 16:30:00+00:00,0,5,0,0,0,0,4,0,855,0,1,3,0.0,0,-93,0,93,40,False,0,2,Jamal Lewis,15,4,BHA,1070,1135,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16 16:30:00+00:00,0,4,0,0,0,0,5,0,804,0,0,1,0.0,0,-53,0,53,40,True,0,2,Jamal Lewis,15,5,BRE,1055,1150,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24 15:30:00+00:00,0,17,0,0,0,0,6,0,765,0,8,0,0.0,0,-40,0,40,40,False,0,2,Jamal Lewis,15,6,SHU,1045,1020,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,6,0,0,0,0,7,0,738,0,0,2,0.0,0,-23,0,23,40,True,0,2,Jamal Lewis,15,7,BUR,1050,1050,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2023-10-08 13:00:00+00:00,0,19,0,0,0,0,8,0,716,0,2,2,0.0,0,-26,0,26,40,False,0,2,Jamal Lewis,15,8,WHU,1055,1150,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,8,0,0,0,0,9,0,697,0,0,4,0.0,0,-19,0,19,40,True,0,2,Jamal Lewis,15,9,CRY,1120,1085,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2023-10-28 16:30:00+00:00,0,20,0,0,0,0,10,0,681,0,2,2,0.0,0,-18,0,18,40,False,0,2,Jamal Lewis,15,10,WOL,1085,1115,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2023-11-04 17:30:00+00:00,0,1,0,0,0,0,11,0,668,0,0,1,0.0,0,-12,0,12,40,True,0,2,Jamal Lewis,15,11,ARS,1370,1360,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11 17:30:00+00:00,0,3,0,0,0,0,12,0,656,0,0,2,0.0,0,-12,0,12,40,False,0,2,Jamal Lewis,15,12,BOU,1055,1145,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,7,0,0,0,0,13,0,650,0,1,4,0.0,0,-7,0,7,40,True,0,2,Jamal Lewis,15,13,CHE,1150,1230,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02 20:00:00+00:00,0,14,0,0,0,0,14,0,645,0,0,1,0.0,0,-5,0,5,40,True,0,2,Jamal Lewis,15,14,MUN,1210,1230,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2023-12-07 19:30:00+00:00,0,9,0,0,0,0,15,0,638,0,0,3,0.0,0,-6,0,6,40,False,0,2,Jamal Lewis,15,15,EVE,1125,1065,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10 16:30:00+00:00,0,18,0,0,0,0,16,0,635,0,1,4,0.0,0,-4,0,4,40,False,0,2,Jamal Lewis,15,16,TOT,1110,1230,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16 15:00:00+00:00,0,10,0,0,0,0,17,0,626,0,0,3,0.0,0,-9,0,9,40,True,0,2,Jamal Lewis,15,17,FUL,1180,1170,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23 15:00:00+00:00,0,12,0,0,0,0,18,0,623,0,0,1,0.0,0,-3,0,3,40,False,0,2,Jamal Lewis,15,18,LUT,1020,1090,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26 12:30:00+00:00,0,16,0,0,0,0,19,0,620,0,3,1,0.0,0,-3,0,3,40,True,0,2,Jamal Lewis,15,19,NFO,1125,1080,NEW,1050,1160,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2024-01-01 20:00:00+00:00,0,11,0,0,0,0,20,0,613,0,2,4,0.0,0,-6,0,6,40,False,0,2,Jamal Lewis,15,20,LIV,1210,1270,NEW,1210,1355,1,2023
0,0,0,0,0.0,420,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2024-01-13 17:30:00+00:00,0,13,0,0,0,0,21,0,606,0,3,2,0.0,0,-8,0,8,40,True,0,2,Jamal Lewis,15,21,MCI,1360,1370,NEW,1050,1160,1,2023
