assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,415,5,0,0,0.0,0.0,2020-09-13 13:00:00+00:00,0,9,0,0,0,0,1,0,60979,3,0,0.0,0,0,0,0,55,True,0,4,Charlie Austin,18,1,LEI,1150,1230,WBA,1040,1050,0,2020
0,0,0,0,0.0,415,12,0,0,0.0,0.0,2020-09-19 11:30:00+00:00,0,7,0,0,0,0,2,0,49333,2,5,0.0,0,-14805,3463,18268,55,False,0,4,Charlie Austin,18,2,EVE,1130,1200,WBA,1000,1040,0,2020
0,0,0,0,0.0,415,27,0,0,0.0,0.0,2020-09-26 16:30:00+00:00,0,5,0,0,0,0,3,0,32525,3,3,0.0,0,-17939,1871,19810,54,True,0,4,Charlie Austin,18,3,CHE,1300,1310,WBA,1040,1050,0,2020
0,0,0,0,0.0,415,37,0,0,0.0,0.0,2020-10-04 11:00:00+00:00,0,16,0,0,0,0,4,0,25051,0,2,0.0,0,-8483,1144,9627,53,False,0,4,Charlie Austin,18,4,SOU,1030,1110,WBA,1000,1040,0,2020
0,0,0,0,0.0,415,48,0,0,0.0,0.0,2020-10-19 16:30:00+00:00,0,4,0,0,0,0,5,0,20902,0,0,0.0,0,-4704,1187,5891,52,True,0,4,Charlie Austin,18,5,BUR,1090,1080,WBA,1040,1050,0,2020
0,0,0,0,0.0,415,51,0,0,0.0,0.0,2020-10-26 17:30:00+00:00,0,3,0,0,0,0,6,0,19513,1,1,0.0,0,-1847,1215,3062,52,False,0,4,Charlie Austin,18,6,BHA,1150,1100,WBA,1000,1040,0,2020
0,0,0,0,0.0,415,61,0,0,0.0,0.0,2020-11-02 17:30:00+00:00,0,8,0,0,0,0,7,0,17983,0,2,0.0,0,-1738,505,2243,52,False,0,4,Charlie Austin,18,7,FUL,1150,1040,WBA,1000,1040,0,2020
0,0,0,0,0.0,415,77,0,0,0.0,0.0,2020-11-08 12:00:00+00:00,0,17,0,0,0,0,8,0,16882,1,0,0.0,0,-1201,417,1618,51,True,0,4,Charlie Austin,18,8,TOT,1170,1290,WBA,1040,1050,0,2020
0,0,0,0,0.0,415,84,0,0,0.0,0.0,2020-11-21 20:00:00+00:00,0,13,0,0,0,0,9,0,16100,0,1,0.0,0,-940,665,1605,51,False,0,4,Charlie Austin,18,9,MUN,1250,1240,WBA,1000,1040,0,2020
0,0,0,0,0.0,415,97,0,0,0.0,0.0,2020-11-28 20:00:00+00:00,0,15,0,0,0,0,10,0,15711,0,1,0.0,0,-517,355,872,51,True,0,4,Charlie Austin,18,10,SHU,1070,1010,WBA,1040,1050,0,2020
